Выборы Президента Российской Федерации																																																									
																																																									
Наименование Избирательной комиссии:    Городецкая																																																									
																																																									
Итоги голосования 																																																									
																																																									
		Сумма	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771					
11	Число полученных открепительных  удостоверений	793	23	15	15	50	15	15	15	15	15	15	20	20	15	15	15	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	15	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10					
12	Число выданных открепительных удостоверений	336	15	8	8	49	5	5	5	13	8	6	15	18	11	3	3	6	1	4	6	7	4	5	7	4	6	6	9	8	8	3	2	1	3	7	4	9	3	2	6	5	0	4	3	4	6	8	4	2	3	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	345	3	3	4	0	18	35	6	14	12	5	12	6	2	3	1	9	5	9	9	14	12	1	6	5	16	3	3	5	18	5	5	4	2	3	3	1	15	4	4	4	3	4	7	4	1	19	1	10	3	4					
14	Число неиспользованных открепительных удостоверений	457	8	7	7	1	10	10	10	2	7	9	5	2	4	12	12	14	19	16	14	13	16	15	13	16	14	14	11	12	12	17	18	14	7	3	6	1	7	8	4	5	10	6	7	6	4	2	6	8	7	6					
15	"Число открепительных удостоверений, выданных в ТИК"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	. Глазьев Сергей Юрьевич	1730	42	40	39	32	27	18	32	46	35	24	40	35	32	16	26	37	63	58	55	59	58	78	56	58	66	86	72	66	69	24	80	19	11	14	9	5	20	14	7	5	2	20	12	11	19	35	16	33	3	6					
		3.88%	3.86%	3.45%	3.45%	3.43%	2.81%	3.34%	2.85%	5.25%	3.38%	3.48%	3.51%	3.18%	3.37%	3.79%	3.58%	3.58%	6.29%	6.60%	4.36%	5.45%	4.90%	5.59%	3.78%	4.17%	4.35%	5.83%	4.49%	4.70%	4.19%	3.77%	5.42%	3.93%	2.06%	1.99%	2.96%	1.03%	3.80%	1.84%	1.89%	1.05%	0.94%	2.30%	3.31%	1.43%	2.60%	4.89%	2.13%	5.73%	1.00%	1.80%					
19	. Малышкин Олег Александрович	1218	30	30	25	21	20	16	37	21	27	23	34	35	23	13	20	28	22	15	15	19	21	40	39	31	52	34	54	27	62	15	47	21	19	26	10	6	18	21	14	14	6	26	7	28	25	14	26	16	15	10					
		2.73%	2.76%	2.59%	2.21%	2.25%	2.08%	2.97%	3.29%	2.39%	2.61%	3.34%	2.99%	3.18%	2.42%	3.08%	2.75%	2.71%	2.20%	1.71%	1.19%	1.76%	1.77%	2.87%	2.63%	2.23%	3.43%	2.30%	3.37%	1.92%	3.76%	2.35%	3.18%	4.34%	3.56%	3.70%	3.29%	1.23%	3.42%	2.76%	3.77%	2.94%	2.82%	2.99%	1.93%	3.64%	3.42%	1.96%	3.46%	2.78%	4.98%	2.99%					
20	. Миронов Сергей Михайлович	357	8	20	11	12	10	7	2	9	8	6	11	11	8	3	9	5	12	7	10	4	8	8	13	5	15	10	16	11	13	6	12	1	2	6	4	6	3	4	1	2	1	1	7	7	8	4	4	4	0	2					
		0.80%	0.74%	1.73%	0.97%	1.29%	1.04%	1.30%	0.18%	1.03%	0.77%	0.87%	0.97%	1.00%	0.84%	0.71%	1.24%	0.48%	1.20%	0.80%	0.79%	0.37%	0.68%	0.57%	0.88%	0.36%	0.99%	0.68%	1.00%	0.78%	0.79%	0.94%	0.81%	0.21%	0.38%	0.85%	1.32%	1.23%	0.57%	0.52%	0.27%	0.42%	0.47%	0.12%	1.93%	0.91%	1.09%	0.56%	0.53%	0.69%	0.00%	0.60%					
21	. Путин Владимир Владимирович	28871	638	722	706	543	599	364	705	525	663	448	738	673	576	272	486	689	619	574	806	646	708	854	923	934	941	920	1007	891	1022	431	990	339	388	473	202	391	373	543	290	371	168	615	224	481	475	531	565	370	208	251					
		64.72%	58.69%	62.35%	62.48%	58.20%	62.40%	67.53%	62.72%	59.86%	64.06%	65.02%	64.85%	61.13%	60.70%	64.45%	66.94%	66.70%	61.78%	65.30%	63.87%	59.70%	59.80%	61.17%	62.24%	67.19%	62.07%	62.33%	62.78%	63.46%	62.01%	67.66%	67.07%	70.04%	72.80%	67.38%	66.45%	80.29%	70.91%	71.26%	78.17%	77.94%	78.87%	70.77%	61.88%	62.55%	64.98%	74.16%	75.13%	64.24%	69.10%	75.15%					
22	. Хакамада Ирина Муцуовна	2009	46	53	32	46	35	14	37	45	57	47	74	58	43	23	28	38	54	42	65	61	58	63	73	49	73	86	72	73	86	40	92	13	9	42	4	14	14	32	16	14	5	27	15	23	15	25	28	19	13	18					
		4.50%	4.23%	4.58%	2.83%	4.93%	3.65%	2.60%	3.29%	5.13%	5.51%	6.82%	6.50%	5.27%	4.53%	5.45%	3.86%	3.68%	5.39%	4.78%	5.15%	5.64%	4.90%	4.51%	4.92%	3.53%	4.82%	5.83%	4.49%	5.20%	5.22%	6.28%	6.23%	2.69%	1.69%	5.98%	1.32%	2.87%	2.66%	4.20%	4.31%	2.94%	2.35%	3.11%	4.14%	2.99%	2.05%	3.49%	3.72%	3.30%	4.32%	5.39%					
23	. Харитонов Николай Михайлович	8130	266	215	254	231	225	99	254	186	203	111	173	214	199	71	125	185	170	131	235	237	254	286	304	238	289	235	274	243	284	87	167	74	96	115	65	58	93	118	32	60	25	149	75	183	170	83	86	116	49	38					
		18.23%	24.47%	18.57%	22.48%	24.76%	23.44%	18.37%	22.60%	21.21%	19.61%	16.11%	15.20%	19.44%	20.97%	16.82%	17.22%	17.91%	16.97%	14.90%	18.62%	21.90%	21.45%	20.49%	20.50%	17.12%	19.06%	15.92%	17.08%	17.31%	17.23%	13.66%	11.31%	15.29%	18.01%	16.38%	21.38%	11.91%	17.68%	15.49%	8.63%	12.61%	11.74%	17.15%	20.72%	23.80%	23.26%	11.59%	11.44%	20.14%	16.28%	11.38%					
																																																									
24	Против всех	1978	47	54	52	46	37	21	47	39	38	29	57	68	64	19	27	42	57	43	59	50	70	59	68	65	80	96	99	85	101	31	80	10	7	19	8	4	3	22	9	8	3	26	16	29	16	14	22	16	9	7					
		4.43%	4.32%	4.66%	4.60%	4.93%	3.85%	3.90%	4.18%	4.45%	3.67%	4.21%	5.01%	6.18%	6.74%	4.50%	3.72%	4.07%	5.69%	4.89%	4.68%	4.62%	5.91%	4.23%	4.59%	4.68%	5.28%	6.50%	6.17%	6.05%	6.13%	4.87%	5.42%	2.07%	1.31%	2.71%	2.63%	0.82%	0.57%	2.89%	2.43%	1.68%	1.41%	2.99%	4.42%	3.77%	2.19%	1.96%	2.93%	2.78%	2.99%	2.10%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
