Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Ульяновская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2160	138	159	186	146	131	33	165	125	16	20	49	143	35	39	41	143	3	15	85	33	39	38	78	169	8	61	20	16	26					
		12.07%	10.71%	14.17%	13.65%	11.97%	11.77%	8.64%	17.03%	18.49%	8.47%	11.70%	9.18%	13.40%	15.84%	10.43%	12.31%	15.01%	2.78%	9.49%	7.83%	7.38%	14.94%	8.23%	13.09%	12.18%	8.25%	10.15%	9.90%	10.96%	7.03%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	141	8	8	13	11	5	3	11	4	1	0	4	6	3	6	3	3	0	0	7	6	6	6	6	9	1	7	3	0	1					
		0.79%	0.62%	0.71%	0.95%	0.90%	0.45%	0.79%	1.14%	0.59%	0.53%	0.00%	0.75%	0.56%	1.36%	1.60%	0.90%	0.31%	0.00%	0.00%	0.64%	1.34%	2.30%	1.30%	1.01%	0.65%	1.03%	1.16%	1.49%	0.00%	0.27%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3958	351	301	323	309	186	94	164	105	27	25	87	299	41	90	62	223	14	32	301	135	65	99	119	211	25	151	29	8	82					
		22.12%	27.23%	26.83%	23.70%	25.33%	16.71%	24.61%	16.92%	15.53%	14.29%	14.62%	16.29%	28.02%	18.55%	24.06%	18.62%	23.40%	12.96%	20.25%	27.72%	30.20%	24.90%	21.43%	19.97%	15.21%	25.77%	25.12%	14.36%	5.48%	22.16%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	235	23	21	28	15	11	4	21	10	0	1	5	19	3	5	3	11	5	0	7	2	0	2	5	16	3	13	0	1	1					
		1.31%	1.78%	1.87%	2.05%	1.23%	0.99%	1.05%	2.17%	1.48%	0.00%	0.58%	0.94%	1.78%	1.36%	1.34%	0.90%	1.15%	4.63%	0.00%	0.64%	0.45%	0.00%	0.43%	0.84%	1.15%	3.09%	2.16%	0.00%	0.68%	0.27%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8345	561	448	535	510	584	201	458	293	121	97	301	369	96	150	167	421	66	98	553	186	117	254	302	758	43	218	122	109	207					
		46.63%	43.52%	39.93%	39.25%	41.80%	52.47%	52.62%	47.27%	43.34%	64.02%	56.73%	56.37%	34.58%	43.44%	40.11%	50.15%	44.18%	61.11%	62.03%	50.92%	41.61%	44.83%	54.98%	50.67%	54.65%	44.33%	36.27%	60.40%	74.66%	55.95%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	52	4	5	4	2	0	0	0	3	0	0	1	6	2	0	2	4	0	1	4	1	0	0	2	5	2	3	0	0	1					
		0.29%	0.31%	0.45%	0.29%	0.16%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.19%	0.56%	0.90%	0.00%	0.60%	0.42%	0.00%	0.63%	0.37%	0.22%	0.00%	0.00%	0.34%	0.36%	2.06%	0.50%	0.00%	0.00%	0.27%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
