Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Ульяновская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	978	33	25	30	25	45	40	30	25	19	21	50	78	0	20	20	25	35	20	22	44	35	25	50	126	30	5	15	20	5	60					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	977	33	25	30	24	45	40	30	25	19	21	50	78	0	20	20	25	35	20	22	44	35	25	50	126	30	5	15	20	5	60					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	413	12	15	9	6	9	12	10	9	8	4	4	11	3	3	5	7	6	3	0	12	8	3	5	10	24	39	161	5	5	5					
14	Число погашенных неиспользованных открепительных удостоверений	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	279	18	11	18	13	14	2	15	13	2	2	22	20	6	3	4	13	10	2	2	20	6	6	3	4	22	2	17	6	1	2					
		1.40%	1.14%	0.91%	1.19%	0.83%	1.12%	0.46%	1.36%	1.79%	1.01%	1.32%	3.77%	1.83%	2.59%	0.66%	0.91%	2.17%	2.01%	1.80%	1.08%	1.85%	1.10%	2.00%	0.52%	0.69%	1.61%	1.69%	2.53%	3.08%	0.75%	0.51%					
19	2.Всероссийская политическая партия «Гражданская Сила»	82	11	14	14	4	2	0	3	2	0	0	0	1	2	2	1	2	1	3	1	3	2	0	2	2	3	1	4	1	0	1					
		0.41%	0.70%	1.16%	0.93%	0.26%	0.16%	0.00%	0.27%	0.28%	0.00%	0.00%	0.00%	0.09%	0.86%	0.44%	0.23%	0.33%	0.20%	2.70%	0.54%	0.28%	0.37%	0.00%	0.34%	0.35%	0.22%	0.85%	0.60%	0.51%	0.00%	0.26%					
20	3.Политическая партия «Демократическая партия России»	17	0	2	1	2	0	1	2	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	2	0	0	0	2	1					
		0.09%	0.00%	0.17%	0.07%	0.13%	0.00%	0.23%	0.18%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.54%	0.09%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	1.49%	0.26%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1695	149	130	168	121	60	33	76	52	11	10	31	95	23	38	22	53	33	5	18	91	59	21	66	49	80	26	104	19	4	48					
		8.52%	9.44%	10.80%	11.10%	7.75%	4.79%	7.62%	6.87%	7.16%	5.56%	6.62%	5.32%	8.68%	9.91%	8.30%	5.00%	8.86%	6.63%	4.50%	9.68%	8.39%	10.81%	7.00%	11.38%	8.46%	5.86%	22.03%	15.50%	9.74%	2.99%	12.24%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	22	2	1	5	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	5	1	0	0					
		0.11%	0.13%	0.08%	0.33%	0.13%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.43%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.17%	0.07%	0.00%	0.75%	0.51%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	27	5	3	0	5	0	1	0	1	1	0	1	1	0	1	0	2	0	0	0	1	0	0	0	1	1	0	2	1	0	0					
		0.14%	0.32%	0.25%	0.00%	0.32%	0.00%	0.23%	0.00%	0.14%	0.51%	0.00%	0.17%	0.09%	0.00%	0.22%	0.00%	0.33%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.17%	0.07%	0.00%	0.30%	0.51%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1529	163	117	132	137	82	22	130	85	13	7	39	74	18	31	18	54	32	3	10	50	41	16	15	57	79	5	60	17	2	20					
		7.69%	10.33%	9.72%	8.72%	8.78%	6.54%	5.08%	11.75%	11.71%	6.57%	4.64%	6.69%	6.76%	7.76%	6.77%	4.09%	9.03%	6.43%	2.70%	5.38%	4.61%	7.51%	5.33%	2.59%	9.84%	5.79%	4.24%	8.94%	8.72%	1.49%	5.10%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1442	132	75	118	98	53	36	88	62	13	6	24	136	18	56	24	53	40	6	5	75	50	23	13	35	89	11	65	13	3	22					
		7.25%	8.37%	6.23%	7.80%	6.28%	4.23%	8.31%	7.96%	8.54%	6.57%	3.97%	4.12%	12.43%	7.76%	12.23%	5.45%	8.86%	8.03%	5.41%	2.69%	6.92%	9.16%	7.67%	2.24%	6.04%	6.52%	9.32%	9.69%	6.67%	2.24%	5.61%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	107	3	7	8	8	3	3	9	3	0	1	7	2	0	2	2	3	1	1	0	5	3	2	2	6	8	0	14	2	1	1					
		0.54%	0.19%	0.58%	0.53%	0.51%	0.24%	0.69%	0.81%	0.41%	0.00%	0.66%	1.20%	0.18%	0.00%	0.44%	0.45%	0.50%	0.20%	0.90%	0.00%	0.46%	0.55%	0.67%	0.34%	1.04%	0.59%	0.00%	2.09%	1.03%	0.75%	0.26%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14416	1076	824	1031	1153	1024	331	767	495	157	120	443	740	163	316	366	414	377	90	144	827	379	230	474	421	1060	69	387	131	117	290					
		72.49%	68.19%	68.44%	68.14%	73.86%	81.72%	76.44%	69.35%	68.18%	79.29%	79.47%	75.99%	67.64%	70.26%	68.99%	83.18%	69.23%	75.70%	81.08%	77.42%	76.29%	69.41%	76.67%	81.72%	72.71%	77.66%	58.47%	57.68%	67.18%	87.31%	73.98%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	99	11	11	3	7	7	0	5	5	1	4	0	10	0	1	0	1	2	0	0	3	1	0	1	0	9	4	7	1	2	3					
		0.50%	0.70%	0.91%	0.20%	0.45%	0.56%	0.00%	0.45%	0.69%	0.51%	2.65%	0.00%	0.91%	0.00%	0.22%	0.00%	0.17%	0.40%	0.00%	0.00%	0.28%	0.18%	0.00%	0.17%	0.00%	0.66%	3.39%	1.04%	0.51%	1.49%	0.77%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
