Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Беляевская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237					
		0.55%	0.0%	0.65%	0.0%	1.17%	0.45%	0.52%	0.0%	0.62%	0.0%	0.21%	0.0%	0.0%	0.0%	1.62%	0.60%	0.56%	0.65%	0.0%	0.0%	1.40%	1.47%	0.0%	1.02%	0.64%	0.40%	0.67%	1.04%					
23	"6. ""Объединенная Российская партия ""Русь"""	32	0	0	2	3	0	0	1	1	0	1	0	0	1	0	2	5	0	0	0	1	1	3	1	0	1	5	4					
		0.35%	0.0%	0.0%	1.13%	1.76%	0.0%	0.0%	0.23%	0.31%	0.0%	0.21%	0.0%	0.0%	0.24%	0.0%	0.60%	1.41%	0.0%	0.0%	0.0%	0.35%	0.73%	0.91%	0.34%	0.0%	0.40%	0.33%	0.46%					
24	"7. ""Новый курс - Автомобильная Россия"""	50	1	1	0	3	1	1	3	2	1	2	0	0	0	0	2	0	1	0	2	1	0	2	1	0	2	12	12					
		0.56%	0.66%	0.21%	0.0%	1.76%	0.22%	0.52%	0.70%	0.62%	0.43%	0.42%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.65%	0.0%	1.22%	0.35%	0.0%	0.60%	0.34%	0.0%	0.80%	0.80%	1.39%					
25	"8. ""Народно-республиканская партия России"""	34	3	0	2	1	1	0	1	2	0	3	0	0	3	2	1	2	0	0	1	1	2	0	0	4	1	3	1					
		0.38%	1.98%	0.0%	1.13%	0.58%	0.22%	0.0%	0.23%	0.62%	0.0%	0.63%	0.0%	0.0%	0.72%	1.62%	0.30%	0.56%	0.0%	0.0%	0.61%	0.35%	1.47%	0.0%	0.0%	1.29%	0.40%	0.20%	0.11%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	4	0					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.23%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.30%	0.0%	0.32%	0.40%	0.26%	0.0%					
27	"10. ""Аграрная партия России"""	1571	17	123	28	37	105	56	105	61	62	135	14	25	116	8	53	88	19	31	13	71	20	56	59	37	10	135	87					
		17.63%	11.25%	26.68%	15.90%	21.76%	23.70%	29.31%	24.59%	19.06%	26.95%	28.66%	14.43%	15.62%	28.15%	6.50%	16.06%	24.92%	12.5%	23.66%	7.97%	24.91%	14.70%	17.02%	20.13%	11.97%	4.03%	9.07%	10.10%					
28	"11. ""Истинные патриоты России"""	29	0	1	0	1	2	0	1	0	0	6	1	1	2	0	1	1	0	0	4	0	0	0	3	1	0	1	3					
		0.32%	0.0%	0.21%	0.0%	0.58%	0.45%	0.0%	0.23%	0.0%	0.0%	1.27%	1.03%	0.62%	0.48%	0.0%	0.30%	0.28%	0.0%	0.0%	2.45%	0.0%	0.0%	0.0%	1.02%	0.32%	0.0%	0.06%	0.34%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	99	7	2	2	2	3	6	0	4	2	5	1	0	6	2	4	4	1	0	3	3	8	2	3	4	4	12	9					
		1.11%	4.63%	0.43%	1.13%	1.17%	0.67%	3.14%	0.0%	1.25%	0.86%	1.06%	1.03%	0.0%	1.45%	1.62%	1.21%	1.13%	0.65%	0.0%	1.84%	1.05%	5.88%	0.60%	1.02%	1.29%	1.61%	0.80%	1.04%					
30	"13. ""Демократическая партия России"""	25	0	1	2	0	1	0	0	0	1	1	0	0	0	0	0	2	0	1	0	4	4	0	0	0	0	7	1					
		0.28%	0.0%	0.21%	1.13%	0.0%	0.22%	0.0%	0.0%	0.0%	0.43%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.76%	0.0%	1.40%	2.94%	0.0%	0.0%	0.0%	0.0%	0.47%	0.11%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	0	2	0	0	3	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	3	4					
		0.19%	0.0%	0.43%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.62%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.40%	0.20%	0.46%					
32	"15. ""Партия СЛОН"""	14	0	3	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	2	0	1	0	2	2					
		0.15%	0.0%	0.65%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.32%	0.0%	0.13%	0.23%					
33	"16. ""Родина"" (народно-патриотический союз)"""	314	6	16	4	6	16	5	8	3	4	21	5	3	14	1	3	6	0	1	8	10	1	9	11	17	20	84	32					
		3.52%	3.97%	3.47%	2.27%	3.52%	3.61%	2.61%	1.87%	0.93%	1.73%	4.45%	5.15%	1.87%	3.39%	0.81%	0.90%	1.69%	0.0%	0.76%	4.90%	3.50%	0.73%	2.73%	3.75%	5.50%	8.06%	5.64%	3.71%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	45	0	2	0	2	5	3	3	0	1	3	1	0	2	2	0	1	1	1	1	2	0	3	2	3	0	5	2					
		0.50%	0.0%	0.43%	0.0%	1.17%	1.12%	1.57%	0.70%	0.0%	0.43%	0.63%	1.03%	0.0%	0.48%	1.62%	0.0%	0.28%	0.65%	0.76%	0.61%	0.70%	0.0%	0.91%	0.68%	0.97%	0.0%	0.33%	0.23%					
35	"18. ""ЛДПР"""	1146	2	73	27	7	31	16	71	79	45	32	6	14	35	19	40	52	16	10	21	27	11	46	16	38	25	246	141					
		12.86%	1.32%	15.83%	15.34%	4.11%	6.99%	8.37%	16.62%	24.68%	19.56%	6.79%	6.18%	8.75%	8.49%	15.44%	12.12%	14.73%	10.52%	7.63%	12.88%	9.47%	8.08%	13.98%	5.46%	12.29%	10.08%	16.54%	16.37%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	136	4	3	0	0	14	0	3	5	2	5	3	0	7	3	10	3	0	2	2	7	1	12	3	1	6	28	12					
		1.52%	2.64%	0.65%	0.0%	0.0%	3.16%	0.0%	0.70%	1.56%	0.86%	1.06%	3.09%	0.0%	1.69%	2.43%	3.03%	0.84%	0.0%	1.52%	1.22%	2.45%	0.73%	3.64%	1.02%	0.32%	2.41%	1.88%	1.39%					
37	"20. ""Политическая партия ""Единая Россия"""	2399	34	84	59	30	77	45	124	86	59	118	33	75	106	32	65	58	35	30	34	76	36	80	62	75	60	517	309					
		26.92%	22.51%	18.22%	33.52%	17.64%	17.38%	23.56%	29.03%	26.87%	25.65%	25.05%	34.02%	46.87%	25.72%	26.01%	19.69%	16.43%	23.02%	22.90%	20.85%	26.66%	26.47%	24.31%	21.16%	24.27%	24.19%	34.76%	35.88%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	1	1	1	0	1	2	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	2	0	0	1	3					
		0.20%	0.66%	0.21%	0.56%	0.0%	0.22%	1.04%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.65%	0.0%	0.0%	0.35%	0.73%	0.30%	0.68%	0.0%	0.0%	0.06%	0.34%					
39	"22. ""Развитие предпринимательства"""	31	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	1	1	4	12	4					
		0.34%	0.66%	0.0%	0.56%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	1.97%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.32%	1.61%	0.80%	0.46%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1637	21	92	23	37	90	32	40	22	25	75	15	18	74	30	90	97	37	49	50	38	23	78	92	78	68	224	119					
		18.37%	13.90%	19.95%	13.06%	21.76%	20.31%	16.75%	9.36%	6.87%	10.86%	15.92%	15.46%	11.25%	17.96%	24.39%	27.27%	27.47%	24.34%	37.40%	30.67%	13.33%	16.91%	23.70%	31.39%	25.24%	27.41%	15.06%	13.82%					
																																		
41	Против всех	263	9	9	4	7	26	7	17	17	13	10	3	5	5	3	18	7	6	3	1	3	5	9	4	7	5	47	13					
		2.95%	5.96%	1.95%	2.27%	4.11%	5.86%	3.66%	3.98%	5.31%	5.65%	2.12%	3.09%	3.12%	1.21%	2.43%	5.45%	1.98%	3.94%	2.29%	0.61%	1.05%	3.67%	2.73%	1.36%	2.26%	2.01%	3.16%	1.50%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
