Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    ТИК г.Кунгура																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927					
18	1.Политическая партия «Аграрная партия России»	793	33	36	29	20	55	61	60	56	17	23	18	23	40	32	25	13	25	27	35	44	24	33	12	16	4	30	2					
		2.91%	2.53%	2.34%	2.73%	3.53%	3.59%	3.85%	4.31%	3.86%	3.28%	2.77%	2.64%	3.26%	2.43%	2.42%	3.10%	1.77%	4.75%	2.63%	2.91%	2.98%	2.04%	3.32%	2.23%	1.99%	1.09%	2.67%	0.61%					
19	2.Всероссийская политическая партия «Гражданская Сила»	318	13	24	14	6	24	28	15	12	6	18	7	8	17	12	10	4	6	16	21	9	15	12	6	3	2	9	1					
		1.17%	0.99%	1.56%	1.32%	1.06%	1.57%	1.77%	1.08%	0.83%	1.16%	2.17%	1.03%	1.13%	1.03%	0.91%	1.24%	0.54%	1.14%	1.56%	1.74%	0.61%	1.27%	1.21%	1.12%	0.37%	0.54%	0.80%	0.30%					
20	3.Политическая партия «Демократическая партия России»	40	1	2	0	1	5	2	3	3	1	1	1	1	2	0	1	0	0	1	2	3	1	2	2	0	0	3	2					
		0.15%	0.08%	0.13%	0.00%	0.18%	0.33%	0.13%	0.22%	0.21%	0.19%	0.12%	0.15%	0.14%	0.12%	0.00%	0.12%	0.00%	0.00%	0.10%	0.17%	0.20%	0.08%	0.20%	0.37%	0.00%	0.00%	0.27%	0.61%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2337	79	115	66	46	137	193	156	138	30	81	41	56	105	125	60	59	48	133	94	122	87	94	38	44	27	132	31					
		8.58%	6.06%	7.47%	6.21%	8.11%	8.94%	12.17%	11.20%	9.52%	5.79%	9.77%	6.01%	7.94%	6.39%	9.46%	7.43%	8.04%	9.13%	12.98%	7.81%	8.25%	7.39%	9.47%	7.08%	5.46%	7.36%	11.74%	9.42%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	346	14	26	11	3	21	41	23	18	3	13	13	6	23	13	13	6	5	20	13	23	11	7	5	3	5	5	2					
		1.27%	1.07%	1.69%	1.04%	0.53%	1.37%	2.59%	1.65%	1.24%	0.58%	1.57%	1.91%	0.85%	1.40%	0.98%	1.61%	0.82%	0.95%	1.95%	1.08%	1.56%	0.93%	0.70%	0.93%	0.37%	1.36%	0.44%	0.61%					
23	6.Политическая партия «Партия социальной справедливости»	52	2	2	2	1	1	5	5	2	1	2	3	2	2	1	4	0	1	2	3	3	1	1	1	2	1	2	0					
		0.19%	0.15%	0.13%	0.19%	0.18%	0.07%	0.32%	0.36%	0.14%	0.19%	0.24%	0.44%	0.28%	0.12%	0.08%	0.50%	0.00%	0.19%	0.20%	0.25%	0.20%	0.08%	0.10%	0.19%	0.25%	0.27%	0.18%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	4748	271	309	243	111	261	278	233	212	97	126	118	121	333	237	148	122	89	192	198	213	193	161	93	122	53	170	44					
		17.43%	20.80%	20.06%	22.88%	19.58%	17.04%	17.53%	16.73%	14.62%	18.73%	15.20%	17.30%	17.16%	20.27%	17.93%	18.34%	16.62%	16.92%	18.73%	16.45%	14.41%	16.38%	16.21%	17.32%	15.14%	14.44%	15.12%	13.37%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1657	71	79	40	31	113	102	81	98	26	64	56	36	87	78	45	44	22	63	96	98	69	56	23	62	23	84	10					
		6.08%	5.45%	5.13%	3.77%	5.47%	7.38%	6.43%	5.81%	6.76%	5.02%	7.72%	8.21%	5.11%	5.30%	5.90%	5.58%	5.99%	4.18%	6.15%	7.97%	6.63%	5.86%	5.64%	4.28%	7.69%	6.27%	7.47%	3.04%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	347	22	14	7	5	16	26	15	22	2	5	14	6	25	14	17	8	15	19	13	13	16	15	7	9	5	9	8					
		1.27%	1.69%	0.91%	0.66%	0.88%	1.04%	1.64%	1.08%	1.52%	0.39%	0.60%	2.05%	0.85%	1.52%	1.06%	2.11%	1.09%	2.85%	1.85%	1.08%	0.88%	1.36%	1.51%	1.30%	1.12%	1.36%	0.80%	2.43%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16063	776	912	635	336	867	821	767	862	326	484	390	439	961	785	459	460	302	524	695	915	737	593	340	537	243	674	223					
		58.97%	59.55%	59.22%	59.79%	59.26%	56.59%	51.77%	55.06%	59.45%	62.93%	58.38%	57.18%	62.27%	58.49%	59.38%	56.88%	62.67%	57.41%	51.12%	57.72%	61.91%	62.56%	59.72%	63.31%	66.63%	66.21%	59.96%	67.78%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	298	8	12	8	5	13	21	19	13	4	6	11	1	34	17	19	10	6	16	20	15	14	13	3	4	3	3	0					
		1.09%	0.61%	0.78%	0.75%	0.88%	0.85%	1.32%	1.36%	0.90%	0.77%	0.72%	1.61%	0.14%	2.07%	1.29%	2.35%	1.36%	1.14%	1.56%	1.66%	1.01%	1.19%	1.31%	0.56%	0.50%	0.82%	0.27%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
