Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																						
Дата голосования: 07.12.2003 0:00:00																																																						
																																																						
Наименование Избирательной комиссии:    Нефтекамская городская																																																						
																																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																						
																																																						
		Сумма	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049					
22	"5. ""За Русь Святую"""	276	4	6	18	6	4	5	8	13	5	6	3	6	10	5	4	5	4	5	4	3	4	14	5	0	6	9	1	11	9	6	3	9	5	7	7	6	2	2	5	8	6	4	0	10	6	3	4					
		0.38%	0.21%	0.38%	1.14%	0.41%	0.25%	0.32%	0.50%	0.79%	0.33%	0.38%	0.20%	0.40%	0.60%	0.32%	0.22%	0.28%	0.22%	0.28%	0.24%	0.18%	1.50%	0.82%	0.35%	0.0%	0.34%	0.51%	0.05%	0.68%	0.53%	0.33%	0.18%	0.48%	0.29%	0.37%	0.38%	0.42%	1.25%	0.82%	0.29%	0.49%	0.34%	0.23%	0.0%	0.78%	0.42%	0.23%	0.20%					
23	"6. ""Объединенная Российская партия ""Русь"""	255	11	12	13	1	7	3	2	7	3	5	4	9	7	6	8	5	6	3	4	7	3	5	3	2	4	2	7	5	5	3	2	1	6	9	7	7	0	0	10	2	7	11	6	7	6	2	10					
		0.35%	0.58%	0.77%	0.82%	0.06%	0.44%	0.19%	0.12%	0.42%	0.20%	0.32%	0.27%	0.60%	0.42%	0.38%	0.45%	0.28%	0.33%	0.17%	0.24%	0.42%	1.12%	0.29%	0.21%	0.89%	0.23%	0.11%	0.40%	0.31%	0.29%	0.16%	0.12%	0.05%	0.35%	0.48%	0.38%	0.49%	0.0%	0.0%	0.59%	0.12%	0.39%	0.63%	0.30%	0.55%	0.42%	0.15%	0.51%					
24	"7. ""Новый курс - Автомобильная Россия"""	1242	40	22	22	17	32	22	22	36	25	20	30	14	12	23	20	46	38	29	18	29	4	31	28	3	36	31	30	29	35	37	24	35	40	33	23	32	3	1	33	38	27	28	54	13	24	20	33					
		1.73%	2.13%	1.41%	1.39%	1.16%	2.04%	1.44%	1.39%	2.20%	1.68%	1.28%	2.08%	0.94%	0.73%	1.48%	1.13%	2.59%	2.11%	1.64%	1.11%	1.76%	1.50%	1.82%	1.98%	1.33%	2.08%	1.76%	1.74%	1.80%	2.08%	2.05%	1.47%	1.90%	2.39%	1.77%	1.27%	2.25%	1.87%	0.41%	1.96%	2.37%	1.53%	1.61%	2.78%	1.02%	1.69%	1.56%	1.68%					
25	"8. ""Народно-республиканская партия России"""	158	2	3	4	2	6	3	5	4	9	4	0	4	4	4	4	3	3	6	1	3	4	3	2	4	8	3	5	4	0	5	0	1	5	3	2	2	1	0	3	3	7	1	5	2	1	4	6					
		0.22%	0.10%	0.19%	0.25%	0.13%	0.38%	0.19%	0.31%	0.24%	0.60%	0.25%	0.0%	0.26%	0.24%	0.25%	0.22%	0.16%	0.16%	0.34%	0.06%	0.18%	1.50%	0.17%	0.14%	1.78%	0.46%	0.17%	0.29%	0.24%	0.0%	0.27%	0.0%	0.05%	0.29%	0.16%	0.11%	0.14%	0.62%	0.0%	0.17%	0.18%	0.39%	0.05%	0.25%	0.15%	0.07%	0.31%	0.30%					
26	"9. ""Российская экологическая партия ""Зеленые"""	421	14	17	8	4	10	6	4	14	10	12	3	10	4	5	6	15	10	7	15	14	4	11	8	0	9	16	15	10	12	16	9	12	14	11	12	7	0	1	15	12	9	7	4	1	5	2	11					
		0.58%	0.74%	1.09%	0.50%	0.27%	0.63%	0.39%	0.25%	0.85%	0.67%	0.77%	0.20%	0.67%	0.24%	0.32%	0.34%	0.84%	0.55%	0.39%	0.92%	0.85%	1.50%	0.64%	0.56%	0.0%	0.52%	0.91%	0.87%	0.62%	0.71%	0.88%	0.55%	0.65%	0.83%	0.59%	0.66%	0.49%	0.0%	0.41%	0.89%	0.74%	0.51%	0.40%	0.20%	0.07%	0.35%	0.15%	0.56%					
27	"10. ""Аграрная партия России"""	1963	50	43	46	39	47	35	54	37	24	38	38	39	45	44	49	48	41	47	40	46	10	34	41	2	56	53	43	53	55	47	40	33	41	46	59	36	6	4	37	57	36	58	44	71	37	56	58					
		2.74%	2.66%	2.77%	2.92%	2.67%	2.99%	2.30%	3.41%	2.27%	1.61%	2.44%	2.64%	2.62%	2.73%	2.84%	2.78%	2.70%	2.28%	2.67%	2.47%	2.80%	3.75%	2.00%	2.89%	0.89%	3.23%	3.01%	2.50%	3.29%	3.26%	2.61%	2.46%	1.79%	2.45%	2.47%	3.25%	2.53%	3.75%	1.65%	2.20%	3.55%	2.04%	3.34%	2.26%	5.58%	2.62%	4.36%	2.96%					
28	"11. ""Истинные патриоты России"""	173	5	2	5	5	3	7	1	2	1	1	1	3	7	8	0	1	2	4	8	2	0	4	3	0	5	6	4	6	4	5	3	6	7	2	2	4	0	0	2	1	2	6	6	7	6	6	8					
		0.24%	0.26%	0.12%	0.31%	0.34%	0.19%	0.46%	0.06%	0.12%	0.06%	0.06%	0.06%	0.20%	0.42%	0.51%	0.0%	0.05%	0.11%	0.22%	0.49%	0.12%	0.0%	0.23%	0.21%	0.0%	0.28%	0.34%	0.23%	0.37%	0.23%	0.27%	0.18%	0.32%	0.41%	0.10%	0.11%	0.28%	0.0%	0.0%	0.11%	0.06%	0.11%	0.34%	0.30%	0.55%	0.42%	0.46%	0.40%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	598	12	9	14	16	11	17	15	16	13	12	8	18	10	13	16	10	15	7	24	14	6	12	12	2	12	13	21	10	15	12	15	10	9	14	23	16	1	2	13	8	16	15	14	11	6	17	23					
		0.83%	0.63%	0.58%	0.89%	1.09%	0.70%	1.11%	0.94%	0.98%	0.87%	0.77%	0.55%	1.20%	0.60%	0.83%	0.91%	0.56%	0.83%	0.39%	1.48%	0.85%	2.25%	0.70%	0.84%	0.89%	0.69%	0.73%	1.22%	0.62%	0.89%	0.66%	0.92%	0.54%	0.53%	0.75%	1.27%	1.12%	0.62%	0.82%	0.77%	0.49%	0.90%	0.86%	0.72%	0.86%	0.42%	1.32%	1.17%					
30	"13. ""Демократическая партия России"""	218	7	4	0	4	0	4	5	10	1	3	5	7	4	7	6	8	6	3	8	8	1	7	5	2	1	4	6	5	3	7	0	6	3	5	5	2	0	0	8	3	4	5	15	5	7	1	8					
		0.30%	0.37%	0.25%	0.0%	0.27%	0.0%	0.26%	0.31%	0.61%	0.06%	0.19%	0.34%	0.47%	0.24%	0.45%	0.34%	0.45%	0.33%	0.17%	0.49%	0.48%	0.37%	0.41%	0.35%	0.89%	0.05%	0.22%	0.34%	0.31%	0.17%	0.38%	0.0%	0.32%	0.17%	0.26%	0.27%	0.14%	0.0%	0.0%	0.47%	0.18%	0.22%	0.28%	0.77%	0.39%	0.49%	0.07%	0.40%					
31	"14. ""Великая Россия - Евразийский Союз"""	189	2	4	3	1	2	6	8	3	5	4	5	3	2	2	1	3	3	7	6	9	0	2	7	0	0	7	5	10	5	7	1	6	1	7	6	2	1	0	7	7	4	4	6	5	5	1	4					
		0.26%	0.10%	0.25%	0.19%	0.06%	0.12%	0.39%	0.50%	0.18%	0.33%	0.25%	0.34%	0.20%	0.12%	0.12%	0.05%	0.16%	0.16%	0.39%	0.37%	0.54%	0.0%	0.11%	0.49%	0.0%	0.0%	0.39%	0.29%	0.62%	0.29%	0.38%	0.06%	0.32%	0.05%	0.37%	0.33%	0.14%	0.62%	0.0%	0.41%	0.43%	0.22%	0.23%	0.30%	0.39%	0.35%	0.07%	0.20%					
32	"15. ""Партия СЛОН"""	142	6	4	4	0	2	2	3	2	7	2	1	2	3	3	0	1	2	5	2	7	1	6	4	0	4	6	3	3	2	3	2	1	3	4	5	3	2	1	6	4	4	3	4	2	0	4	4					
		0.19%	0.31%	0.25%	0.25%	0.0%	0.12%	0.13%	0.18%	0.12%	0.47%	0.12%	0.06%	0.13%	0.18%	0.19%	0.0%	0.05%	0.11%	0.28%	0.12%	0.42%	0.37%	0.35%	0.28%	0.0%	0.23%	0.34%	0.17%	0.18%	0.11%	0.16%	0.12%	0.05%	0.17%	0.21%	0.27%	0.21%	1.25%	0.41%	0.35%	0.24%	0.22%	0.17%	0.20%	0.15%	0.0%	0.31%	0.20%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5300	179	105	94	126	143	103	153	120	97	108	79	127	132	158	119	137	131	147	141	121	15	112	92	4	139	124	136	107	102	125	81	156	136	150	129	145	2	12	115	137	124	121	113	45	123	77	158					
		7.42%	9.53%	6.77%	5.97%	8.64%	9.11%	6.77%	9.67%	7.36%	6.53%	6.94%	5.50%	8.53%	8.03%	10.20%	6.76%	7.71%	7.29%	8.35%	8.73%	7.36%	5.63%	6.61%	6.50%	1.78%	8.03%	7.05%	7.91%	6.64%	6.06%	6.94%	4.99%	8.47%	8.13%	8.07%	7.12%	10.20%	1.25%	4.97%	6.85%	8.55%	7.03%	6.98%	5.82%	3.54%	8.71%	6.00%	8.08%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	290	4	3	10	4	3	5	7	3	6	10	3	8	2	6	6	1	10	5	6	13	5	15	7	3	6	12	4	8	4	7	6	4	6	11	4	6	0	0	9	6	8	10	4	8	3	6	13					
		0.40%	0.21%	0.19%	0.63%	0.27%	0.19%	0.32%	0.44%	0.18%	0.40%	0.64%	0.20%	0.53%	0.12%	0.38%	0.34%	0.05%	0.55%	0.28%	0.37%	0.79%	1.87%	0.88%	0.49%	1.33%	0.34%	0.68%	0.23%	0.49%	0.23%	0.38%	0.36%	0.21%	0.35%	0.59%	0.22%	0.42%	0.0%	0.0%	0.53%	0.37%	0.45%	0.57%	0.20%	0.62%	0.21%	0.46%	0.66%					
35	"18. ""ЛДПР"""	10568	257	204	257	226	186	244	218	215	203	223	258	214	211	218	263	261	306	246	234	204	20	245	234	16	220	290	279	204	292	303	253	284	277	252	256	221	23	35	226	245	280	268	269	206	205	184	333					
		14.79%	13.69%	13.16%	16.34%	15.51%	11.86%	16.04%	13.78%	13.19%	13.67%	14.35%	17.96%	14.38%	12.84%	14.07%	14.96%	14.69%	17.04%	13.98%	14.49%	12.42%	7.51%	14.46%	16.54%	7.14%	12.71%	16.49%	16.23%	12.67%	17.36%	16.84%	15.59%	15.42%	16.57%	13.57%	14.14%	15.55%	14.37%	14.52%	13.46%	15.29%	15.88%	15.47%	13.86%	16.20%	14.51%	14.35%	17.04%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1851	36	34	48	36	37	43	42	31	46	39	40	31	58	43	35	55	45	42	29	52	12	53	37	4	64	42	50	32	39	47	47	40	52	42	41	26	5	5	53	40	55	47	56	28	28	37	47					
		2.59%	1.91%	2.19%	3.05%	2.47%	2.35%	2.82%	2.65%	1.90%	3.09%	2.50%	2.78%	2.08%	3.53%	2.77%	1.99%	3.09%	2.50%	2.38%	1.79%	3.16%	4.51%	3.12%	2.61%	1.78%	3.69%	2.38%	2.90%	1.98%	2.31%	2.61%	2.89%	2.17%	3.11%	2.26%	2.26%	1.82%	3.12%	2.07%	3.15%	2.49%	3.11%	2.71%	2.88%	2.20%	1.98%	2.88%	2.40%					
37	"20. ""Политическая партия ""Единая Россия"""	21950	579	527	478	433	487	427	507	495	485	475	468	435	532	442	514	517	528	531	508	574	60	497	462	107	559	535	422	512	505	546	533	637	470	564	544	414	57	88	496	443	567	566	693	443	435	338	515					
		30.73%	30.84%	34.0%	30.40%	29.71%	31.05%	28.07%	32.04%	30.38%	32.65%	30.56%	32.59%	29.23%	32.37%	28.53%	29.23%	29.11%	29.41%	30.18%	31.47%	34.95%	22.55%	29.33%	32.67%	47.76%	32.31%	30.43%	24.54%	31.80%	30.02%	30.35%	32.86%	34.60%	28.12%	30.37%	30.05%	29.13%	35.62%	36.51%	29.55%	27.65%	32.16%	32.67%	35.72%	34.85%	30.80%	26.36%	26.35%					
38	"21. ""Российская Конституционно-демократическая партия"""	162	2	2	1	2	5	1	1	5	6	6	3	0	2	1	1	4	5	2	2	6	0	3	3	3	2	3	21	2	4	2	4	3	7	3	4	1	0	0	7	3	2	6	2	4	8	3	5					
		0.22%	0.10%	0.12%	0.06%	0.13%	0.31%	0.06%	0.06%	0.30%	0.40%	0.38%	0.20%	0.0%	0.12%	0.06%	0.05%	0.22%	0.27%	0.11%	0.12%	0.36%	0.0%	0.17%	0.21%	1.33%	0.11%	0.17%	1.22%	0.12%	0.23%	0.11%	0.24%	0.16%	0.41%	0.16%	0.22%	0.07%	0.0%	0.0%	0.41%	0.18%	0.11%	0.34%	0.10%	0.31%	0.56%	0.23%	0.25%					
39	"22. ""Развитие предпринимательства"""	405	6	9	8	3	5	7	8	4	4	6	6	3	11	10	13	10	9	14	14	7	0	9	6	1	14	11	22	13	8	6	8	12	18	7	6	7	0	1	9	7	16	12	26	8	8	6	7					
		0.56%	0.31%	0.58%	0.50%	0.20%	0.31%	0.46%	0.50%	0.24%	0.26%	0.38%	0.41%	0.20%	0.66%	0.64%	0.73%	0.56%	0.50%	0.79%	0.86%	0.42%	0.0%	0.53%	0.42%	0.44%	0.80%	0.62%	1.27%	0.80%	0.47%	0.33%	0.49%	0.65%	1.07%	0.37%	0.33%	0.49%	0.0%	0.41%	0.53%	0.43%	0.90%	0.69%	1.34%	0.62%	0.56%	0.46%	0.35%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	10604	272	219	206	233	263	241	218	262	196	235	213	248	261	279	300	307	286	275	206	223	43	259	171	14	209	239	269	233	228	239	260	236	214	291	284	181	26	41	277	238	281	258	314	185	176	195	300					
		14.84%	14.49%	14.12%	13.10%	15.99%	16.77%	15.84%	13.78%	16.08%	13.19%	15.12%	14.83%	16.66%	15.88%	18.01%	17.06%	17.28%	15.93%	15.63%	12.76%	13.58%	16.16%	15.28%	12.09%	6.24%	12.08%	13.59%	15.64%	14.47%	13.55%	13.28%	16.02%	12.81%	12.80%	15.67%	15.69%	12.73%	16.25%	17.01%	16.50%	14.85%	15.93%	14.89%	16.18%	14.55%	12.46%	15.21%	15.35%					
																																																						
41	Против всех	2561	75	55	44	46	52	62	54	51	57	58	47	43	46	55	69	62	54	64	53	74	10	72	78	7	68	60	79	68	61	66	71	59	61	61	94	66	2	10	54	53	53	56	41	28	41	47	74					
		3.58%	3.99%	3.54%	2.79%	3.15%	3.31%	4.07%	3.41%	3.13%	3.83%	3.73%	3.27%	2.88%	2.79%	3.55%	3.92%	3.49%	3.00%	3.63%	3.28%	4.50%	3.75%	4.25%	5.51%	3.12%	3.93%	3.41%	4.59%	4.22%	3.62%	3.66%	4.37%	3.20%	3.65%	3.28%	5.19%	4.64%	1.25%	4.14%	3.21%	3.30%	3.00%	3.23%	2.11%	2.20%	2.90%	3.66%	3.78%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
