Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Поронайская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159					
		4.59%	4.96%	3.11%	9.09%	5.07%	5.37%	4.84%	4.68%	5.74%	4.61%	2.11%	5.03%	3.33%	3.96%	3.60%	3.48%	1.09%	1.29%	2.24%	2.17%	2.5%					
22	"5. ""За Русь Святую"""	64	5	3	1	5	5	7	3	4	1	11	7	4	1	0	0	2	0	4	0	1					
		0.57%	0.62%	0.42%	0.11%	0.43%	0.38%	0.89%	0.46%	0.82%	1.53%	0.86%	0.55%	1.02%	0.33%	0.0%	0.0%	1.09%	0.0%	2.24%	0.0%	2.5%					
23	"6. ""Объединенная Российская партия ""Русь"""	28	0	0	5	3	2	2	3	3	1	4	0	4	1	0	0	0	0	0	0	0					
		0.25%	0.0%	0.0%	0.57%	0.26%	0.15%	0.25%	0.46%	0.61%	1.53%	0.31%	0.0%	1.02%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	55	7	1	4	4	7	2	3	4	0	9	6	4	0	1	1	2	0	0	0	0					
		0.49%	0.86%	0.14%	0.46%	0.35%	0.53%	0.25%	0.46%	0.82%	0.0%	0.70%	0.47%	1.02%	0.0%	0.20%	1.16%	1.09%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	14	1	0	0	5	2	0	1	0	0	1	2	1	0	1	0	0	0	0	0	0					
		0.12%	0.12%	0.0%	0.0%	0.43%	0.15%	0.0%	0.15%	0.0%	0.0%	0.07%	0.15%	0.25%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	38	4	3	2	4	3	2	5	1	0	8	5	0	0	1	0	0	0	0	0	0					
		0.33%	0.49%	0.42%	0.23%	0.35%	0.23%	0.25%	0.78%	0.20%	0.0%	0.62%	0.39%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	183	9	12	12	14	23	15	13	3	1	18	15	13	4	10	3	11	1	4	2	0					
		1.63%	1.11%	1.69%	1.38%	1.22%	1.76%	1.91%	2.03%	0.61%	1.53%	1.40%	1.17%	3.33%	1.32%	2.00%	3.48%	6.04%	1.29%	2.24%	2.17%	0.0%					
28	"11. ""Истинные патриоты России"""	16	1	2	1	1	1	0	3	2	0	2	1	1	1	0	0	0	0	0	0	0					
		0.14%	0.12%	0.28%	0.11%	0.08%	0.07%	0.0%	0.46%	0.41%	0.0%	0.15%	0.07%	0.25%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	83	5	6	6	7	12	5	3	2	0	8	12	3	3	6	1	1	0	2	0	1					
		0.74%	0.62%	0.84%	0.69%	0.61%	0.92%	0.63%	0.46%	0.41%	0.0%	0.62%	0.94%	0.76%	0.99%	1.20%	1.16%	0.54%	0.0%	1.12%	0.0%	2.5%					
30	"13. ""Демократическая партия России"""	38	1	7	1	8	0	0	4	4	0	3	5	0	0	1	0	1	2	1	0	0					
		0.33%	0.12%	0.99%	0.11%	0.70%	0.0%	0.0%	0.62%	0.82%	0.0%	0.23%	0.39%	0.0%	0.0%	0.20%	0.0%	0.54%	2.59%	0.56%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	23	1	2	4	0	0	1	2	2	0	3	6	0	0	0	2	0	0	0	0	0					
		0.20%	0.12%	0.28%	0.46%	0.0%	0.0%	0.12%	0.31%	0.41%	0.0%	0.23%	0.47%	0.0%	0.0%	0.0%	2.32%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	27	4	1	1	2	1	5	0	2	0	3	4	0	1	1	1	0	0	1	0	0					
		0.24%	0.49%	0.14%	0.11%	0.17%	0.07%	0.63%	0.0%	0.41%	0.0%	0.23%	0.31%	0.0%	0.33%	0.20%	1.16%	0.0%	0.0%	0.56%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1076	68	64	58	129	132	59	73	65	3	142	110	40	28	51	6	22	7	14	5	0					
		9.60%	8.43%	9.05%	6.67%	11.29%	10.13%	7.51%	11.40%	13.34%	4.61%	11.11%	8.64%	10.25%	9.24%	10.22%	6.97%	12.08%	9.09%	7.86%	5.43%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	41	3	1	5	1	3	4	0	1	0	8	5	3	0	1	0	1	2	3	0	0					
		0.36%	0.37%	0.14%	0.57%	0.08%	0.23%	0.50%	0.0%	0.20%	0.0%	0.62%	0.39%	0.76%	0.0%	0.20%	0.0%	0.54%	2.59%	1.68%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2471	179	158	204	248	243	172	144	120	32	363	320	47	43	82	22	26	20	25	14	9					
		22.06%	22.20%	22.34%	23.47%	21.71%	18.64%	21.91%	22.5%	24.64%	49.23%	28.42%	25.15%	12.05%	14.19%	16.43%	25.58%	14.28%	25.97%	14.04%	15.21%	22.5%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	166	9	10	9	10	21	12	6	7	0	27	19	7	9	9	1	5	1	2	2	0					
		1.48%	1.11%	1.41%	1.03%	0.87%	1.61%	1.52%	0.93%	1.43%	0.0%	2.11%	1.49%	1.79%	2.97%	1.80%	1.16%	2.74%	1.29%	1.12%	2.17%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2869	184	190	241	303	376	215	181	119	16	196	300	128	52	174	26	49	14	52	29	24					
		25.61%	22.82%	26.87%	27.73%	26.53%	28.85%	27.38%	28.28%	24.43%	24.61%	15.34%	23.58%	32.82%	17.16%	34.86%	30.23%	26.92%	18.18%	29.21%	31.52%	60.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	3	0	0	2	3	2	3	0	0	1	1	0	1	2	0	1	0	0	0	0					
		0.16%	0.37%	0.0%	0.0%	0.17%	0.23%	0.25%	0.46%	0.0%	0.0%	0.07%	0.07%	0.0%	0.33%	0.40%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	17	0	1	1	2	6	2	0	1	0	1	1	0	0	1	0	0	0	1	0	0					
		0.15%	0.0%	0.14%	0.11%	0.17%	0.46%	0.25%	0.0%	0.20%	0.0%	0.07%	0.07%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1626	148	103	102	165	181	101	56	47	1	234	147	72	90	62	5	43	14	34	20	1					
		14.51%	18.36%	14.56%	11.73%	14.44%	13.89%	12.86%	8.75%	9.65%	1.53%	18.32%	11.55%	18.46%	29.70%	12.42%	5.81%	23.62%	18.18%	19.10%	21.73%	2.5%					
																											
41	Против всех	662	46	32	45	70	86	47	45	25	4	80	90	13	12	30	7	6	6	9	8	1					
		5.91%	5.70%	4.52%	5.17%	6.12%	6.60%	5.98%	7.03%	5.13%	6.15%	6.26%	7.07%	3.33%	3.96%	6.01%	8.13%	3.29%	7.79%	5.05%	8.69%	2.5%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
