Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Хомутовская 																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	180	28	28	4	3	4	4	4	10	4	4	4	4	2	4	4	4	4	4	5	2	4	4	4	4	4	4	4	4	4	2	4	4	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	61	16	22	2	0	1	1	2	7	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	44	2	3	1	1	1	1	0	1	2	1	1	1	1	1	3	1	2	0	1	2	2	0	1	4	1	2	0	1	0	1	2	2	2					
14	Число погашенных открепительных удостоверений	119	12	6	2	3	3	3	2	3	4	4	4	4	2	3	4	4	3	4	3	2	4	4	4	4	4	4	4	3	2	2	4	4	1					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	"1. ""ЕДИНЕНИЕ"""	140	13	12	1	0	11	3	16	13	5	1	9	0	1	6	3	2	8	2	1	1	2	3	0	3	2	0	0	13	1	2	3	0	3					
		1.74%	1.10%	1.01%	0.67%	0.0%	5.85%	1.35%	4.92%	1.74%	2.71%	0.84%	6.04%	0.0%	1.38%	3.48%	2.0%	1.51%	4.34%	1.52%	0.33%	1.28%	1.16%	4.10%	0.0%	1.66%	1.81%	0.0%	0.0%	3.85%	0.49%	2.10%	1.81%	0.0%	1.36%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	63	9	12	0	4	2	2	4	5	2	0	2	2	0	3	1	1	1	1	0	0	0	0	3	1	0	0	1	3	0	1	1	1	1					
		0.78%	0.76%	1.01%	0.0%	7.01%	1.06%	0.90%	1.23%	0.67%	1.08%	0.0%	1.34%	0.90%	0.0%	1.74%	0.66%	0.75%	0.54%	0.76%	0.0%	0.0%	0.0%	0.0%	1.70%	0.55%	0.0%	0.0%	1.25%	0.89%	0.0%	1.05%	0.60%	0.98%	0.45%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	182	22	25	5	1	9	1	11	17	1	1	1	1	0	11	3	2	10	5	6	1	7	1	3	6	3	0	0	7	7	3	5	3	4					
		2.26%	1.87%	2.12%	3.37%	1.75%	4.78%	0.45%	3.38%	2.28%	0.54%	0.84%	0.67%	0.45%	0.0%	6.39%	2.0%	1.51%	5.43%	3.81%	2.03%	1.28%	4.06%	1.36%	1.70%	3.33%	2.72%	0.0%	0.0%	2.07%	3.46%	3.15%	3.03%	2.94%	1.82%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	94	10	7	3	1	3	4	8	7	4	1	2	0	0	2	1	0	2	6	0	1	1	0	4	2	3	5	0	7	4	1	1	1	3					
		1.17%	0.85%	0.59%	2.02%	1.75%	1.59%	1.80%	2.46%	0.93%	2.17%	0.84%	1.34%	0.0%	0.0%	1.16%	0.66%	0.0%	1.08%	4.58%	0.0%	1.28%	0.58%	0.0%	2.27%	1.11%	2.72%	2.73%	0.0%	2.07%	1.98%	1.05%	0.60%	0.98%	1.36%					
22	"5. ""За Русь Святую"""	91	6	3	3	0	1	0	1	15	2	7	1	2	0	1	2	2	5	3	5	3	5	1	4	3	2	3	0	2	2	4	1	0	2					
		1.13%	0.51%	0.25%	2.02%	0.0%	0.53%	0.0%	0.30%	2.01%	1.08%	5.88%	0.67%	0.90%	0.0%	0.58%	1.33%	1.51%	2.71%	2.29%	1.69%	3.84%	2.90%	1.36%	2.27%	1.66%	1.81%	1.63%	0.0%	0.59%	0.99%	4.21%	0.60%	0.0%	0.91%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	4	2	0	1	0	0	2	5	0	2	0	1	2	0	2	0	1	0	0	1	0	1	1	0	0	0	0	2	0	1	1	1	0					
		0.37%	0.34%	0.16%	0.0%	1.75%	0.0%	0.0%	0.61%	0.67%	0.0%	1.68%	0.0%	0.45%	2.77%	0.0%	1.33%	0.0%	0.54%	0.0%	0.0%	1.28%	0.0%	1.36%	0.56%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	1.05%	0.60%	0.98%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	46	6	5	0	0	2	0	4	1	2	0	1	1	0	0	1	1	2	0	4	0	3	1	1	2	0	2	1	0	3	0	2	1	0					
		0.57%	0.51%	0.42%	0.0%	0.0%	1.06%	0.0%	1.23%	0.13%	1.08%	0.0%	0.67%	0.45%	0.0%	0.0%	0.66%	0.75%	1.08%	0.0%	1.35%	0.0%	1.74%	1.36%	0.56%	1.11%	0.0%	1.09%	1.25%	0.0%	1.48%	0.0%	1.21%	0.98%	0.0%					
25	"8. ""Народно-республиканская партия России"""	31	1	2	1	0	1	2	2	2	2	1	0	0	1	0	2	1	1	1	0	0	1	2	0	0	1	0	0	1	0	0	0	0	6					
		0.38%	0.08%	0.16%	0.67%	0.0%	0.53%	0.90%	0.61%	0.26%	1.08%	0.84%	0.0%	0.0%	1.38%	0.0%	1.33%	0.75%	0.54%	0.76%	0.0%	0.0%	0.58%	2.73%	0.0%	0.0%	0.90%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	2.73%					
26	"9. ""Российская экологическая партия ""Зеленые"""	23	1	3	1	0	1	0	1	1	0	1	0	0	0	0	0	0	2	0	3	0	0	0	0	2	0	0	0	2	0	0	1	1	3					
		0.28%	0.08%	0.25%	0.67%	0.0%	0.53%	0.0%	0.30%	0.13%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.08%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	1.11%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.60%	0.98%	1.36%					
27	"10. ""Аграрная партия России"""	1040	88	132	28	2	30	15	42	92	13	12	10	32	12	18	31	10	19	18	87	3	23	12	44	34	21	36	9	71	32	7	19	10	28					
		12.96%	7.48%	11.19%	18.91%	3.50%	15.95%	6.75%	12.92%	12.34%	7.06%	10.08%	6.71%	14.54%	16.66%	10.46%	20.66%	7.57%	10.32%	13.74%	29.49%	3.84%	13.37%	16.43%	25.0%	18.88%	19.09%	19.67%	11.25%	21.06%	15.84%	7.36%	11.51%	9.80%	12.78%					
28	"11. ""Истинные патриоты России"""	11	0	0	1	0	1	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	2					
		0.13%	0.0%	0.0%	0.67%	0.0%	0.53%	0.0%	0.0%	0.0%	1.08%	0.0%	0.0%	0.0%	1.38%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.29%	0.0%	0.0%	0.60%	0.0%	0.91%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	93	6	16	1	1	3	3	8	3	2	0	5	4	0	4	3	1	1	6	5	0	1	0	1	3	1	1	1	4	0	1	1	1	6					
		1.15%	0.51%	1.35%	0.67%	1.75%	1.59%	1.35%	2.46%	0.40%	1.08%	0.0%	3.35%	1.81%	0.0%	2.32%	2.0%	0.75%	0.54%	4.58%	1.69%	0.0%	0.58%	0.0%	0.56%	1.66%	0.90%	0.54%	1.25%	1.18%	0.0%	1.05%	0.60%	0.98%	2.73%					
30	"13. ""Демократическая партия России"""	18	0	1	0	1	0	0	0	2	0	1	0	2	0	1	1	0	1	0	2	0	0	0	2	0	0	0	0	2	0	0	2	0	0					
		0.22%	0.0%	0.08%	0.0%	1.75%	0.0%	0.0%	0.0%	0.26%	0.0%	0.84%	0.0%	0.90%	0.0%	0.58%	0.66%	0.0%	0.54%	0.0%	0.67%	0.0%	0.0%	0.0%	1.13%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	1.21%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	23	2	2	0	0	0	0	3	0	2	2	0	1	0	0	0	0	1	0	3	0	0	0	1	1	0	0	0	2	0	1	0	1	1					
		0.28%	0.17%	0.16%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	1.08%	1.68%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	1.01%	0.0%	0.0%	0.0%	0.56%	0.55%	0.0%	0.0%	0.0%	0.59%	0.0%	1.05%	0.0%	0.98%	0.45%					
32	"15. ""Партия СЛОН"""	13	2	5	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0					
		0.16%	0.17%	0.42%	0.67%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.56%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	495	106	116	9	0	6	6	22	43	5	3	5	4	4	12	12	2	16	8	14	2	2	1	8	5	0	9	7	7	6	1	17	14	23					
		6.17%	9.02%	9.83%	6.08%	0.0%	3.19%	2.70%	6.76%	5.77%	2.71%	2.52%	3.35%	1.81%	5.55%	6.97%	8.0%	1.51%	8.69%	6.10%	4.74%	2.56%	1.16%	1.36%	4.54%	2.77%	0.0%	4.91%	8.75%	2.07%	2.97%	1.05%	10.30%	13.72%	10.50%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	41	2	2	1	1	0	0	4	2	0	4	0	2	0	3	0	1	2	1	1	1	2	1	1	1	2	1	0	0	2	2	1	1	0					
		0.51%	0.17%	0.16%	0.67%	1.75%	0.0%	0.0%	1.23%	0.26%	0.0%	3.36%	0.0%	0.90%	0.0%	1.74%	0.0%	0.75%	1.08%	0.76%	0.33%	1.28%	1.16%	1.36%	0.56%	0.55%	1.81%	0.54%	0.0%	0.0%	0.99%	2.10%	0.60%	0.98%	0.0%					
35	"18. ""ЛДПР"""	1419	232	200	28	17	26	33	48	165	21	12	47	33	5	33	19	30	13	9	30	17	31	14	34	30	22	55	21	53	17	35	36	15	38					
		17.69%	19.74%	16.96%	18.91%	29.82%	13.82%	14.86%	14.76%	22.14%	11.41%	10.08%	31.54%	14.99%	6.94%	19.18%	12.66%	22.72%	7.06%	6.87%	10.16%	21.79%	18.02%	19.17%	19.31%	16.66%	20.0%	30.05%	26.25%	15.72%	8.41%	36.84%	21.81%	14.70%	17.35%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	164	25	25	5	1	5	3	16	11	1	1	1	2	2	0	2	4	5	3	6	0	4	2	1	2	3	7	0	8	1	3	7	0	8					
		2.04%	2.12%	2.12%	3.37%	1.75%	2.65%	1.35%	4.92%	1.47%	0.54%	0.84%	0.67%	0.90%	2.77%	0.0%	1.33%	3.03%	2.71%	2.29%	2.03%	0.0%	2.32%	2.73%	0.56%	1.11%	2.72%	3.82%	0.0%	2.37%	0.49%	3.15%	4.24%	0.0%	3.65%					
37	"20. ""Политическая партия ""Единая Россия"""	2426	383	392	32	14	52	126	75	228	87	47	34	92	23	48	40	45	49	38	67	31	56	20	24	59	16	34	21	98	75	32	40	11	37					
		30.25%	32.59%	33.24%	21.62%	24.56%	27.65%	56.75%	23.07%	30.60%	47.28%	39.49%	22.81%	41.81%	31.94%	27.90%	26.66%	34.09%	26.63%	29.00%	22.71%	39.74%	32.55%	27.39%	13.63%	32.77%	14.54%	18.57%	26.25%	29.08%	37.12%	33.68%	24.24%	10.78%	16.89%					
38	"21. ""Российская Конституционно-демократическая партия"""	54	5	2	1	0	1	2	4	4	2	1	1	0	2	0	1	3	3	1	1	0	3	2	1	2	2	3	2	2	1	0	1	0	1					
		0.67%	0.42%	0.16%	0.67%	0.0%	0.53%	0.90%	1.23%	0.53%	1.08%	0.84%	0.67%	0.0%	2.77%	0.0%	0.66%	2.27%	1.63%	0.76%	0.33%	0.0%	1.74%	2.73%	0.56%	1.11%	1.81%	1.63%	2.5%	0.59%	0.49%	0.0%	0.60%	0.0%	0.45%					
39	"22. ""Развитие предпринимательства"""	12	0	2	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	3					
		0.14%	0.0%	0.16%	0.67%	0.0%	0.0%	0.0%	0.0%	0.13%	1.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.60%	0.0%	1.36%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1080	202	159	16	10	18	12	27	98	18	11	25	26	18	20	19	20	9	23	42	12	23	9	22	15	24	18	15	35	44	0	13	38	39					
		13.46%	17.19%	13.48%	10.81%	17.54%	9.57%	5.40%	8.30%	13.15%	9.78%	9.24%	16.77%	11.81%	25.0%	11.62%	12.66%	15.15%	4.89%	17.55%	14.23%	15.38%	13.37%	12.32%	12.5%	8.33%	21.81%	9.83%	18.75%	10.38%	21.78%	0.0%	7.87%	37.25%	17.80%					
																																								
41	Против всех	177	28	36	2	3	3	3	15	22	3	1	0	2	1	4	5	4	3	1	4	0	5	0	5	3	5	3	0	4	3	1	4	0	4					
		2.20%	2.38%	3.05%	1.35%	5.26%	1.59%	1.35%	4.61%	2.95%	1.63%	0.84%	0.0%	0.90%	1.38%	2.32%	3.33%	3.03%	1.63%	0.76%	1.35%	0.0%	2.90%	0.0%	2.84%	1.66%	4.54%	1.63%	0.0%	1.18%	1.48%	1.05%	2.42%	0.0%	1.82%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
