Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Альменевская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	"1. ""ЕДИНЕНИЕ"""	106	14	7	4	4	5	0	0	0	2	2	6	8	2	0	2	4	3	6	0	2	2	2	12	3	3	4	1	2	4	0	2	0					
		1.58%	1.91%	1.15%	0.93%	1.51%	2.52%	0.0%	0.0%	0.0%	2.5%	4.76%	2.00%	3.25%	1.27%	0.0%	0.93%	6.06%	1.73%	1.53%	0.0%	3.03%	2.24%	1.01%	2.69%	3.52%	2.65%	1.99%	0.31%	2.32%	3.27%	0.0%	1.19%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	55	11	6	6	0	1	0	0	1	0	2	5	3	0	0	0	0	0	5	0	0	0	0	0	1	0	3	8	0	0	1	2	0					
		0.82%	1.50%	0.99%	1.40%	0.0%	0.50%	0.0%	0.0%	0.63%	0.0%	4.76%	1.67%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	1.28%	0.0%	0.0%	0.0%	0.0%	0.0%	1.17%	0.0%	1.49%	2.49%	0.0%	0.0%	0.46%	1.19%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	176	14	16	5	9	10	1	3	9	2	2	7	3	4	1	2	2	6	12	4	1	6	6	13	1	9	2	17	1	3	1	3	1					
		2.63%	1.91%	2.64%	1.17%	3.40%	5.05%	1.0%	2.58%	5.69%	2.5%	4.76%	2.34%	1.21%	2.54%	0.65%	0.93%	3.03%	3.46%	3.07%	4.59%	1.51%	6.74%	3.04%	2.91%	1.17%	7.96%	0.99%	5.29%	1.16%	2.45%	0.46%	1.79%	1.49%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	75	21	15	9	8	1	1	0	0	1	2	3	1	1	0	2	0	0	0	0	0	0	1	0	0	2	2	1	0	1	2	0	1					
		1.12%	2.86%	2.47%	2.11%	3.03%	0.50%	1.0%	0.0%	0.0%	1.25%	4.76%	1.00%	0.40%	0.63%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	1.76%	0.99%	0.31%	0.0%	0.81%	0.92%	0.0%	1.49%					
22	"5. ""За Русь Святую"""	25	2	4	4	0	2	0	1	0	1	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0	0	1	0	0					
		0.37%	0.27%	0.66%	0.93%	0.0%	1.01%	0.0%	0.86%	0.0%	1.25%	0.0%	0.33%	0.81%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.49%	0.93%	0.0%	0.0%	0.46%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	11	2	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0					
		0.16%	0.27%	0.49%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	32	4	2	6	2	1	0	0	0	0	0	1	2	0	2	1	2	1	0	0	0	0	0	0	2	0	0	3	0	2	0	1	0					
		0.47%	0.54%	0.33%	1.40%	0.75%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.81%	0.0%	1.31%	0.46%	3.03%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.35%	0.0%	0.0%	0.93%	0.0%	1.63%	0.0%	0.59%	0.0%					
25	"8. ""Народно-республиканская партия России"""	10	0	0	0	0	1	0	0	2	0	0	0	1	0	1	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	1.26%	0.0%	0.0%	0.0%	0.40%	0.0%	0.65%	0.46%	0.0%	0.57%	0.0%	0.0%	0.0%	1.12%	0.50%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	13	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	1	0	0	0	2	1	0	0	1	2	0	0	0	1	0					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.76%	0.0%	0.0%	1.27%	0.0%	0.46%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	1.01%	0.22%	0.0%	0.0%	0.49%	0.62%	0.0%	0.0%	0.0%	0.59%	0.0%					
27	"10. ""Аграрная партия России"""	709	64	37	20	43	26	10	12	21	5	2	46	24	33	25	41	16	34	38	9	15	7	24	31	3	5	6	19	15	19	39	17	3					
		10.61%	8.74%	6.11%	4.69%	16.28%	13.13%	10.0%	10.34%	13.29%	6.25%	4.76%	15.38%	9.75%	21.01%	16.44%	19.24%	24.24%	19.65%	9.74%	10.34%	22.72%	7.86%	12.18%	6.95%	3.52%	4.42%	2.98%	5.91%	17.44%	15.57%	18.05%	10.17%	4.47%					
28	"11. ""Истинные патриоты России"""	32	7	2	0	0	3	0	0	2	0	0	2	1	1	0	0	0	0	4	0	0	0	0	2	0	1	2	2	0	0	1	2	0					
		0.47%	0.95%	0.33%	0.0%	0.0%	1.51%	0.0%	0.0%	1.26%	0.0%	0.0%	0.66%	0.40%	0.63%	0.0%	0.0%	0.0%	0.0%	1.02%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.88%	0.99%	0.62%	0.0%	0.0%	0.46%	1.19%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	306	29	20	14	6	21	7	0	9	2	0	5	3	12	26	2	2	5	61	26	1	4	3	9	3	4	3	6	5	4	14	0	0					
		4.58%	3.96%	3.30%	3.28%	2.27%	10.60%	7.0%	0.0%	5.69%	2.5%	0.0%	1.67%	1.21%	7.64%	17.10%	0.93%	3.03%	2.89%	15.64%	29.88%	1.51%	4.49%	1.52%	2.01%	3.52%	3.53%	1.49%	1.86%	5.81%	3.27%	6.48%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	11	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	2	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0					
		0.16%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.40%	0.0%	0.65%	0.0%	3.03%	0.0%	0.51%	0.0%	0.0%	0.0%	0.50%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	9	3	2	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.13%	0.40%	0.33%	0.23%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.33%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	12	0	2	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	1	0	1	2	0	0	0	0	0	1	0	0					
		0.17%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.81%	0.63%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	1.12%	0.0%	0.22%	2.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	290	44	31	19	14	5	8	5	7	2	0	7	4	5	4	15	0	7	10	4	8	3	4	14	6	3	15	24	1	3	11	7	0					
		4.34%	6.01%	5.12%	4.46%	5.30%	2.52%	8.0%	4.31%	4.43%	2.5%	0.0%	2.34%	1.62%	3.18%	2.63%	7.04%	0.0%	4.04%	2.56%	4.59%	12.12%	3.37%	2.03%	3.13%	7.05%	2.65%	7.46%	7.47%	1.16%	2.45%	5.09%	4.19%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	0	3	2	3	3	0	1	0	0	1	0	3	0	2	0	0	0	1	0	0	3	0	0	2	1	0	0	0	0	0	0	1					
		0.38%	0.0%	0.49%	0.46%	1.13%	1.51%	0.0%	0.86%	0.0%	0.0%	2.38%	0.0%	1.21%	0.0%	1.31%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	3.37%	0.0%	0.0%	2.35%	0.88%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.49%					
35	"18. ""ЛДПР"""	681	44	62	47	37	13	11	13	11	8	0	32	27	11	12	32	5	33	19	0	9	3	42	55	5	21	11	37	9	8	36	19	9					
		10.19%	6.01%	10.24%	11.03%	14.01%	6.56%	11.0%	11.20%	6.96%	10.0%	0.0%	10.70%	10.97%	7.00%	7.89%	15.02%	7.57%	19.07%	4.87%	0.0%	13.63%	3.37%	21.31%	12.33%	5.88%	18.58%	5.47%	11.52%	10.46%	6.55%	16.66%	11.37%	13.43%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	158	24	23	14	7	2	5	4	2	1	0	4	5	1	2	4	0	6	3	0	0	0	10	10	0	1	3	12	1	1	12	1	0					
		2.36%	3.27%	3.80%	3.28%	2.65%	1.01%	5.0%	3.44%	1.26%	1.25%	0.0%	1.33%	2.03%	0.63%	1.31%	1.87%	0.0%	3.46%	0.76%	0.0%	0.0%	0.0%	5.07%	2.24%	0.0%	0.88%	1.49%	3.73%	1.16%	0.81%	5.55%	0.59%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2062	271	212	168	68	35	11	48	19	25	24	80	88	43	33	42	18	44	136	10	17	33	59	139	50	34	109	90	9	25	52	36	34					
		30.86%	37.02%	35.04%	39.43%	25.75%	17.67%	11.0%	41.37%	12.02%	31.25%	57.14%	26.75%	35.77%	27.38%	21.71%	19.71%	27.27%	25.43%	34.87%	11.49%	25.75%	37.07%	29.94%	31.16%	58.82%	30.08%	54.22%	28.03%	10.46%	20.49%	24.07%	21.55%	50.74%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	0	1	2	2	0	0	1	1	0	0	0	1	1	2	1	0	0	0	0	1	2	0	2	0	0	1	0	0	1	0	0	0					
		0.28%	0.0%	0.16%	0.46%	0.75%	0.0%	0.0%	0.86%	0.63%	0.0%	0.0%	0.0%	0.40%	0.63%	1.31%	0.46%	0.0%	0.0%	0.0%	0.0%	1.51%	2.24%	0.0%	0.44%	0.0%	0.0%	0.49%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	9	1	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0					
		0.13%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	1.97%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.17%	0.0%	0.49%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1520	149	108	85	42	60	46	24	60	28	5	81	55	32	32	59	7	20	69	32	7	17	30	138	4	19	27	74	38	48	33	73	18					
		22.75%	20.35%	17.85%	19.95%	15.90%	30.30%	46.0%	20.68%	37.97%	35.0%	11.90%	27.09%	22.35%	20.38%	21.05%	27.69%	10.60%	11.56%	17.69%	36.78%	10.60%	19.10%	15.22%	30.94%	4.70%	16.81%	13.43%	23.05%	44.18%	39.34%	15.27%	43.71%	26.86%					
																																							
41	Против всех	216	19	38	12	13	7	0	3	12	2	0	11	3	5	3	6	3	3	11	1	2	4	10	11	2	9	5	10	3	0	5	3	0					
		3.23%	2.59%	6.28%	2.81%	4.92%	3.53%	0.0%	2.58%	7.59%	2.5%	0.0%	3.67%	1.21%	3.18%	1.97%	2.81%	4.54%	1.73%	2.82%	1.14%	3.03%	4.49%	5.07%	2.46%	2.35%	7.96%	2.48%	3.11%	3.48%	0.0%	2.31%	1.79%	0.0%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
