Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
"Наименование Избирательной комиссии:    Калуга, Октябрьская"																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №735	УИК №736					
		1.37%	1.86%	1.17%	0.83%	0.75%	0.89%	0.78%	2.16%	1.33%	2.64%	0.91%	1.59%	2.03%	0.89%	1.63%	1.80%	2.36%	1.52%	1.41%	1.53%	2.38%	0.82%	1.68%	1.62%	1.44%	1.02%	0.88%	2.65%	2.28%	1.15%	1.08%	0.00%	0.79%	0.81%	0.64%	0.96%	1.68%	1.67%	1.11%	1.21%	0.97%	0.47%	1.80%	0.00%	0.58%	1.81%	2.41%					
20	3.Политическая партия «Демократическая партия России»	95	8	1	6	3	1	0	3	1	0	0	1	4	3	2	0	2	2	2	3	1	4	1	1	4	1	2	2	3	5	3	0	4	1	1	2	0	4	2	6	1	2	0	0	0	0	3					
		0.20%	0.57%	0.07%	0.55%	0.28%	0.13%	0.00%	0.31%	0.07%	0.00%	0.00%	0.13%	0.74%	0.27%	0.15%	0.00%	0.19%	0.18%	0.24%	0.23%	0.09%	0.36%	0.08%	0.09%	0.32%	0.07%	0.15%	0.19%	0.25%	0.38%	0.46%	0.00%	0.35%	0.12%	0.09%	0.16%	0.00%	0.28%	0.16%	0.48%	0.09%	0.19%	0.00%	0.00%	0.00%	0.00%	0.45%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	7518	239	202	154	175	108	164	138	196	101	169	142	93	201	244	194	226	246	157	258	168	153	225	172	211	236	197	186	203	181	94	13	204	141	167	152	111	228	222	177	159	173	6	7	56	137	132					
		16.18%	17.06%	14.74%	14.22%	16.34%	13.76%	15.89%	14.18%	13.73%	14.79%	21.98%	18.81%	17.19%	17.93%	18.13%	17.48%	21.36%	22.02%	18.47%	19.80%	15.36%	13.96%	18.88%	15.51%	16.92%	17.23%	14.49%	17.63%	17.13%	13.90%	14.48%	4.26%	17.94%	16.28%	15.31%	12.10%	14.32%	15.82%	17.62%	14.27%	14.07%	16.29%	5.41%	4.00%	10.83%	13.81%	19.88%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	613	11	13	9	9	6	3	12	22	9	3	8	9	26	24	23	26	31	15	42	26	27	15	6	22	9	12	9	12	13	7	1	16	8	10	10	6	31	8	12	11	14	1	0	7	5	14					
		1.32%	0.79%	0.95%	0.83%	0.84%	0.76%	0.29%	1.23%	1.54%	1.32%	0.39%	1.06%	1.66%	2.32%	1.78%	2.07%	2.46%	2.78%	1.76%	3.22%	2.38%	2.46%	1.26%	0.54%	1.76%	0.66%	0.88%	0.85%	1.01%	0.99%	1.08%	0.33%	1.41%	0.92%	0.92%	0.80%	0.77%	2.15%	0.63%	0.97%	0.97%	1.32%	0.90%	0.00%	1.35%	0.50%	2.11%					
23	6.Политическая партия «Партия социальной справедливости»	131	1	5	3	2	1	3	4	5	2	1	1	0	1	6	3	4	1	1	6	7	7	3	3	2	5	4	3	4	0	5	0	4	4	2	1	2	8	3	4	1	5	0	0	2	1	1					
		0.28%	0.07%	0.36%	0.28%	0.19%	0.13%	0.29%	0.41%	0.35%	0.29%	0.13%	0.13%	0.00%	0.09%	0.45%	0.27%	0.38%	0.09%	0.12%	0.46%	0.64%	0.64%	0.25%	0.27%	0.16%	0.36%	0.29%	0.28%	0.34%	0.00%	0.77%	0.00%	0.35%	0.46%	0.18%	0.08%	0.26%	0.56%	0.24%	0.32%	0.09%	0.47%	0.00%	0.00%	0.39%	0.10%	0.15%					
24	7.Политическая партия «Либерально-демократическая партия России»	3893	116	105	97	76	76	119	97	120	62	60	59	37	84	110	81	74	91	66	98	83	121	100	120	84	115	132	106	106	136	83	13	95	75	88	118	71	16	109	104	119	82	6	11	31	91	50					
		8.38%	8.28%	7.66%	8.96%	7.10%	9.68%	11.53%	9.97%	8.40%	9.08%	7.80%	7.81%	6.84%	7.49%	8.17%	7.30%	6.99%	8.15%	7.76%	7.52%	7.59%	11.04%	8.39%	10.82%	6.74%	8.39%	9.71%	10.05%	8.95%	10.45%	12.79%	4.26%	8.36%	8.66%	8.07%	9.39%	9.16%	1.11%	8.65%	8.39%	10.53%	7.72%	5.41%	6.29%	5.99%	9.17%	7.53%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3886	108	117	78	96	64	94	74	132	59	60	74	51	123	145	88	96	96	70	109	85	94	88	87	98	103	119	82	100	126	70	11	60	54	97	109	86	144	105	108	81	68	10	4	38	78	47					
		8.36%	7.71%	8.54%	7.20%	8.96%	8.15%	9.11%	7.61%	9.24%	8.64%	7.80%	9.80%	9.43%	10.97%	10.77%	7.93%	9.07%	8.59%	8.24%	8.37%	7.77%	8.58%	7.38%	7.84%	7.86%	7.52%	8.75%	7.77%	8.44%	9.68%	10.79%	3.61%	5.28%	6.24%	8.89%	8.68%	11.10%	9.99%	8.33%	8.71%	7.17%	6.40%	9.01%	2.29%	7.35%	7.86%	7.08%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	659	25	16	13	12	3	17	11	32	15	13	6	6	20	26	12	12	16	7	8	8	14	22	15	19	21	14	14	16	20	8	4	17	13	8	30	27	25	22	17	16	9	2	1	6	6	15					
		1.42%	1.78%	1.17%	1.20%	1.12%	0.38%	1.65%	1.13%	2.24%	2.20%	1.69%	0.79%	1.11%	1.78%	1.93%	1.08%	1.13%	1.43%	0.82%	0.61%	0.73%	1.28%	1.85%	1.35%	1.52%	1.53%	1.03%	1.33%	1.35%	1.54%	1.23%	1.31%	1.50%	1.50%	0.73%	2.39%	3.48%	1.73%	1.75%	1.37%	1.42%	0.85%	1.80%	0.57%	1.16%	0.60%	2.26%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	26110	799	814	637	628	459	569	553	833	364	406	402	288	580	676	594	520	536	455	682	618	608	626	608	681	763	767	557	635	724	336	207	656	511	667	745	432	871	700	734	663	659	80	147	353	620	347					
		56.18%	57.03%	59.42%	58.82%	58.64%	58.47%	55.14%	56.83%	58.33%	53.29%	52.80%	53.25%	53.23%	51.74%	50.22%	53.51%	49.15%	47.99%	53.53%	52.34%	56.49%	55.47%	52.52%	54.82%	54.61%	55.69%	56.40%	52.80%	53.59%	55.61%	51.77%	67.87%	57.70%	59.01%	61.14%	59.32%	55.74%	60.44%	55.56%	59.19%	58.67%	62.05%	72.07%	84.00%	68.28%	62.50%	52.26%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	984	24	26	20	26	19	25	21	11	14	13	14	19	26	29	34	26	22	25	28	26	21	28	34	44	49	26	31	31	29	10	1	31	15	15	32	5	29	29	24	12	7	3	0	2	15	13					
		2.12%	1.71%	1.90%	1.85%	2.43%	2.42%	2.42%	2.16%	0.77%	2.05%	1.69%	1.85%	3.51%	2.32%	2.15%	3.06%	2.46%	1.97%	2.94%	2.15%	2.38%	1.92%	2.35%	3.07%	3.53%	3.58%	1.91%	2.94%	2.62%	2.23%	1.54%	0.33%	2.73%	1.73%	1.37%	2.55%	0.65%	2.01%	2.30%	1.94%	1.06%	0.66%	2.70%	0.00%	0.39%	1.51%	1.96%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
