Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Великолукская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	336	9	20	7	12	10	6	7	4	6	3	4	10	8	34	3	7	6	25	3	5	1	7	35	2	13	1	6	11	1	3	3	6	16	12	25	5					
		3.07%	1.87%	5.98%	5.69%	5.55%	5.29%	1.58%	1.84%	1.76%	3.79%	3.33%	1.34%	2.42%	1.75%	5.15%	1.84%	2.23%	6.12%	2.50%	2.67%	1.74%	1.03%	4.04%	4.67%	1.04%	5.50%	0.62%	1.70%	2.94%	1.06%	0.91%	1.18%	2.97%	9.19%	2.91%	3.79%	4.16%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	166	5	3	2	8	4	5	3	1	0	3	9	4	11	4	0	5	1	16	4	18	2	6	14	3	0	1	0	5	1	3	1	3	6	6	6	3					
		1.51%	1.04%	0.89%	1.62%	3.70%	2.11%	1.32%	0.79%	0.44%	0.0%	3.33%	3.02%	0.97%	2.41%	0.60%	0.0%	1.59%	1.02%	1.60%	3.57%	6.27%	2.06%	3.46%	1.87%	1.57%	0.0%	0.62%	0.0%	1.34%	1.06%	0.91%	0.39%	1.48%	3.44%	1.45%	0.91%	2.5%					
22	"5. ""За Русь Святую"""	59	4	1	1	0	2	1	4	1	0	0	4	0	2	2	0	2	2	3	0	0	0	0	5	2	0	1	1	3	1	2	1	1	4	5	4	0					
		0.53%	0.83%	0.29%	0.81%	0.0%	1.05%	0.26%	1.05%	0.44%	0.0%	0.0%	1.34%	0.0%	0.43%	0.30%	0.0%	0.63%	2.04%	0.30%	0.0%	0.0%	0.0%	0.0%	0.66%	1.04%	0.0%	0.62%	0.28%	0.80%	1.06%	0.60%	0.39%	0.49%	2.29%	1.21%	0.60%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	1	2	0	0	1	2	0	1	0	1	1	1	2	3	0	3	0	1	0	0	0	0	1	0	0	0	0	2	0	2	0	2	2	1	0	0					
		0.26%	0.20%	0.59%	0.0%	0.0%	0.52%	0.52%	0.0%	0.44%	0.0%	1.11%	0.33%	0.24%	0.43%	0.45%	0.0%	0.95%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.60%	0.0%	0.99%	1.14%	0.24%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	76	2	1	1	1	0	4	1	1	1	0	1	1	3	10	0	1	1	5	0	3	0	4	6	0	2	3	1	2	0	4	1	4	0	4	8	0					
		0.69%	0.41%	0.29%	0.81%	0.46%	0.0%	1.05%	0.26%	0.44%	0.63%	0.0%	0.33%	0.24%	0.65%	1.51%	0.0%	0.31%	1.02%	0.50%	0.0%	1.04%	0.0%	2.31%	0.80%	0.0%	0.84%	1.87%	0.28%	0.53%	0.0%	1.21%	0.39%	1.98%	0.0%	0.97%	1.21%	0.0%					
25	"8. ""Народно-республиканская партия России"""	13	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	3	0	1	0	0	1	1					
		0.11%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.21%	0.0%	0.61%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.91%	0.0%	0.49%	0.0%	0.0%	0.15%	0.83%					
26	"9. ""Российская экологическая партия ""Зеленые"""	24	1	1	2	0	0	1	1	0	0	1	2	1	1	0	0	1	0	2	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	1	1	0					
		0.21%	0.20%	0.29%	1.62%	0.0%	0.0%	0.26%	0.26%	0.0%	0.0%	1.11%	0.67%	0.24%	0.21%	0.0%	0.0%	0.31%	0.0%	0.20%	0.0%	0.34%	0.0%	0.57%	0.13%	0.0%	0.42%	0.0%	0.0%	0.26%	0.0%	0.0%	0.39%	0.49%	0.57%	0.24%	0.15%	0.0%					
27	"10. ""Аграрная партия России"""	420	15	15	6	5	4	19	13	8	5	4	43	22	10	24	13	6	2	42	3	8	0	4	37	7	13	11	10	17	5	5	9	7	4	10	11	3					
		3.84%	3.13%	4.49%	4.87%	2.31%	2.11%	5.02%	3.43%	3.52%	3.16%	4.44%	14.42%	5.33%	2.19%	3.64%	7.97%	1.91%	2.04%	4.21%	2.67%	2.78%	0.0%	2.31%	4.94%	3.66%	5.50%	6.87%	2.84%	4.55%	5.31%	1.52%	3.55%	3.46%	2.29%	2.42%	1.67%	2.5%					
28	"11. ""Истинные патриоты России"""	16	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	3	0	1	0	0	3	0	0	0	2	0	2	0	1					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.61%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.42%	0.0%	0.0%	0.80%	0.0%	0.0%	0.0%	0.99%	0.0%	0.48%	0.0%	0.83%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	88	5	2	1	1	1	2	3	2	1	0	1	5	5	5	1	2	1	7	3	1	0	3	6	2	2	0	1	4	1	1	5	1	2	4	5	2					
		0.80%	1.04%	0.59%	0.81%	0.46%	0.52%	0.52%	0.79%	0.88%	0.63%	0.0%	0.33%	1.21%	1.09%	0.75%	0.61%	0.63%	1.02%	0.70%	2.67%	0.34%	0.0%	1.73%	0.80%	1.04%	0.84%	0.0%	0.28%	1.07%	1.06%	0.30%	1.97%	0.49%	1.14%	0.97%	0.75%	1.66%					
30	"13. ""Демократическая партия России"""	46	1	1	0	2	2	0	2	1	2	0	2	3	4	2	0	1	1	3	1	1	1	0	2	3	0	0	0	0	0	2	1	4	0	1	3	0					
		0.42%	0.20%	0.29%	0.0%	0.92%	1.05%	0.0%	0.52%	0.44%	1.26%	0.0%	0.67%	0.72%	0.87%	0.30%	0.0%	0.31%	1.02%	0.30%	0.89%	0.34%	1.03%	0.0%	0.26%	1.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.39%	1.98%	0.0%	0.24%	0.45%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	25	1	3	0	1	0	0	3	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	1	0	0	1	2	1	0	0	1	1	1					
		0.22%	0.20%	0.89%	0.0%	0.46%	0.0%	0.0%	0.79%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	1.02%	0.10%	0.89%	0.34%	1.03%	0.57%	0.13%	0.0%	0.0%	0.62%	0.0%	0.0%	1.06%	0.60%	0.39%	0.0%	0.0%	0.24%	0.15%	0.83%					
32	"15. ""Партия СЛОН"""	20	3	0	0	1	1	1	1	0	0	0	0	1	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	2	0					
		0.18%	0.62%	0.0%	0.0%	0.46%	0.52%	0.26%	0.26%	0.0%	0.0%	0.0%	0.0%	0.24%	0.43%	0.30%	0.61%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.30%	0.0%	0.49%	0.0%	0.24%	0.30%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	763	38	14	4	5	17	42	10	11	4	7	26	41	43	42	18	19	1	78	9	27	5	18	34	13	21	1	19	16	8	15	22	6	9	49	64	7					
		6.97%	7.93%	4.19%	3.25%	2.31%	8.99%	11.11%	2.63%	4.84%	2.53%	7.77%	8.72%	9.95%	9.45%	6.37%	11.04%	6.07%	1.02%	7.82%	8.03%	9.40%	5.15%	10.40%	4.54%	6.80%	8.89%	0.62%	5.41%	4.28%	8.51%	4.57%	8.69%	2.97%	5.17%	11.89%	9.72%	5.83%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	52	4	2	0	1	3	0	1	0	4	1	0	0	1	1	0	7	2	4	1	0	2	1	3	0	0	0	0	1	0	4	0	0	3	2	4	0					
		0.47%	0.83%	0.59%	0.0%	0.46%	1.58%	0.0%	0.26%	0.0%	2.53%	1.11%	0.0%	0.0%	0.21%	0.15%	0.0%	2.23%	2.04%	0.40%	0.89%	0.0%	2.06%	0.57%	0.40%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	1.21%	0.0%	0.0%	1.72%	0.48%	0.60%	0.0%					
35	"18. ""ЛДПР"""	1234	43	54	22	28	14	37	24	16	12	6	36	39	52	79	6	27	21	161	6	36	10	19	91	22	24	19	31	46	6	27	31	23	15	46	89	16					
		11.28%	8.97%	16.16%	17.88%	12.96%	7.40%	9.78%	6.33%	7.04%	7.59%	6.66%	12.08%	9.46%	11.42%	11.98%	3.68%	8.62%	21.42%	16.14%	5.35%	12.54%	10.30%	10.98%	12.16%	11.51%	10.16%	11.87%	8.83%	12.33%	6.38%	8.23%	12.25%	11.38%	8.62%	11.16%	13.52%	13.33%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	386	11	17	6	5	5	10	23	23	9	7	6	23	21	17	4	6	2	22	4	10	3	7	25	7	5	6	9	9	6	15	4	10	3	7	27	12					
		3.52%	2.29%	5.08%	4.87%	2.31%	2.64%	2.64%	6.06%	10.13%	5.69%	7.77%	2.01%	5.58%	4.61%	2.57%	2.45%	1.91%	2.04%	2.20%	3.57%	3.48%	3.09%	4.04%	3.34%	3.66%	2.11%	3.75%	2.56%	2.41%	6.38%	4.57%	1.58%	4.95%	1.72%	1.69%	4.10%	10.0%					
37	"20. ""Политическая партия ""Единая Россия"""	4377	200	110	37	102	97	154	190	111	58	29	99	157	156	243	68	167	39	364	38	86	39	52	296	77	101	74	219	152	31	156	128	83	63	169	199	33					
		40.02%	41.75%	32.93%	30.08%	47.22%	51.32%	40.74%	50.13%	48.89%	36.70%	32.22%	33.22%	38.10%	34.28%	36.87%	41.71%	53.35%	39.79%	36.50%	33.92%	29.96%	40.20%	30.05%	39.57%	40.31%	42.79%	46.25%	62.39%	40.75%	32.97%	47.56%	50.59%	41.08%	36.20%	41.01%	30.24%	27.5%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	3	0	1	1	1	1	2	0	0	0	0	0	2	1	1	2	0	4	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	2	2	0					
		0.24%	0.62%	0.0%	0.81%	0.46%	0.52%	0.26%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.15%	0.61%	0.63%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.79%	0.0%	0.0%	0.48%	0.30%	0.0%					
39	"22. ""Развитие предпринимательства"""	17	0	1	0	0	0	0	3	0	0	0	1	0	1	2	0	0	0	1	0	0	0	0	2	1	0	0	1	0	0	0	1	0	0	0	3	0					
		0.15%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.33%	0.0%	0.21%	0.30%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.26%	0.52%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.45%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1770	94	57	23	27	13	65	67	28	43	22	25	67	80	131	23	26	8	134	23	53	23	27	136	45	31	26	40	76	25	52	30	24	36	48	118	24					
		16.18%	19.62%	17.06%	18.69%	12.5%	6.87%	17.19%	17.67%	12.33%	27.21%	24.44%	8.38%	16.26%	17.58%	19.87%	14.11%	8.30%	8.16%	13.44%	20.53%	18.46%	23.71%	15.60%	18.18%	23.56%	13.13%	16.25%	11.39%	20.37%	26.59%	15.85%	11.85%	11.88%	20.68%	11.65%	17.93%	20.0%					
																																											
41	Против всех	402	14	9	2	3	6	14	6	5	7	1	21	12	21	22	11	10	3	46	5	18	4	14	22	1	12	9	6	15	2	1	9	7	6	25	30	3					
		3.67%	2.92%	2.69%	1.62%	1.38%	3.17%	3.70%	1.58%	2.20%	4.43%	1.11%	7.04%	2.91%	4.61%	3.33%	6.74%	3.19%	3.06%	4.61%	4.46%	6.27%	4.12%	8.09%	2.94%	0.52%	5.08%	5.62%	1.70%	4.02%	2.12%	0.30%	3.55%	3.46%	3.44%	6.06%	4.55%	2.5%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
