Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    Шилкинская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	552	15	35	20	20	20	10	0	25	1	24	28	29	24	14	0	5	5	39	15	0	10	5	23	5	3	10	5	20	5	4	20	5	0	25	5	5	5	5	5	5	33	5	5	5	3	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	466	14	28	19	14	13	8	0	24	1	24	28	29	22	12	0	5	5	38	15	0	8	3	23	5	3	6	4	20	1	4	19	0	0	24	3	1	1	1	2	1	33	0	4	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	321	21	23	14	8	9	13	2	12	2	8	10	13	9	6	100	2	2	3	4	1	4	1	0	4	1	1	0	5	1	2	6	0	1	10	1	5	1	1	1	3	2	1	1	6	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	86	1	7	1	6	7	2	0	1	0	0	0	0	2	2	0	0	0	1	0	0	2	2	0	0	0	4	1	0	4	0	1	5	0	1	2	4	4	4	3	4	0	5	1	4	3	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	32	3	3	2	1	2	4	1	0	0	1	2	1	1	2	0	0	0	2	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	1.Политическая партия «Аграрная партия России»	712	27	18	19	15	15	11	6	28	1	44	32	38	36	33	19	0	3	18	16	8	3	4	16	9	3	37	4	11	8	5	30	31	3	22	0	3	22	2	9	12	21	1	8	43	16	2					
		3.26%	2.09%	1.47%	2.10%	1.77%	1.77%	1.23%	4.00%	2.36%	0.33%	3.54%	2.73%	3.62%	3.55%	3.31%	5.34%	0.00%	2.46%	1.46%	3.70%	6.30%	0.99%	4.08%	5.14%	4.52%	5.26%	10.11%	5.06%	1.89%	4.62%	1.23%	5.29%	16.49%	3.23%	7.19%	0.00%	1.89%	7.56%	1.65%	10.47%	7.32%	3.76%	0.95%	5.48%	7.56%	9.88%	1.85%					
19	2.Всероссийская политическая партия «Гражданская Сила»	81	5	9	6	4	2	3	0	2	0	6	4	11	0	3	0	1	0	0	2	0	1	0	1	0	1	0	0	0	4	3	5	0	0	0	0	2	1	0	0	1	0	0	1	2	0	1					
		0.37%	0.39%	0.74%	0.66%	0.47%	0.24%	0.34%	0.00%	0.17%	0.00%	0.48%	0.34%	1.05%	0.00%	0.30%	0.00%	0.86%	0.00%	0.00%	0.46%	0.00%	0.33%	0.00%	0.32%	0.00%	1.75%	0.00%	0.00%	0.00%	2.31%	0.74%	0.88%	0.00%	0.00%	0.00%	0.00%	1.26%	0.34%	0.00%	0.00%	0.61%	0.00%	0.00%	0.68%	0.35%	0.00%	0.93%					
20	3.Политическая партия «Демократическая партия России»	31	2	0	0	1	1	0	0	1	0	3	2	1	1	0	0	0	0	3	1	0	0	0	1	0	0	1	0	0	0	1	1	1	0	1	0	2	1	0	0	2	1	0	1	2	0	0					
		0.14%	0.15%	0.00%	0.00%	0.12%	0.12%	0.00%	0.00%	0.08%	0.00%	0.24%	0.17%	0.10%	0.10%	0.00%	0.00%	0.00%	0.00%	0.24%	0.23%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.25%	0.18%	0.53%	0.00%	0.33%	0.00%	1.26%	0.34%	0.00%	0.00%	1.22%	0.18%	0.00%	0.68%	0.35%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2307	126	116	144	120	107	85	20	91	59	195	146	151	140	120	52	2	9	94	35	17	14	2	32	12	5	28	2	48	8	25	35	24	12	19	5	13	21	15	9	6	75	2	12	44	8	2					
		10.57%	9.75%	9.48%	15.93%	14.17%	12.60%	9.50%	13.33%	7.66%	19.67%	15.68%	12.45%	14.37%	13.82%	12.04%	14.61%	1.72%	7.38%	7.64%	8.08%	13.39%	4.61%	2.04%	10.29%	6.03%	8.77%	7.65%	2.53%	8.26%	4.62%	6.17%	6.17%	12.77%	12.90%	6.21%	4.17%	8.18%	7.22%	12.40%	10.47%	3.66%	13.44%	1.90%	8.22%	7.73%	4.94%	1.85%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	85	2	4	3	1	1	2	6	0	0	2	23	7	7	12	2	0	4	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0					
		0.39%	0.15%	0.33%	0.33%	0.12%	0.12%	0.22%	4.00%	0.00%	0.00%	0.16%	1.96%	0.67%	0.69%	1.20%	0.56%	0.00%	3.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.99%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.33%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	25	2	1	0	0	3	0	1	1	0	1	3	1	1	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0					
		0.11%	0.15%	0.08%	0.00%	0.00%	0.35%	0.00%	0.67%	0.08%	0.00%	0.08%	0.26%	0.10%	0.10%	0.00%	0.28%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.32%	1.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2716	278	223	130	137	131	169	18	190	28	103	98	100	83	114	35	14	12	109	51	37	29	26	28	30	12	51	9	43	13	45	56	8	9	38	19	29	26	5	17	27	35	15	13	56	13	4					
		12.44%	21.52%	18.23%	14.38%	16.17%	15.43%	18.88%	12.00%	15.99%	9.33%	8.28%	8.35%	9.51%	8.19%	11.43%	9.83%	12.07%	9.84%	8.86%	11.78%	29.13%	9.54%	26.53%	9.00%	15.08%	21.05%	13.93%	11.39%	7.40%	7.51%	11.11%	9.88%	4.26%	9.68%	12.42%	15.83%	18.24%	8.93%	4.13%	19.77%	16.46%	6.27%	14.29%	8.90%	9.84%	8.02%	3.70%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1404	95	94	64	72	59	56	15	51	9	124	123	103	106	102	32	4	4	51	18	3	11	4	10	7	5	8	0	25	1	15	29	5	2	17	1	4	18	2	5	6	16	1	3	20	3	1					
		6.43%	7.35%	7.69%	7.08%	8.50%	6.95%	6.26%	10.00%	4.29%	3.00%	9.97%	10.49%	9.80%	10.46%	10.23%	8.99%	3.45%	3.28%	4.15%	4.16%	2.36%	3.62%	4.08%	3.22%	3.52%	8.77%	2.19%	0.00%	4.30%	0.58%	3.70%	5.11%	2.66%	2.15%	5.56%	0.83%	2.52%	6.19%	1.65%	5.81%	3.66%	2.87%	0.95%	2.05%	3.51%	1.85%	0.93%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	139	3	10	5	4	12	0	0	4	1	8	7	11	22	6	13	0	0	2	1	3	1	1	4	0	0	3	0	4	3	0	3	1	0	1	0	1	0	0	0	1	0	0	1	3	0	0					
		0.64%	0.23%	0.82%	0.55%	0.47%	1.41%	0.00%	0.00%	0.34%	0.33%	0.64%	0.60%	1.05%	2.17%	0.60%	3.65%	0.00%	0.00%	0.16%	0.23%	2.36%	0.33%	1.02%	1.29%	0.00%	0.00%	0.82%	0.00%	0.69%	1.73%	0.00%	0.53%	0.53%	0.00%	0.33%	0.00%	0.63%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.68%	0.53%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14064	742	730	517	489	515	559	82	809	201	746	715	607	605	594	196	95	87	952	300	59	239	58	218	134	31	232	64	441	132	303	398	117	67	204	95	104	200	97	40	109	401	86	106	379	116	93					
		64.44%	57.43%	59.69%	57.19%	57.73%	60.66%	62.46%	54.67%	68.10%	67.00%	59.97%	60.95%	57.75%	59.72%	59.58%	55.06%	81.90%	71.31%	77.40%	69.28%	46.46%	78.62%	59.18%	70.10%	67.34%	54.39%	63.39%	81.01%	75.90%	76.30%	74.81%	70.19%	62.23%	72.04%	66.67%	79.17%	65.41%	68.73%	80.17%	46.51%	66.46%	71.86%	81.90%	72.60%	66.61%	71.60%	86.11%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	77	4	4	9	4	2	1	2	1	1	7	9	8	5	0	2	0	1	1	0	0	1	0	0	0	0	1	0	1	2	0	3	0	0	1	0	0	2	0	0	0	0	0	1	4	0	0					
		0.35%	0.31%	0.33%	0.99%	0.47%	0.24%	0.11%	1.33%	0.08%	0.33%	0.56%	0.77%	0.76%	0.49%	0.00%	0.56%	0.00%	0.82%	0.08%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.17%	1.16%	0.00%	0.53%	0.00%	0.00%	0.33%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.70%	0.00%	0.00%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
