Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Бековская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232					
		0.08%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.38%	0.23%	0.44%	0.31%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	10	2	0	0	1	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0					
		0.09%	0.18%	0.0%	0.0%	0.13%	0.12%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.31%	0.38%	0.0%					
27	"10. ""Аграрная партия России"""	425	64	56	23	16	24	22	3	7	12	12	11	8	2	1	11	9	11	18	23	64	16	12					
		4.14%	5.80%	4.32%	3.38%	2.09%	2.89%	2.66%	1.35%	2.37%	3.38%	8.63%	4.29%	3.68%	1.12%	1.01%	3.01%	2.57%	4.23%	4.30%	5.07%	10.22%	6.10%	4.70%					
28	"11. ""Истинные патриоты России"""	10	1	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	2	3	0					
		0.09%	0.09%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.33%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	1.14%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	62	9	9	1	4	4	2	2	1	1	0	6	0	0	2	0	1	5	3	2	4	2	4					
		0.60%	0.81%	0.69%	0.14%	0.52%	0.48%	0.24%	0.90%	0.33%	0.28%	0.0%	2.34%	0.0%	0.0%	2.02%	0.0%	0.28%	1.92%	0.71%	0.44%	0.63%	0.76%	1.56%					
30	"13. ""Демократическая партия России"""	24	3	1	3	2	2	2	0	2	2	0	0	1	0	1	1	0	0	1	1	1	1	0					
		0.23%	0.27%	0.07%	0.44%	0.26%	0.24%	0.24%	0.0%	0.67%	0.56%	0.0%	0.0%	0.46%	0.0%	1.01%	0.27%	0.0%	0.0%	0.23%	0.22%	0.15%	0.38%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	2	0	0	1	5	0	1	0	0	0	0	0	0	0	1	2	0	1	1	2	3	0					
		0.18%	0.18%	0.0%	0.0%	0.13%	0.60%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.57%	0.0%	0.23%	0.22%	0.31%	1.14%	0.0%					
32	"15. ""Партия СЛОН"""	5	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0					
		0.04%	0.0%	0.07%	0.0%	0.13%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	369	47	47	29	14	35	31	3	13	9	2	2	4	6	1	17	4	10	34	15	34	8	4					
		3.60%	4.26%	3.62%	4.26%	1.83%	4.22%	3.75%	1.35%	4.40%	2.54%	1.43%	0.78%	1.84%	3.38%	1.01%	4.65%	1.14%	3.84%	8.13%	3.31%	5.43%	3.05%	1.56%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	5	3	2	2	0	1	0	2	1	0	1	3	0	0	2	1	0	0	2	4	2	2					
		0.32%	0.45%	0.23%	0.29%	0.26%	0.0%	0.12%	0.0%	0.67%	0.28%	0.0%	0.39%	1.38%	0.0%	0.0%	0.54%	0.28%	0.0%	0.0%	0.44%	0.63%	0.76%	0.78%					
35	"18. ""ЛДПР"""	899	101	130	63	37	82	109	19	23	21	10	14	24	8	5	18	12	20	64	36	67	22	14					
		8.77%	9.16%	10.03%	9.26%	4.84%	9.89%	13.19%	8.59%	7.79%	5.93%	7.19%	5.46%	11.05%	4.51%	5.05%	4.93%	3.42%	7.69%	15.31%	7.94%	10.70%	8.39%	5.49%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	323	77	41	32	27	18	31	3	8	7	0	3	6	5	1	8	10	7	10	8	11	6	4					
		3.15%	6.98%	3.16%	4.70%	3.53%	2.17%	3.75%	1.35%	2.71%	1.97%	0.0%	1.17%	2.76%	2.82%	1.01%	2.19%	2.85%	2.69%	2.39%	1.76%	1.75%	2.29%	1.56%					
37	"20. ""Политическая партия ""Единая Россия"""	5758	598	717	362	521	459	429	108	155	174	80	171	145	132	84	221	242	148	205	262	228	141	176					
		56.21%	54.26%	55.32%	53.23%	68.28%	55.36%	51.93%	48.86%	52.54%	49.15%	57.55%	66.79%	66.82%	74.57%	84.84%	60.54%	69.14%	56.92%	49.04%	57.83%	36.42%	53.81%	69.01%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	0	3	1	3	2	5	0	0	0	1	1	0	0	0	2	1	2	1	0	2	0	4					
		0.27%	0.0%	0.23%	0.14%	0.39%	0.24%	0.60%	0.0%	0.0%	0.0%	0.71%	0.39%	0.0%	0.0%	0.0%	0.54%	0.28%	0.76%	0.23%	0.0%	0.31%	0.0%	1.56%					
39	"22. ""Развитие предпринимательства"""	16	3	2	2	5	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0					
		0.15%	0.27%	0.15%	0.29%	0.65%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1167	85	162	91	41	79	105	58	45	99	21	21	9	17	2	43	39	28	41	50	99	20	12					
		11.39%	7.71%	12.5%	13.38%	5.37%	9.52%	12.71%	26.24%	15.25%	27.96%	15.10%	8.20%	4.14%	9.60%	2.02%	11.78%	11.14%	10.76%	9.80%	11.03%	15.81%	7.63%	4.70%					
																													
41	Против всех	283	33	34	26	13	23	20	5	10	7	8	9	3	2	1	15	4	12	18	8	17	9	6					
		2.76%	2.99%	2.62%	3.82%	1.70%	2.77%	2.42%	2.26%	3.38%	1.97%	5.75%	3.51%	1.38%	1.12%	1.01%	4.10%	1.14%	4.61%	4.30%	1.76%	2.71%	3.43%	2.35%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
