Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																											
Дата голосования: 02.12.2007																																																											
																																																											
Наименование Избирательной комиссии:    Богородская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
18	1.Политическая партия «Аграрная партия России»	624	3	15	5	8	25	5	4	12	6	10	7	33	6	11	30	16	20	12	9	3	6	26	4	20	14	5	7	38	24	11	8	1	16	17	0	6	9	10	4	33	3	5	19	23	10	2	10	9	9	11	7	17					
		2.18%	0.74%	1.97%	1.03%	1.49%	2.06%	1.57%	0.56%	3.31%	1.21%	1.57%	2.46%	3.21%	2.09%	1.13%	2.99%	2.43%	2.13%	1.34%	1.01%	0.70%	2.02%	4.30%	2.19%	6.58%	3.60%	1.81%	1.38%	2.71%	2.46%	1.69%	1.03%	0.80%	5.21%	2.07%	0.00%	1.92%	3.26%	2.10%	2.12%	2.54%	0.71%	0.39%	4.96%	3.90%	3.88%	1.67%	2.07%	3.98%	3.30%	3.48%	3.54%	4.18%					
19	2.Всероссийская политическая партия «Гражданская Сила»	203	2	3	2	5	8	3	4	2	4	14	1	17	1	10	5	5	10	6	9	8	2	4	0	2	1	3	6	7	10	3	5	0	1	3	0	0	3	0	1	9	2	5	0	1	0	4	2	2	2	1	2	3					
		0.71%	0.50%	0.39%	0.41%	0.93%	0.66%	0.94%	0.56%	0.55%	0.81%	2.20%	0.35%	1.65%	0.35%	1.03%	0.50%	0.76%	1.06%	0.67%	1.01%	1.88%	0.67%	0.66%	0.00%	0.66%	0.26%	1.08%	1.18%	0.50%	1.03%	0.46%	0.65%	0.00%	0.33%	0.36%	0.00%	0.00%	1.09%	0.00%	0.53%	0.69%	0.48%	0.39%	0.00%	0.17%	0.00%	3.33%	0.41%	0.88%	0.73%	0.32%	1.01%	0.74%					
20	3.Политическая партия «Демократическая партия России»	24	0	2	1	2	0	0	0	0	0	1	0	1	0	2	0	2	1	1	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	1	0	2	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0					
		0.08%	0.00%	0.26%	0.21%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.10%	0.00%	0.21%	0.00%	0.30%	0.11%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.07%	0.10%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.64%	0.00%	0.21%	0.53%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3599	87	124	77	102	172	55	107	29	89	127	52	199	41	113	174	99	140	162	95	62	63	63	17	22	50	37	65	145	33	111	79	10	29	73	18	30	25	49	28	109	17	65	33	39	16	11	86	21	35	28	25	61					
		12.59%	21.59%	16.27%	15.91%	19.03%	14.20%	17.24%	14.97%	7.99%	18.02%	19.97%	18.31%	19.34%	14.29%	11.63%	17.35%	15.02%	14.91%	18.08%	10.67%	14.55%	21.21%	10.41%	9.29%	7.24%	12.85%	13.36%	12.80%	10.33%	3.39%	17.05%	10.21%	8.00%	9.45%	8.87%	12.41%	9.58%	9.06%	10.27%	14.81%	8.40%	4.04%	5.03%	8.62%	6.61%	6.20%	9.17%	17.81%	9.29%	12.82%	8.86%	12.63%	14.99%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	108	0	4	2	2	2	1	3	2	0	6	0	8	2	12	4	2	5	6	2	5	1	2	0	0	1	0	1	4	3	1	3	1	0	1	0	1	0	1	0	6	0	1	1	2	0	1	2	3	1	0	0	3					
		0.38%	0.00%	0.52%	0.41%	0.37%	0.17%	0.31%	0.42%	0.55%	0.00%	0.94%	0.00%	0.78%	0.70%	1.23%	0.40%	0.30%	0.53%	0.67%	0.22%	1.17%	0.34%	0.33%	0.00%	0.00%	0.26%	0.00%	0.20%	0.29%	0.31%	0.15%	0.39%	0.80%	0.00%	0.12%	0.00%	0.32%	0.00%	0.21%	0.00%	0.46%	0.00%	0.08%	0.26%	0.34%	0.00%	0.83%	0.41%	1.33%	0.37%	0.00%	0.00%	0.74%					
23	6.Политическая партия «Партия социальной справедливости»	42	0	2	1	1	3	0	1	1	1	0	0	4	0	1	2	2	3	1	0	1	0	1	1	0	1	0	0	2	3	2	2	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	2					
		0.15%	0.00%	0.26%	0.21%	0.19%	0.25%	0.00%	0.14%	0.28%	0.20%	0.00%	0.00%	0.39%	0.00%	0.10%	0.20%	0.30%	0.32%	0.11%	0.00%	0.23%	0.00%	0.17%	0.55%	0.00%	0.26%	0.00%	0.00%	0.14%	0.31%	0.31%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.08%	0.00%	0.17%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.49%					
24	7.Политическая партия «Либерально-демократическая партия России»	2281	30	73	49	41	115	22	64	27	37	40	22	66	26	96	79	40	87	73	75	41	28	34	9	15	27	14	46	110	208	31	61	6	23	67	14	19	24	30	9	62	24	50	26	52	20	11	43	16	32	35	8	24					
		7.98%	7.44%	9.58%	10.12%	7.65%	9.50%	6.90%	8.95%	7.44%	7.49%	6.29%	7.75%	6.41%	9.06%	9.88%	7.88%	6.07%	9.27%	8.15%	8.43%	9.62%	9.43%	5.62%	4.92%	4.93%	6.94%	5.05%	9.06%	7.84%	21.36%	4.76%	7.88%	4.80%	7.49%	8.14%	9.66%	6.07%	8.70%	6.29%	4.76%	4.78%	5.70%	3.87%	6.79%	8.81%	7.75%	9.17%	8.90%	7.08%	11.72%	11.08%	4.04%	5.90%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2398	32	62	40	53	104	35	85	41	57	49	27	96	18	103	110	78	99	78	89	32	37	44	13	31	26	32	47	102	26	52	64	2	34	86	12	32	28	36	14	74	22	53	22	48	18	7	35	21	28	12	18	34					
		8.39%	7.94%	8.14%	8.26%	9.89%	8.59%	10.97%	11.89%	11.29%	11.54%	7.70%	9.51%	9.33%	6.27%	10.60%	10.97%	11.84%	10.54%	8.71%	10.00%	7.51%	12.46%	7.27%	7.10%	10.20%	6.68%	11.55%	9.25%	7.27%	2.67%	7.99%	8.27%	1.60%	11.07%	10.45%	8.28%	10.22%	10.14%	7.55%	7.41%	5.71%	5.23%	4.11%	5.74%	8.14%	6.98%	5.83%	7.25%	9.29%	10.26%	3.80%	9.09%	8.35%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	197	3	8	5	3	12	4	4	0	4	4	3	7	3	3	1	6	6	8	9	2	1	3	0	3	5	4	1	3	4	3	3	1	3	6	1	5	3	3	2	13	3	2	3	2	3	3	7	0	0	2	3	7					
		0.69%	0.74%	1.05%	1.03%	0.56%	0.99%	1.25%	0.56%	0.00%	0.81%	0.63%	1.06%	0.68%	1.05%	0.31%	0.10%	0.91%	0.64%	0.89%	1.01%	0.47%	0.34%	0.50%	0.00%	0.99%	1.29%	1.44%	0.20%	0.21%	0.41%	0.46%	0.39%	0.80%	0.98%	0.73%	0.69%	1.60%	1.09%	0.63%	1.06%	1.00%	0.71%	0.15%	0.78%	0.34%	1.16%	2.50%	1.45%	0.00%	0.00%	0.63%	1.52%	1.72%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18695	236	457	294	312	754	189	434	244	288	377	170	579	180	598	581	394	542	524	583	262	155	419	139	211	259	178	327	978	651	424	537	100	199	557	99	215	181	342	127	980	339	1103	277	418	188	80	293	147	164	225	133	252					
		65.39%	58.56%	59.97%	60.74%	58.21%	62.26%	59.25%	60.70%	67.22%	58.30%	59.28%	59.86%	56.27%	62.72%	61.52%	57.93%	59.79%	57.72%	58.48%	65.51%	61.50%	52.19%	69.26%	75.96%	69.41%	66.58%	64.26%	64.37%	69.71%	66.84%	65.13%	69.38%	80.00%	64.82%	67.68%	68.28%	68.69%	65.58%	71.70%	67.20%	75.56%	80.52%	85.44%	72.32%	70.85%	72.87%	66.67%	60.66%	65.04%	60.07%	71.20%	67.17%	61.92%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	197	8	6	5	6	7	1	3	5	3	6	1	12	4	13	9	8	12	10	8	4	2	3	0	0	2	4	2	4	3	5	3	2	1	2	0	2	0	1	2	7	5	4	2	0	2	1	1	2	1	1	0	2					
		0.69%	1.99%	0.79%	1.03%	1.12%	0.58%	0.31%	0.42%	1.38%	0.61%	0.94%	0.35%	1.17%	1.39%	1.34%	0.90%	1.21%	1.28%	1.12%	0.90%	0.94%	0.67%	0.50%	0.00%	0.00%	0.51%	1.44%	0.39%	0.29%	0.31%	0.77%	0.39%	1.60%	0.33%	0.24%	0.00%	0.64%	0.00%	0.21%	1.06%	0.54%	1.19%	0.31%	0.52%	0.00%	0.78%	0.83%	0.21%	0.88%	0.37%	0.32%	0.00%	0.49%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
