Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																						
Дата голосования: 04.12.2011																																																						
																																																						
Наименование Избирательной комиссии:    Богородская																																																						
																																																						
Сводная таблица результатов выборов																																																						
																																																						
		Сумма	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1892	63	65	55	65	10	25	40	25	45	35	50	45	51	48	30	50	15	10	20	30	15	10	31	20	20	40	530	20	40	10	40	30	10	10	40	10	30	20	30	50	15	15	20	10	20	19	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1628	63	56	53	61	8	21	38	23	36	31	34	41	48	45	24	48	14	3	10	28	13	1	29	14	12	40	528	16	30	6	31	16	1	1	29	3	29	3	12	38	15	14	16	3	18	15	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	995	24	9	11	29	7	12	8	18	37	322	19	8	15	8	9	195	13	3	9	5	2	6	6	21	9	12	48	10	6	8	4	7	8	4	6	4	2	12	10	6	7	5	11	2	6	10	2					
14	Число погашенных неиспользованных открепительных удостоверений	264	0	9	2	4	2	4	2	2	9	4	16	4	3	3	6	2	1	7	10	2	2	9	2	6	8	0	2	4	10	4	9	14	9	9	11	7	1	17	18	12	0	1	4	7	2	4	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3704	167	134	168	183	59	89	128	65	111	150	116	168	151	166	68	200	62	12	42	32	33	29	47	66	74	157	37	97	113	17	23	102	21	56	120	36	46	41	38	63	56	17	32	5	56	26	25					
		11.48%	13.87%	12.47%	12.37%	14.22%	15.78%	15.51%	13.35%	13.21%	12.22%	11.59%	15.59%	16.08%	16.52%	16.29%	13.60%	11.81%	9.84%	7.45%	13.77%	9.30%	9.71%	12.50%	12.43%	8.81%	8.92%	8.01%	3.54%	15.40%	14.75%	9.66%	7.57%	10.52%	9.77%	16.37%	8.91%	10.68%	3.67%	14.54%	9.74%	9.16%	10.77%	6.75%	12.70%	3.60%	10.96%	13.76%	8.56%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3718	163	126	192	135	57	56	121	73	149	155	78	118	101	120	68	180	57	29	30	48	48	38	40	40	76	190	233	50	128	13	34	104	14	43	134	37	38	18	52	76	49	23	21	22	73	23	45					
		11.52%	13.54%	11.72%	14.14%	10.49%	15.24%	9.76%	12.62%	14.84%	16.41%	11.98%	10.48%	11.29%	11.05%	11.78%	13.60%	10.63%	9.05%	18.01%	9.84%	13.95%	14.12%	16.38%	10.58%	5.34%	9.16%	9.69%	22.32%	7.94%	16.71%	7.39%	11.18%	10.72%	6.51%	12.57%	9.95%	10.98%	3.03%	6.38%	13.33%	11.05%	9.42%	9.13%	8.33%	15.83%	14.29%	12.17%	15.41%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	280	15	15	13	11	8	2	6	3	7	14	8	13	5	10	9	16	6	1	3	3	1	4	1	1	3	15	8	7	7	0	6	3	0	7	14	2	4	2	5	4	6	3	1	1	4	1	2					
		0.87%	1.25%	1.40%	0.96%	0.85%	2.14%	0.35%	0.63%	0.61%	0.77%	1.08%	1.08%	1.24%	0.55%	0.98%	1.80%	0.95%	0.95%	0.62%	0.98%	0.87%	0.29%	1.72%	0.26%	0.13%	0.36%	0.76%	0.77%	1.11%	0.91%	0.00%	1.97%	0.31%	0.00%	2.05%	1.04%	0.59%	0.32%	0.71%	1.28%	0.58%	1.15%	1.19%	0.40%	0.72%	0.78%	0.53%	0.68%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7295	167	316	425	384	82	159	321	125	246	326	229	336	310	311	143	280	158	35	85	132	75	67	153	89	138	207	113	167	181	27	53	169	15	56	254	68	179	46	64	111	95	62	50	27	127	38	94					
		22.61%	13.87%	29.40%	31.30%	29.84%	21.93%	27.70%	33.47%	25.41%	27.09%	25.19%	30.78%	32.15%	33.92%	30.52%	28.60%	16.54%	25.08%	21.74%	27.87%	38.37%	22.06%	28.88%	40.48%	11.88%	16.63%	10.56%	10.82%	26.51%	23.63%	15.34%	17.43%	17.42%	6.98%	16.37%	18.86%	20.18%	14.27%	16.31%	16.41%	16.13%	18.27%	24.60%	19.84%	19.42%	24.85%	20.11%	32.19%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	603	37	35	25	17	9	16	23	21	23	32	23	28	23	17	12	43	5	0	4	1	7	2	11	4	8	33	13	6	23	6	4	9	0	4	26	6	5	1	2	8	5	2	5	2	5	7	5					
		1.87%	3.07%	3.26%	1.84%	1.32%	2.41%	2.79%	2.40%	4.27%	2.53%	2.47%	3.09%	2.68%	2.52%	1.67%	2.40%	2.54%	0.79%	0.00%	1.31%	0.29%	2.06%	0.86%	2.91%	0.53%	0.96%	1.68%	1.25%	0.95%	3.00%	3.41%	1.32%	0.93%	0.00%	1.17%	1.93%	1.78%	0.40%	0.35%	0.51%	1.16%	0.96%	0.79%	1.98%	1.44%	0.98%	3.70%	1.71%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	16194	626	430	509	541	150	246	344	196	365	601	279	367	302	382	186	940	334	82	136	123	174	86	118	536	522	1339	618	293	294	110	180	570	164	169	785	186	978	173	225	420	306	144	140	82	237	90	116					
		50.18%	51.99%	40.00%	37.48%	42.04%	40.11%	42.86%	35.87%	39.84%	40.20%	46.45%	37.50%	35.12%	33.04%	37.49%	37.20%	55.52%	53.02%	50.93%	44.59%	35.76%	51.18%	37.07%	31.22%	71.56%	62.89%	68.28%	59.20%	46.51%	38.38%	62.50%	59.21%	58.76%	76.28%	49.42%	58.28%	55.19%	77.99%	61.35%	57.69%	61.05%	58.85%	57.14%	55.56%	58.99%	46.38%	47.62%	39.73%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	131	5	5	8	10	2	1	3	4	0	1	2	5	5	2	4	8	0	1	2	2	0	2	1	1	3	7	11	3	5	0	1	1	1	3	5	0	3	0	3	2	1	0	1	0	2	3	2					
		0.41%	0.42%	0.47%	0.59%	0.78%	0.53%	0.17%	0.31%	0.81%	0.00%	0.08%	0.27%	0.48%	0.55%	0.20%	0.80%	0.47%	0.00%	0.62%	0.66%	0.58%	0.00%	0.86%	0.26%	0.13%	0.36%	0.36%	1.05%	0.48%	0.65%	0.00%	0.33%	0.10%	0.47%	0.88%	0.37%	0.00%	0.24%	0.00%	0.77%	0.29%	0.19%	0.00%	0.40%	0.00%	0.39%	1.59%	0.68%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
