Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Волжская городская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	457	17	51	17	12	15	16	7	12	9	3	28	20	16	19	10	11	10	9	22	17	21	23	18	12	3	23	11	7	18					
14	Число погашенных неиспользованных открепительных удостоверений	21	0	0	0	1	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	3	3	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	32	2	1	1	1	1	0	1	3	0	1	2	2	1	2	0	2	0	0	1	2	1	1	0	0	1	2	0	1	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	1.Политическая партия «Аграрная партия России»	852	24	39	31	37	32	13	23	34	15	16	42	39	35	29	49	36	24	9	38	27	40	36	43	26	10	29	17	27	32					
		2.49%	1.52%	2.75%	2.30%	2.86%	2.49%	2.18%	3.19%	2.47%	3.42%	1.59%	2.64%	2.78%	2.80%	2.45%	3.43%	2.50%	2.69%	1.86%	2.49%	1.64%	2.72%	2.24%	3.18%	2.58%	2.39%	2.13%	2.15%	3.42%	2.15%					
19	2.Всероссийская политическая партия «Гражданская Сила»	295	6	9	7	10	17	4	13	9	2	5	16	11	15	7	11	7	4	4	19	16	18	11	12	11	6	13	12	7	13					
		0.86%	0.38%	0.64%	0.52%	0.77%	1.32%	0.67%	1.81%	0.65%	0.46%	0.50%	1.01%	0.78%	1.20%	0.59%	0.77%	0.49%	0.45%	0.83%	1.24%	0.97%	1.23%	0.69%	0.89%	1.09%	1.44%	0.95%	1.52%	0.89%	0.88%					
20	3.Политическая партия «Демократическая партия России»	50	2	2	3	0	3	0	2	3	2	4	6	1	4	0	3	3	0	0	1	0	1	3	0	0	0	2	2	2	1					
		0.15%	0.13%	0.14%	0.22%	0.00%	0.23%	0.00%	0.28%	0.22%	0.46%	0.40%	0.38%	0.07%	0.32%	0.00%	0.21%	0.21%	0.00%	0.00%	0.07%	0.00%	0.07%	0.19%	0.00%	0.00%	0.00%	0.15%	0.25%	0.25%	0.07%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5635	234	236	201	206	249	110	121	225	75	173	242	263	216	214	270	250	144	61	301	291	233	234	203	161	32	187	103	145	255					
		16.49%	14.81%	16.67%	14.93%	15.92%	19.38%	18.46%	16.81%	16.34%	17.12%	17.21%	15.22%	18.72%	17.28%	18.10%	18.91%	17.37%	16.14%	12.63%	19.71%	17.72%	15.87%	14.59%	14.99%	15.97%	7.66%	13.72%	13.02%	18.35%	17.17%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	189	14	7	8	6	10	3	9	7	1	5	7	4	7	3	7	12	4	3	12	4	9	10	3	10	1	8	2	5	8					
		0.55%	0.89%	0.49%	0.59%	0.46%	0.78%	0.50%	1.25%	0.51%	0.23%	0.50%	0.44%	0.28%	0.56%	0.25%	0.49%	0.83%	0.45%	0.62%	0.79%	0.24%	0.61%	0.62%	0.22%	0.99%	0.24%	0.59%	0.25%	0.63%	0.54%					
23	6.Политическая партия «Партия социальной справедливости»	87	3	3	4	1	4	2	1	1	1	2	5	3	3	2	3	5	4	0	8	5	5	5	3	1	0	4	4	2	3					
		0.25%	0.19%	0.21%	0.30%	0.08%	0.31%	0.34%	0.14%	0.07%	0.23%	0.20%	0.31%	0.21%	0.24%	0.17%	0.21%	0.35%	0.45%	0.00%	0.52%	0.30%	0.34%	0.31%	0.22%	0.10%	0.00%	0.29%	0.51%	0.25%	0.20%					
24	7.Политическая партия «Либерально-демократическая партия России»	2476	88	93	107	71	75	38	42	93	44	84	140	121	95	80	99	111	62	28	91	114	95	126	116	79	34	113	59	58	120					
		7.24%	5.57%	6.57%	7.95%	5.49%	5.84%	6.38%	5.83%	6.75%	10.05%	8.36%	8.81%	8.61%	7.60%	6.77%	6.93%	7.71%	6.95%	5.80%	5.96%	6.94%	6.47%	7.86%	8.57%	7.84%	8.13%	8.29%	7.46%	7.34%	8.08%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2226	90	81	89	92	89	38	62	87	23	95	112	86	70	68	92	89	48	23	112	91	90	81	105	58	12	106	71	68	98					
		6.51%	5.70%	5.72%	6.61%	7.11%	6.93%	6.38%	8.61%	6.32%	5.25%	9.45%	7.04%	6.12%	5.60%	5.75%	6.44%	6.18%	5.38%	4.76%	7.33%	5.54%	6.13%	5.05%	7.75%	5.75%	2.87%	7.78%	8.98%	8.61%	6.60%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	224	7	11	15	8	7	1	6	8	1	10	11	5	3	12	10	9	5	4	14	13	11	12	9	7	2	7	6	3	7					
		0.66%	0.44%	0.78%	1.11%	0.62%	0.54%	0.17%	0.83%	0.58%	0.23%	0.99%	0.69%	0.36%	0.24%	1.02%	0.70%	0.63%	0.56%	0.83%	0.92%	0.79%	0.75%	0.75%	0.66%	0.69%	0.48%	0.51%	0.76%	0.38%	0.47%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	21417	1065	909	859	830	768	382	419	870	264	580	973	847	768	751	854	896	583	345	908	1060	910	1051	825	635	316	870	503	452	924					
		62.67%	67.41%	64.19%	63.82%	64.14%	59.77%	64.09%	58.19%	63.18%	60.27%	57.71%	61.19%	60.28%	61.44%	63.54%	59.80%	62.27%	65.36%	71.43%	59.46%	64.56%	61.99%	65.52%	60.93%	62.99%	75.60%	63.83%	63.59%	57.22%	62.22%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	363	22	6	10	17	16	0	9	21	1	19	19	13	18	11	19	14	7	2	10	10	20	16	24	6	4	15	6	9	19					
		1.06%	1.39%	0.42%	0.74%	1.31%	1.25%	0.00%	1.25%	1.53%	0.23%	1.89%	1.19%	0.93%	1.44%	0.93%	1.33%	0.97%	0.78%	0.41%	0.65%	0.61%	1.36%	0.99%	1.77%	0.60%	0.96%	1.10%	0.76%	1.14%	1.28%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
