Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Усольская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281					
		3.91%	3.16%	5.01%	7.31%	5.93%	5.61%	2.60%	2.66%	9.51%	3.56%	2.90%	2.17%	0.0%	3.46%	2.53%	2.14%	3.03%	4.95%	4.63%	2.70%	1.86%	6.14%	2.08%	3.05%	3.8%	8.86%	0.98%	4.59%	4.18%	0.0%	2.61%	4.46%	1.21%	2.98%	0.57%	5.64%	7.09%	4.76%	5.76%	1.49%	3.22%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	433	10	22	24	12	4	26	3	25	17	31	14	2	16	4	17	28	22	51	0	1	1	11	15	16	1	11	2	1	1	10	1	13	0	1	3	7	0	10	0	0					
		2.55%	3.95%	4.40%	3.90%	5.47%	4.49%	2.05%	1.33%	2.18%	1.44%	2.64%	2.03%	4.87%	3.07%	2.03%	2.43%	2.35%	4.35%	5.36%	0.0%	0.46%	0.87%	1.91%	2.86%	3.2%	1.26%	2.71%	2.29%	0.41%	1.20%	3.26%	0.55%	2.25%	0.0%	0.57%	2.41%	1.50%	0.0%	2.13%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	64	3	2	2	0	1	5	2	3	2	2	3	0	0	0	3	7	5	2	1	2	1	3	0	2	2	0	1	2	2	1	0	2	0	0	1	1	1	0	0	0					
		0.37%	1.18%	0.40%	0.32%	0.0%	1.12%	0.39%	0.88%	0.26%	0.16%	0.17%	0.43%	0.0%	0.0%	0.0%	0.42%	0.58%	0.99%	0.21%	0.90%	0.93%	0.87%	0.52%	0.0%	0.4%	2.53%	0.0%	1.14%	0.83%	2.40%	0.32%	0.0%	0.34%	0.0%	0.0%	0.80%	0.21%	1.19%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	36	0	2	2	0	0	3	2	4	2	1	0	0	1	0	1	2	0	1	0	1	0	2	3	2	1	0	0	0	1	1	1	0	1	0	1	0	0	1	0	0					
		0.21%	0.0%	0.40%	0.32%	0.0%	0.0%	0.23%	0.88%	0.34%	0.16%	0.08%	0.0%	0.0%	0.19%	0.0%	0.14%	0.16%	0.0%	0.10%	0.0%	0.46%	0.0%	0.34%	0.57%	0.4%	1.26%	0.0%	0.0%	0.0%	1.20%	0.32%	0.55%	0.0%	1.49%	0.0%	0.80%	0.0%	0.0%	0.21%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	89	1	1	1	1	1	16	1	4	7	3	2	0	3	3	7	10	4	2	1	0	0	0	4	2	0	0	1	1	0	3	0	6	0	1	1	1	0	1	0	0					
		0.52%	0.39%	0.20%	0.16%	0.45%	1.12%	1.26%	0.44%	0.34%	0.59%	0.25%	0.29%	0.0%	0.57%	1.52%	1.00%	0.84%	0.79%	0.21%	0.90%	0.0%	0.0%	0.0%	0.76%	0.4%	0.0%	0.0%	1.14%	0.41%	0.0%	0.98%	0.0%	1.03%	0.0%	0.57%	0.80%	0.21%	0.0%	0.21%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	24	0	0	1	0	0	0	0	1	0	1	3	0	1	1	0	4	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	2	2	1	1	0					
		0.14%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.08%	0.43%	0.0%	0.19%	0.50%	0.0%	0.33%	0.19%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.32%	0.0%	0.17%	0.0%	0.57%	0.0%	0.43%	2.38%	0.21%	1.49%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	46	1	0	3	0	0	7	1	3	1	3	2	0	1	0	3	5	1	4	0	1	0	0	2	0	0	2	0	1	0	0	0	1	0	0	2	1	1	0	0	0					
		0.27%	0.39%	0.0%	0.48%	0.0%	0.0%	0.55%	0.44%	0.26%	0.08%	0.25%	0.29%	0.0%	0.19%	0.0%	0.42%	0.42%	0.19%	0.42%	0.0%	0.46%	0.0%	0.0%	0.38%	0.0%	0.0%	0.49%	0.0%	0.41%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	1.61%	0.21%	1.19%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	502	1	4	10	10	3	7	5	25	25	24	23	1	10	4	10	17	23	42	4	22	6	18	21	0	6	35	5	7	6	47	16	30	5	8	4	7	2	9	0	0					
		2.96%	0.39%	0.80%	1.62%	4.56%	3.37%	0.55%	2.22%	2.18%	2.12%	2.05%	3.33%	2.43%	1.92%	2.03%	1.43%	1.43%	4.55%	4.42%	3.60%	10.28%	5.26%	3.13%	4.00%	0.0%	7.59%	8.64%	5.74%	2.92%	7.22%	15.35%	8.93%	5.19%	7.46%	4.62%	3.22%	1.50%	2.38%	1.92%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	30	0	1	1	0	0	7	1	2	0	1	2	1	3	0	0	0	0	0	1	1	0	1	0	2	0	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0					
		0.17%	0.0%	0.20%	0.16%	0.0%	0.0%	0.55%	0.44%	0.17%	0.0%	0.08%	0.29%	2.43%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.46%	0.0%	0.17%	0.0%	0.4%	0.0%	0.24%	0.0%	0.41%	0.0%	0.32%	0.55%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.21%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	326	9	3	8	6	2	14	2	8	29	16	11	0	9	2	16	19	12	23	2	7	3	14	14	10	6	8	3	5	1	10	6	15	2	4	4	12	0	8	2	1					
		1.92%	3.55%	0.60%	1.30%	2.73%	2.24%	1.10%	0.88%	0.69%	2.45%	1.36%	1.59%	0.0%	1.73%	1.01%	2.28%	1.59%	2.37%	2.42%	1.80%	3.27%	2.63%	2.43%	2.67%	2.0%	7.59%	1.97%	3.44%	2.09%	1.20%	3.26%	3.35%	2.59%	2.98%	2.31%	3.22%	2.58%	0.0%	1.70%	2.98%	3.22%					
30	"13. ""Демократическая партия России"""	53	2	2	1	0	0	5	1	4	2	2	2	1	2	1	2	1	2	4	1	1	0	0	1	3	0	3	1	0	0	1	2	0	0	0	0	2	0	4	0	0					
		0.31%	0.79%	0.40%	0.16%	0.0%	0.0%	0.39%	0.44%	0.34%	0.16%	0.17%	0.29%	2.43%	0.38%	0.50%	0.28%	0.08%	0.39%	0.42%	0.90%	0.46%	0.0%	0.0%	0.19%	0.6%	0.0%	0.74%	1.14%	0.0%	0.0%	0.32%	1.11%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.85%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	38	1	0	2	2	0	4	1	1	2	1	1	0	1	0	1	4	0	3	0	1	1	1	0	2	0	0	0	1	0	2	0	3	0	0	1	0	2	0	0	0					
		0.22%	0.39%	0.0%	0.32%	0.91%	0.0%	0.31%	0.44%	0.08%	0.16%	0.08%	0.14%	0.0%	0.19%	0.0%	0.14%	0.33%	0.0%	0.31%	0.0%	0.46%	0.87%	0.17%	0.0%	0.4%	0.0%	0.0%	0.0%	0.41%	0.0%	0.65%	0.0%	0.51%	0.0%	0.0%	0.80%	0.0%	2.38%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	35	0	3	1	1	0	4	2	1	1	5	1	1	0	0	3	4	1	1	0	0	0	2	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0					
		0.20%	0.0%	0.60%	0.16%	0.45%	0.0%	0.31%	0.88%	0.08%	0.08%	0.42%	0.14%	2.43%	0.0%	0.0%	0.42%	0.33%	0.19%	0.10%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.24%	1.14%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	732	20	27	61	15	5	46	3	25	41	26	25	0	43	4	43	62	41	32	2	3	3	11	32	15	0	24	5	9	1	3	4	35	3	2	5	30	4	20	1	1					
		4.32%	7.90%	5.41%	9.91%	6.84%	5.61%	3.63%	1.33%	2.18%	3.47%	2.22%	3.62%	0.0%	8.26%	2.03%	6.15%	5.21%	8.11%	3.36%	1.80%	1.40%	2.63%	1.91%	6.10%	3.0%	0.0%	5.92%	5.74%	3.76%	1.20%	0.98%	2.23%	6.06%	4.47%	1.15%	4.03%	6.45%	4.76%	4.27%	1.49%	3.22%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	77	2	0	4	1	0	6	3	1	4	3	1	0	3	1	2	5	4	4	0	0	4	1	2	2	0	2	1	3	1	0	2	1	0	3	2	4	2	2	1	0					
		0.45%	0.79%	0.0%	0.65%	0.45%	0.0%	0.47%	1.33%	0.08%	0.33%	0.25%	0.14%	0.0%	0.57%	0.50%	0.28%	0.42%	0.79%	0.42%	0.0%	0.0%	3.50%	0.17%	0.38%	0.4%	0.0%	0.49%	1.14%	1.25%	1.20%	0.0%	1.11%	0.17%	0.0%	1.73%	1.61%	0.86%	2.38%	0.42%	1.49%	0.0%					
35	"18. ""ЛДПР"""	3143	46	66	76	38	16	328	24	188	201	206	160	3	106	43	176	315	93	161	28	31	20	127	98	95	16	65	7	55	10	38	26	61	13	15	24	68	11	72	14	3					
		18.57%	18.18%	13.22%	12.35%	17.35%	17.97%	25.92%	10.66%	16.40%	17.04%	17.60%	23.22%	7.31%	20.38%	21.82%	25.17%	26.51%	18.41%	16.94%	25.22%	14.48%	17.54%	22.08%	18.70%	19.0%	20.25%	16.04%	8.04%	23.01%	12.04%	12.41%	14.52%	10.57%	19.40%	8.67%	19.35%	14.62%	13.09%	15.38%	20.89%	9.67%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	324	9	18	18	7	5	17	3	20	22	14	9	0	6	1	9	14	7	26	3	5	2	12	19	15	1	6	1	6	1	4	5	11	1	2	2	5	1	16	1	0					
		1.91%	3.55%	3.60%	2.92%	3.19%	5.61%	1.34%	1.33%	1.74%	1.86%	1.19%	1.30%	0.0%	1.15%	0.50%	1.28%	1.17%	1.38%	2.73%	2.70%	2.33%	1.75%	2.08%	3.62%	3.0%	1.26%	1.48%	1.14%	2.51%	1.20%	1.30%	2.79%	1.90%	1.49%	1.15%	1.61%	1.07%	1.19%	3.41%	1.49%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	5072	78	130	148	48	19	538	76	257	273	269	196	17	141	53	263	411	106	199	30	87	43	130	146	149	18	94	26	79	38	103	57	272	25	84	40	177	14	188	37	13					
		29.97%	30.83%	26.05%	24.06%	21.91%	21.34%	42.52%	33.77%	22.42%	23.15%	22.99%	28.44%	41.46%	27.11%	26.90%	37.62%	34.59%	20.99%	20.94%	27.02%	40.65%	37.71%	22.60%	27.86%	29.8%	22.78%	23.20%	29.88%	33.05%	45.78%	33.66%	31.84%	47.14%	37.31%	48.55%	32.25%	38.06%	16.66%	40.17%	55.22%	41.93%					
38	"21. ""Российская Конституционно-демократическая партия"""	50	3	1	1	0	1	4	2	1	4	4	3	0	0	1	3	4	0	1	1	0	0	3	1	0	0	1	0	0	1	2	0	2	1	0	0	2	0	3	0	0					
		0.29%	1.18%	0.20%	0.16%	0.0%	1.12%	0.31%	0.88%	0.08%	0.33%	0.34%	0.43%	0.0%	0.0%	0.50%	0.42%	0.33%	0.0%	0.10%	0.90%	0.0%	0.0%	0.52%	0.19%	0.0%	0.0%	0.24%	0.0%	0.0%	1.20%	0.65%	0.0%	0.34%	1.49%	0.0%	0.0%	0.43%	0.0%	0.64%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	56	3	1	3	1	0	2	0	4	0	1	1	0	2	0	1	5	1	4	0	0	0	1	2	2	8	1	0	3	0	1	2	0	0	1	0	5	0	1	0	0					
		0.33%	1.18%	0.20%	0.48%	0.45%	0.0%	0.15%	0.0%	0.34%	0.0%	0.08%	0.14%	0.0%	0.38%	0.0%	0.14%	0.42%	0.19%	0.42%	0.0%	0.0%	0.0%	0.17%	0.38%	0.4%	10.12%	0.24%	0.0%	1.25%	0.0%	0.32%	1.11%	0.0%	0.0%	0.57%	0.0%	1.07%	0.0%	0.21%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3616	38	141	165	45	20	70	66	368	384	396	156	8	104	58	63	123	119	256	23	30	18	161	104	110	7	108	15	36	10	54	27	77	13	30	13	73	27	84	7	9					
		21.36%	15.01%	28.25%	26.82%	20.54%	22.47%	5.53%	29.33%	32.11%	32.56%	33.84%	22.64%	19.51%	20.0%	29.44%	9.01%	10.35%	23.56%	26.94%	20.72%	14.01%	15.78%	28.0%	19.84%	22.0%	8.86%	26.66%	17.24%	15.06%	12.04%	17.64%	15.08%	13.34%	19.40%	17.34%	10.48%	15.69%	32.14%	17.94%	10.44%	29.03%					
																																															
41	Против всех	765	5	26	25	9	4	77	7	51	70	78	34	4	26	9	40	69	18	39	4	8	4	23	9	24	0	20	3	4	2	4	9	17	1	4	8	11	8	9	2	0					
		4.52%	1.97%	5.21%	4.06%	4.10%	4.49%	6.08%	3.11%	4.45%	5.93%	6.66%	4.93%	9.75%	5.0%	4.56%	5.72%	5.80%	3.56%	4.10%	3.60%	3.73%	3.50%	4.0%	1.71%	4.8%	0.0%	4.93%	3.44%	1.67%	2.40%	1.30%	5.02%	2.94%	1.49%	2.31%	6.45%	2.36%	9.52%	1.92%	2.98%	0.0%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
