Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Ононская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	"1. ""ЕДИНЕНИЕ"""	106	16	9	9	5	0	1	4	1	3	5	5	0	5	3	15	12	5	1	3	2	2					
		1.94%	1.30%	2.52%	3.23%	2.12%	0.0%	1.05%	1.04%	1.20%	1.41%	6.17%	1.68%	0.0%	2.04%	2.27%	3.52%	3.04%	2.79%	0.47%	3.48%	0.57%	1.90%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	30	2	5	2	0	0	1	2	0	0	0	3	0	3	2	1	4	1	0	1	2	1					
		0.55%	0.16%	1.40%	0.71%	0.0%	0.0%	1.05%	0.52%	0.0%	0.0%	0.0%	1.01%	0.0%	1.22%	1.51%	0.23%	1.01%	0.55%	0.0%	1.16%	0.57%	0.95%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	154	22	18	4	22	0	0	13	1	7	1	7	0	10	1	17	7	4	7	2	11	0					
		2.82%	1.79%	5.04%	1.43%	9.36%	0.0%	0.0%	3.38%	1.20%	3.30%	1.23%	2.35%	0.0%	4.08%	0.75%	4.0%	1.77%	2.23%	3.31%	2.32%	3.18%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	26	11	2	0	1	0	0	1	0	1	0	1	0	0	1	1	3	1	0	0	2	1					
		0.47%	0.89%	0.56%	0.0%	0.42%	0.0%	0.0%	0.26%	0.0%	0.47%	0.0%	0.33%	0.0%	0.0%	0.75%	0.23%	0.76%	0.55%	0.0%	0.0%	0.57%	0.95%					
22	"5. ""За Русь Святую"""	13	4	1	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	1	1	1	0					
		0.23%	0.32%	0.28%	0.0%	0.42%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.47%	1.16%	0.28%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	11	0	0	1	0	0	2	2	0	0	0	0	0	1	0	0	1	2	0	0	2	0					
		0.20%	0.0%	0.0%	0.35%	0.0%	0.0%	2.10%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.25%	1.11%	0.0%	0.0%	0.57%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	24	8	3	4	0	0	1	0	1	0	0	1	0	1	0	2	1	1	0	0	1	0					
		0.44%	0.65%	0.84%	1.43%	0.0%	0.0%	1.05%	0.0%	1.20%	0.0%	0.0%	0.33%	0.0%	0.40%	0.0%	0.47%	0.25%	0.55%	0.0%	0.0%	0.28%	0.0%					
25	"8. ""Народно-республиканская партия России"""	13	1	0	0	1	0	1	2	0	1	1	1	0	0	1	1	0	0	0	2	1	0					
		0.23%	0.08%	0.0%	0.0%	0.42%	0.0%	1.05%	0.52%	0.0%	0.47%	1.23%	0.33%	0.0%	0.0%	0.75%	0.23%	0.0%	0.0%	0.0%	2.32%	0.28%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	0	1	0	0	0	0	0	3	0	0	3	0	0	1	1	0	0	0	0	0	3					
		0.22%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	3.61%	0.0%	0.0%	1.01%	0.0%	0.0%	0.75%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	2.85%					
27	"10. ""Аграрная партия России"""	531	77	37	4	25	0	11	45	1	32	7	28	4	23	17	74	70	11	7	11	46	1					
		9.75%	6.26%	10.36%	1.43%	10.63%	0.0%	11.57%	11.71%	1.20%	15.09%	8.64%	9.42%	9.09%	9.38%	12.87%	17.41%	17.76%	6.14%	3.31%	12.79%	13.33%	0.95%					
28	"11. ""Истинные патриоты России"""	3	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	65	12	4	5	7	0	1	8	1	2	3	1	0	4	0	5	2	2	6	0	1	1					
		1.19%	0.97%	1.12%	1.79%	2.97%	0.0%	1.05%	2.08%	1.20%	0.94%	3.70%	0.33%	0.0%	1.63%	0.0%	1.17%	0.50%	1.11%	2.84%	0.0%	0.28%	0.95%					
30	"13. ""Демократическая партия России"""	12	2	0	0	3	0	0	1	0	0	0	1	0	0	0	2	0	1	0	0	1	1					
		0.22%	0.16%	0.0%	0.0%	1.27%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.47%	0.0%	0.55%	0.0%	0.0%	0.28%	0.95%					
31	"14. ""Великая Россия - Евразийский Союз"""	7	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	0	0	0					
		0.12%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.23%	0.50%	0.55%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	11	4	0	2	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.20%	0.32%	0.0%	0.71%	0.0%	0.0%	1.05%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	264	74	19	14	12	0	1	21	4	19	4	22	3	8	1	17	9	2	23	1	8	2					
		4.84%	6.02%	5.32%	5.03%	5.10%	0.0%	1.05%	5.46%	4.81%	8.96%	4.93%	7.40%	6.81%	3.26%	0.75%	4.0%	2.28%	1.11%	10.90%	1.16%	2.31%	1.90%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	31	5	3	0	3	1	0	5	0	4	0	1	0	1	0	2	2	1	0	1	2	0					
		0.56%	0.40%	0.84%	0.0%	1.27%	3.57%	0.0%	1.30%	0.0%	1.88%	0.0%	0.33%	0.0%	0.40%	0.0%	0.47%	0.50%	0.55%	0.0%	1.16%	0.57%	0.0%					
35	"18. ""ЛДПР"""	588	155	35	35	16	5	7	64	12	32	6	44	10	15	12	16	35	17	35	5	26	6					
		10.79%	12.61%	9.80%	12.58%	6.80%	17.85%	7.36%	16.66%	14.45%	15.09%	7.40%	14.81%	22.72%	6.12%	9.09%	3.76%	8.88%	9.49%	16.58%	5.81%	7.53%	5.71%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	85	14	8	6	4	0	0	7	1	1	0	4	0	7	1	9	8	2	4	3	6	0					
		1.56%	1.13%	2.24%	2.15%	1.70%	0.0%	0.0%	1.82%	1.20%	0.47%	0.0%	1.34%	0.0%	2.85%	0.75%	2.11%	2.03%	1.11%	1.89%	3.48%	1.73%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2666	638	152	159	101	22	51	142	51	64	47	132	25	136	82	205	193	80	93	45	178	70					
		48.96%	51.91%	42.57%	57.19%	42.97%	78.57%	53.68%	36.97%	61.44%	30.18%	58.02%	44.44%	56.81%	55.51%	62.12%	48.23%	48.98%	44.69%	44.07%	52.32%	51.59%	66.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	10	4	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	0	0	1	0					
		0.18%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.28%	0.0%					
39	"22. ""Развитие предпринимательства"""	11	3	2	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	2	1	0	0					
		0.20%	0.24%	0.56%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.94%	1.16%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	572	131	36	26	27	0	3	42	6	39	7	29	2	20	4	43	29	42	23	6	44	13					
		10.50%	10.65%	10.08%	9.35%	11.48%	0.0%	3.15%	10.93%	7.22%	18.39%	8.64%	9.76%	4.54%	8.16%	3.03%	10.11%	7.36%	23.46%	10.90%	6.97%	12.75%	12.38%					
																												
41	Против всех	106	23	9	4	4	0	2	17	1	2	0	7	0	4	0	12	6	4	5	1	3	2					
		1.94%	1.87%	2.52%	1.43%	1.70%	0.0%	2.10%	4.42%	1.20%	0.94%	0.0%	2.35%	0.0%	1.63%	0.0%	2.82%	1.52%	2.23%	2.36%	1.16%	0.86%	1.90%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
