10	Число действительных избирательных бюллетеней	12561	242	870	739	1432	1334	622	465	842	1022	558	846	245	1083	144	143	189	153	117	140	481	473	191	230									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	80	0	6	2	11	5	5	2	1	6	4	8	0	7	2	0	0	1	1	5	5	7	1	1									
		0.63%	0.00%	0.68%	0.27%	0.76%	0.37%	0.79%	0.43%	0.12%	0.58%	0.71%	0.93%	0.00%	0.64%	1.38%	0.00%	0.00%	0.64%	0.83%	3.50%	1.03%	1.47%	0.52%	0.42%									
14	Грудинин Павел Николаевич	2913	54	204	176	362	364	201	86	195	263	137	229	35	237	30	21	49	18	8	35	123	36	8	42									
		22.96%	22.31%	23.16%	23.69%	25.14%	27.08%	31.80%	18.38%	22.73%	25.58%	24.42%	26.66%	14.00%	21.64%	20.69%	14.69%	25.79%	11.46%	6.67%	24.48%	25.41%	7.58%	4.17%	17.80%									
15	Жириновский Владимир Вольфович	810	6	46	32	71	80	40	35	61	68	40	73	21	79	9	24	11	12	8	13	27	32	12	10									
		6.38%	2.48%	5.22%	4.31%	4.93%	5.95%	6.33%	7.48%	7.11%	6.61%	7.13%	8.50%	8.40%	7.21%	6.21%	16.78%	5.79%	7.64%	6.67%	9.09%	5.58%	6.74%	6.25%	4.24%									
16	Путин Владимир Владимирович	8506	177	602	509	955	860	363	332	567	659	371	519	184	738	102	94	127	120	95	84	321	389	169	169									
		67.05%	73.14%	68.33%	68.51%	66.32%	63.99%	57.44%	70.94%	66.08%	64.11%	66.13%	60.42%	73.60%	67.40%	70.34%	65.73%	66.84%	76.43%	79.17%	58.74%	66.32%	81.89%	88.02%	71.61%									
17	Собчак Ксения Анатольевна	89	1	3	5	15	13	4	5	4	8	3	8	0	4	1	3	1	0	1	2	1	3	0	4									
		0.70%	0.41%	0.34%	0.67%	1.04%	0.97%	0.63%	1.07%	0.47%	0.78%	0.53%	0.93%	0.00%	0.37%	0.69%	2.10%	0.53%	0.00%	0.83%	1.40%	0.21%	0.63%	0.00%	1.69%									
18	Сурайкин Максим Александрович	82	4	6	8	8	6	3	1	5	11	1	5	2	5	0	0	1	2	4	1	0	4	1	4									
		0.65%	1.65%	0.68%	1.08%	0.56%	0.45%	0.47%	0.21%	0.58%	1.07%	0.18%	0.58%	0.80%	0.46%	0.00%	0.00%	0.53%	1.27%	3.33%	0.70%	0.00%	0.84%	0.52%	1.69%									
19	Титов Борис Юрьевич	41	0	1	4	4	2	1	2	6	6	0	2	0	10	0	1	0	0	0	0	2	0	0	0									
		0.32%	0.00%	0.11%	0.54%	0.28%	0.15%	0.16%	0.43%	0.70%	0.58%	0.00%	0.23%	0.00%	0.91%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	40	0	2	3	6	4	5	2	3	1	2	2	3	3	0	0	0	0	0	0	2	2	0	0									
		0.32%	0.00%	0.23%	0.40%	0.42%	0.30%	0.79%	0.43%	0.35%	0.10%	0.36%	0.23%	1.20%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.42%	0.00%	0.00%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
