18	Богданов Андрей Владимирович	1023	16	14	30	26	27	11	21	15	13	24	18	17	5	14	23	28	20	15	14	19	14	15	17	27	23	24	16	26	19	19	10	33	37	20	29	30	27	17	8	25	9	22	19	20	20	12	17	21	17	20	20	4	8	6	2					
		1.99%	1.99%	1.64%	2.65%	2.08%	3.67%	1.49%	1.70%	1.78%	1.28%	2.40%	1.65%	1.71%	1.40%	1.58%	2.31%	2.70%	2.64%	1.72%	1.68%	1.88%	1.74%	1.45%	1.78%	2.18%	1.97%	2.64%	1.75%	2.42%	1.63%	2.40%	1.08%	2.89%	2.72%	1.77%	2.02%	2.55%	2.66%	1.73%	0.95%	2.69%	2.34%	2.12%	2.04%	2.21%	1.81%	2.07%	1.60%	1.68%	1.66%	1.63%	1.78%	1.27%	1.41%	2.31%	0.75%					
19	Жириновский Владимир Вольфович	7523	114	146	162	203	119	108	196	107	137	141	142	143	72	122	192	140	109	127	111	141	115	141	130	176	158	116	129	139	188	123	133	244	165	172	171	226	136	139	118	154	62	125	160	126	166	95	142	218	155	168	124	45	92	16	24					
		14.62%	14.23%	17.14%	14.30%	16.27%	16.19%	14.63%	15.88%	12.72%	13.47%	14.10%	13.04%	14.42%	20.11%	13.79%	19.30%	13.51%	14.38%	14.56%	13.36%	13.92%	14.30%	13.60%	13.61%	14.24%	13.53%	12.78%	14.11%	12.94%	16.17%	15.51%	14.39%	21.35%	12.13%	15.25%	11.88%	19.22%	13.40%	14.15%	14.06%	16.54%	16.10%	12.05%	17.19%	13.95%	14.98%	16.41%	13.38%	17.45%	15.12%	13.70%	11.02%	14.29%	16.20%	6.15%	9.02%					
20	Зюганов Геннадий Андреевич	12009	209	200	301	272	162	171	311	188	277	240	282	208	66	253	164	262	188	258	186	254	239	302	262	316	304	209	245	280	294	190	257	201	367	243	316	213	229	269	183	195	62	241	197	196	234	129	225	259	218	268	181	44	111	48	30					
		23.34%	26.09%	23.47%	26.57%	21.79%	22.04%	23.17%	25.20%	22.35%	27.24%	24.00%	25.90%	20.97%	18.44%	28.59%	16.48%	25.29%	24.80%	29.59%	22.38%	25.07%	29.73%	29.12%	27.43%	25.57%	26.03%	23.02%	26.81%	26.07%	25.28%	23.96%	27.81%	17.59%	26.99%	21.54%	21.96%	18.11%	22.56%	27.39%	21.81%	20.95%	16.10%	23.24%	21.16%	21.71%	21.12%	22.28%	21.21%	20.74%	21.27%	21.86%	16.09%	13.97%	19.54%	18.46%	11.28%					
21	Медведев Дмитрий Анатольевич	30151	454	477	620	726	419	445	693	524	579	573	629	608	213	482	609	591	427	455	508	581	419	565	530	701	660	543	511	611	642	453	512	652	772	678	896	693	602	544	514	546	248	634	543	552	666	334	667	729	618	759	781	216	351	188	208					
		58.60%	56.68%	55.99%	54.72%	58.17%	57.01%	60.30%	56.16%	62.31%	56.93%	57.30%	57.76%	61.29%	59.50%	54.46%	61.21%	57.05%	56.33%	52.18%	61.13%	57.35%	52.11%	54.48%	55.50%	56.72%	56.51%	59.80%	55.91%	56.89%	55.20%	57.12%	55.41%	57.04%	56.76%	60.11%	62.27%	58.93%	59.31%	55.40%	61.26%	58.65%	64.42%	61.14%	58.32%	61.13%	60.11%	57.69%	62.87%	58.37%	60.29%	61.91%	69.42%	68.57%	61.80%	72.31%	78.20%					
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
