Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																											
Дата голосования: 07.12.2003 0:00:00																																																											
																																																											
Наименование Избирательной комиссии:    Батыревская																																																											
																																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																											
																																																											
		Сумма	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	112	4	11	13	4	2	0	0	1	1	2	0	4	0	1	1	0	1	0	1	2	1	0	5	1	2	2	3	0	0	4	1	0	2	0	2	2	2	1	0	2	0	0	0	2	0	14	9	4	3	1	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	50	2	4	2	1	1	1	0	2	3	0	0	0	0	1	2	0	0	0	2	3	0	0	0	3	1	1	1	3	0	1	2	1	0	1	0	1	1	0	1	1	0	2	0	1	0	1	1	1	0	0	1	1					
14	Число погашенных открепительных удостоверений	688	40	23	17	4	12	13	11	15	6	9	11	19	8	13	16	11	6	16	12	13	17	25	29	6	38	39	19	13	9	5	20	9	7	12	20	4	4	10	6	15	16	15	7	9	7	4	4	5	15	8	10	6					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
18	"1. ""ЕДИНЕНИЕ"""	550	23	28	24	9	8	9	2	13	0	9	14	12	2	11	7	6	1	10	10	12	26	18	24	6	48	53	15	8	4	10	10	4	11	10	14	4	0	7	0	6	3	8	1	5	4	6	13	3	7	9	3	0					
		2.81%	2.39%	3.25%	3.48%	5.02%	2.24%	2.87%	0.89%	2.75%	0.0%	3.08%	4.38%	2.27%	1.11%	3.31%	1.88%	2.57%	0.57%	2.27%	2.73%	2.69%	4.64%	2.70%	2.95%	2.94%	4.49%	4.67%	3.13%	2.58%	1.90%	4.32%	1.91%	1.70%	4.82%	3.84%	2.87%	2.51%	0.0%	2.92%	0.0%	1.46%	0.83%	1.90%	1.47%	1.81%	2.72%	1.30%	3.44%	1.19%	1.92%	5.08%	1.25%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	355	34	16	14	1	41	17	23	3	5	1	6	7	5	17	10	2	1	4	7	1	3	6	4	2	4	11	8	2	18	1	14	3	1	2	10	9	2	21	0	3	2	4	0	0	0	1	5	0	1	2	1	0					
		1.81%	3.53%	1.86%	2.03%	0.55%	11.48%	5.43%	10.31%	0.63%	2.53%	0.34%	1.88%	1.32%	2.77%	5.12%	2.69%	0.85%	0.57%	0.91%	1.91%	0.22%	0.53%	0.90%	0.49%	0.98%	0.37%	0.97%	1.67%	0.64%	8.57%	0.43%	2.67%	1.28%	0.43%	0.76%	2.05%	5.66%	1.56%	8.78%	0.0%	0.73%	0.55%	0.95%	0.0%	0.0%	0.0%	0.21%	1.32%	0.0%	0.27%	1.12%	0.41%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	221	16	14	3	0	4	2	8	3	0	6	3	3	6	4	6	4	0	5	2	1	6	3	3	2	13	5	8	4	4	5	5	5	2	1	10	3	1	2	0	9	2	3	0	2	1	7	5	4	8	2	3	3					
		1.13%	1.66%	1.62%	0.43%	0.0%	1.12%	0.63%	3.58%	0.63%	0.0%	2.05%	0.94%	0.56%	3.33%	1.20%	1.61%	1.71%	0.0%	1.13%	0.54%	0.22%	1.07%	0.45%	0.36%	0.98%	1.21%	0.44%	1.67%	1.29%	1.90%	2.16%	0.95%	2.13%	0.87%	0.38%	2.05%	1.88%	0.78%	0.83%	0.0%	2.19%	0.55%	0.71%	0.0%	0.72%	0.68%	1.51%	1.32%	1.58%	2.20%	1.12%	1.25%	3.40%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	241	8	11	16	3	2	6	1	5	0	2	1	7	7	7	2	2	0	3	2	10	3	17	3	2	24	23	9	7	2	2	14	1	1	4	2	0	2	7	0	3	3	1	0	1	0	2	3	2	4	1	3	0					
		1.23%	0.83%	1.27%	2.32%	1.67%	0.56%	1.91%	0.44%	1.05%	0.0%	0.68%	0.31%	1.32%	3.88%	2.10%	0.53%	0.85%	0.0%	0.68%	0.54%	2.24%	0.53%	2.55%	0.36%	0.98%	2.24%	2.03%	1.87%	2.26%	0.95%	0.86%	2.67%	0.42%	0.43%	1.53%	0.41%	0.0%	1.56%	2.92%	0.0%	0.73%	0.83%	0.23%	0.0%	0.36%	0.0%	0.43%	0.79%	0.79%	1.10%	0.56%	1.25%	0.0%					
22	"5. ""За Русь Святую"""	91	3	1	2	0	3	0	0	0	0	0	0	2	0	4	2	1	0	3	0	2	3	2	6	0	1	1	3	2	1	4	0	1	0	1	1	1	2	2	0	5	3	2	0	1	3	10	7	1	1	2	2	0					
		0.46%	0.31%	0.11%	0.29%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	1.20%	0.53%	0.42%	0.0%	0.68%	0.0%	0.44%	0.53%	0.30%	0.73%	0.0%	0.09%	0.08%	0.62%	0.64%	0.47%	1.73%	0.0%	0.42%	0.0%	0.38%	0.20%	0.62%	1.56%	0.83%	0.0%	1.21%	0.83%	0.47%	0.0%	0.36%	2.04%	2.16%	1.85%	0.39%	0.27%	1.12%	0.83%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	57	2	5	1	0	1	2	0	0	0	0	2	0	0	1	2	0	0	0	1	0	1	4	3	1	3	4	1	0	1	0	2	1	0	0	1	0	0	3	0	5	2	0	0	1	0	0	3	1	0	1	2	0					
		0.29%	0.20%	0.58%	0.14%	0.0%	0.28%	0.63%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.30%	0.53%	0.0%	0.0%	0.0%	0.27%	0.0%	0.17%	0.60%	0.36%	0.49%	0.28%	0.35%	0.20%	0.0%	0.47%	0.0%	0.38%	0.42%	0.0%	0.0%	0.20%	0.0%	0.0%	1.25%	0.0%	1.21%	0.55%	0.0%	0.0%	0.36%	0.0%	0.0%	0.79%	0.39%	0.0%	0.56%	0.83%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	56	4	3	2	0	2	1	1	0	3	0	0	0	1	0	1	0	0	0	1	1	5	0	1	1	7	2	1	1	1	1	1	2	1	0	3	1	2	0	0	0	1	0	0	0	0	0	0	0	2	0	3	0					
		0.28%	0.41%	0.34%	0.29%	0.0%	0.56%	0.31%	0.44%	0.0%	1.52%	0.0%	0.0%	0.0%	0.55%	0.0%	0.26%	0.0%	0.0%	0.0%	0.27%	0.22%	0.89%	0.0%	0.12%	0.49%	0.65%	0.17%	0.20%	0.32%	0.47%	0.43%	0.19%	0.85%	0.43%	0.0%	0.61%	0.62%	1.56%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	1.25%	0.0%					
25	"8. ""Народно-республиканская партия России"""	64	3	2	2	0	2	0	0	1	0	0	1	8	3	1	3	0	0	3	2	0	2	0	1	1	0	0	3	0	1	0	1	0	0	0	0	0	1	1	0	4	0	0	0	0	0	4	1	5	5	3	0	0					
		0.32%	0.31%	0.23%	0.29%	0.0%	0.56%	0.0%	0.0%	0.21%	0.0%	0.0%	0.31%	1.51%	1.66%	0.30%	0.80%	0.0%	0.0%	0.68%	0.54%	0.0%	0.35%	0.0%	0.12%	0.49%	0.0%	0.0%	0.62%	0.0%	0.47%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.41%	0.0%	0.97%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.26%	1.98%	1.37%	1.69%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	46	0	0	1	2	0	0	3	0	0	1	0	1	0	1	2	1	0	2	0	2	0	3	4	1	0	2	1	1	1	2	3	1	1	0	2	0	0	1	0	2	2	0	0	1	0	0	0	0	1	1	0	0					
		0.23%	0.0%	0.0%	0.14%	1.11%	0.0%	0.0%	1.34%	0.0%	0.0%	0.34%	0.0%	0.18%	0.0%	0.30%	0.53%	0.42%	0.0%	0.45%	0.0%	0.44%	0.0%	0.45%	0.49%	0.49%	0.0%	0.17%	0.20%	0.32%	0.47%	0.86%	0.57%	0.42%	0.43%	0.0%	0.41%	0.0%	0.0%	0.41%	0.0%	0.48%	0.55%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.27%	0.56%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	2157	38	39	37	11	18	11	14	155	9	27	34	65	23	70	77	57	23	104	51	28	61	46	66	8	45	19	94	64	24	33	26	37	5	45	97	44	15	30	1	52	52	38	5	53	21	58	60	16	58	39	42	12					
		11.03%	3.95%	4.53%	5.37%	6.14%	5.04%	3.51%	6.27%	32.83%	4.56%	9.24%	10.65%	12.31%	12.77%	21.08%	20.75%	24.46%	13.14%	23.69%	13.97%	6.29%	10.89%	6.90%	8.12%	3.92%	4.20%	1.67%	19.62%	20.71%	11.42%	14.28%	4.97%	15.81%	2.19%	17.30%	19.91%	27.67%	11.71%	12.55%	1.85%	12.68%	14.52%	9.04%	7.35%	19.27%	14.28%	12.58%	15.91%	6.34%	15.97%	22.03%	17.5%	13.63%					
28	"11. ""Истинные патриоты России"""	46	2	3	0	0	1	0	0	3	0	0	0	1	0	0	1	1	0	1	1	1	1	8	0	0	9	5	0	0	0	1	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
		0.23%	0.20%	0.34%	0.0%	0.0%	0.28%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.26%	0.42%	0.0%	0.22%	0.27%	0.22%	0.17%	1.20%	0.0%	0.0%	0.84%	0.44%	0.0%	0.0%	0.0%	0.43%	0.57%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	149	9	7	5	5	5	4	4	0	0	1	0	5	3	1	4	5	0	1	2	0	2	3	3	0	2	3	5	6	1	13	2	1	0	2	3	3	1	5	0	3	3	1	0	8	2	2	2	2	8	0	0	2					
		0.76%	0.93%	0.81%	0.72%	2.79%	1.40%	1.27%	1.79%	0.0%	0.0%	0.34%	0.0%	0.94%	1.66%	0.30%	1.07%	2.14%	0.0%	0.22%	0.54%	0.0%	0.35%	0.45%	0.36%	0.0%	0.18%	0.26%	1.04%	1.94%	0.47%	5.62%	0.38%	0.42%	0.0%	0.76%	0.61%	1.88%	0.78%	2.09%	0.0%	0.73%	0.83%	0.23%	0.0%	2.90%	1.36%	0.43%	0.53%	0.79%	2.20%	0.0%	0.0%	2.27%					
30	"13. ""Демократическая партия России"""	38	2	0	1	0	3	0	0	0	0	1	0	2	3	0	2	0	0	0	0	0	1	5	0	0	4	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	1	0	1	0	0	0					
		0.19%	0.20%	0.0%	0.14%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.37%	1.66%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.75%	0.0%	0.0%	0.37%	0.26%	0.0%	0.32%	0.47%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.09%	1.36%	0.21%	0.26%	0.0%	0.27%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	61	1	1	1	0	4	1	0	2	0	0	0	0	0	2	3	0	0	0	1	1	0	1	1	0	3	17	2	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	0	0	0	5	5	1	2	1	0	0					
		0.31%	0.10%	0.11%	0.14%	0.0%	1.12%	0.31%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.80%	0.0%	0.0%	0.0%	0.27%	0.22%	0.0%	0.15%	0.12%	0.0%	0.28%	1.50%	0.41%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.20%	0.62%	0.0%	0.0%	0.0%	0.24%	0.27%	0.23%	0.0%	0.0%	0.0%	1.08%	1.32%	0.39%	0.55%	0.56%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	26	2	1	2	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	3	0	3	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	2	0	1	0	1	0	1					
		0.13%	0.20%	0.11%	0.29%	0.0%	0.0%	0.31%	0.0%	0.21%	0.0%	0.0%	0.0%	0.18%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.15%	0.0%	0.0%	0.28%	0.0%	0.62%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.43%	0.0%	0.39%	0.0%	0.56%	0.0%	1.13%					
33	"16. ""Родина"" (народно-патриотический союз)"""	442	24	24	21	4	8	9	5	4	4	2	6	20	3	4	10	2	1	14	8	4	15	17	21	2	16	23	16	23	2	14	6	4	4	10	8	7	0	2	0	13	11	6	0	5	0	11	5	2	9	8	3	2					
		2.26%	2.49%	2.79%	3.04%	2.23%	2.24%	2.87%	2.24%	0.84%	2.03%	0.68%	1.88%	3.78%	1.66%	1.20%	2.69%	0.85%	0.57%	3.18%	2.19%	0.89%	2.67%	2.55%	2.58%	0.98%	1.49%	2.03%	3.34%	7.44%	0.95%	6.06%	1.14%	1.70%	1.75%	3.84%	1.64%	4.40%	0.0%	0.83%	0.0%	3.17%	3.07%	1.42%	0.0%	1.81%	0.0%	2.38%	1.32%	0.79%	2.47%	4.51%	1.25%	2.27%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	148	3	4	3	0	2	1	0	2	2	3	2	2	1	5	3	6	4	4	1	1	4	6	1	0	6	14	2	5	2	4	7	2	1	0	3	1	3	4	0	4	3	2	1	2	2	4	3	1	4	1	5	2					
		0.75%	0.31%	0.46%	0.43%	0.0%	0.56%	0.31%	0.0%	0.42%	1.01%	1.02%	0.62%	0.37%	0.55%	1.50%	0.80%	2.57%	2.28%	0.91%	0.27%	0.22%	0.71%	0.90%	0.12%	0.0%	0.56%	1.23%	0.41%	1.61%	0.95%	1.73%	1.33%	0.85%	0.43%	0.0%	0.61%	0.62%	2.34%	1.67%	0.0%	0.97%	0.83%	0.47%	1.47%	0.72%	1.36%	0.86%	0.79%	0.39%	1.10%	0.56%	2.08%	2.27%					
35	"18. ""ЛДПР"""	1117	54	51	43	9	27	22	23	3	5	20	19	43	10	21	15	11	2	18	35	8	16	29	73	10	42	36	37	37	14	13	2	6	11	29	20	7	13	15	1	31	34	24	1	13	17	43	21	13	45	8	13	4					
		5.71%	5.61%	5.93%	6.24%	5.02%	7.56%	7.02%	10.31%	0.63%	2.53%	6.84%	5.95%	8.14%	5.55%	6.32%	4.04%	4.72%	1.14%	4.10%	9.58%	1.79%	2.85%	4.35%	8.99%	4.90%	3.92%	3.17%	7.72%	11.97%	6.66%	5.62%	0.38%	2.56%	4.82%	11.15%	4.10%	4.40%	10.15%	6.27%	1.85%	7.56%	9.49%	5.71%	1.47%	4.72%	11.56%	9.32%	5.57%	5.15%	12.39%	4.51%	5.41%	4.54%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	344	12	19	15	4	8	3	3	2	5	10	7	12	6	13	32	5	7	12	5	2	6	16	5	0	23	18	14	8	6	0	3	2	2	1	4	1	4	1	1	5	3	5	0	2	0	8	5	4	4	3	8	0					
		1.75%	1.24%	2.20%	2.17%	2.23%	2.24%	0.95%	1.34%	0.42%	2.53%	3.42%	2.19%	2.27%	3.33%	3.91%	8.62%	2.14%	4.0%	2.73%	1.36%	0.44%	1.07%	2.40%	0.61%	0.0%	2.15%	1.58%	2.92%	2.58%	2.85%	0.0%	0.57%	0.85%	0.87%	0.38%	0.82%	0.62%	3.12%	0.41%	1.85%	1.21%	0.83%	1.19%	0.0%	0.72%	0.0%	1.73%	1.32%	1.58%	1.10%	1.69%	3.33%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	8347	516	455	331	97	157	161	85	153	132	114	166	132	57	77	95	76	83	153	122	338	309	303	407	119	580	689	121	83	60	71	156	90	138	57	172	26	45	103	44	92	136	196	48	127	51	94	145	85	109	61	98	32					
		42.69%	53.63%	52.90%	48.04%	54.18%	43.97%	51.43%	38.11%	32.41%	67.00%	39.04%	52.03%	25.0%	31.66%	23.19%	25.60%	32.61%	47.42%	34.85%	33.42%	75.95%	55.17%	45.49%	50.12%	58.33%	54.25%	60.81%	25.26%	26.86%	28.57%	30.73%	29.82%	38.46%	60.52%	21.92%	35.31%	16.35%	35.15%	43.09%	81.48%	22.43%	37.98%	46.66%	70.58%	46.18%	34.69%	20.39%	38.46%	33.73%	30.02%	34.46%	40.83%	36.36%					
38	"21. ""Российская Конституционно-демократическая партия"""	71	1	1	3	1	1	2	1	1	1	0	1	1	0	2	3	3	0	0	3	0	2	3	0	1	2	6	0	0	0	6	1	1	0	0	0	0	0	1	0	2	3	3	1	1	1	0	4	2	0	3	1	2					
		0.36%	0.10%	0.11%	0.43%	0.55%	0.28%	0.63%	0.44%	0.21%	0.50%	0.0%	0.31%	0.18%	0.0%	0.60%	0.80%	1.28%	0.0%	0.0%	0.82%	0.0%	0.35%	0.45%	0.0%	0.49%	0.18%	0.52%	0.0%	0.0%	0.0%	2.59%	0.19%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.48%	0.83%	0.71%	1.47%	0.36%	0.68%	0.0%	1.06%	0.79%	0.0%	1.69%	0.41%	2.27%					
39	"22. ""Развитие предпринимательства"""	61	2	1	2	1	0	3	0	1	0	0	0	2	1	0	1	2	0	2	2	1	2	1	2	4	9	4	2	0	0	0	3	0	2	1	2	0	0	1	0	2	0	1	0	1	1	2	0	0	0	0	0	0					
		0.31%	0.20%	0.11%	0.29%	0.55%	0.0%	0.95%	0.0%	0.21%	0.0%	0.0%	0.0%	0.37%	0.55%	0.0%	0.26%	0.85%	0.0%	0.45%	0.54%	0.22%	0.35%	0.15%	0.24%	1.96%	0.84%	0.35%	0.41%	0.0%	0.0%	0.0%	0.57%	0.0%	0.87%	0.38%	0.41%	0.0%	0.0%	0.41%	0.0%	0.48%	0.0%	0.23%	0.0%	0.36%	0.68%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3615	165	136	132	24	35	28	34	102	24	68	37	166	35	57	49	35	40	80	83	18	62	137	138	37	158	133	116	48	47	33	223	59	44	79	107	28	25	10	6	135	61	101	7	24	23	163	55	72	67	24	32	13					
		18.48%	17.15%	15.81%	19.15%	13.40%	9.80%	8.94%	15.24%	21.61%	12.18%	23.28%	11.59%	31.43%	19.44%	17.16%	13.20%	15.02%	22.85%	18.22%	22.73%	4.04%	11.07%	20.57%	16.99%	18.13%	14.78%	11.73%	24.21%	15.53%	22.38%	14.28%	42.63%	25.21%	19.29%	30.38%	21.97%	17.61%	19.53%	4.18%	11.11%	32.92%	17.03%	24.04%	10.29%	8.72%	15.64%	35.35%	14.58%	28.57%	18.45%	13.55%	13.33%	14.77%					
																																																											
41	Против всех	321	15	14	15	5	7	8	3	4	1	11	3	9	2	7	5	3	6	6	5	1	11	14	16	2	13	15	7	4	8	3	8	2	2	7	6	1	1	4	0	8	5	8	2	7	3	2	0	4	4	5	9	10					
		1.64%	1.55%	1.62%	2.17%	2.79%	1.96%	2.55%	1.34%	0.84%	0.50%	3.76%	0.94%	1.70%	1.11%	2.10%	1.34%	1.28%	3.42%	1.36%	1.36%	0.22%	1.96%	2.10%	1.97%	0.98%	1.21%	1.32%	1.46%	1.29%	3.80%	1.29%	1.52%	0.85%	0.87%	2.69%	1.23%	0.62%	0.78%	1.67%	0.0%	1.95%	1.39%	1.90%	2.94%	2.54%	2.04%	0.43%	0.0%	1.58%	1.10%	2.82%	3.75%	11.36%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
