Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Уярская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №2045	УИК №2046	УИК №2047	УИК №2048	УИК №2049	УИК №2050	УИК №2051	УИК №2052	УИК №2053	УИК №2054	УИК №2055	УИК №2056	УИК №2057	УИК №2058	УИК №2059	УИК №2060	УИК №2061	УИК №2062	УИК №2063	УИК №2064	УИК №2065	УИК №2066	УИК №2067	УИК №2068	УИК №2069	УИК №2070	УИК №2071	УИК №2072	УИК №2073	УИК №2074	УИК №2075	УИК №2076	УИК №2077	УИК №2078					
		0.33%	0.0%	0.47%	0.28%	0.75%	0.89%	1.29%	0.0%	0.25%	0.0%	0.41%	0.35%	0.25%	0.0%	0.0%	0.0%	0.0%	2.15%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.78%	0.65%	0.86%	0.0%	0.0%	0.90%	0.46%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	10	1	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0					
		0.12%	0.21%	0.23%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.54%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	10	3	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0					
		0.12%	0.65%	0.23%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	1.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.65%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	441	11	24	11	10	17	14	9	14	5	4	6	11	6	8	27	3	5	8	8	33	2	30	29	1	7	20	4	15	8	4	14	20	7	46					
		5.34%	2.38%	5.64%	3.10%	2.53%	3.78%	3.62%	2.01%	3.63%	2.70%	1.66%	2.14%	2.78%	5.35%	2.19%	8.49%	5.08%	5.37%	10.66%	9.75%	8.91%	2.43%	20.0%	9.76%	2.17%	5.51%	13.15%	3.47%	5.17%	10.25%	3.63%	3.24%	9.34%	8.13%	22.66%					
28	"11. ""Истинные патриоты России"""	10	0	1	0	0	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1					
		0.12%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.41%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.28%	0.0%	0.0%	0.46%	0.0%	0.49%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	59	2	5	2	2	3	0	2	1	3	2	4	2	2	4	3	0	0	3	0	2	2	1	3	0	1	2	3	1	0	0	1	1	0	2					
		0.71%	0.43%	1.17%	0.56%	0.50%	0.66%	0.0%	0.44%	0.25%	1.62%	0.83%	1.42%	0.50%	1.78%	1.09%	0.94%	0.0%	0.0%	4.0%	0.0%	0.54%	2.43%	0.66%	1.01%	0.0%	0.78%	1.31%	2.60%	0.34%	0.0%	0.0%	0.23%	0.46%	0.0%	0.98%					
30	"13. ""Демократическая партия России"""	25	0	3	0	1	1	1	0	3	0	1	0	1	0	2	2	0	2	0	2	1	0	0	0	0	0	1	0	0	0	1	0	1	0	2					
		0.30%	0.0%	0.70%	0.0%	0.25%	0.22%	0.25%	0.0%	0.77%	0.0%	0.41%	0.0%	0.25%	0.0%	0.54%	0.62%	0.0%	2.15%	0.0%	2.43%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.90%	0.0%	0.46%	0.0%	0.98%					
31	"14. ""Великая Россия - Евразийский Союз"""	9	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	1.07%	0.0%	1.21%	0.0%	1.21%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	7	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0					
		0.08%	0.21%	0.0%	0.0%	0.25%	0.22%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.17%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1277	102	84	91	94	99	65	108	63	29	48	52	51	14	57	33	3	7	4	7	38	9	9	35	14	11	9	5	46	2	11	41	22	4	10					
		15.46%	22.12%	19.76%	25.70%	23.79%	22.04%	16.83%	24.16%	16.36%	15.67%	20.0%	18.57%	12.91%	12.49%	15.65%	10.37%	5.08%	7.52%	5.33%	8.53%	10.27%	10.97%	6.0%	11.78%	30.43%	8.66%	5.92%	4.34%	15.86%	2.56%	10.0%	9.49%	10.28%	4.65%	4.92%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	24	0	3	0	1	0	0	1	2	0	0	0	1	0	2	1	0	0	0	0	2	0	1	2	0	0	1	1	2	0	1	1	1	0	1					
		0.29%	0.0%	0.70%	0.0%	0.25%	0.0%	0.0%	0.22%	0.51%	0.0%	0.0%	0.0%	0.25%	0.0%	0.54%	0.31%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.66%	0.67%	0.0%	0.0%	0.65%	0.86%	0.68%	0.0%	0.90%	0.23%	0.46%	0.0%	0.49%					
35	"18. ""ЛДПР"""	1078	56	38	44	56	51	56	58	43	37	29	39	55	20	37	69	10	11	3	5	47	7	33	37	9	10	10	19	25	12	13	61	24	24	30					
		13.05%	12.14%	8.94%	12.42%	14.17%	11.35%	14.50%	12.97%	11.16%	20.0%	12.08%	13.92%	13.92%	17.85%	10.16%	21.69%	16.94%	11.82%	4.0%	6.09%	12.70%	8.53%	22.0%	12.45%	19.56%	7.87%	6.57%	16.52%	8.62%	15.38%	11.81%	14.12%	11.21%	27.90%	14.77%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	133	8	5	4	3	7	11	5	8	2	2	5	0	1	20	5	0	1	1	1	3	1	2	5	1	0	2	4	12	1	1	2	5	0	5					
		1.61%	1.73%	1.17%	1.12%	0.75%	1.55%	2.84%	1.11%	2.07%	1.08%	0.83%	1.78%	0.0%	0.89%	5.49%	1.57%	0.0%	1.07%	1.33%	1.21%	0.81%	1.21%	1.33%	1.68%	2.17%	0.0%	1.31%	3.47%	4.13%	1.28%	0.90%	0.46%	2.33%	0.0%	2.46%					
37	"20. ""Политическая партия ""Единая Россия"""	2317	83	89	101	111	110	116	113	125	58	48	80	129	35	116	73	13	28	28	9	109	38	30	85	6	20	23	42	78	19	41	221	96	27	17					
		28.06%	18.00%	20.94%	28.53%	28.10%	24.49%	30.05%	25.27%	32.46%	31.35%	20.0%	28.57%	32.65%	31.24%	31.86%	22.95%	22.03%	30.10%	37.33%	10.97%	29.45%	46.34%	20.0%	28.61%	13.04%	15.74%	15.13%	36.52%	26.89%	24.35%	37.27%	51.15%	44.85%	31.39%	8.37%					
38	"21. ""Российская Конституционно-демократическая партия"""	9	1	1	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.10%	0.21%	0.23%	0.0%	0.50%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	1.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	28	1	1	0	1	5	1	1	4	0	1	1	1	1	0	1	0	0	0	1	0	0	3	0	0	0	1	0	1	0	0	1	0	1	1					
		0.33%	0.21%	0.23%	0.0%	0.25%	1.11%	0.25%	0.22%	1.03%	0.0%	0.41%	0.35%	0.25%	0.89%	0.0%	0.31%	0.0%	0.0%	0.0%	1.21%	0.0%	0.0%	2.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.34%	0.0%	0.0%	0.23%	0.0%	1.16%	0.49%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1768	128	117	64	60	81	75	88	62	31	63	55	100	22	52	77	25	24	13	27	89	15	21	51	11	63	58	30	78	26	24	48	21	17	52					
		21.41%	27.76%	27.52%	18.07%	15.18%	18.04%	19.43%	19.68%	16.10%	16.75%	26.25%	19.64%	25.31%	19.64%	14.28%	24.21%	42.37%	25.80%	17.33%	32.92%	24.05%	18.29%	14.0%	17.17%	23.91%	49.60%	38.15%	26.08%	26.89%	33.33%	21.81%	11.11%	9.81%	19.76%	25.61%					
																																									
41	Против всех	276	14	7	13	22	15	14	19	11	7	8	14	15	4	5	7	3	2	4	7	10	1	6	15	1	3	3	2	6	5	5	13	3	1	11					
		3.34%	3.03%	1.64%	3.67%	5.56%	3.34%	3.62%	4.25%	2.85%	3.78%	3.33%	4.99%	3.79%	3.57%	1.37%	2.20%	5.08%	2.15%	5.33%	8.53%	2.70%	1.21%	4.0%	5.05%	2.17%	2.36%	1.97%	1.73%	2.06%	6.41%	4.54%	3.00%	1.40%	1.16%	5.41%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
