Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																						
Дата голосования: 02.12.2007																						
																						
Наименование Избирательной комиссии:    Нарьян-Марская																						
																						
Сводная таблица результатов выборов																						
																						
		Сумма	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56					
		0.20%	0.45%	0.20%	0.14%	0.17%	0.58%	0.00%	0.30%	0.00%	0.00%	0.22%	0.00%	0.00%	0.26%	0.30%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1197	127	127	118	124	43	59	131	54	72	75	19	64	55	116	13					
		16.29%	19.07%	12.88%	16.81%	20.56%	12.54%	15.01%	19.73%	20.45%	16.59%	16.52%	12.58%	12.21%	14.51%	17.68%	9.92%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	116	7	21	13	7	3	7	16	4	8	8	1	4	4	13	0					
		1.58%	1.05%	2.13%	1.85%	1.16%	0.87%	1.78%	2.41%	1.52%	1.84%	1.76%	0.66%	0.76%	1.06%	1.98%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	35	1	8	3	1	1	3	6	1	3	2	0	1	2	3	0					
		0.48%	0.15%	0.81%	0.43%	0.17%	0.29%	0.76%	0.90%	0.38%	0.69%	0.44%	0.00%	0.19%	0.53%	0.46%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	999	107	137	79	84	47	59	81	35	48	75	23	75	56	73	20					
		13.59%	16.07%	13.89%	11.25%	13.93%	13.70%	15.01%	12.20%	13.26%	11.06%	16.52%	15.23%	14.31%	14.78%	11.13%	15.27%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	838	70	110	88	83	53	31	77	20	34	66	13	58	44	83	8					
		11.40%	10.51%	11.16%	12.54%	13.76%	15.45%	7.89%	11.60%	7.58%	7.83%	14.54%	8.61%	11.07%	11.61%	12.65%	6.11%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	494	53	60	40	53	26	27	51	17	35	20	5	30	28	44	5					
		6.72%	7.96%	6.09%	5.70%	8.79%	7.58%	6.87%	7.68%	6.44%	8.06%	4.41%	3.31%	5.73%	7.39%	6.71%	3.82%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	2689	228	412	231	166	110	143	207	86	186	151	66	233	142	249	79					
		36.59%	34.23%	41.78%	32.91%	27.53%	32.07%	36.39%	31.17%	32.58%	42.86%	33.26%	43.71%	44.47%	37.47%	37.96%	60.31%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	169	22	12	21	18	11	6	18	10	10	17	2	3	7	12	0					
		2.30%	3.30%	1.22%	2.99%	2.99%	3.21%	1.53%	2.71%	3.79%	2.30%	3.74%	1.32%	0.57%	1.85%	1.83%	0.00%					
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
