Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
Наименование Избирательной комиссии:    Тахтамукайская 																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	174	0	6	1	1	0	1	38	9	5	8	8	12	3	1	0	1	13	0	7	4	0	8	0	6	10	5	3	3	2	1	6	4	0	1	4	0	2	0	1					
		0.48%	0.00%	0.43%	0.07%	0.17%	0.00%	0.40%	1.92%	0.54%	0.33%	0.56%	0.53%	0.81%	0.32%	0.08%	0.00%	0.45%	2.26%	0.00%	0.78%	0.27%	0.00%	1.38%	0.00%	0.44%	0.57%	0.51%	0.26%	0.27%	0.26%	1.41%	0.42%	0.39%	0.00%	0.43%	0.31%	0.00%	0.45%	0.00%	0.45%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
