Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Тахтамукайская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224					
14	Число погашенных неиспользованных открепительных удостоверений	39	0	0	2	0	3	1	1	1	0	2	1	0	4	4	1	1	2	0	4	1	1	0	0	0	0	1	0	0	0	0	0	0	0	5	2	0	0	1	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	1.Политическая партия «Аграрная партия России»	325	0	11	7	12	2	1	22	9	11	17	12	13	3	11	0	3	4	1	11	15	7	16	20	18	14	5	8	15	7	2	16	11	3	2	5	3	3	2	3					
		1.22%	0.00%	0.94%	0.51%	3.09%	0.65%	0.52%	1.81%	0.85%	1.19%	1.85%	1.13%	1.37%	0.53%	1.30%	0.00%	1.37%	1.12%	0.59%	1.47%	1.74%	0.98%	1.88%	1.92%	1.95%	1.13%	0.60%	0.96%	1.68%	1.37%	2.11%	1.63%	1.31%	0.87%	0.78%	0.74%	0.60%	0.99%	1.09%	1.75%					
19	2.Всероссийская политическая партия «Гражданская Сила»	219	6	2	6	0	1	0	11	7	10	3	9	11	3	1	2	0	2	1	5	9	13	10	17	13	21	4	10	15	1	2	15	2	0	0	4	0	3	0	0					
		0.82%	0.56%	0.17%	0.44%	0.00%	0.33%	0.00%	0.91%	0.66%	1.08%	0.33%	0.85%	1.16%	0.53%	0.12%	1.42%	0.00%	0.56%	0.59%	0.67%	1.05%	1.81%	1.17%	1.63%	1.41%	1.69%	0.48%	1.20%	1.68%	0.20%	2.11%	1.53%	0.24%	0.00%	0.00%	0.60%	0.00%	0.99%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	37	0	1	2	0	0	0	3	2	0	2	3	1	0	0	2	1	1	3	1	1	0	1	2	0	1	1	2	2	0	0	0	3	0	0	0	0	1	1	0					
		0.14%	0.00%	0.09%	0.15%	0.00%	0.00%	0.00%	0.25%	0.19%	0.00%	0.22%	0.28%	0.11%	0.00%	0.00%	1.42%	0.46%	0.28%	1.78%	0.13%	0.12%	0.00%	0.12%	0.19%	0.00%	0.08%	0.12%	0.24%	0.22%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.33%	0.55%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4195	179	142	120	64	36	45	174	154	157	163	166	154	88	166	8	35	39	18	113	195	129	125	179	153	164	133	142	142	76	3	145	115	48	29	149	99	66	66	16					
		15.71%	16.85%	12.13%	8.77%	16.49%	11.73%	23.20%	14.34%	14.62%	16.99%	17.70%	15.59%	16.28%	15.47%	19.64%	5.67%	15.98%	10.96%	10.65%	15.11%	22.67%	17.99%	14.67%	17.16%	16.61%	13.23%	15.83%	17.07%	15.92%	14.90%	3.16%	14.75%	13.74%	13.95%	11.28%	22.17%	19.84%	21.71%	36.07%	9.36%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	102	0	0	3	2	0	0	3	3	8	6	2	6	5	3	0	0	0	2	4	2	2	4	2	7	6	6	6	7	4	2	2	1	3	0	0	0	1	0	0					
		0.38%	0.00%	0.00%	0.22%	0.52%	0.00%	0.00%	0.25%	0.28%	0.87%	0.65%	0.19%	0.63%	0.88%	0.36%	0.00%	0.00%	0.00%	1.18%	0.53%	0.23%	0.28%	0.47%	0.19%	0.76%	0.48%	0.71%	0.72%	0.78%	0.78%	2.11%	0.20%	0.12%	0.87%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	50	0	0	3	2	0	0	1	1	3	2	4	2	2	1	0	0	0	0	2	0	2	2	2	3	5	0	2	3	1	0	2	1	0	2	0	1	1	0	0					
		0.19%	0.00%	0.00%	0.22%	0.52%	0.00%	0.00%	0.08%	0.09%	0.32%	0.22%	0.38%	0.21%	0.35%	0.12%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.28%	0.23%	0.19%	0.33%	0.40%	0.00%	0.24%	0.34%	0.20%	0.00%	0.20%	0.12%	0.00%	0.78%	0.00%	0.20%	0.33%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1457	12	12	23	26	12	1	92	73	62	50	72	57	31	42	9	27	25	6	35	53	50	66	79	44	79	42	63	64	52	5	95	21	4	31	22	5	2	1	12					
		5.45%	1.13%	1.02%	1.68%	6.70%	3.91%	0.52%	7.58%	6.93%	6.71%	5.43%	6.76%	6.03%	5.45%	4.97%	6.38%	12.33%	7.02%	3.55%	4.68%	6.16%	6.97%	7.75%	7.57%	4.78%	6.37%	5.00%	7.57%	7.17%	10.20%	5.26%	9.66%	2.51%	1.16%	12.06%	3.27%	1.00%	0.66%	0.55%	7.02%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1403	20	34	19	21	20	5	85	69	72	54	48	70	20	41	5	13	17	1	28	56	58	59	81	62	83	48	56	67	30	5	68	25	16	16	19	3	0	2	7					
		5.25%	1.88%	2.90%	1.39%	5.41%	6.51%	2.58%	7.01%	6.55%	7.79%	5.86%	4.51%	7.40%	3.51%	4.85%	3.55%	5.94%	4.78%	0.59%	3.74%	6.51%	8.09%	6.92%	7.77%	6.73%	6.69%	5.71%	6.73%	7.51%	5.88%	5.26%	6.92%	2.99%	4.65%	6.23%	2.83%	0.60%	0.00%	1.09%	4.09%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	328	5	16	8	0	1	0	34	13	11	19	5	19	9	13	2	2	3	1	7	7	10	10	8	9	19	19	12	14	19	1	7	8	2	2	9	1	2	0	1					
		1.23%	0.47%	1.37%	0.58%	0.00%	0.33%	0.00%	2.80%	1.23%	1.19%	2.06%	0.47%	2.01%	1.58%	1.54%	1.42%	0.91%	0.84%	0.59%	0.94%	0.81%	1.39%	1.17%	0.77%	0.98%	1.53%	2.26%	1.44%	1.57%	3.73%	1.05%	0.71%	0.96%	0.58%	0.78%	1.34%	0.20%	0.66%	0.00%	0.58%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17817	820	934	1156	256	234	140	755	702	575	585	698	581	384	525	112	131	253	126	516	497	417	523	615	588	807	557	516	539	308	69	604	612	240	167	452	380	208	108	127					
		66.70%	77.21%	79.76%	84.50%	65.98%	76.22%	72.16%	62.24%	66.67%	62.23%	63.52%	65.54%	61.42%	67.49%	62.13%	79.43%	59.82%	71.07%	74.56%	68.98%	57.79%	58.16%	61.38%	58.96%	63.84%	65.08%	66.31%	62.02%	60.43%	60.39%	72.63%	61.44%	73.12%	69.77%	64.98%	67.26%	76.15%	68.42%	59.02%	74.27%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	292	17	9	5	2	1	1	11	11	7	16	18	19	9	12	0	2	1	2	5	6	4	14	11	12	15	8	5	10	8	2	13	7	14	1	0	1	9	0	4					
		1.09%	1.60%	0.77%	0.37%	0.52%	0.33%	0.52%	0.91%	1.04%	0.76%	1.74%	1.69%	2.01%	1.58%	1.42%	0.00%	0.91%	0.28%	1.18%	0.67%	0.70%	0.56%	1.64%	1.05%	1.30%	1.21%	0.95%	0.60%	1.12%	1.57%	2.11%	1.32%	0.84%	4.07%	0.39%	0.00%	0.20%	2.96%	0.00%	2.34%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
