Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
"Наименование Избирательной комиссии:    Смоленск, Заднепровская"																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	715	10	20	10	10	40	10	10	80	40	10	20	20	20	20	25	20	10	10	10	10	30	30	20	20	20	20	10	10	20	10	10	10	10	10	20	20	20	20					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	474	7	13	4	5	38	6	3	78	32	8	11	9	10	8	19	13	1	2	7	7	19	17	16	14	15	18	9	2	17	7	1	5	2	6	15	13	8	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	280	3	7	3	2	11	11	6	4	8	6	6	5	9	14	5	10	3	3	17	10	11	10	6	19	7	15	8	5	5	4	7	5	10	5	2	11	5	2					
14	Число погашенных открепительных удостоверений	241	3	7	6	5	2	4	7	2	8	2	9	11	10	12	6	7	9	8	3	3	11	13	4	6	5	2	1	8	3	3	9	5	8	4	5	7	12	11					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
																																													
18	"1. ""ЕДИНЕНИЕ"""	364	16	15	4	5	5	6	10	13	10	14	21	13	11	19	4	18	0	3	8	6	9	11	12	13	14	14	13	1	12	10	1	8	6	6	13	10	7	3					
		0.89%	1.36%	1.39%	0.45%	0.74%	0.34%	0.82%	2.94%	0.78%	0.66%	0.98%	1.42%	0.96%	0.74%	1.34%	0.34%	1.36%	0.0%	0.62%	0.75%	0.65%	0.66%	0.72%	0.91%	0.98%	1.08%	1.08%	0.86%	0.16%	0.92%	1.14%	0.17%	0.92%	1.17%	0.90%	1.18%	0.91%	0.71%	0.46%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	926	21	7	9	14	28	8	5	19	35	35	28	38	27	25	28	44	4	18	24	27	39	39	35	37	46	40	40	12	32	20	6	23	12	15	24	21	20	21					
		2.28%	1.79%	0.65%	1.01%	2.08%	1.95%	1.10%	1.47%	1.15%	2.31%	2.45%	1.89%	2.81%	1.82%	1.76%	2.43%	3.32%	1.31%	3.72%	2.26%	2.96%	2.88%	2.55%	2.67%	2.80%	3.57%	3.08%	2.66%	2.0%	2.47%	2.29%	1.07%	2.67%	2.35%	2.27%	2.18%	1.92%	2.04%	3.22%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1507	22	49	29	15	55	22	11	23	52	51	63	46	63	58	41	45	16	21	40	32	46	67	37	47	63	53	59	21	38	36	21	31	25	31	43	49	48	38					
		3.71%	1.87%	4.57%	3.27%	2.23%	3.84%	3.03%	3.24%	1.39%	3.44%	3.57%	4.26%	3.40%	4.25%	4.10%	3.56%	3.40%	5.24%	4.34%	3.77%	3.51%	3.39%	4.39%	2.82%	3.56%	4.89%	4.09%	3.92%	3.5%	2.94%	4.13%	3.77%	3.60%	4.91%	4.69%	3.92%	4.49%	4.89%	5.83%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1584	31	27	20	27	38	20	7	36	43	46	39	47	75	65	67	79	11	12	58	55	67	71	61	59	61	46	59	26	46	38	20	29	17	30	45	51	37	18					
		3.90%	2.64%	2.51%	2.25%	4.02%	2.65%	2.75%	2.06%	2.18%	2.84%	3.22%	2.64%	3.47%	5.07%	4.59%	5.82%	5.97%	3.60%	2.48%	5.46%	6.03%	4.94%	4.65%	4.65%	4.47%	4.73%	3.55%	3.92%	4.33%	3.56%	4.36%	3.59%	3.36%	3.33%	4.54%	4.10%	4.67%	3.77%	2.76%					
22	"5. ""За Русь Святую"""	175	4	7	3	1	7	1	2	4	7	9	3	7	5	11	2	6	1	2	3	1	6	4	6	6	13	8	7	2	3	3	3	4	2	2	7	5	5	3					
		0.43%	0.34%	0.65%	0.33%	0.14%	0.48%	0.13%	0.58%	0.24%	0.46%	0.63%	0.20%	0.51%	0.33%	0.77%	0.17%	0.45%	0.32%	0.41%	0.28%	0.10%	0.44%	0.26%	0.45%	0.45%	1.01%	0.61%	0.46%	0.33%	0.23%	0.34%	0.53%	0.46%	0.39%	0.30%	0.63%	0.45%	0.51%	0.46%					
23	"6. ""Объединенная Российская партия ""Русь"""	100	3	4	2	6	3	3	1	5	0	7	3	3	2	1	1	2	2	3	3	1	3	5	4	2	0	4	5	1	5	1	2	3	0	1	2	2	3	2					
		0.24%	0.25%	0.37%	0.22%	0.89%	0.20%	0.41%	0.29%	0.30%	0.0%	0.49%	0.20%	0.22%	0.13%	0.07%	0.08%	0.15%	0.65%	0.62%	0.28%	0.10%	0.22%	0.32%	0.30%	0.15%	0.0%	0.30%	0.33%	0.16%	0.38%	0.11%	0.35%	0.34%	0.0%	0.15%	0.18%	0.18%	0.30%	0.30%					
24	"7. ""Новый курс - Автомобильная Россия"""	374	5	5	13	8	21	5	7	7	13	16	16	21	9	14	10	11	2	5	12	5	7	10	16	8	12	9	14	5	20	13	10	10	2	6	7	7	7	6					
		0.92%	0.42%	0.46%	1.46%	1.19%	1.46%	0.68%	2.06%	0.42%	0.86%	1.12%	1.08%	1.55%	0.60%	0.99%	0.86%	0.83%	0.65%	1.03%	1.13%	0.54%	0.51%	0.65%	1.22%	0.60%	0.93%	0.69%	0.93%	0.83%	1.54%	1.49%	1.79%	1.16%	0.39%	0.90%	0.63%	0.64%	0.71%	0.92%					
25	"8. ""Народно-республиканская партия России"""	40	1	0	0	1	0	1	2	3	4	1	0	1	0	4	0	0	0	1	0	1	2	0	5	2	1	2	2	0	0	1	0	0	0	1	2	2	0	0					
		0.09%	0.08%	0.0%	0.0%	0.14%	0.0%	0.13%	0.58%	0.18%	0.26%	0.07%	0.0%	0.07%	0.0%	0.28%	0.0%	0.0%	0.0%	0.20%	0.0%	0.10%	0.14%	0.0%	0.38%	0.15%	0.07%	0.15%	0.13%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.15%	0.18%	0.18%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	176	5	6	0	2	4	1	0	13	10	6	7	9	5	9	6	11	0	0	7	6	10	1	4	5	6	2	8	0	6	4	0	4	2	2	5	4	3	3					
		0.43%	0.42%	0.55%	0.0%	0.29%	0.27%	0.13%	0.0%	0.78%	0.66%	0.42%	0.47%	0.66%	0.33%	0.63%	0.52%	0.83%	0.0%	0.0%	0.65%	0.65%	0.73%	0.06%	0.30%	0.37%	0.46%	0.15%	0.53%	0.0%	0.46%	0.45%	0.0%	0.46%	0.39%	0.30%	0.45%	0.36%	0.30%	0.46%					
27	"10. ""Аграрная партия России"""	1104	8	22	18	12	18	12	13	30	31	47	38	45	45	50	45	36	18	9	30	37	32	38	44	37	48	34	45	14	42	23	14	38	15	25	23	37	9	22					
		2.71%	0.68%	2.05%	2.03%	1.79%	1.25%	1.65%	3.83%	1.81%	2.05%	3.29%	2.57%	3.33%	3.04%	3.53%	3.90%	2.72%	5.90%	1.86%	2.82%	4.06%	2.36%	2.49%	3.35%	2.80%	3.72%	2.62%	2.99%	2.33%	3.25%	2.64%	2.51%	4.41%	2.94%	3.78%	2.09%	3.39%	0.91%	3.37%					
28	"11. ""Истинные патриоты России"""	29	4	1	1	0	3	0	1	1	2	0	2	0	1	3	0	2	0	0	0	1	0	0	2	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0					
		0.07%	0.34%	0.09%	0.11%	0.0%	0.20%	0.0%	0.29%	0.06%	0.13%	0.0%	0.13%	0.0%	0.06%	0.21%	0.0%	0.15%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.15%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	431	12	17	10	3	12	7	5	40	9	15	13	16	13	13	10	9	3	4	11	5	21	16	17	20	13	17	23	5	4	6	7	9	9	4	10	9	9	5					
		1.06%	1.02%	1.58%	1.12%	0.44%	0.83%	0.96%	1.47%	2.42%	0.59%	1.05%	0.88%	1.18%	0.87%	0.91%	0.86%	0.68%	0.98%	0.82%	1.03%	0.54%	1.55%	1.04%	1.29%	1.51%	1.01%	1.31%	1.53%	0.83%	0.30%	0.68%	1.25%	1.04%	1.76%	0.60%	0.91%	0.82%	0.91%	0.76%					
30	"13. ""Демократическая партия России"""	76	3	1	0	2	5	0	1	1	6	3	2	2	5	1	0	1	0	0	2	2	5	3	2	2	3	1	4	1	2	2	1	2	1	2	4	4	0	0					
		0.18%	0.25%	0.09%	0.0%	0.29%	0.34%	0.0%	0.29%	0.06%	0.39%	0.21%	0.13%	0.14%	0.33%	0.07%	0.0%	0.07%	0.0%	0.0%	0.18%	0.21%	0.36%	0.19%	0.15%	0.15%	0.23%	0.07%	0.26%	0.16%	0.15%	0.22%	0.17%	0.23%	0.19%	0.30%	0.36%	0.36%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	77	1	3	3	1	8	0	0	0	5	2	3	2	4	3	3	2	0	2	0	1	5	0	2	3	1	3	3	1	4	0	2	0	0	2	3	4	0	1					
		0.18%	0.08%	0.27%	0.33%	0.14%	0.55%	0.0%	0.0%	0.0%	0.33%	0.14%	0.20%	0.14%	0.27%	0.21%	0.26%	0.15%	0.0%	0.41%	0.0%	0.10%	0.36%	0.0%	0.15%	0.22%	0.07%	0.23%	0.19%	0.16%	0.30%	0.0%	0.35%	0.0%	0.0%	0.30%	0.27%	0.36%	0.0%	0.15%					
32	"15. ""Партия СЛОН"""	75	3	1	0	2	9	0	0	2	6	3	3	4	2	1	0	2	0	1	2	0	3	5	1	5	4	1	1	0	7	0	0	3	0	0	3	1	0	0					
		0.18%	0.25%	0.09%	0.0%	0.29%	0.62%	0.0%	0.0%	0.12%	0.39%	0.21%	0.20%	0.29%	0.13%	0.07%	0.0%	0.15%	0.0%	0.20%	0.18%	0.0%	0.22%	0.32%	0.07%	0.37%	0.31%	0.07%	0.06%	0.0%	0.54%	0.0%	0.0%	0.34%	0.0%	0.0%	0.27%	0.09%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4325	119	95	91	59	95	86	29	159	162	118	155	170	160	147	162	144	24	63	110	118	197	179	138	176	170	128	188	86	151	75	56	74	44	67	114	96	58	62					
		10.65%	10.16%	8.86%	10.28%	8.80%	6.64%	11.86%	8.55%	9.64%	10.72%	8.26%	10.50%	12.58%	10.81%	10.39%	14.07%	10.88%	7.86%	13.04%	10.36%	12.95%	14.54%	11.73%	10.53%	13.34%	13.20%	9.88%	12.50%	14.33%	11.68%	8.61%	10.05%	8.59%	8.64%	10.15%	10.40%	8.80%	5.91%	9.52%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	67	2	4	1	0	7	1	1	5	2	2	2	0	0	2	3	2	0	1	2	2	0	1	2	1	2	3	3	1	2	1	1	1	2	0	2	2	3	1					
		0.16%	0.17%	0.37%	0.11%	0.0%	0.48%	0.13%	0.29%	0.30%	0.13%	0.14%	0.13%	0.0%	0.0%	0.14%	0.26%	0.15%	0.0%	0.20%	0.18%	0.21%	0.0%	0.06%	0.15%	0.07%	0.15%	0.23%	0.19%	0.16%	0.15%	0.11%	0.17%	0.11%	0.39%	0.0%	0.18%	0.18%	0.30%	0.15%					
35	"18. ""ЛДПР"""	6680	240	183	155	136	405	103	75	273	233	258	260	202	265	238	181	178	57	75	170	147	156	238	189	192	172	261	225	76	171	148	75	140	91	87	148	189	199	89					
		16.45%	20.49%	17.07%	17.51%	20.29%	28.32%	14.20%	22.12%	16.55%	15.42%	18.07%	17.61%	14.95%	17.91%	16.83%	15.72%	13.45%	18.68%	15.52%	16.02%	16.13%	11.52%	15.59%	14.42%	14.55%	13.36%	20.15%	14.97%	12.66%	13.23%	16.99%	13.46%	16.26%	17.87%	13.18%	13.50%	17.33%	20.30%	13.67%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	671	18	16	21	15	24	4	5	15	28	19	18	25	26	26	15	23	8	9	18	9	20	11	24	25	22	26	29	5	21	17	15	17	4	21	18	30	16	8					
		1.65%	1.53%	1.49%	2.37%	2.23%	1.67%	0.55%	1.47%	0.90%	1.85%	1.33%	1.21%	1.85%	1.75%	1.83%	1.30%	1.73%	2.62%	1.86%	1.69%	0.98%	1.47%	0.72%	1.83%	1.89%	1.70%	2.00%	1.92%	0.83%	1.62%	1.95%	2.69%	1.97%	0.78%	3.18%	1.64%	2.75%	1.63%	1.22%					
37	"20. ""Политическая партия ""Единая Россия"""	13558	472	424	330	263	471	324	114	748	605	482	522	398	447	428	343	405	99	169	348	285	465	419	376	362	390	396	435	189	379	274	172	296	175	224	387	354	377	211					
		33.39%	40.30%	39.55%	37.28%	39.25%	32.93%	44.68%	33.62%	45.36%	40.03%	33.77%	35.36%	29.45%	30.22%	30.26%	29.80%	30.61%	32.45%	34.98%	32.79%	31.28%	34.34%	27.45%	28.70%	27.44%	30.30%	30.57%	28.94%	31.5%	29.33%	31.45%	30.87%	34.37%	34.38%	33.93%	35.31%	32.47%	38.46%	32.41%					
38	"21. ""Российская Конституционно-демократическая партия"""	77	2	1	2	2	6	0	1	2	4	3	2	2	1	5	1	0	1	1	1	0	6	3	5	4	2	4	1	0	3	2	2	2	1	2	1	0	2	0					
		0.18%	0.17%	0.09%	0.22%	0.29%	0.41%	0.0%	0.29%	0.12%	0.26%	0.21%	0.13%	0.14%	0.06%	0.35%	0.08%	0.0%	0.32%	0.20%	0.09%	0.0%	0.44%	0.19%	0.38%	0.30%	0.15%	0.30%	0.06%	0.0%	0.23%	0.22%	0.35%	0.23%	0.19%	0.30%	0.09%	0.0%	0.20%	0.0%					
39	"22. ""Развитие предпринимательства"""	98	3	2	2	1	2	0	2	3	3	1	1	0	3	4	4	5	1	2	2	2	5	7	6	5	7	1	4	1	5	2	0	1	0	1	3	7	0	0					
		0.24%	0.25%	0.18%	0.22%	0.14%	0.13%	0.0%	0.58%	0.18%	0.19%	0.07%	0.06%	0.0%	0.20%	0.28%	0.34%	0.37%	0.32%	0.41%	0.18%	0.21%	0.36%	0.45%	0.45%	0.37%	0.54%	0.07%	0.26%	0.16%	0.38%	0.22%	0.0%	0.11%	0.0%	0.15%	0.27%	0.64%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5570	104	138	139	50	110	80	29	161	162	211	185	213	220	198	159	213	39	59	144	111	160	294	237	246	151	143	227	122	229	136	114	106	58	89	151	133	118	131					
		13.72%	8.88%	12.87%	15.70%	7.46%	7.69%	11.03%	8.55%	9.76%	10.72%	14.78%	12.53%	15.76%	14.87%	14.00%	13.81%	16.09%	12.78%	12.21%	13.57%	12.18%	11.81%	19.26%	18.09%	18.65%	11.73%	11.04%	15.10%	20.33%	17.72%	15.61%	20.46%	12.31%	11.39%	13.48%	13.77%	12.20%	12.04%	20.12%					
																																													
41	Против всех	2027	61	31	24	39	81	33	7	68	53	62	81	75	68	76	63	76	15	17	57	45	78	83	67	55	59	82	84	20	93	44	25	45	38	35	62	71	37	17					
		4.99%	5.20%	2.89%	2.71%	5.82%	5.66%	4.55%	2.06%	4.12%	3.50%	4.34%	5.48%	5.55%	4.59%	5.37%	5.47%	5.74%	4.91%	3.51%	5.37%	4.93%	5.76%	5.43%	5.11%	4.16%	4.58%	6.33%	5.58%	3.33%	7.19%	5.05%	4.48%	5.22%	7.46%	5.30%	5.65%	6.51%	3.77%	2.61%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
