Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
"Наименование Избирательной комиссии:    Ростов-на-Дону, Железнодорожная"																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1490	УИК №1491	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №2527	УИК №2570	УИК №2588	УИК №2589					
		0.72%	0.67%	1.12%	0.82%	0.26%	0.66%	0.56%	0.69%	0.10%	0.38%	0.49%	0.57%	0.39%	1.44%	1.14%	0.72%	0.54%	0.70%	1.01%	0.86%	0.78%	1.17%	0.58%	0.91%	1.40%	1.03%	0.19%	0.73%	0.34%	0.50%	0.98%	0.55%	1.19%	0.00%	0.86%	0.79%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
