Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
"Наименование Избирательной комиссии:    Ростов-на-Дону, Железнодорожная"																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1490	УИК №1491	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №2527	УИК №2570	УИК №2588	УИК №2589					
19	2.Всероссийская политическая партия «Гражданская Сила»	341	19	13	4	8	15	6	5	11	17	10	12	2	0	3	15	3	9	9	14	22	11	14	25	7	12	8	1	23	14	8	5	3	0	10	2	1					
		0.65%	1.46%	0.94%	0.21%	0.47%	0.74%	0.32%	0.31%	0.74%	1.08%	0.59%	0.74%	0.12%	0.00%	0.15%	0.81%	0.15%	0.58%	0.54%	0.93%	2.01%	0.95%	0.99%	1.52%	0.48%	0.71%	0.54%	0.06%	1.31%	0.87%	0.52%	0.44%	0.60%	0.00%	0.63%	0.99%	2.33%					
20	3.Политическая партия «Демократическая партия России»	49	2	1	1	0	15	0	0	1	1	2	2	0	0	0	1	1	3	4	0	1	1	1	0	1	0	0	0	4	0	3	1	0	1	0	2	0					
		0.09%	0.15%	0.07%	0.05%	0.00%	0.74%	0.00%	0.00%	0.07%	0.06%	0.12%	0.12%	0.00%	0.00%	0.00%	0.05%	0.05%	0.19%	0.24%	0.00%	0.09%	0.09%	0.07%	0.00%	0.07%	0.00%	0.00%	0.00%	0.23%	0.00%	0.19%	0.09%	0.00%	0.50%	0.00%	0.99%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3757	123	149	137	118	215	59	65	147	58	133	128	178	29	134	221	125	44	3	197	72	102	83	191	117	76	104	24	164	175	157	46	56	7	92	25	3					
		7.19%	9.48%	10.80%	7.09%	6.92%	10.59%	3.13%	4.00%	9.95%	3.70%	7.89%	7.93%	10.28%	1.88%	6.48%	11.93%	6.27%	2.85%	0.18%	13.12%	6.59%	8.82%	5.87%	11.63%	7.96%	4.47%	7.00%	1.51%	9.31%	10.87%	10.19%	4.09%	11.11%	3.50%	5.80%	12.44%	6.98%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	442	16	20	5	12	15	9	8	8	13	15	19	10	17	25	43	0	16	35	2	11	7	8	14	18	20	16	1	23	10	9	4	6	0	7	0	0					
		0.85%	1.23%	1.45%	0.26%	0.70%	0.74%	0.48%	0.49%	0.54%	0.83%	0.89%	1.18%	0.58%	1.10%	1.21%	2.32%	0.00%	1.03%	2.08%	0.13%	1.01%	0.61%	0.57%	0.85%	1.23%	1.18%	1.08%	0.06%	1.31%	0.62%	0.58%	0.36%	1.19%	0.00%	0.44%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	120	5	4	1	1	1	1	0	1	1	2	0	0	0	0	2	1	5	56	5	3	0	1	6	4	6	1	0	3	3	2	2	2	0	1	0	0					
		0.23%	0.39%	0.29%	0.05%	0.06%	0.05%	0.05%	0.00%	0.07%	0.06%	0.12%	0.00%	0.00%	0.00%	0.00%	0.11%	0.05%	0.32%	3.33%	0.33%	0.27%	0.00%	0.07%	0.37%	0.27%	0.35%	0.07%	0.00%	0.17%	0.19%	0.13%	0.18%	0.40%	0.00%	0.06%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1645	53	55	70	70	105	49	35	67	49	37	57	26	7	30	72	29	31	3	61	36	46	39	66	52	27	56	39	33	101	82	38	29	9	68	18	0					
		3.15%	4.09%	3.99%	3.62%	4.11%	5.17%	2.60%	2.15%	4.53%	3.13%	2.19%	3.53%	1.50%	0.45%	1.45%	3.89%	1.46%	2.01%	0.18%	4.06%	3.30%	3.98%	2.76%	4.02%	3.54%	1.59%	3.77%	2.46%	1.87%	6.27%	5.32%	3.37%	5.75%	4.50%	4.28%	8.96%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2049	82	75	62	88	118	13	35	69	56	70	87	65	38	63	44	55	49	93	57	34	62	18	67	58	70	91	62	27	103	118	14	32	2	48	20	4					
		3.92%	6.32%	5.44%	3.21%	5.16%	5.81%	0.69%	2.15%	4.67%	3.57%	4.15%	5.39%	3.75%	2.47%	3.05%	2.38%	2.76%	3.17%	5.53%	3.80%	3.11%	5.36%	1.27%	4.08%	3.95%	4.12%	6.13%	3.91%	1.53%	6.40%	7.66%	1.24%	6.35%	1.00%	3.02%	9.95%	9.30%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	241	8	7	11	11	15	4	2	9	4	7	12	0	0	0	2	7	6	8	10	5	6	6	15	6	8	10	7	8	11	4	13	5	1	9	2	2					
		0.46%	0.62%	0.51%	0.57%	0.65%	0.74%	0.21%	0.12%	0.61%	0.26%	0.42%	0.74%	0.00%	0.00%	0.00%	0.11%	0.35%	0.39%	0.48%	0.67%	0.46%	0.52%	0.42%	0.91%	0.41%	0.47%	0.67%	0.44%	0.45%	0.68%	0.26%	1.15%	0.99%	0.50%	0.57%	0.99%	4.65%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	42158	953	998	1607	1350	1459	1702	1462	1118	1333	1366	1219	1406	1440	1810	1378	1729	1332	1436	1087	866	883	1198	1179	1150	1459	1149	1447	1420	1142	1141	980	334	178	1300	121	26					
		80.71%	73.48%	72.37%	83.18%	79.23%	71.87%	90.34%	89.97%	75.64%	85.01%	81.02%	75.48%	81.18%	93.45%	87.52%	74.41%	86.75%	86.16%	85.37%	72.42%	79.30%	76.32%	84.66%	71.80%	78.28%	85.77%	77.37%	91.24%	80.59%	70.93%	74.09%	87.03%	66.27%	89.00%	81.92%	60.20%	60.47%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	797	15	36	24	30	47	31	4	23	26	34	38	9	0	0	59	24	18	30	46	22	19	31	47	38	10	25	2	33	23	0	10	10	0	25	3	5					
		1.53%	1.16%	2.61%	1.24%	1.76%	2.32%	1.65%	0.25%	1.56%	1.66%	2.02%	2.35%	0.52%	0.00%	0.00%	3.19%	1.20%	1.16%	1.78%	3.06%	2.01%	1.64%	2.19%	2.86%	2.59%	0.59%	1.68%	0.13%	1.87%	1.43%	0.00%	0.89%	1.98%	0.00%	1.58%	1.49%	11.63%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
