Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Минусинская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626					
		0.46%	0.66%	0.43%	0.00%	0.58%	0.00%	0.87%	0.00%	0.83%	0.00%	0.00%	0.44%	0.00%	0.15%	0.00%	0.55%	0.79%	0.00%	0.60%	0.74%	0.53%	0.82%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	1.64%	0.00%	0.74%	0.00%	0.17%					
20	3.Политическая партия «Демократическая партия России»	12	0	0	2	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	2					
		0.10%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.15%	0.87%	0.28%	0.10%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.34%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2236	232	42	53	93	110	123	27	208	41	24	60	45	67	11	54	153	40	28	16	157	178	16	72	20	24	91	34	14	15	69	25	94					
		17.90%	21.89%	18.03%	14.80%	17.88%	20.60%	17.77%	15.70%	17.20%	10.10%	21.62%	13.10%	23.32%	10.28%	9.57%	14.88%	15.04%	18.52%	16.67%	11.76%	41.98%	18.20%	20.78%	22.64%	15.27%	13.87%	21.11%	13.28%	22.95%	22.73%	25.65%	16.34%	15.93%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	43	7	0	4	3	2	1	0	4	2	1	3	0	0	0	1	3	0	0	1	2	6	0	1	0	0	0	0	0	0	0	1	1					
		0.34%	0.66%	0.00%	1.12%	0.58%	0.37%	0.14%	0.00%	0.33%	0.49%	0.90%	0.66%	0.00%	0.00%	0.00%	0.28%	0.29%	0.00%	0.00%	0.74%	0.53%	0.61%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.17%					
23	6.Политическая партия «Партия социальной справедливости»	20	2	0	2	1	0	0	2	0	1	0	0	0	2	0	1	0	1	1	0	0	1	0	0	0	1	1	2	0	0	0	0	2					
		0.16%	0.19%	0.00%	0.56%	0.19%	0.00%	0.00%	1.16%	0.00%	0.25%	0.00%	0.00%	0.00%	0.31%	0.00%	0.28%	0.00%	0.46%	0.60%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.58%	0.23%	0.78%	0.00%	0.00%	0.00%	0.00%	0.34%					
24	7.Политическая партия «Либерально-демократическая партия России»	1344	89	16	37	79	43	88	12	112	57	6	39	13	75	14	39	171	30	16	23	25	128	5	31	23	15	40	19	3	14	14	12	56					
		10.76%	8.40%	6.87%	10.34%	15.19%	8.05%	12.72%	6.98%	9.26%	14.04%	5.41%	8.52%	6.74%	11.50%	12.17%	10.74%	16.81%	13.89%	9.52%	16.91%	6.68%	13.09%	6.49%	9.75%	17.56%	8.67%	9.28%	7.42%	4.92%	21.21%	5.20%	7.84%	9.49%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	659	97	6	11	34	19	30	4	95	22	4	12	4	36	7	35	88	14	5	4	12	44	1	16	8	6	19	3	6	0	7	2	8					
		5.28%	9.15%	2.58%	3.07%	6.54%	3.56%	4.34%	2.33%	7.86%	5.42%	3.60%	2.62%	2.07%	5.52%	6.09%	9.64%	8.65%	6.48%	2.98%	2.94%	3.21%	4.50%	1.30%	5.03%	6.11%	3.47%	4.41%	1.17%	9.84%	0.00%	2.60%	1.31%	1.36%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	113	9	0	2	7	5	13	0	9	0	3	0	0	5	0	5	18	4	3	1	0	12	0	4	0	1	3	1	0	1	2	3	2					
		0.90%	0.85%	0.00%	0.56%	1.35%	0.94%	1.88%	0.00%	0.74%	0.00%	2.70%	0.00%	0.00%	0.77%	0.00%	1.38%	1.77%	1.85%	1.79%	0.74%	0.00%	1.23%	0.00%	1.26%	0.00%	0.58%	0.70%	0.39%	0.00%	1.52%	0.74%	1.96%	0.34%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7210	568	159	216	276	321	392	116	674	254	68	321	118	362	79	210	508	110	109	84	164	548	41	167	73	118	256	189	35	35	163	104	372					
		57.73%	53.58%	68.24%	60.34%	53.08%	60.11%	56.65%	67.44%	55.75%	62.56%	61.26%	70.09%	61.14%	55.52%	68.70%	57.85%	49.95%	50.93%	64.88%	61.76%	43.85%	56.03%	53.25%	52.52%	55.73%	68.21%	59.40%	73.83%	57.38%	53.03%	60.59%	67.97%	63.05%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	77	7	0	1	5	0	6	0	7	2	0	0	3	3	0	5	13	2	1	0	3	6	0	0	0	0	4	0	1	0	1	0	7					
		0.62%	0.66%	0.00%	0.28%	0.96%	0.00%	0.87%	0.00%	0.58%	0.49%	0.00%	0.00%	1.55%	0.46%	0.00%	1.38%	1.28%	0.93%	0.60%	0.00%	0.80%	0.61%	0.00%	0.00%	0.00%	0.00%	0.93%	0.00%	1.64%	0.00%	0.37%	0.00%	1.19%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
