Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Куркинская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	572	25	18	41	18	22	37	48	52	8	13	20	8	36	71	84	15	16	17	7	16					
		9.50%	8.25%	9.18%	12.73%	6.95%	10.38%	8.41%	11.06%	9.47%	8.42%	14.77%	10.93%	9.52%	12.95%	9.01%	9.50%	7.35%	9.04%	8.99%	8.43%	6.32%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	47	0	2	3	3	0	2	1	1	2	0	3	1	4	5	12	0	0	5	3	0					
		0.78%	0.00%	1.02%	0.93%	1.16%	0.00%	0.45%	0.23%	0.18%	2.11%	0.00%	1.64%	1.19%	1.44%	0.63%	1.36%	0.00%	0.00%	2.65%	3.61%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1140	64	18	25	47	45	56	102	125	10	20	35	13	58	186	225	15	17	22	7	50					
		18.93%	21.12%	9.18%	7.76%	18.15%	21.23%	12.73%	23.50%	22.77%	10.53%	22.73%	19.13%	15.48%	20.86%	23.60%	25.45%	7.35%	9.60%	11.64%	8.43%	19.76%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	97	3	2	0	2	1	6	9	16	0	1	7	1	3	14	23	0	2	5	1	1					
		1.61%	0.99%	1.02%	0.00%	0.77%	0.47%	1.36%	2.07%	2.91%	0.00%	1.14%	3.83%	1.19%	1.08%	1.78%	2.60%	0.00%	1.13%	2.65%	1.20%	0.40%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3656	190	143	238	176	116	311	222	324	65	47	95	51	142	430	453	160	131	138	60	164					
		60.72%	62.71%	72.96%	73.91%	67.95%	54.72%	70.68%	51.15%	59.02%	68.42%	53.41%	51.91%	60.71%	51.08%	54.57%	51.24%	78.43%	74.01%	73.02%	72.29%	64.82%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	31	0	0	0	2	2	3	3	1	1	0	2	0	2	6	6	0	1	0	2	0					
		0.51%	0.00%	0.00%	0.00%	0.77%	0.94%	0.68%	0.69%	0.18%	1.05%	0.00%	1.09%	0.00%	0.72%	0.76%	0.68%	0.00%	0.56%	0.00%	2.41%	0.00%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
