Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Ахвахская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27					
		0.11%	0.0%	0.0%	0.0%	1.08%	0.0%	0.0%	0.49%	0.0%	0.72%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	4555	1608	42	245	16	40	206	220	23	124	36	292	167	130	125	62	88	44	1	68	46	101	1	39	0	215	615	1					
		41.62%	64.34%	37.49%	58.61%	17.39%	21.39%	63.97%	54.45%	7.56%	45.09%	12.37%	43.71%	23.35%	41.26%	38.58%	65.26%	33.58%	8.01%	0.22%	21.51%	17.03%	38.84%	0.44%	60.0%	0.0%	91.10%	68.48%	0.32%					
38	"21. ""Российская Конституционно-демократическая партия"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	6	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.31%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3275	761	10	80	9	30	47	66	57	91	55	25	289	105	39	5	139	287	289	105	190	121	183	0	3	9	27	253					
		29.92%	30.45%	8.92%	19.13%	9.78%	16.04%	14.59%	16.33%	18.75%	33.09%	18.90%	3.74%	40.41%	33.33%	12.03%	5.26%	53.05%	52.27%	63.65%	33.22%	70.37%	46.53%	80.97%	0.0%	3.89%	3.81%	3.00%	81.87%					
																																		
41	Против всех	109	11	0	0	0	0	0	6	1	0	8	15	10	4	0	0	3	33	5	3	2	0	2	0	0	0	0	6					
		0.99%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	1.48%	0.32%	0.0%	2.74%	2.24%	1.39%	1.26%	0.0%	0.0%	1.14%	6.01%	1.10%	0.94%	0.74%	0.0%	0.88%	0.0%	0.0%	0.0%	0.0%	1.94%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
