Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Вагайская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	449	6	6	5	31	30	30	20	3	5	10	10	3	10	3	3	10	10	0	0	43	2	3	5	10	15	3	3	15	3	10	35	2	5	7	15	8	8	15	10	10	9	5	8	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	412	4	5	5	31	30	30	20	0	5	10	10	3	10	3	3	10	10	0	0	42	1	3	5	10	15	3	0	15	0	10	35	2	2	0	13	5	8	15	6	10	9	5	4	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	86	1	0	0	10	4	12	2	0	0	0	0	0	2	2	2	2	0	0	3	14	1	0	0	4	0	0	0	0	0	2	7	1	0	0	0	1	2	0	1	1	4	3	3	2					
14	Число погашенных неиспользованных открепительных удостоверений	37	2	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	3	0	0	0	3	7	2	3	0	0	4	0	0	0	4	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	1.Политическая партия «Аграрная партия России»	89	1	0	0	5	0	9	4	0	1	1	1	0	0	0	1	0	2	18	1	2	0	0	0	1	4	0	0	0	1	3	4	0	0	1	2	1	2	3	4	2	5	8	2	0					
		0.55%	0.44%	0.00%	0.00%	0.38%	0.00%	0.73%	0.50%	0.00%	0.70%	0.27%	0.35%	0.00%	0.00%	0.00%	1.03%	0.00%	0.47%	6.25%	0.23%	0.20%	0.00%	0.00%	0.00%	0.31%	0.72%	0.00%	0.00%	0.00%	0.85%	0.86%	0.40%	0.00%	0.00%	0.37%	0.40%	0.36%	0.75%	0.64%	1.16%	0.63%	3.01%	4.57%	0.62%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	22	0	0	0	3	0	3	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	3	0	2	0	0	0	0	1	2	1	0	1	0	0	1	0					
		0.14%	0.00%	0.00%	0.00%	0.23%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.69%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	2.54%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.36%	0.75%	0.21%	0.00%	0.31%	0.00%	0.00%	0.31%	0.00%					
20	3.Политическая партия «Демократическая партия России»	11	0	0	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0					
		0.07%	0.00%	0.00%	0.00%	0.08%	0.09%	0.08%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.21%	0.00%	0.00%	1.20%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	452	5	3	1	47	21	24	13	0	15	21	18	2	4	1	0	4	5	20	29	5	0	3	4	23	16	2	7	15	4	3	28	1	2	2	7	3	20	9	8	8	19	5	14	11					
		2.80%	2.18%	1.16%	0.62%	3.60%	1.83%	1.95%	1.62%	0.00%	10.56%	5.60%	6.36%	1.33%	1.27%	1.01%	0.00%	1.16%	1.18%	6.94%	6.79%	0.51%	0.00%	2.48%	3.03%	7.21%	2.89%	2.00%	6.67%	2.65%	3.39%	0.86%	2.81%	0.67%	1.20%	0.75%	1.39%	1.09%	7.49%	1.92%	2.32%	2.52%	11.45%	2.86%	4.32%	6.79%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	9	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.06%	0.44%	0.00%	0.00%	0.15%	0.17%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	5	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	288	3	2	1	34	25	34	9	0	5	32	9	2	4	0	1	3	2	29	2	8	0	0	0	0	2	1	0	0	2	5	6	2	1	1	1	1	19	5	8	11	6	11	1	0					
		1.78%	1.31%	0.77%	0.62%	2.61%	2.18%	2.76%	1.12%	0.00%	3.52%	8.53%	3.18%	1.33%	1.27%	0.00%	1.03%	0.87%	0.47%	10.07%	0.47%	0.82%	0.00%	0.00%	0.00%	0.00%	0.36%	1.00%	0.00%	0.00%	1.69%	1.43%	0.60%	1.34%	0.60%	0.37%	0.20%	0.36%	7.12%	1.07%	2.32%	3.46%	3.61%	6.29%	0.31%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	167	2	1	1	16	11	17	4	0	3	8	6	0	2	0	0	0	2	7	8	6	0	0	0	0	2	1	0	7	1	4	4	2	0	1	2	0	17	6	4	3	4	3	3	9					
		1.03%	0.87%	0.39%	0.62%	1.23%	0.96%	1.38%	0.50%	0.00%	2.11%	2.13%	2.12%	0.00%	0.63%	0.00%	0.00%	0.00%	0.47%	2.43%	1.87%	0.61%	0.00%	0.00%	0.00%	0.00%	0.36%	1.00%	0.00%	1.24%	0.85%	1.14%	0.40%	1.34%	0.00%	0.37%	0.40%	0.00%	6.37%	1.28%	1.16%	0.94%	2.41%	1.71%	0.93%	5.56%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	32	0	1	0	2	0	1	1	0	2	2	2	0	0	0	0	0	3	2	1	0	0	0	0	0	0	1	0	0	1	1	2	0	0	0	1	0	2	0	0	1	2	1	3	0					
		0.20%	0.00%	0.39%	0.00%	0.15%	0.00%	0.08%	0.12%	0.00%	1.41%	0.53%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.69%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.00%	0.00%	0.00%	0.85%	0.29%	0.20%	0.00%	0.00%	0.00%	0.20%	0.00%	0.75%	0.00%	0.00%	0.31%	1.20%	0.57%	0.93%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14976	217	251	159	1187	1082	1137	767	64	113	299	245	146	306	98	95	335	404	202	380	952	70	118	128	295	528	93	97	543	105	333	946	144	163	261	489	270	198	440	321	289	126	147	296	137					
		92.79%	94.76%	96.91%	98.15%	91.03%	94.50%	92.29%	95.52%	96.97%	79.58%	79.73%	86.57%	97.33%	96.84%	98.99%	97.94%	96.82%	95.73%	70.14%	88.99%	97.34%	10.00%	97.52%	96.97%	92.48%	95.31%	93.00%	92.38%	96.11%	88.98%	95.14%	94.98%	96.64%	98.19%	97.75%	97.02%	97.83%	74.16%	94.02%	93.04%	90.88%	75.90%	84.00%	91.36%	84.57%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	21	0	0	0	3	3	4	3	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0					
		0.13%	0.00%	0.00%	0.00%	0.23%	0.26%	0.32%	0.37%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.63%	0.60%	0.00%	0.00%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
