7	Число избирательных бюллетеней в переносных ящиках для голосования	1382	0	4	1	3	12	15	33	24	4	10	2	13	21	20	2	11	29	10	2	6	28	32	67	14	22	20	21	56	47	11	26	12	22	12	15	41	13	18	13	20	51	21	28	20	25	22	14	33	16	25	26	14	19	15	18	20	19	28	16	28	27	11	30	24	23	10	7	15	27	18	0	0	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	83715	554	143	1732	2168	606	951	1087	768	419	1270	338	876	1577	1074	1171	1554	1240	750	1107	927	1206	1437	1709	1161	1197	1135	1455	1106	904	745	1508	1595	982	1091	1325	949	1297	974	1368	1395	1143	1613	1258	1334	1169	1348	1065	957	1277	1226	1145	1227	1358	1232	947	981	1138	1427	1484	1590	1510	1456	1360	1376	1162	1709	1461	1066	891	845	179	113	291	446	80									
9	Число недействительных избирательных бюллетеней	1065	5	7	14	57	3	14	10	14	6	18	4	13	23	7	11	25	10	16	19	11	13	19	21	15	8	18	20	20	10	8	24	11	16	11	10	10	24	12	11	23	14	20	8	15	19	10	17	11	13	19	12	11	24	10	8	7	11	22	17	27	18	21	22	15	20	13	15	23	8	15	3	3	1	2	0									
10	Число действительных избирательных бюллетеней	84032	549	140	1719	2114	615	952	1110	778	417	1262	336	876	1575	1087	1162	1540	1259	744	1090	922	1221	1450	1755	1160	1211	1137	1456	1142	941	748	1510	1596	988	1092	1330	980	1286	980	1370	1392	1180	1614	1278	1339	1175	1360	1062	979	1280	1232	1159	1230	1353	1237	957	994	1146	1433	1483	1591	1519	1446	1368	1385	1165	1706	1453	1058	910	848	176	110	290	444	80									
11	Число полученных открепительных  удостоверений	3257	0	10	80	105	15	30	40	35	20	40	10	30	55	40	60	80	70	40	80	40	50	50	80	45	50	25	52	30	30	20	50	70	40	40	45	40	50	30	40	40	30	90	40	40	50	70	50	50	50	40	50	40	50	60	45	40	30	65	50	50	65	65	55	50	40	55	55	40	30	30	0	0	0	25	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2685	0	9	74	90	14	27	34	30	14	37	3	23	46	38	52	73	64	30	54	34	40	38	56	40	33	20	44	28	23	12	28	62	34	34	39	35	50	29	37	33	24	87	28	35	41	59	23	43	43	35	39	39	43	53	34	32	27	50	42	42	57	38	50	35	25	52	46	29	26	22	0	0	0	25	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	3402	550	4	80	79	152	71	21	27	8	64	47	37	56	33	73	32	61	24	91	44	63	35	82	24	31	16	25	32	43	32	50	42	41	19	32	31	34	28	57	42	35	59	29	24	34	32	33	21	28	18	29	23	24	31	28	22	17	32	40	24	31	32	28	23	30	36	58	25	17	25	15	15	33	119	19									
14	Число неиспользованных открепительных удостоверений	572	0	1	6	15	1	3	6	5	6	3	7	7	9	2	8	7	6	10	26	6	10	12	24	5	17	5	8	2	7	8	22	8	6	6	6	5	0	1	3	7	6	3	12	5	9	11	27	7	7	5	11	1	7	7	11	8	3	15	8	8	8	27	5	15	15	3	9	11	4	8	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	31	0	0	1	0	0	0	1	0	0	1	1	1	1	2	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	2	1	2	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	2	1	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																						
19	Жириновский Владимир Вольфович	3496	18	1	71	75	19	27	30	31	23	49	10	37	56	57	96	62	35	23	46	49	47	65	63	45	35	40	69	55	42	26	61	59	39	69	40	40	60	44	55	73	48	59	60	55	59	45	42	39	57	47	42	64	50	41	43	49	48	76	52	56	81	54	54	59	59	62	64	42	54	36	2	11	13	26	5									
		4.11%	3.25%	0.68%	4.10%	3.45%	3.07%	2.80%	2.68%	3.91%	5.44%	3.83%	2.94%	4.16%	3.50%	5.21%	8.18%	3.96%	2.76%	3.03%	4.15%	5.25%	3.81%	4.42%	3.55%	3.83%	2.87%	3.46%	4.67%	4.73%	4.42%	3.44%	3.98%	3.67%	3.88%	6.26%	2.99%	4.04%	4.58%	4.44%	3.98%	5.16%	4.02%	3.61%	4.67%	4.06%	4.94%	3.28%	3.89%	3.94%	4.41%	3.76%	3.59%	5.16%	3.63%	3.29%	4.46%	4.90%	4.15%	5.22%	3.47%	3.46%	5.27%	3.68%	3.88%	4.21%	4.98%	3.61%	4.36%	3.89%	5.88%	4.17%	1.12%	9.73%	4.47%	5.83%	6.25%									
20	Зюганов Геннадий Андреевич	10170	19	17	187	199	74	112	143	116	75	125	30	106	204	155	114	189	129	106	134	135	176	176	225	152	160	148	122	140	137	89	172	192	139	126	157	125	154	116	154	182	155	205	177	172	124	172	133	109	168	153	143	167	174	172	101	144	146	148	160	191	192	205	153	176	132	178	184	124	106	93	20	16	27	30	9									
		11.95%	3.43%	11.56%	10.79%	9.17%	11.97%	11.59%	12.77%	14.65%	17.73%	9.77%	8.82%	11.92%	12.77%	14.17%	9.72%	12.08%	10.17%	13.95%	12.08%	14.47%	14.26%	11.98%	12.67%	12.94%	13.13%	12.81%	8.27%	12.05%	14.41%	11.77%	11.21%	11.95%	13.84%	11.42%	11.72%	12.63%	11.76%	11.69%	11.15%	12.86%	12.98%	12.55%	13.76%	12.70%	10.39%	12.55%	12.33%	11.01%	12.99%	12.23%	12.21%	13.46%	12.64%	13.79%	10.47%	14.39%	12.62%	10.17%	10.67%	11.80%	12.49%	13.97%	11.01%	12.57%	11.14%	10.35%	12.53%	11.47%	11.55%	10.78%	11.17%	14.16%	9.28%	6.73%	11.25%									
21	Миронов Сергей Михайлович	5549	9	13	79	90	36	46	65	46	22	58	20	53	103	66	72	106	78	55	81	59	77	88	110	86	89	85	168	90	61	69	96	87	63	52	97	83	62	63	86	78	73	123	102	91	86	99	83	79	89	102	88	85	94	68	61	79	96	119	100	117	119	93	87	78	75	97	112	75	50	27	18	9	19	6	3									
		6.52%	1.62%	8.84%	4.56%	4.15%	5.83%	4.76%	5.80%	5.81%	5.20%	4.53%	5.88%	5.96%	6.45%	6.03%	6.14%	6.77%	6.15%	7.24%	7.30%	6.32%	6.24%	5.99%	6.19%	7.32%	7.30%	7.36%	11.38%	7.75%	6.41%	9.13%	6.26%	5.41%	6.27%	4.71%	7.24%	8.38%	4.73%	6.35%	6.23%	5.51%	6.11%	7.53%	7.93%	6.72%	7.20%	7.23%	7.69%	7.98%	6.88%	8.15%	7.51%	6.85%	6.83%	5.45%	6.32%	7.89%	8.30%	8.18%	6.67%	7.23%	7.74%	6.34%	6.26%	5.57%	6.33%	5.64%	7.63%	6.94%	5.45%	3.13%	10.06%	7.96%	6.53%	1.35%	3.75%									
22	Прохоров Михаил Дмитриевич	18138	69	10	247	305	168	338	332	181	59	461	103	261	481	259	284	367	375	154	441	213	243	311	394	243	202	248	328	251	179	164	342	446	213	277	269	217	335	248	271	298	207	300	222	263	189	258	216	205	249	238	223	258	225	226	167	169	178	282	249	335	285	333	275	278	214	576	400	170	107	153	24	15	28	25	9									
		21.31%	12.45%	6.80%	14.25%	14.05%	27.18%	34.99%	29.64%	22.85%	13.95%	36.02%	30.29%	29.36%	30.10%	23.67%	24.21%	23.45%	29.55%	20.26%	39.77%	22.83%	19.69%	21.17%	22.18%	20.68%	16.57%	21.47%	22.22%	21.60%	18.82%	21.69%	22.29%	27.75%	21.22%	25.11%	20.07%	21.92%	25.57%	25.00%	19.62%	21.06%	17.34%	18.36%	17.26%	19.42%	15.83%	18.83%	20.02%	20.71%	19.26%	19.02%	19.04%	20.79%	16.34%	18.12%	17.31%	16.88%	15.38%	19.38%	16.60%	20.70%	18.54%	22.70%	19.78%	19.86%	18.06%	33.51%	27.25%	15.73%	11.66%	17.73%	13.41%	13.27%	9.62%	5.61%	11.25%									
23	Путин Владимир Владимирович	46679	434	99	1135	1445	318	429	540	404	238	569	173	419	731	550	596	816	642	406	388	466	678	810	963	634	725	616	769	606	522	400	839	812	534	568	767	515	675	509	804	761	697	927	717	758	717	786	588	547	717	692	663	656	810	730	585	553	678	808	922	892	842	761	799	794	685	793	693	647	593	539	112	59	203	357	54									
		54.85%	78.34%	67.35%	65.49%	66.56%	51.46%	44.41%	48.21%	51.01%	56.26%	44.45%	50.88%	47.13%	45.74%	50.27%	50.81%	52.14%	50.59%	53.42%	34.99%	49.95%	54.94%	55.14%	54.22%	53.96%	59.47%	53.33%	52.10%	52.15%	54.89%	52.91%	54.69%	50.53%	53.19%	51.50%	57.24%	52.02%	51.53%	51.31%	58.22%	53.78%	58.38%	56.73%	55.75%	55.98%	60.05%	57.37%	54.49%	55.25%	55.45%	55.32%	56.62%	52.86%	58.82%	58.54%	60.62%	55.24%	58.60%	55.53%	61.47%	55.13%	54.78%	51.87%	57.48%	56.71%	57.81%	46.13%	47.21%	59.85%	64.60%	62.46%	62.57%	52.21%	69.76%	80.04%	67.50%									
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
