7	Число избирательных бюллетеней в переносных ящиках для голосования	1739	11	11	13	41	19	11	8	7	5	122	19	22	4	9	30	23	3	11	20	27	32	22	16	8	29	28	25	15	12	7	24	39	18	33	5	15	19	17	25	17	36	46	20	21	29	21	13	15	19	25	31	23	18	30	32	30	28	22	33	21	13	21	13	9	13	15	40	23	49	8	60	83	8	8	10	7	18	1	4	1									
8	Число бюллетеней в стационарных ящиках для голосования	91738	1783	1856	590	821	1200	723	663	1477	312	699	1504	1132	529	1003	1234	702	375	830	1303	1275	1653	993	1411	861	930	1501	839	694	1540	1128	902	1278	1423	1150	1205	1479	1271	1365	1283	1490	1160	1196	1081	1280	1279	1142	1160	922	1211	1235	1253	1152	1014	1056	1076	1399	1398	1424	1595	1348	1268	1393	1407	1824	1851	1466	874	1025	187	97	144	401	1449	1740	1297	2109	1863	933	627	995									
9	Число недействительных избирательных бюллетеней	1022	21	9	2	14	15	14	11	14	1	8	16	9	17	13	14	9	4	10	12	11	23	9	31	14	13	14	11	7	39	14	11	12	24	12	10	16	10	17	16	21	9	10	13	13	17	9	14	8	15	9	17	11	9	8	7	21	11	17	16	16	8	10	19	19	20	17	7	8	4	2	2	6	16	17	12	17	21	6	8	5									
10	Число действительных избирательных бюллетеней	92455	1773	1858	601	848	1204	720	660	1470	316	813	1507	1145	516	999	1250	716	374	831	1311	1291	1662	1006	1396	855	946	1515	853	702	1513	1121	915	1305	1417	1171	1200	1478	1280	1365	1292	1486	1187	1232	1088	1288	1291	1154	1159	929	1215	1251	1267	1164	1023	1078	1101	1408	1415	1429	1612	1353	1273	1404	1401	1814	1844	1464	907	1040	232	103	202	478	1441	1731	1295	2099	1860	928	623	991									
11	Число утраченных избирательных бюллетеней	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																											
13	Бабурин Сергей Николаевич	748	7	11	5	9	9	2	3	15	5	8	9	13	2	11	13	13	2	8	13	9	19	17	12	4	11	12	9	9	10	9	10	12	14	9	4	7	13	8	15	11	9	13	13	10	8	12	17	8	17	9	15	13	11	8	5	14	11	8	21	9	11	3	11	8	16	9	5	12	1	2	3	3	7	4	6	9	10	6	4	5									
		0.80%	0.39%	0.59%	0.83%	1.04%	0.74%	0.27%	0.45%	1.01%	1.58%	0.97%	0.59%	1.13%	0.38%	1.09%	1.03%	1.79%	0.53%	0.95%	0.98%	0.69%	1.13%	1.67%	0.84%	0.46%	1.15%	0.78%	1.04%	1.27%	0.64%	0.79%	1.08%	0.91%	0.97%	0.76%	0.33%	0.47%	1.01%	0.58%	1.15%	0.73%	0.75%	1.05%	1.18%	0.77%	0.61%	1.03%	1.45%	0.85%	1.38%	0.71%	1.17%	1.11%	1.07%	0.74%	0.45%	0.98%	0.77%	0.55%	1.29%	0.66%	0.86%	0.21%	0.77%	0.44%	0.86%	0.61%	0.55%	1.15%	0.42%	1.90%	1.47%	0.62%	0.48%	0.23%	0.46%	0.43%	0.53%	0.64%	0.63%	0.50%									
14	Грудинин Павел Николаевич	10264	191	195	63	99	140	67	82	160	42	80	175	125	103	137	171	96	44	103	143	155	171	109	174	104	116	172	105	68	193	109	102	155	151	126	156	163	112	157	139	133	131	121	106	122	141	121	92	103	119	157	137	108	92	114	100	117	148	146	143	145	142	165	162	235	257	174	101	131	23	9	13	40	162	161	182	227	231	122	64	114									
		10.98%	10.65%	10.44%	10.45%	11.48%	11.48%	9.13%	12.22%	10.78%	13.25%	9.74%	11.49%	10.83%	19.32%	13.54%	13.53%	13.24%	11.64%	12.25%	10.81%	11.90%	10.15%	10.74%	12.19%	11.97%	12.10%	11.25%	12.15%	9.59%	12.44%	9.60%	11.02%	11.77%	10.48%	10.65%	12.89%	10.91%	8.68%	11.36%	10.63%	8.83%	10.95%	9.74%	9.63%	9.38%	10.78%	10.40%	7.84%	10.99%	9.67%	12.46%	10.67%	9.19%	8.91%	10.50%	9.03%	8.19%	10.38%	10.10%	8.78%	10.59%	11.09%	11.67%	11.41%	12.82%	13.79%	11.75%	11.05%	12.50%	9.75%	8.57%	6.37%	8.26%	11.12%	9.21%	13.93%	10.73%	12.28%	13.06%	10.14%	11.45%									
15	Жириновский Владимир Вольфович	4088	58	80	24	25	34	32	29	43	8	28	57	50	28	39	53	37	15	34	54	54	71	49	60	47	45	74	38	41	64	45	55	60	56	56	46	51	55	66	67	57	59	62	57	49	72	65	66	39	68	52	54	53	62	62	62	69	59	69	92	57	55	59	72	60	75	90	48	47	12	9	13	31	71	70	41	72	64	30	20	36									
		4.37%	3.23%	4.28%	3.98%	2.90%	2.79%	4.36%	4.32%	2.90%	2.52%	3.41%	3.74%	4.33%	5.25%	3.85%	4.19%	5.10%	3.97%	4.04%	4.08%	4.15%	4.21%	4.83%	4.20%	5.41%	4.69%	4.84%	4.40%	5.78%	4.12%	3.96%	5.94%	4.56%	3.89%	4.73%	3.80%	3.41%	4.26%	4.78%	5.12%	3.78%	4.93%	4.99%	5.18%	3.77%	5.50%	5.59%	5.63%	4.16%	5.53%	4.13%	4.21%	4.51%	6.01%	5.71%	5.60%	4.83%	4.14%	4.77%	5.65%	4.16%	4.29%	4.17%	5.07%	3.27%	4.02%	6.08%	5.25%	4.48%	5.08%	8.57%	6.37%	6.40%	4.87%	4.00%	3.14%	3.40%	3.40%	3.21%	3.17%	3.61%									
16	Путин Владимир Владимирович	68734	1416	1478	429	583	850	505	494	999	214	604	1068	836	343	714	877	497	245	569	974	950	1187	736	1028	622	689	1105	595	507	1054	820	673	927	1056	874	839	1091	999	1011	963	1162	885	945	832	1007	955	848	903	690	909	922	977	891	771	819	861	1081	1097	1096	1229	1022	957	1043	1027	1326	1283	1086	713	789	189	79	161	381	1133	1389	950	1628	1379	686	457	755									
		73.53%	78.93%	79.16%	71.14%	67.63%	69.73%	68.80%	73.62%	67.32%	67.51%	73.57%	70.12%	72.44%	64.35%	70.55%	69.38%	68.55%	64.81%	67.66%	73.62%	72.96%	70.45%	72.51%	72.04%	71.58%	71.85%	72.27%	68.87%	71.51%	67.91%	72.25%	72.68%	70.39%	73.28%	73.88%	69.34%	73.03%	77.44%	73.15%	73.62%	77.11%	73.99%	76.09%	75.57%	77.40%	73.01%	72.91%	76.98%	73.64%	73.90%	73.17%	76.09%	75.83%	74.71%	75.41%	77.71%	75.65%	76.93%	75.80%	75.49%	74.65%	74.71%	73.76%	72.32%	72.34%	68.83%	73.33%	78.01%	75.29%	80.08%	75.24%	78.92%	78.72%	77.76%	79.46%	72.69%	76.94%	73.31%	73.45%	72.42%	75.80%									
17	Собчак Ксения Анатольевна	3859	43	43	42	68	54	56	18	129	25	36	85	61	16	51	45	30	24	56	64	50	95	44	56	25	34	76	50	34	84	66	35	52	61	49	89	75	43	57	58	56	43	37	36	39	42	42	39	40	47	42	32	39	37	37	25	52	47	34	50	46	40	66	58	91	81	48	11	24	6	2	3	16	35	58	58	88	90	44	48	51									
		4.13%	2.40%	2.30%	6.97%	7.89%	4.43%	7.63%	2.68%	8.69%	7.89%	4.38%	5.58%	5.29%	3.00%	5.04%	3.56%	4.14%	6.35%	6.66%	4.84%	3.84%	5.64%	4.33%	3.92%	2.88%	3.55%	4.97%	5.79%	4.80%	5.41%	5.81%	3.78%	3.95%	4.23%	4.14%	7.36%	5.02%	3.33%	4.12%	4.43%	3.72%	3.60%	2.98%	3.27%	2.99%	3.21%	3.61%	3.32%	4.27%	3.82%	3.33%	2.49%	3.32%	3.59%	3.41%	2.26%	3.64%	3.30%	2.35%	3.07%	3.36%	3.12%	4.67%	4.08%	4.96%	4.35%	3.24%	1.20%	2.29%	2.54%	1.90%	1.47%	3.31%	2.40%	3.32%	4.44%	4.16%	4.78%	4.71%	7.61%	5.12%									
18	Сурайкин Максим Александрович	547	10	4	3	3	11	4	5	2	0	6	12	5	0	5	6	5	3	7	6	9	15	6	4	6	12	11	7	1	12	6	3	8	9	5	3	9	13	7	11	7	10	8	4	6	8	11	5	9	8	6	12	10	6	5	12	9	5	16	8	9	10	10	9	14	15	11	5	3	1	1	1	1	2	3	2	11	11	2	2	5									
		0.59%	0.56%	0.21%	0.50%	0.35%	0.90%	0.54%	0.75%	0.13%	0.00%	0.73%	0.79%	0.43%	0.00%	0.49%	0.47%	0.69%	0.79%	0.83%	0.45%	0.69%	0.89%	0.59%	0.28%	0.69%	1.25%	0.72%	0.81%	0.14%	0.77%	0.53%	0.32%	0.61%	0.62%	0.42%	0.25%	0.60%	1.01%	0.51%	0.84%	0.46%	0.84%	0.64%	0.36%	0.46%	0.61%	0.95%	0.43%	0.96%	0.65%	0.48%	0.93%	0.85%	0.58%	0.46%	1.08%	0.63%	0.35%	1.11%	0.49%	0.66%	0.78%	0.71%	0.63%	0.76%	0.80%	0.74%	0.55%	0.29%	0.42%	0.95%	0.49%	0.21%	0.14%	0.17%	0.15%	0.52%	0.58%	0.21%	0.32%	0.50%									
19	Титов Борис Юрьевич	1511	29	21	12	30	41	14	14	45	8	17	33	28	13	18	30	10	14	21	20	25	33	17	14	18	9	19	20	11	40	25	15	23	19	14	14	27	15	17	15	15	13	12	10	13	22	20	15	11	18	25	14	19	13	12	8	16	13	27	24	20	21	24	27	34	38	18	10	16	0	0	1	3	15	20	30	33	38	15	11	9									
		1.62%	1.62%	1.12%	1.99%	3.48%	3.36%	1.91%	2.09%	3.03%	2.52%	2.07%	2.17%	2.43%	2.44%	1.78%	2.37%	1.38%	3.70%	2.50%	1.51%	1.92%	1.96%	1.67%	0.98%	2.07%	0.94%	1.24%	2.31%	1.55%	2.58%	2.20%	1.62%	1.75%	1.32%	1.18%	1.16%	1.81%	1.16%	1.23%	1.15%	0.99%	1.09%	0.97%	0.91%	0.99%	1.68%	1.72%	1.28%	1.17%	1.46%	1.98%	1.09%	1.62%	1.26%	1.10%	0.72%	1.12%	0.91%	1.87%	1.47%	1.46%	1.64%	1.70%	1.90%	1.85%	2.04%	1.22%	1.09%	1.53%	0.00%	0.00%	0.49%	0.62%	1.03%	1.14%	2.30%	1.56%	2.02%	1.61%	1.74%	0.90%									
20	Явлинский Григорий Алексеевич	2704	19	26	23	31	65	40	15	77	14	34	68	27	11	24	55	28	27	33	37	39	71	28	48	29	30	46	29	31	56	41	22	68	51	38	49	55	30	42	24	45	37	34	30	42	43	35	22	29	29	38	26	31	31	21	28	50	35	33	45	45	37	34	35	46	79	28	14	18	0	1	7	3	16	26	26	31	37	23	17	16									
		2.89%	1.06%	1.39%	3.81%	3.60%	5.33%	5.45%	2.24%	5.19%	4.42%	4.14%	4.46%	2.34%	2.06%	2.37%	4.35%	3.86%	7.14%	3.92%	2.80%	2.99%	4.21%	2.76%	3.36%	3.34%	3.13%	3.01%	3.36%	4.37%	3.61%	3.61%	2.38%	5.16%	3.54%	3.21%	4.05%	3.68%	2.33%	3.04%	1.83%	2.99%	3.09%	2.74%	2.72%	3.23%	3.29%	3.01%	1.88%	3.09%	2.36%	3.02%	2.02%	2.64%	3.00%	1.93%	2.53%	3.50%	2.45%	2.28%	2.76%	3.29%	2.89%	2.40%	2.46%	2.51%	4.24%	1.89%	1.53%	1.72%	0.00%	0.95%	3.43%	0.62%	1.10%	1.49%	1.99%	1.47%	1.97%	2.46%	2.69%	1.61%									
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
