Выборы Президента Российской Федерации																																	
																																	
Наименование Избирательной комиссии:    Апатитская																																	
																																	
Итоги голосования 																																	
																																	
		Сумма	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	233	4	12	9	4	12	2	4	7	0	7	15	10	4	4	5	3	4	97	4	10	7	0	2	5	2	0					
14	Число неиспользованных открепительных удостоверений	1074	43	43	40	47	44	47	44	43	45	42	45	42	47	40	41	37	43	0	44	41	36	47	41	45	43	44					
15	"Число открепительных удостоверений, выданных в ТИК"	57	2	2	3	1	2	2	3	3	4	5	0	0	2	1	2	0	1	0	2	0	4	7	3	5	0	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																	
18	. Глазьев Сергей Юрьевич	1329	54	33	59	29	30	36	60	66	50	49	60	24	69	68	47	76	49	8	57	95	67	4	62	68	33	76					
		4.01%	4.44%	3.01%	4.40%	2.93%	3.44%	2.96%	4.41%	3.76%	3.39%	3.68%	4.84%	2.71%	4.81%	4.06%	3.70%	4.74%	4.75%	2.00%	3.32%	5.34%	3.84%	0.81%	5.18%	5.64%	3.19%	4.24%					
19	. Малышкин Олег Александрович	849	24	25	39	17	21	26	41	49	44	36	22	20	39	63	44	31	26	12	57	32	35	22	39	17	24	44					
		2.56%	1.98%	2.28%	2.91%	1.72%	2.41%	2.13%	3.01%	2.79%	2.99%	2.70%	1.77%	2.25%	2.72%	3.76%	3.46%	1.93%	2.52%	3.00%	3.32%	1.80%	2.01%	4.47%	3.26%	1.41%	2.32%	2.46%					
20	. Миронов Сергей Михайлович	427	17	14	24	18	7	18	17	17	12	16	20	9	20	16	17	16	10	5	23	19	17	7	11	22	10	45					
		1.29%	1.40%	1.28%	1.79%	1.82%	0.80%	1.48%	1.25%	0.97%	0.81%	1.20%	1.61%	1.01%	1.39%	0.95%	1.34%	1.00%	0.97%	1.25%	1.34%	1.07%	0.97%	1.42%	0.92%	1.82%	0.97%	2.51%					
21	. Путин Владимир Владимирович	24061	859	792	929	716	648	901	975	1285	1051	992	935	682	994	1209	909	1154	746	283	1320	1245	1290	394	851	785	794	1322					
		72.56%	70.70%	72.33%	69.33%	72.25%	74.23%	73.97%	71.69%	73.22%	71.30%	74.53%	75.40%	76.89%	69.22%	72.14%	71.57%	71.90%	72.29%	70.75%	76.83%	70.02%	73.93%	80.08%	71.04%	65.09%	76.64%	73.81%					
22	. Хакамада Ирина Муцуовна	1751	64	56	106	73	39	83	67	88	75	56	45	47	78	87	63	80	67	32	46	107	87	22	64	106	45	68					
		5.28%	5.27%	5.11%	7.91%	7.37%	4.47%	6.81%	4.93%	5.01%	5.09%	4.21%	3.63%	5.30%	5.43%	5.19%	4.96%	4.98%	6.49%	8.00%	2.68%	6.02%	4.99%	4.47%	5.34%	8.79%	4.34%	3.80%					
23	. Харитонов Николай Михайлович	3233	129	117	128	108	90	98	152	152	172	138	119	72	166	160	117	181	93	16	153	174	164	30	127	139	90	148					
		9.75%	10.62%	10.68%	9.55%	10.90%	10.31%	8.05%	11.18%	8.66%	11.67%	10.37%	9.60%	8.12%	11.56%	9.55%	9.21%	11.28%	9.01%	4.00%	8.91%	9.79%	9.40%	6.10%	10.60%	11.53%	8.69%	8.26%					
																																	
24	Против всех	1350	60	52	50	22	35	47	37	93	64	41	36	31	61	66	60	56	35	43	56	97	74	8	41	64	37	84					
		4.07%	4.94%	4.75%	3.73%	2.22%	4.01%	3.86%	2.72%	5.30%	4.34%	3.08%	2.90%	3.49%	4.25%	3.94%	4.72%	3.49%	3.39%	10.75%	3.26%	5.46%	4.24%	1.63%	3.42%	5.31%	3.57%	4.69%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
