Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																									
Дата голосования: 02.12.2007																									
																									
Наименование Избирательной комиссии:    Чегемская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
18	1.Политическая партия «Аграрная партия России»	65	0	6	3	0	3	5	0	0	0	3	2	17	14	0	4	0	0	8					
		0.16%	0.00%	1.16%	0.28%	0.00%	0.11%	0.19%	0.00%	0.00%	0.00%	0.11%	0.09%	0.86%	0.76%	0.00%	0.14%	0.00%	0.00%	0.31%					
19	2.Всероссийская политическая партия «Гражданская Сила»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	126	4	3	5	0	10	15	9	8	5	8	3	8	7	17	12	2	0	10					
		0.32%	0.51%	0.58%	0.46%	0.00%	0.36%	0.58%	0.36%	0.31%	0.18%	0.30%	0.14%	0.41%	0.38%	0.66%	0.42%	0.08%	0.00%	0.38%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	28	0	0	3	0	4	8	0	0	3	0	0	0	2	0	0	0	0	8					
		0.07%	0.00%	0.00%	0.28%	0.00%	0.15%	0.31%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.31%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	307	4	0	6	77	12	25	4	12	4	14	40	17	18	24	7	18	17	8					
		0.78%	0.51%	0.00%	0.56%	2.82%	0.44%	0.97%	0.16%	0.46%	0.14%	0.52%	1.83%	0.86%	0.98%	0.93%	0.24%	0.74%	0.80%	0.31%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	30	3	0	0	0	0	0	0	0	0	0	0	6	6	10	0	0	0	5					
		0.08%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.33%	0.39%	0.00%	0.00%	0.00%	0.19%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	39041	772	507	1061	2649	2723	2516	2474	2591	2813	2656	2144	1919	1784	2517	2838	2406	2110	2561					
		98.60%	98.60%	98.26%	98.42%	97.18%	98.95%	97.94%	99.48%	99.23%	99.58%	99.07%	97.94%	97.56%	97.43%	98.01%	99.20%	99.18%	99.20%	98.50%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
