Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Горшеченская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	215	11	9	20	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	43	11	6	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	54	3	1	0	1	1	0	1	1	2	3	0	5	3	1	3	2	1	0	1	2	0	2	4	0	1	0	3	3	2	1	2	1	0	0	1	0	1	2					
14	Число погашенных открепительных удостоверений	172	0	3	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	4	5	4	3	5	5	5	5	5	4	5	5	5	5	5	5	5	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	"1. ""ЕДИНЕНИЕ"""	193	9	9	18	6	2	3	6	1	2	14	7	2	7	2	1	2	5	2	2	6	3	5	14	2	2	5	8	0	4	3	3	4	4	0	6	0	13	11					
		1.87%	0.96%	1.42%	1.52%	2.62%	1.04%	2.94%	2.53%	1.23%	1.81%	4.19%	2.49%	1.80%	1.96%	1.68%	0.56%	2.46%	2.06%	1.83%	0.80%	1.28%	0.99%	1.17%	6.06%	1.14%	1.27%	2.80%	8.16%	0.0%	2.17%	1.00%	1.78%	1.56%	1.87%	0.0%	4.61%	0.0%	2.88%	3.94%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	72	13	1	10	2	4	0	1	0	4	2	2	1	1	0	1	3	1	3	0	2	1	1	2	0	1	1	0	1	1	0	2	1	2	1	0	0	3	4					
		0.69%	1.39%	0.15%	0.84%	0.87%	2.08%	0.0%	0.42%	0.0%	3.63%	0.59%	0.71%	0.90%	0.28%	0.0%	0.56%	3.70%	0.41%	2.75%	0.0%	0.42%	0.33%	0.23%	0.86%	0.0%	0.63%	0.56%	0.0%	0.54%	0.54%	0.0%	1.19%	0.39%	0.93%	0.33%	0.0%	0.0%	0.66%	1.43%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	345	34	24	23	9	13	2	4	0	6	21	12	5	16	6	6	3	5	8	16	12	9	13	7	2	5	3	1	4	7	8	1	16	5	11	2	0	18	8					
		3.34%	3.64%	3.80%	1.95%	3.93%	6.77%	1.96%	1.68%	0.0%	5.45%	6.28%	4.27%	4.50%	4.49%	5.04%	3.40%	3.70%	2.06%	7.33%	6.45%	2.57%	2.99%	3.06%	3.03%	1.14%	3.18%	1.68%	1.02%	2.16%	3.80%	2.68%	0.59%	6.27%	2.34%	3.69%	1.53%	0.0%	3.99%	2.86%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	135	13	6	10	1	0	0	3	0	2	5	0	0	3	4	2	5	3	0	2	11	3	3	4	4	3	5	0	2	0	3	0	4	4	2	2	0	14	12					
		1.30%	1.39%	0.95%	0.84%	0.43%	0.0%	0.0%	1.26%	0.0%	1.81%	1.49%	0.0%	0.0%	0.84%	3.36%	1.13%	6.17%	1.23%	0.0%	0.80%	2.36%	0.99%	0.70%	1.73%	2.29%	1.91%	2.80%	0.0%	1.08%	0.0%	1.00%	0.0%	1.56%	1.87%	0.67%	1.53%	0.0%	3.10%	4.30%					
22	"5. ""За Русь Святую"""	89	11	3	13	2	0	0	2	0	0	3	1	3	8	3	2	0	0	3	1	4	1	3	1	3	0	5	0	2	2	0	0	3	3	0	0	1	3	3					
		0.86%	1.18%	0.47%	1.10%	0.87%	0.0%	0.0%	0.84%	0.0%	0.0%	0.89%	0.35%	2.70%	2.24%	2.52%	1.13%	0.0%	0.0%	2.75%	0.40%	0.85%	0.33%	0.70%	0.43%	1.72%	0.0%	2.80%	0.0%	1.08%	1.08%	0.0%	0.0%	1.17%	1.40%	0.0%	0.0%	1.31%	0.66%	1.07%					
23	"6. ""Объединенная Российская партия ""Русь"""	31	2	1	1	0	2	0	0	0	1	1	0	0	1	1	0	1	1	1	2	1	3	2	0	0	0	1	0	0	0	1	0	1	0	0	0	0	3	4					
		0.30%	0.21%	0.15%	0.08%	0.0%	1.04%	0.0%	0.0%	0.0%	0.90%	0.29%	0.0%	0.0%	0.28%	0.84%	0.0%	1.23%	0.41%	0.91%	0.80%	0.21%	0.99%	0.47%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.33%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.66%	1.43%					
24	"7. ""Новый курс - Автомобильная Россия"""	77	7	12	14	3	0	0	6	0	0	4	1	0	1	1	2	0	2	0	1	6	4	1	0	2	2	0	0	0	0	0	1	0	3	0	1	0	0	3					
		0.74%	0.75%	1.90%	1.18%	1.31%	0.0%	0.0%	2.53%	0.0%	0.0%	1.19%	0.35%	0.0%	0.28%	0.84%	1.13%	0.0%	0.82%	0.0%	0.40%	1.28%	1.32%	0.23%	0.0%	1.14%	1.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	1.40%	0.0%	0.76%	0.0%	0.0%	1.07%					
25	"8. ""Народно-республиканская партия России"""	23	4	0	0	1	0	0	0	0	0	0	4	1	0	0	0	0	0	0	1	1	2	2	0	1	0	0	0	0	0	0	3	0	0	1	1	0	1	0					
		0.22%	0.42%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.42%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.21%	0.66%	0.47%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.78%	0.0%	0.0%	0.33%	0.76%	0.0%	0.22%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	30	1	1	1	0	0	0	1	1	2	2	2	0	0	0	0	1	2	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	2	2	3	0	2	2					
		0.29%	0.10%	0.15%	0.08%	0.0%	0.0%	0.0%	0.42%	1.23%	1.81%	0.59%	0.71%	0.0%	0.0%	0.0%	0.0%	1.23%	0.82%	0.0%	0.0%	0.0%	0.33%	0.23%	0.0%	0.0%	0.63%	0.56%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.93%	0.67%	2.30%	0.0%	0.44%	0.71%					
27	"10. ""Аграрная партия России"""	641	28	19	32	12	18	12	5	6	2	26	26	13	22	5	12	10	18	6	6	32	45	64	30	20	4	14	7	13	7	30	9	11	9	26	9	4	20	9					
		6.21%	3.00%	3.01%	2.71%	5.24%	9.37%	11.76%	2.10%	7.40%	1.81%	7.78%	9.25%	11.71%	6.17%	4.20%	6.81%	12.34%	7.43%	5.50%	2.41%	6.86%	14.95%	15.09%	12.98%	11.49%	2.54%	7.86%	7.14%	7.02%	3.80%	10.06%	5.35%	4.31%	4.22%	8.72%	6.92%	5.26%	4.43%	3.22%					
28	"11. ""Истинные патриоты России"""	7	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0					
		0.06%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	112	8	11	17	4	0	1	5	0	6	5	3	1	1	1	0	1	6	0	2	4	1	6	2	0	1	1	0	2	2	3	0	9	2	1	0	0	2	4					
		1.08%	0.85%	1.74%	1.44%	1.74%	0.0%	0.98%	2.10%	0.0%	5.45%	1.49%	1.06%	0.90%	0.28%	0.84%	0.0%	1.23%	2.47%	0.0%	0.80%	0.85%	0.33%	1.41%	0.86%	0.0%	0.63%	0.56%	0.0%	1.08%	1.08%	1.00%	0.0%	3.52%	0.93%	0.33%	0.0%	0.0%	0.44%	1.43%					
30	"13. ""Демократическая партия России"""	34	3	2	1	0	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	3	0	2	1	0	0	1	0	0	1	1	1	1	4	2	0	0	0	0					
		0.32%	0.32%	0.31%	0.08%	0.0%	0.52%	0.0%	0.42%	1.23%	0.90%	0.29%	0.35%	0.90%	0.28%	0.84%	0.0%	0.0%	0.41%	0.0%	0.40%	0.64%	0.0%	0.47%	0.43%	0.0%	0.0%	0.56%	0.0%	0.0%	0.54%	0.33%	0.59%	0.39%	1.87%	0.67%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	92	10	22	15	0	0	2	0	0	0	2	2	0	0	0	2	0	0	0	0	2	8	8	3	1	0	1	0	0	1	1	0	2	0	2	0	3	1	4					
		0.89%	1.07%	3.49%	1.27%	0.0%	0.0%	1.96%	0.0%	0.0%	0.0%	0.59%	0.71%	0.0%	0.0%	0.0%	1.13%	0.0%	0.0%	0.0%	0.0%	0.42%	2.65%	1.88%	1.29%	0.57%	0.0%	0.56%	0.0%	0.0%	0.54%	0.33%	0.0%	0.78%	0.0%	0.67%	0.0%	3.94%	0.22%	1.43%					
32	"15. ""Партия СЛОН"""	10	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1					
		0.09%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.21%	0.33%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.22%	0.35%					
33	"16. ""Родина"" (народно-патриотический союз)"""	529	73	33	86	7	7	6	13	0	1	8	31	5	32	2	9	3	26	7	8	15	7	27	14	10	6	4	1	4	4	11	5	3	10	12	4	3	12	20					
		5.12%	7.83%	5.23%	7.30%	3.05%	3.64%	5.88%	5.48%	0.0%	0.90%	2.39%	11.03%	4.50%	8.98%	1.68%	5.11%	3.70%	10.74%	6.42%	3.22%	3.21%	2.32%	6.36%	6.06%	5.74%	3.82%	2.24%	1.02%	2.16%	2.17%	3.69%	2.97%	1.17%	4.69%	4.02%	3.07%	3.94%	2.66%	7.16%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	51	3	0	5	0	1	1	0	0	0	3	5	0	3	0	0	1	0	0	1	6	0	2	3	0	0	2	0	2	0	1	0	1	0	3	1	0	4	3					
		0.49%	0.32%	0.0%	0.42%	0.0%	0.52%	0.98%	0.0%	0.0%	0.0%	0.89%	1.77%	0.0%	0.84%	0.0%	0.0%	1.23%	0.0%	0.0%	0.40%	1.28%	0.0%	0.47%	1.29%	0.0%	0.0%	1.12%	0.0%	1.08%	0.0%	0.33%	0.0%	0.39%	0.0%	1.00%	0.76%	0.0%	0.88%	1.07%					
35	"18. ""ЛДПР"""	1384	117	135	194	18	19	11	29	8	18	47	13	9	18	11	16	15	25	11	23	68	41	87	40	20	26	9	6	30	29	49	19	41	17	31	10	6	61	57					
		13.41%	12.55%	21.42%	16.46%	7.86%	9.89%	10.78%	12.23%	9.87%	16.36%	14.07%	4.62%	8.10%	5.05%	9.24%	9.09%	18.51%	10.33%	10.09%	9.27%	14.59%	13.62%	20.51%	17.31%	11.49%	16.56%	5.05%	6.12%	16.21%	15.76%	16.44%	11.30%	16.07%	7.98%	10.40%	7.69%	7.89%	13.52%	20.43%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	204	18	12	19	5	7	0	5	1	5	6	4	1	6	1	5	3	3	7	6	2	3	9	8	2	3	0	0	10	4	12	2	11	5	1	1	1	7	9					
		1.97%	1.93%	1.90%	1.61%	2.18%	3.64%	0.0%	2.10%	1.23%	4.54%	1.79%	1.42%	0.90%	1.68%	0.84%	2.84%	3.70%	1.23%	6.42%	2.41%	0.42%	0.99%	2.12%	3.46%	1.14%	1.91%	0.0%	0.0%	5.40%	2.17%	4.02%	1.19%	4.31%	2.34%	0.33%	0.76%	1.31%	1.55%	3.22%					
37	"20. ""Политическая партия ""Единая Россия"""	2809	302	169	394	46	53	14	45	23	7	107	64	39	135	35	44	19	75	13	54	171	77	103	47	60	55	47	27	19	66	65	44	62	39	62	31	8	130	58					
		27.23%	32.40%	26.82%	33.44%	20.08%	27.60%	13.72%	18.98%	28.39%	6.36%	32.03%	22.77%	35.13%	37.92%	29.41%	25.0%	23.45%	30.99%	11.92%	21.77%	36.69%	25.58%	24.29%	20.34%	34.48%	35.03%	26.40%	27.55%	10.27%	35.86%	21.81%	26.19%	24.31%	18.30%	20.80%	23.84%	10.52%	28.82%	20.78%					
38	"21. ""Российская Конституционно-демократическая партия"""	42	3	1	2	0	0	0	0	1	1	1	0	0	1	0	2	0	0	1	0	4	1	2	2	0	0	0	1	0	0	1	1	3	2	0	3	0	6	3					
		0.40%	0.32%	0.15%	0.16%	0.0%	0.0%	0.0%	0.0%	1.23%	0.90%	0.29%	0.0%	0.0%	0.28%	0.0%	1.13%	0.0%	0.0%	0.91%	0.0%	0.85%	0.33%	0.47%	0.86%	0.0%	0.0%	0.0%	1.02%	0.0%	0.0%	0.33%	0.59%	1.17%	0.93%	0.0%	2.30%	0.0%	1.33%	1.07%					
39	"22. ""Развитие предпринимательства"""	28	4	0	4	2	0	0	0	0	0	3	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	1	2	0	1	0	3	1	0					
		0.27%	0.42%	0.0%	0.33%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.89%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.41%	0.91%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.63%	0.56%	0.0%	0.0%	0.0%	0.33%	0.59%	0.78%	0.0%	0.33%	0.0%	3.94%	0.22%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2758	214	137	249	106	58	50	90	32	44	41	92	21	80	34	53	7	47	40	107	85	74	54	39	33	27	68	39	86	54	95	75	56	96	124	45	46	105	55					
		26.74%	22.96%	21.74%	21.13%	46.28%	30.20%	49.01%	37.97%	39.50%	40.0%	12.27%	32.74%	18.91%	22.47%	28.57%	30.11%	8.64%	19.42%	36.69%	43.14%	18.24%	24.58%	12.73%	16.88%	18.96%	17.19%	38.20%	39.79%	46.48%	29.34%	31.87%	44.64%	21.96%	45.07%	41.61%	34.61%	60.52%	23.28%	19.71%					
																																													
41	Против всех	274	26	16	51	1	5	0	15	6	1	15	4	1	8	3	1	2	5	0	4	11	4	8	3	9	13	2	7	7	1	6	1	5	2	12	3	0	12	4					
		2.65%	2.78%	2.53%	4.32%	0.43%	2.60%	0.0%	6.32%	7.40%	0.90%	4.49%	1.42%	0.90%	2.24%	2.52%	0.56%	2.46%	2.06%	0.0%	1.61%	2.36%	1.32%	1.88%	1.29%	5.17%	8.28%	1.12%	7.14%	3.78%	0.54%	2.01%	0.59%	1.96%	0.93%	4.02%	2.30%	0.0%	2.66%	1.43%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
