Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Городецкая																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771					
23	"6. ""Объединенная Российская партия ""Русь"""	97	2	1	1	2	1	3	4	3	2	4	1	0	3	0	5	4	2	2	0	0	2	2	3	4	3	3	4	2	1	0	2	0	1	1	1	3	3	0	2	1	1	0	1	3	2	4	5	2	1	0					
		0.26%	0.21%	0.09%	0.10%	0.24%	0.13%	0.81%	0.45%	0.40%	0.24%	0.66%	0.12%	0.0%	0.35%	0.0%	0.91%	0.50%	0.22%	0.25%	0.0%	0.0%	0.18%	0.16%	0.26%	0.34%	0.23%	0.24%	0.27%	0.17%	0.07%	0.0%	0.15%	0.0%	0.23%	0.16%	0.36%	0.71%	0.65%	0.0%	0.59%	0.28%	0.57%	0.0%	0.42%	0.50%	0.32%	0.69%	0.81%	0.42%	0.40%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	257	11	8	13	6	5	5	12	10	11	2	11	6	6	3	3	8	3	6	3	9	4	4	5	6	9	13	14	7	10	6	9	0	2	0	1	1	1	3	2	2	1	6	2	1	2	1	1	2	1	0					
		0.69%	1.16%	0.78%	1.34%	0.72%	0.65%	1.36%	1.36%	1.36%	1.37%	0.33%	1.40%	0.62%	0.71%	0.94%	0.55%	1.01%	0.33%	0.76%	0.29%	0.97%	0.36%	0.32%	0.43%	0.51%	0.69%	1.04%	0.97%	0.59%	0.73%	1.09%	0.69%	0.0%	0.47%	0.0%	0.36%	0.23%	0.21%	0.57%	0.59%	0.57%	0.57%	0.81%	0.84%	0.16%	0.32%	0.17%	0.16%	0.42%	0.40%	0.0%					
25	"8. ""Народно-республиканская партия России"""	72	0	2	3	5	2	2	2	1	3	2	0	3	1	1	2	1	1	4	0	3	2	1	1	3	4	2	1	0	2	0	1	2	2	5	1	1	1	1	2	1	1	0	0	0	0	0	0	0	0	0					
		0.19%	0.0%	0.19%	0.31%	0.60%	0.26%	0.54%	0.22%	0.13%	0.37%	0.33%	0.0%	0.31%	0.11%	0.31%	0.36%	0.12%	0.11%	0.50%	0.0%	0.32%	0.18%	0.08%	0.08%	0.25%	0.31%	0.16%	0.06%	0.0%	0.14%	0.0%	0.07%	0.60%	0.47%	0.81%	0.36%	0.23%	0.21%	0.19%	0.59%	0.28%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	158	3	5	3	0	1	2	7	5	5	1	3	10	5	3	3	3	6	3	1	5	4	5	5	3	3	5	7	5	6	5	0	0	1	5	0	4	1	4	3	2	0	4	0	2	1	3	2	2	1	1					
		0.42%	0.31%	0.49%	0.31%	0.0%	0.13%	0.54%	0.79%	0.68%	0.62%	0.16%	0.38%	1.04%	0.59%	0.94%	0.55%	0.38%	0.66%	0.38%	0.09%	0.54%	0.36%	0.40%	0.43%	0.25%	0.23%	0.40%	0.48%	0.42%	0.44%	0.91%	0.0%	0.0%	0.23%	0.81%	0.0%	0.95%	0.21%	0.76%	0.89%	0.57%	0.0%	0.54%	0.0%	0.33%	0.16%	0.52%	0.32%	0.42%	0.40%	0.42%					
27	"10. ""Аграрная партия России"""	2562	47	60	50	45	33	12	45	34	51	36	39	49	44	33	17	28	30	29	49	29	47	48	43	52	45	33	30	36	35	11	34	12	93	95	95	69	52	62	14	68	19	174	22	141	106	57	194	35	41	39					
		6.92%	4.97%	5.91%	5.18%	5.42%	4.29%	3.27%	5.10%	4.63%	6.35%	5.95%	4.98%	5.14%	5.20%	10.41%	3.12%	3.56%	3.30%	3.68%	4.82%	3.13%	4.26%	3.84%	3.73%	4.48%	3.49%	2.64%	2.09%	3.07%	2.56%	2.00%	2.63%	3.60%	22.24%	15.39%	34.54%	16.38%	11.30%	11.85%	4.19%	19.48%	10.91%	23.51%	9.28%	23.89%	17.09%	9.94%	31.59%	7.44%	16.53%	16.52%					
28	"11. ""Истинные патриоты России"""	37	0	4	0	1	4	1	1	0	1	0	1	0	0	0	2	0	0	2	1	0	1	1	0	0	0	0	0	2	2	1	4	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	2	1	0	0					
		0.10%	0.0%	0.39%	0.0%	0.12%	0.52%	0.27%	0.11%	0.0%	0.12%	0.0%	0.12%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.25%	0.09%	0.0%	0.09%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.14%	0.18%	0.31%	0.30%	0.0%	0.0%	0.36%	0.0%	0.43%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.21%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	511	23	21	11	5	13	6	18	9	8	3	16	9	11	5	11	13	17	6	15	17	13	14	20	6	21	13	14	10	29	6	19	5	9	7	5	4	2	8	3	8	0	11	0	6	6	7	8	6	4	10					
		1.38%	2.43%	2.07%	1.13%	0.60%	1.69%	1.63%	2.04%	1.22%	0.99%	0.49%	2.04%	0.94%	1.30%	1.57%	2.02%	1.65%	1.87%	0.76%	1.47%	1.83%	1.17%	1.12%	1.73%	0.51%	1.63%	1.04%	0.97%	0.85%	2.12%	1.09%	1.47%	1.50%	2.15%	1.13%	1.81%	0.95%	0.43%	1.52%	0.89%	2.29%	0.0%	1.48%	0.0%	1.01%	0.96%	1.22%	1.30%	1.27%	1.61%	4.23%					
30	"13. ""Демократическая партия России"""	86	0	1	2	1	3	0	1	2	1	2	1	3	2	1	1	3	4	2	2	1	6	3	6	1	4	0	0	2	6	1	1	1	0	3	3	1	1	3	0	1	0	0	0	4	2	1	0	0	0	3					
		0.23%	0.0%	0.09%	0.20%	0.12%	0.39%	0.0%	0.11%	0.27%	0.12%	0.33%	0.12%	0.31%	0.23%	0.31%	0.18%	0.38%	0.44%	0.25%	0.19%	0.10%	0.54%	0.24%	0.52%	0.08%	0.31%	0.0%	0.0%	0.17%	0.44%	0.18%	0.07%	0.30%	0.0%	0.48%	1.09%	0.23%	0.21%	0.57%	0.0%	0.28%	0.0%	0.0%	0.0%	0.67%	0.32%	0.17%	0.0%	0.0%	0.0%	1.27%					
31	"14. ""Великая Россия - Евразийский Союз"""	57	1	5	1	1	1	1	2	0	1	1	1	0	0	1	3	1	2	0	0	0	0	3	1	0	2	2	2	1	3	0	0	0	1	1	0	3	1	3	0	0	1	2	1	4	2	1	1	0	0	0					
		0.15%	0.10%	0.49%	0.10%	0.12%	0.13%	0.27%	0.22%	0.0%	0.12%	0.16%	0.12%	0.0%	0.0%	0.31%	0.55%	0.12%	0.22%	0.0%	0.0%	0.0%	0.0%	0.24%	0.08%	0.0%	0.15%	0.16%	0.13%	0.08%	0.22%	0.0%	0.0%	0.0%	0.23%	0.16%	0.0%	0.71%	0.21%	0.57%	0.0%	0.0%	0.57%	0.27%	0.42%	0.67%	0.32%	0.17%	0.16%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	79	1	4	1	2	0	2	3	2	7	1	5	3	2	0	0	2	1	2	4	1	3	0	1	3	1	0	1	0	3	0	3	2	1	0	1	0	2	4	3	0	0	0	0	0	2	3	1	2	0	0					
		0.21%	0.10%	0.39%	0.10%	0.24%	0.0%	0.54%	0.34%	0.27%	0.87%	0.16%	0.63%	0.31%	0.23%	0.0%	0.0%	0.25%	0.11%	0.25%	0.39%	0.10%	0.27%	0.0%	0.08%	0.25%	0.07%	0.0%	0.06%	0.0%	0.22%	0.0%	0.23%	0.60%	0.23%	0.0%	0.36%	0.0%	0.43%	0.76%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.52%	0.16%	0.42%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2868	92	83	88	63	46	25	54	67	68	44	71	93	58	15	25	53	106	105	97	92	109	108	128	97	103	125	135	100	116	46	119	13	9	21	3	15	30	18	24	10	3	37	9	31	34	28	12	30	1	9					
		7.75%	9.74%	8.18%	9.11%	7.59%	5.98%	6.83%	6.12%	9.12%	8.47%	7.27%	9.07%	9.75%	6.86%	4.73%	4.59%	6.74%	11.67%	13.35%	9.55%	9.94%	9.88%	8.65%	11.13%	8.36%	8.00%	10.00%	9.43%	8.55%	8.51%	8.39%	9.23%	3.90%	2.15%	3.40%	1.09%	3.56%	6.52%	3.44%	7.18%	2.86%	1.72%	5.0%	3.79%	5.25%	5.48%	4.88%	1.95%	6.38%	0.40%	3.81%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	105	3	3	2	4	1	2	2	1	2	2	1	2	5	1	1	2	3	2	1	0	4	2	0	1	3	3	1	1	3	0	3	0	0	2	3	6	4	4	1	0	2	1	1	1	2	4	7	5	1	0					
		0.28%	0.31%	0.29%	0.20%	0.48%	0.13%	0.54%	0.22%	0.13%	0.24%	0.33%	0.12%	0.20%	0.59%	0.31%	0.18%	0.25%	0.33%	0.25%	0.09%	0.0%	0.36%	0.16%	0.0%	0.08%	0.23%	0.24%	0.06%	0.08%	0.22%	0.0%	0.23%	0.0%	0.0%	0.32%	1.09%	1.42%	0.86%	0.76%	0.29%	0.0%	1.14%	0.13%	0.42%	0.16%	0.32%	0.69%	1.14%	1.06%	0.40%	0.0%					
35	"18. ""ЛДПР"""	3927	91	108	96	79	84	48	125	90	60	65	110	106	87	32	58	95	54	54	103	79	110	135	88	135	150	132	141	142	179	65	153	36	32	64	17	38	45	57	46	44	15	73	17	63	72	68	58	75	29	24					
		10.61%	9.63%	10.65%	9.94%	9.52%	10.92%	13.11%	14.17%	12.26%	7.48%	10.74%	14.06%	11.12%	10.29%	10.09%	10.66%	12.08%	5.94%	6.87%	10.14%	8.54%	9.97%	10.81%	7.65%	11.64%	11.65%	10.56%	9.85%	12.14%	13.13%	11.86%	11.86%	10.81%	7.65%	10.37%	6.18%	9.02%	9.78%	10.89%	13.77%	12.60%	8.62%	9.86%	7.17%	10.67%	11.61%	11.86%	9.44%	15.95%	11.69%	10.16%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	655	17	20	19	20	13	6	12	14	14	10	11	17	11	8	3	16	12	60	13	13	17	15	20	20	19	10	22	29	18	4	20	6	9	9	1	8	12	9	8	6	4	10	3	8	12	14	9	16	6	2					
		1.77%	1.80%	1.97%	1.96%	2.41%	1.69%	1.63%	1.36%	1.90%	1.74%	1.65%	1.40%	1.78%	1.30%	2.52%	0.55%	2.03%	1.32%	7.63%	1.28%	1.40%	1.54%	1.20%	1.73%	1.72%	1.47%	0.80%	1.53%	2.48%	1.32%	0.72%	1.55%	1.80%	2.15%	1.45%	0.36%	1.90%	2.60%	1.72%	2.39%	1.71%	2.29%	1.35%	1.26%	1.35%	1.93%	2.44%	1.46%	3.40%	2.41%	0.84%					
37	"20. ""Политическая партия ""Единая Россия"""	13647	282	304	308	234	296	133	290	225	254	219	265	272	254	96	245	313	381	271	413	378	371	487	457	461	555	492	605	442	555	246	522	154	171	266	73	188	190	179	146	130	71	240	95	152	217	254	170	146	95	84					
		36.88%	29.87%	29.98%	31.91%	28.22%	38.49%	36.33%	32.87%	30.65%	31.67%	36.19%	33.88%	28.54%	30.05%	30.28%	45.03%	39.82%	41.96%	34.47%	40.68%	40.86%	33.63%	39.02%	39.73%	39.77%	43.12%	39.39%	42.27%	37.81%	40.71%	44.89%	40.49%	46.24%	40.90%	43.11%	26.54%	44.65%	41.30%	34.22%	43.71%	37.24%	40.80%	32.43%	40.08%	25.76%	35.0%	44.32%	27.68%	31.06%	38.30%	35.59%					
38	"21. ""Российская Конституционно-демократическая партия"""	77	1	3	0	3	2	4	0	1	1	2	1	2	2	2	1	3	1	1	2	1	3	6	1	2	0	1	4	0	2	1	1	4	2	0	0	2	0	2	0	0	1	3	1	1	0	3	1	1	0	2					
		0.20%	0.10%	0.29%	0.0%	0.36%	0.26%	1.09%	0.0%	0.13%	0.12%	0.33%	0.12%	0.20%	0.23%	0.63%	0.18%	0.38%	0.11%	0.12%	0.19%	0.10%	0.27%	0.48%	0.08%	0.17%	0.0%	0.08%	0.27%	0.0%	0.14%	0.18%	0.07%	1.20%	0.47%	0.0%	0.0%	0.47%	0.0%	0.38%	0.0%	0.0%	0.57%	0.40%	0.42%	0.16%	0.0%	0.52%	0.16%	0.21%	0.0%	0.84%					
39	"22. ""Развитие предпринимательства"""	123	3	6	2	1	2	2	3	4	4	4	2	1	4	3	0	2	6	4	3	1	4	4	3	2	8	5	5	1	6	1	6	0	1	1	1	1	1	1	0	0	0	2	0	4	0	4	1	4	0	0					
		0.33%	0.31%	0.59%	0.20%	0.12%	0.26%	0.54%	0.34%	0.54%	0.49%	0.66%	0.25%	0.10%	0.47%	0.94%	0.0%	0.25%	0.66%	0.50%	0.29%	0.10%	0.36%	0.32%	0.26%	0.17%	0.62%	0.40%	0.34%	0.08%	0.44%	0.18%	0.46%	0.0%	0.23%	0.16%	0.36%	0.23%	0.21%	0.19%	0.0%	0.0%	0.0%	0.27%	0.0%	0.67%	0.0%	0.69%	0.16%	0.85%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4760	184	146	161	205	148	51	151	113	157	88	79	178	149	38	81	94	108	82	115	153	170	162	130	141	145	147	159	144	140	42	115	30	37	61	36	29	56	40	18	29	20	74	40	52	76	59	43	49	23	12					
		12.86%	19.49%	14.39%	16.68%	24.72%	19.24%	13.93%	17.12%	15.39%	19.57%	14.54%	10.10%	18.67%	17.63%	11.98%	14.88%	11.95%	11.89%	10.43%	11.33%	16.54%	15.41%	12.98%	11.30%	12.16%	11.26%	11.76%	11.11%	12.31%	10.27%	7.66%	8.92%	9.00%	8.85%	9.88%	13.09%	6.88%	12.17%	7.64%	5.38%	8.30%	11.49%	10.0%	16.87%	8.81%	12.25%	10.29%	7.00%	10.42%	9.27%	5.08%					
																																																									
41	Против всех	1820	45	58	63	42	24	14	48	34	31	32	47	59	72	15	16	38	38	30	35	27	61	49	81	56	55	71	82	83	60	35	88	8	8	17	5	8	13	30	11	14	11	36	9	52	23	11	21	36	6	12					
		4.91%	4.76%	5.71%	6.52%	5.06%	3.12%	3.82%	5.44%	4.63%	3.86%	5.28%	6.01%	6.19%	8.52%	4.73%	2.94%	4.83%	4.18%	3.81%	3.44%	2.91%	5.53%	3.92%	7.04%	4.83%	4.27%	5.68%	5.73%	7.10%	4.40%	6.38%	6.82%	2.40%	1.91%	2.75%	1.81%	1.90%	2.82%	5.73%	3.29%	4.01%	6.32%	4.86%	3.79%	8.81%	3.70%	1.91%	3.42%	7.65%	2.41%	5.08%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
