Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Голышмановская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256					
11	Число полученных открепительных  удостоверений	404	18	8	26	16	13	10	20	22	8	34	3	20	9	0	40	8	0	5	5	5	23	5	14	21	15	15	0	10	9	22					
12	Число выданных открепительных удостоверений	400	18	8	26	16	13	9	20	22	8	34	3	20	9	0	39	8	0	5	5	5	23	5	14	21	15	15	0	9	8	22					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	148	4	3	16	14	16	4	8	3	7	7	6	2	1	4	6	5	0	3	3	0	9	0	4	6	5	2	1	0	4	5					
14	Число неиспользованных открепительных удостоверений	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0					
15	"Число открепительных удостоверений, выданных в ТИК"	6	0	0	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																					
18	. Глазьев Сергей Юрьевич	441	33	39	33	37	14	16	33	20	15	49	4	10	12	3	14	7	0	3	4	9	13	15	16	10	4	0	1	13	3	11					
		2.78%	4.79%	6.07%	4.27%	4.89%	1.93%	2.68%	5.10%	2.86%	2.34%	4.53%	0.73%	2.56%	3.05%	1.35%	1.87%	1.65%	0.00%	2.11%	1.14%	1.65%	1.91%	1.66%	3.07%	1.63%	0.82%	0.00%	1.03%	2.28%	0.91%	3.00%					
19	. Малышкин Олег Александрович	845	51	55	41	22	47	23	38	42	34	49	28	25	18	7	24	28	7	6	17	42	35	50	17	16	20	6	20	39	17	21					
		5.33%	7.40%	8.55%	5.31%	2.91%	6.48%	3.85%	5.87%	6.01%	5.31%	4.53%	5.09%	6.39%	4.58%	3.15%	3.20%	6.59%	5.93%	4.23%	4.83%	7.68%	5.15%	5.54%	3.26%	2.61%	4.12%	4.26%	20.62%	6.84%	5.14%	5.72%					
20	. Миронов Сергей Михайлович	100	5	8	7	6	3	7	2	2	2	13	2	0	2	4	1	2	0	0	4	5	5	5	2	1	3	1	0	4	4	0					
		0.63%	0.73%	1.24%	0.91%	0.79%	0.41%	1.17%	0.31%	0.29%	0.31%	1.20%	0.36%	0.00%	0.51%	1.80%	0.13%	0.47%	0.00%	0.00%	1.14%	0.91%	0.74%	0.55%	0.38%	0.16%	0.62%	0.71%	0.00%	0.70%	1.21%	0.00%					
21	. Путин Владимир Владимирович	10312	413	340	466	421	446	381	416	436	402	688	326	277	275	162	489	300	84	114	280	388	480	651	297	473	338	80	53	405	214	217					
		65.07%	59.94%	52.88%	60.36%	55.69%	61.52%	63.82%	64.30%	62.37%	62.81%	63.59%	59.27%	70.84%	69.97%	72.97%	65.29%	70.59%	71.19%	80.28%	79.55%	70.93%	70.59%	72.17%	56.90%	77.04%	69.69%	56.74%	54.64%	71.05%	64.65%	59.13%					
22	. Хакамада Ирина Муцуовна	328	13	9	22	30	26	21	17	15	9	22	8	13	5	6	7	9	3	5	1	9	8	13	10	13	3	7	1	7	4	12					
		2.07%	1.89%	1.40%	2.85%	3.97%	3.59%	3.52%	2.63%	2.15%	1.41%	2.03%	1.45%	3.32%	1.27%	2.70%	0.93%	2.12%	2.54%	3.52%	0.28%	1.65%	1.18%	1.44%	1.92%	2.12%	0.62%	4.96%	1.03%	1.23%	1.21%	3.27%					
23	. Харитонов Николай Михайлович	3153	145	163	160	200	136	107	109	146	142	198	170	50	57	31	181	66	21	14	40	89	122	155	157	87	98	39	18	83	79	90					
		19.90%	21.04%	25.35%	20.73%	26.46%	18.76%	17.92%	16.85%	20.89%	22.19%	18.30%	30.91%	12.79%	14.50%	13.96%	24.17%	15.53%	17.80%	9.86%	11.36%	16.27%	17.94%	17.18%	30.08%	14.17%	20.21%	27.66%	18.56%	14.56%	23.87%	24.52%					
																																					
24	Против всех	526	16	26	32	34	49	35	32	30	32	53	8	12	20	3	22	6	3	0	1	2	15	9	16	11	11	6	4	18	9	11					
		3.32%	2.32%	4.04%	4.15%	4.50%	6.76%	5.86%	4.95%	4.29%	5.00%	4.90%	1.45%	3.07%	5.09%	1.35%	2.94%	1.41%	2.54%	0.00%	0.28%	0.37%	2.21%	1.00%	3.07%	1.79%	2.27%	4.26%	4.12%	3.16%	2.72%	3.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
