Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																										
Дата голосования: 07.12.2003 0:00:00																																																										
																																																										
Наименование Избирательной комиссии:    Лебедянская																																																										
																																																										
Сводная таблица предварительных итогов голосования по пропорциональной системе выборов (Протокол №2)																																																										
																																																										
		Сумма	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718					
		2.26%	0.92%	0.51%	2.25%	1.46%	0.49%	0.80%	3.72%	1.50%	2.17%	3.25%	1.05%	1.31%	1.40%	1.50%	2.09%	3.10%	0.91%	3.00%	3.43%	1.85%	3.31%	5.52%	2.43%	3.46%	5.78%	2.34%	3.03%	2.0%	1.94%	3.29%	4.40%	2.18%	2.15%	3.82%	2.45%	2.52%	4.48%	1.56%	1.30%	2.29%	2.18%	8.40%	4.19%	3.70%	3.52%	1.48%	1.60%	5.71%	3.13%	1.69%	4.54%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	456	21	18	26	17	14	38	4	16	2	14	18	14	25	3	15	3	2	5	2	2	1	8	9	0	24	17	4	5	2	7	7	9	2	11	1	8	9	4	5	5	2	4	6	4	6	10	3	0	11	10	3					
		2.20%	2.43%	2.29%	2.78%	2.07%	1.74%	3.07%	2.12%	2.00%	0.62%	1.68%	1.90%	1.67%	2.93%	2.25%	1.42%	1.03%	1.83%	2.14%	0.98%	1.85%	0.66%	2.10%	3.13%	0.0%	2.72%	3.62%	3.03%	5.0%	1.29%	2.88%	4.40%	3.93%	1.43%	6.01%	0.81%	1.55%	5.76%	6.25%	3.26%	1.90%	1.45%	1.68%	3.59%	2.46%	1.62%	1.85%	0.96%	0.0%	2.87%	1.30%	2.72%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	512	21	15	27	21	15	24	5	20	8	22	28	14	21	5	28	4	5	4	1	2	4	10	2	5	20	8	1	1	1	5	6	10	6	5	4	17	16	2	5	6	3	3	6	8	6	11	11	6	10	21	3					
		2.48%	2.43%	1.91%	2.89%	2.56%	1.87%	1.94%	2.65%	2.50%	2.48%	2.65%	2.95%	1.67%	2.46%	3.75%	2.66%	1.37%	4.58%	1.71%	0.49%	1.85%	2.64%	2.63%	0.69%	2.47%	2.26%	1.70%	0.75%	1.0%	0.64%	2.05%	3.77%	4.36%	4.31%	2.73%	3.27%	3.30%	10.25%	3.12%	3.26%	2.29%	2.18%	1.26%	3.59%	4.93%	1.62%	2.04%	3.53%	4.28%	2.61%	2.74%	2.72%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	357	27	21	12	16	12	30	5	18	4	11	16	10	17	2	14	4	0	1	1	0	1	3	1	6	12	12	3	2	0	3	4	4	3	1	0	10	6	4	3	7	1	2	4	2	4	8	5	3	3	14	5					
		1.72%	3.13%	2.67%	1.28%	1.95%	1.49%	2.42%	2.65%	2.25%	1.24%	1.32%	1.68%	1.19%	1.99%	1.50%	1.33%	1.37%	0.0%	0.42%	0.49%	0.0%	0.66%	0.78%	0.34%	2.97%	1.36%	2.55%	2.27%	2.0%	0.0%	1.23%	2.51%	1.74%	2.15%	0.54%	0.0%	1.94%	3.84%	6.25%	1.96%	2.67%	0.72%	0.84%	2.39%	1.23%	1.08%	1.48%	1.60%	2.14%	0.78%	1.82%	4.54%					
22	"5. ""За Русь Святую"""	185	9	7	12	5	8	2	3	6	11	9	5	4	4	4	6	4	0	0	2	0	2	4	3	4	11	6	5	0	0	4	1	1	1	0	3	2	1	2	0	0	1	0	7	2	0	7	2	2	4	9	0					
		0.89%	1.04%	0.89%	1.28%	0.61%	0.99%	0.16%	1.59%	0.75%	3.41%	1.08%	0.52%	0.47%	0.46%	3.00%	0.57%	1.37%	0.0%	0.0%	0.98%	0.0%	1.32%	1.05%	1.04%	1.98%	1.24%	1.27%	3.78%	0.0%	0.0%	1.64%	0.62%	0.43%	0.71%	0.0%	2.45%	0.38%	0.64%	3.12%	0.0%	0.0%	0.72%	0.0%	4.19%	1.23%	0.0%	1.30%	0.64%	1.42%	1.04%	1.17%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	65	1	2	1	2	3	1	2	1	1	3	1	0	2	0	1	1	1	1	3	0	0	1	0	1	5	5	0	0	3	1	1	0	0	0	2	3	0	0	0	1	1	2	1	1	0	2	3	0	2	2	1					
		0.31%	0.11%	0.25%	0.10%	0.24%	0.37%	0.08%	1.06%	0.12%	0.31%	0.36%	0.10%	0.0%	0.23%	0.0%	0.09%	0.34%	0.91%	0.42%	1.47%	0.0%	0.0%	0.26%	0.0%	0.49%	0.56%	1.06%	0.0%	0.0%	1.94%	0.41%	0.62%	0.0%	0.0%	0.0%	1.63%	0.58%	0.0%	0.0%	0.0%	0.38%	0.72%	0.84%	0.59%	0.61%	0.0%	0.37%	0.96%	0.0%	0.52%	0.26%	0.90%					
24	"7. ""Новый курс - Автомобильная Россия"""	159	8	3	7	7	4	13	1	6	2	4	2	3	16	0	11	3	0	3	0	2	0	3	1	0	18	3	1	0	0	0	1	1	0	1	0	1	0	1	0	1	1	2	3	0	5	7	0	0	5	7	2					
		0.77%	0.92%	0.38%	0.75%	0.85%	0.49%	1.05%	0.53%	0.75%	0.62%	0.48%	0.21%	0.35%	1.87%	0.0%	1.04%	1.03%	0.0%	1.28%	0.0%	1.85%	0.0%	0.78%	0.34%	0.0%	2.04%	0.63%	0.75%	0.0%	0.0%	0.0%	0.62%	0.43%	0.0%	0.54%	0.0%	0.19%	0.0%	1.56%	0.0%	0.38%	0.72%	0.84%	1.79%	0.0%	1.35%	1.30%	0.0%	0.0%	1.30%	0.91%	1.81%					
25	"8. ""Народно-республиканская партия России"""	51	0	0	0	1	3	3	0	1	1	2	3	0	2	0	1	0	0	1	1	1	1	0	0	2	7	2	0	0	2	2	0	0	0	0	1	2	0	1	0	1	0	2	1	0	1	1	1	0	0	3	1					
		0.24%	0.0%	0.0%	0.0%	0.12%	0.37%	0.24%	0.0%	0.12%	0.31%	0.24%	0.31%	0.0%	0.23%	0.0%	0.09%	0.0%	0.0%	0.42%	0.49%	0.92%	0.66%	0.0%	0.0%	0.99%	0.79%	0.42%	0.0%	0.0%	1.29%	0.82%	0.0%	0.0%	0.0%	0.0%	0.81%	0.38%	0.0%	1.56%	0.0%	0.38%	0.0%	0.84%	0.59%	0.0%	0.27%	0.18%	0.32%	0.0%	0.0%	0.39%	0.90%					
26	"9. ""Российская экологическая партия ""Зеленые"""	53	3	4	4	1	2	3	0	2	0	4	4	1	2	0	3	0	0	0	0	0	2	2	0	0	0	1	1	0	0	0	1	0	0	1	0	3	1	1	0	0	2	0	0	0	0	3	2	0	0	0	0					
		0.25%	0.34%	0.51%	0.42%	0.12%	0.24%	0.24%	0.0%	0.25%	0.0%	0.48%	0.42%	0.11%	0.23%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	1.32%	0.52%	0.0%	0.0%	0.0%	0.21%	0.75%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.54%	0.0%	0.58%	0.64%	1.56%	0.0%	0.0%	1.45%	0.0%	0.0%	0.0%	0.0%	0.55%	0.64%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1186	46	27	30	37	39	48	10	40	28	25	24	24	26	17	102	34	11	24	16	24	23	33	27	10	62	23	10	8	9	21	5	23	6	18	7	33	9	6	14	30	7	15	9	9	26	12	22	13	19	37	8					
		5.74%	5.34%	3.44%	3.21%	4.52%	4.86%	3.88%	5.31%	5.00%	8.69%	3.01%	2.53%	2.87%	3.05%	12.78%	9.71%	11.72%	10.09%	10.30%	7.84%	22.22%	15.23%	8.68%	9.40%	4.95%	7.02%	4.90%	7.57%	8.0%	5.84%	8.64%	3.14%	10.04%	4.31%	9.83%	5.73%	6.40%	5.76%	9.37%	9.15%	11.45%	5.10%	6.30%	5.38%	5.55%	7.04%	2.23%	7.07%	9.28%	4.96%	4.83%	7.27%					
28	"11. ""Истинные патриоты России"""	35	0	1	0	0	1	0	0	0	0	1	0	0	0	2	2	0	1	1	0	0	0	1	4	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	3	3	2	0	0	0	0	1	3	0					
		0.16%	0.0%	0.12%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	1.50%	0.19%	0.0%	0.91%	0.42%	0.0%	0.0%	0.0%	0.26%	1.39%	0.0%	0.11%	0.0%	0.0%	0.0%	2.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.52%	0.0%	1.26%	1.79%	1.23%	0.0%	0.0%	0.0%	0.0%	0.26%	0.39%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	245	4	9	5	10	6	17	3	6	5	9	18	7	9	1	10	5	1	3	1	0	1	2	6	1	13	5	1	1	2	1	3	5	4	7	2	6	2	1	1	5	2	3	2	0	5	8	8	3	3	9	4					
		1.18%	0.46%	1.14%	0.53%	1.22%	0.74%	1.37%	1.59%	0.75%	1.55%	1.08%	1.90%	0.83%	1.05%	0.75%	0.95%	1.72%	0.91%	1.28%	0.49%	0.0%	0.66%	0.52%	2.09%	0.49%	1.47%	1.06%	0.75%	1.0%	1.29%	0.41%	1.88%	2.18%	2.87%	3.82%	1.63%	1.16%	1.28%	1.56%	0.65%	1.90%	1.45%	1.26%	1.19%	0.0%	1.35%	1.48%	2.57%	2.14%	0.78%	1.17%	3.63%					
30	"13. ""Демократическая партия России"""	65	0	2	2	6	5	4	0	0	0	5	0	3	1	0	4	1	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	0	0	2	2	1	0	0	0	4	1	1	0	0	0	4	1	2	4	4	0					
		0.31%	0.0%	0.25%	0.21%	0.73%	0.62%	0.32%	0.0%	0.0%	0.0%	0.60%	0.0%	0.35%	0.11%	0.0%	0.38%	0.34%	0.0%	0.0%	0.0%	0.0%	0.66%	0.26%	0.34%	0.0%	0.11%	0.21%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	1.09%	1.63%	0.19%	0.0%	0.0%	0.0%	1.52%	0.72%	0.42%	0.0%	0.0%	0.0%	0.74%	0.32%	1.42%	1.04%	0.52%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	61	1	2	4	0	2	3	1	3	3	0	4	3	2	4	0	0	2	0	0	0	0	0	0	0	1	1	1	1	0	4	4	0	0	2	1	4	1	0	0	0	0	1	1	1	2	1	0	0	1	0	0					
		0.29%	0.11%	0.25%	0.42%	0.0%	0.24%	0.24%	0.53%	0.37%	0.93%	0.0%	0.42%	0.35%	0.23%	3.00%	0.0%	0.0%	1.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.21%	0.75%	1.0%	0.0%	1.64%	2.51%	0.0%	0.0%	1.09%	0.81%	0.77%	0.64%	0.0%	0.0%	0.0%	0.0%	0.42%	0.59%	0.61%	0.54%	0.18%	0.0%	0.0%	0.26%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	32	2	1	0	0	0	6	0	1	1	1	3	2	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	2	1	2	0	0	0	1	0					
		0.15%	0.23%	0.12%	0.0%	0.0%	0.0%	0.48%	0.0%	0.12%	0.31%	0.12%	0.31%	0.23%	0.11%	0.75%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.66%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.71%	0.54%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.23%	0.27%	0.37%	0.0%	0.0%	0.0%	0.13%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1918	94	94	77	68	84	151	15	104	28	75	101	82	106	2	94	22	8	9	6	2	4	35	15	27	89	32	4	6	15	21	6	12	9	13	2	55	13	6	7	13	11	15	16	17	32	72	32	12	32	66	7					
		9.29%	10.91%	11.98%	8.26%	8.31%	10.47%	12.20%	7.97%	13.01%	8.69%	9.04%	10.66%	9.80%	12.44%	1.50%	8.95%	7.58%	7.33%	3.86%	2.94%	1.85%	2.64%	9.21%	5.22%	13.36%	10.09%	6.82%	3.03%	6.0%	9.74%	8.64%	3.77%	5.24%	6.47%	7.10%	1.63%	10.67%	8.33%	9.37%	4.57%	4.96%	8.02%	6.30%	9.58%	10.49%	8.67%	13.38%	10.28%	8.57%	8.35%	8.61%	6.36%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	84	3	0	2	0	3	3	2	2	1	10	0	3	3	0	7	1	1	0	1	1	0	1	0	0	6	0	3	0	1	3	1	1	1	0	0	1	3	0	1	1	1	0	2	0	2	4	1	3	3	2	0					
		0.40%	0.34%	0.0%	0.21%	0.0%	0.37%	0.24%	1.06%	0.25%	0.31%	1.20%	0.0%	0.35%	0.35%	0.0%	0.66%	0.34%	0.91%	0.0%	0.49%	0.92%	0.0%	0.26%	0.0%	0.0%	0.68%	0.0%	2.27%	0.0%	0.64%	1.23%	0.62%	0.43%	0.71%	0.0%	0.0%	0.19%	1.92%	0.0%	0.65%	0.38%	0.72%	0.0%	1.19%	0.0%	0.54%	0.74%	0.32%	2.14%	0.78%	0.26%	0.0%					
35	"18. ""ЛДПР"""	2861	111	129	106	126	93	178	25	95	55	111	121	105	124	13	138	33	3	28	34	9	26	54	48	30	101	89	16	8	39	43	16	40	13	24	21	46	3	6	17	40	15	38	38	21	53	111	58	21	66	108	15					
		13.86%	12.89%	16.45%	11.37%	15.40%	11.59%	14.38%	13.29%	11.88%	17.08%	13.38%	12.77%	12.55%	14.55%	9.77%	13.14%	11.37%	2.75%	12.01%	16.66%	8.33%	17.21%	14.21%	16.72%	14.85%	11.45%	18.97%	12.12%	8.0%	25.32%	17.69%	10.06%	17.46%	9.35%	13.11%	17.21%	8.93%	1.92%	9.37%	11.11%	15.26%	10.94%	15.96%	22.75%	12.96%	14.36%	20.63%	18.64%	14.99%	17.23%	14.09%	13.63%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	367	24	4	15	15	11	10	1	21	6	17	17	15	10	2	22	6	1	9	0	2	7	4	5	1	5	0	7	4	5	8	6	4	5	3	1	17	1	1	6	5	0	2	3	5	17	6	8	1	7	13	2					
		1.77%	2.78%	0.51%	1.60%	1.83%	1.37%	0.80%	0.53%	2.62%	1.86%	2.05%	1.79%	1.79%	1.17%	1.50%	2.09%	2.06%	0.91%	3.86%	0.0%	1.85%	4.63%	1.05%	1.74%	0.49%	0.56%	0.0%	5.30%	4.0%	3.24%	3.29%	3.77%	1.74%	3.59%	1.63%	0.81%	3.30%	0.64%	1.56%	3.92%	1.90%	0.0%	0.84%	1.79%	3.08%	4.60%	1.11%	2.57%	0.71%	1.82%	1.69%	1.81%					
37	"20. ""Политическая партия ""Единая Россия"""	6392	261	260	368	289	288	398	54	233	85	271	299	213	238	38	270	71	24	92	77	42	33	123	99	53	293	155	42	39	46	51	54	74	43	46	44	164	33	20	46	84	36	81	20	67	99	147	70	47	118	269	25					
		30.97%	30.31%	33.16%	39.48%	35.33%	35.91%	32.17%	28.72%	29.16%	26.39%	32.68%	31.57%	25.47%	27.93%	28.57%	25.71%	24.48%	22.01%	39.48%	37.74%	38.88%	21.85%	32.36%	34.49%	26.23%	33.21%	33.04%	31.81%	39.0%	29.87%	20.98%	33.96%	32.31%	30.93%	25.13%	36.06%	31.84%	21.15%	31.25%	30.06%	32.06%	26.27%	34.03%	11.97%	41.35%	26.82%	27.32%	22.50%	33.57%	30.80%	35.11%	22.72%					
38	"21. ""Российская Конституционно-демократическая партия"""	44	1	0	1	0	0	2	0	2	0	0	1	1	0	1	2	1	0	2	0	0	0	2	2	0	4	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	2	1	0	0	3	4	0	2	2	4	0					
		0.21%	0.11%	0.0%	0.10%	0.0%	0.0%	0.16%	0.0%	0.25%	0.0%	0.0%	0.10%	0.11%	0.0%	0.75%	0.19%	0.34%	0.0%	0.85%	0.0%	0.0%	0.0%	0.52%	0.69%	0.0%	0.45%	0.0%	0.0%	0.0%	0.64%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.65%	0.0%	1.45%	0.42%	0.0%	0.0%	0.81%	0.74%	0.0%	1.42%	0.52%	0.52%	0.0%					
39	"22. ""Развитие предпринимательства"""	51	1	13	2	0	0	3	1	2	2	5	2	3	0	0	2	0	2	0	1	0	1	2	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	2	0	1					
		0.24%	0.11%	1.65%	0.21%	0.0%	0.0%	0.24%	0.53%	0.25%	0.62%	0.60%	0.21%	0.35%	0.0%	0.0%	0.19%	0.0%	1.83%	0.0%	0.49%	0.0%	0.66%	0.52%	0.0%	0.49%	0.11%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.52%	0.0%	0.90%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3517	149	132	129	129	152	209	37	151	48	112	206	258	160	30	237	76	41	25	38	11	28	33	39	25	105	74	11	17	10	43	25	25	29	26	23	103	33	3	25	30	37	24	30	10	65	68	51	11	57	118	9					
		17.04%	17.30%	16.83%	13.84%	15.77%	18.95%	16.89%	19.68%	18.89%	14.90%	13.51%	21.75%	30.86%	18.77%	22.55%	22.57%	26.20%	37.61%	10.72%	18.62%	10.18%	18.54%	8.68%	13.58%	12.37%	11.90%	15.77%	8.33%	17.0%	6.49%	17.69%	15.72%	10.91%	20.86%	14.20%	18.85%	20.0%	21.15%	4.68%	16.33%	11.45%	27.00%	10.08%	17.96%	6.17%	17.61%	12.63%	16.39%	7.85%	14.88%	15.40%	8.18%					
																																																										
41	Против всех	960	56	34	57	36	37	69	7	38	16	46	45	43	49	2	35	7	3	13	6	5	6	22	12	17	34	22	8	2	4	8	5	6	8	13	3	16	11	5	10	13	1	13	8	1	19	30	12	1	8	32	6					
		4.65%	6.50%	4.33%	6.11%	4.40%	4.61%	5.57%	3.72%	4.75%	4.96%	5.54%	4.75%	5.14%	5.75%	1.50%	3.33%	2.41%	2.75%	5.57%	2.94%	4.62%	3.97%	5.78%	4.18%	8.41%	3.85%	4.69%	6.06%	2.0%	2.59%	3.29%	3.14%	2.62%	5.75%	7.10%	2.45%	3.10%	7.05%	7.81%	6.53%	4.96%	0.72%	5.46%	4.79%	0.61%	5.14%	5.57%	3.85%	0.71%	2.08%	4.17%	5.45%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
