Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Мостовская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №3101	УИК №3102	УИК №3103	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3108	УИК №3109	УИК №3110	УИК №3111	УИК №3112	УИК №3113	УИК №3114	УИК №3115	УИК №3116	УИК №3117	УИК №3118	УИК №3119	УИК №3120	УИК №3121	УИК №3122	УИК №3123	УИК №3124	УИК №3125	УИК №3126	УИК №3127	УИК №3128	УИК №3129	УИК №3130	УИК №3131	УИК №3132	УИК №3133	УИК №3134	УИК №3135	УИК №3136	УИК №3137	УИК №3138	УИК №3139	УИК №3140	УИК №3141					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	525	4	15	12	30	14	13	7	14	13	19	10	4	20	9	6	15	7	8	18	11	16	10	38	24	6	7	22	9	4	13	20	10	11	10	2	3	22	27	4	13	5					
		1.90%	0.66%	1.51%	1.35%	2.84%	1.48%	1.60%	0.99%	1.82%	1.64%	3.12%	1.43%	1.28%	2.18%	1.84%	1.48%	2.29%	1.22%	1.30%	3.40%	2.88%	1.52%	1.93%	2.92%	2.18%	2.30%	3.64%	2.89%	1.35%	2.17%	1.88%	1.57%	4.0%	1.38%	1.95%	1.81%	2.04%	2.35%	2.13%	0.67%	1.42%	1.49%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	419	20	14	12	23	18	19	13	21	29	6	19	4	28	12	4	19	2	16	5	6	16	0	14	17	4	3	5	9	4	2	8	1	5	3	0	2	6	17	6	5	2					
		1.52%	3.33%	1.40%	1.35%	2.18%	1.91%	2.35%	1.85%	2.73%	3.67%	0.98%	2.72%	1.28%	3.06%	2.45%	0.99%	2.90%	0.35%	2.61%	0.94%	1.57%	1.52%	0.0%	1.07%	1.55%	1.53%	1.56%	0.65%	1.35%	2.17%	0.28%	0.63%	0.4%	0.63%	0.58%	0.0%	1.36%	0.64%	1.34%	1.01%	0.54%	0.59%					
22	"5. ""За Русь Святую"""	231	3	6	8	5	7	2	2	3	12	6	8	0	2	1	0	13	9	5	12	7	6	11	2	15	2	18	6	6	1	6	22	2	4	2	0	1	4	2	6	4	0					
		0.83%	0.50%	0.60%	0.90%	0.47%	0.74%	0.24%	0.28%	0.39%	1.51%	0.98%	1.14%	0.0%	0.21%	0.20%	0.0%	1.99%	1.57%	0.81%	2.27%	1.83%	0.57%	2.13%	0.15%	1.36%	0.76%	9.37%	0.78%	0.90%	0.54%	0.86%	1.73%	0.8%	0.50%	0.39%	0.0%	0.68%	0.42%	0.15%	1.01%	0.43%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	92	2	5	0	2	0	5	1	2	2	2	4	3	4	1	0	2	0	4	1	1	6	1	4	7	1	3	2	0	2	2	2	0	3	2	0	0	3	1	5	7	0					
		0.33%	0.33%	0.50%	0.0%	0.18%	0.0%	0.61%	0.14%	0.26%	0.25%	0.32%	0.57%	0.96%	0.43%	0.20%	0.0%	0.30%	0.0%	0.65%	0.18%	0.26%	0.57%	0.19%	0.30%	0.63%	0.38%	1.56%	0.26%	0.0%	1.08%	0.28%	0.15%	0.0%	0.37%	0.39%	0.0%	0.0%	0.32%	0.07%	0.84%	0.76%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	139	3	7	2	6	6	12	4	3	2	3	4	2	4	4	4	9	0	5	1	2	7	0	2	5	0	4	2	2	1	4	6	3	1	2	0	0	3	3	6	4	1					
		0.50%	0.50%	0.70%	0.22%	0.56%	0.63%	1.48%	0.56%	0.39%	0.25%	0.49%	0.57%	0.64%	0.43%	0.81%	0.99%	1.37%	0.0%	0.81%	0.18%	0.52%	0.66%	0.0%	0.15%	0.45%	0.0%	2.08%	0.26%	0.30%	0.54%	0.57%	0.47%	1.2%	0.12%	0.39%	0.0%	0.0%	0.32%	0.23%	1.01%	0.43%	0.29%					
25	"8. ""Народно-республиканская партия России"""	57	0	3	1	2	0	2	0	0	0	0	1	0	1	0	0	1	0	1	1	4	1	1	0	3	1	1	2	4	3	5	5	0	3	1	0	0	1	1	3	3	2					
		0.20%	0.0%	0.30%	0.11%	0.18%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.10%	0.0%	0.0%	0.15%	0.0%	0.16%	0.18%	1.04%	0.09%	0.19%	0.0%	0.27%	0.38%	0.52%	0.26%	0.60%	1.63%	0.72%	0.39%	0.0%	0.37%	0.19%	0.0%	0.0%	0.10%	0.07%	0.50%	0.32%	0.59%					
26	"9. ""Российская экологическая партия ""Зеленые"""	67	0	5	0	6	2	4	3	0	1	1	0	0	3	2	1	0	1	2	3	0	1	0	0	5	0	0	3	3	1	0	0	1	1	2	0	1	3	1	3	8	0					
		0.24%	0.0%	0.50%	0.0%	0.56%	0.21%	0.49%	0.42%	0.0%	0.12%	0.16%	0.0%	0.0%	0.32%	0.40%	0.24%	0.0%	0.17%	0.32%	0.56%	0.0%	0.09%	0.0%	0.0%	0.45%	0.0%	0.0%	0.39%	0.45%	0.54%	0.0%	0.0%	0.4%	0.12%	0.39%	0.0%	0.68%	0.32%	0.07%	0.50%	0.87%	0.0%					
27	"10. ""Аграрная партия России"""	992	14	41	16	24	13	8	14	20	24	19	22	10	14	10	12	22	13	16	24	11	23	10	40	36	24	6	50	25	11	35	54	11	36	33	3	6	56	67	10	79	30					
		3.60%	2.33%	4.12%	1.80%	2.27%	1.38%	0.99%	1.99%	2.60%	3.03%	3.12%	3.16%	3.20%	1.53%	2.04%	2.97%	3.36%	2.27%	2.61%	4.54%	2.88%	2.19%	1.93%	3.07%	3.28%	9.23%	3.12%	6.57%	3.75%	5.97%	5.06%	4.26%	4.4%	4.54%	6.45%	2.72%	4.08%	5.98%	5.29%	1.68%	8.66%	8.98%					
28	"11. ""Истинные патриоты России"""	24	0	2	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	1	1	0	1	1	0	4	0	0	1	0	0	2	1	0	1	0					
		0.08%	0.0%	0.20%	0.0%	0.28%	0.10%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.15%	0.0%	0.38%	0.52%	0.0%	0.15%	0.54%	0.0%	0.31%	0.0%	0.0%	0.19%	0.0%	0.0%	0.21%	0.07%	0.0%	0.10%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	306	15	15	5	16	14	10	3	8	6	5	5	4	15	7	5	16	6	16	5	5	12	1	13	9	4	1	15	2	2	12	7	3	6	6	0	2	5	5	6	13	1					
		1.11%	2.50%	1.51%	0.56%	1.51%	1.48%	1.23%	0.42%	1.04%	0.75%	0.82%	0.71%	1.28%	1.63%	1.43%	1.24%	2.45%	1.05%	2.61%	0.94%	1.31%	1.14%	0.19%	0.99%	0.82%	1.53%	0.52%	1.97%	0.30%	1.08%	1.73%	0.55%	1.2%	0.75%	1.17%	0.0%	1.36%	0.53%	0.39%	1.01%	1.42%	0.29%					
30	"13. ""Демократическая партия России"""	66	0	2	2	6	5	4	2	0	3	2	4	0	0	3	0	1	0	0	0	0	2	0	4	2	0	1	2	3	3	0	4	0	0	1	0	0	2	6	1	0	1					
		0.23%	0.0%	0.20%	0.22%	0.56%	0.53%	0.49%	0.28%	0.0%	0.37%	0.32%	0.57%	0.0%	0.0%	0.61%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.30%	0.18%	0.0%	0.52%	0.26%	0.45%	1.63%	0.0%	0.31%	0.0%	0.0%	0.19%	0.0%	0.0%	0.21%	0.47%	0.16%	0.0%	0.29%					
31	"14. ""Великая Россия - Евразийский Союз"""	45	0	5	2	0	3	1	1	0	0	2	1	0	2	0	1	1	1	2	1	1	4	2	3	1	1	1	0	3	0	0	0	0	2	0	0	0	0	0	2	2	0					
		0.16%	0.0%	0.50%	0.22%	0.0%	0.31%	0.12%	0.14%	0.0%	0.0%	0.32%	0.14%	0.0%	0.21%	0.0%	0.24%	0.15%	0.17%	0.32%	0.18%	0.26%	0.38%	0.38%	0.23%	0.09%	0.38%	0.52%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.21%	0.0%					
32	"15. ""Партия СЛОН"""	27	2	1	0	2	0	0	0	0	0	0	2	0	2	2	2	0	0	0	1	0	1	1	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	2	2	1					
		0.09%	0.33%	0.10%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.21%	0.40%	0.49%	0.0%	0.0%	0.0%	0.18%	0.0%	0.09%	0.19%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.07%	0.33%	0.21%	0.29%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2424	54	85	82	101	73	73	38	37	59	40	69	22	93	28	49	67	52	58	45	17	102	38	148	73	26	16	103	84	8	52	140	7	80	39	14	15	63	120	35	82	37					
		8.80%	9.01%	8.55%	9.24%	9.59%	7.76%	9.03%	5.41%	4.81%	7.46%	6.57%	9.91%	7.05%	10.16%	5.72%	12.15%	10.26%	9.10%	9.47%	8.52%	4.46%	9.71%	7.36%	11.37%	6.66%	10.0%	8.33%	13.55%	12.63%	4.34%	7.52%	11.05%	2.8%	10.10%	7.63%	12.72%	10.20%	6.73%	9.47%	5.90%	8.99%	11.07%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	72	1	1	3	4	2	0	2	3	1	2	1	2	2	2	1	0	0	1	3	1	2	2	1	1	2	1	6	0	2	3	2	1	2	3	0	0	1	2	5	2	2					
		0.26%	0.16%	0.10%	0.33%	0.37%	0.21%	0.0%	0.28%	0.39%	0.12%	0.32%	0.14%	0.64%	0.21%	0.40%	0.24%	0.0%	0.0%	0.16%	0.56%	0.26%	0.19%	0.38%	0.07%	0.09%	0.76%	0.52%	0.78%	0.0%	1.08%	0.43%	0.15%	0.4%	0.25%	0.58%	0.0%	0.0%	0.10%	0.15%	0.84%	0.21%	0.59%					
35	"18. ""ЛДПР"""	3595	106	105	119	152	129	103	105	108	107	78	89	42	105	55	46	71	60	79	65	47	120	61	173	202	39	24	88	75	20	91	218	47	103	69	14	15	123	156	73	78	35					
		13.05%	17.69%	10.57%	13.41%	14.43%	13.72%	12.74%	14.95%	14.06%	13.54%	12.82%	12.78%	13.46%	11.47%	11.24%	11.41%	10.87%	10.50%	12.90%	12.31%	12.33%	11.42%	11.82%	13.29%	18.43%	15.0%	12.5%	11.57%	11.27%	10.86%	13.16%	17.21%	18.8%	13.00%	13.50%	12.72%	10.20%	13.14%	12.32%	12.31%	8.55%	10.47%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	380	2	11	11	19	24	17	4	8	9	6	2	3	18	9	7	12	2	11	5	7	24	8	23	16	3	2	4	8	0	5	16	2	12	9	2	2	5	18	21	11	2					
		1.37%	0.33%	1.10%	1.24%	1.80%	2.55%	2.10%	0.56%	1.04%	1.13%	0.98%	0.28%	0.96%	1.96%	1.84%	1.73%	1.83%	0.35%	1.79%	0.94%	1.83%	2.28%	1.55%	1.76%	1.45%	1.15%	1.04%	0.52%	1.20%	0.0%	0.72%	1.26%	0.8%	1.51%	1.76%	1.81%	1.36%	0.53%	1.42%	3.54%	1.20%	0.59%					
37	"20. ""Политическая партия ""Единая Россия"""	11744	288	462	416	454	450	389	346	386	379	304	321	170	393	242	159	242	231	216	187	167	464	257	481	460	86	50	280	210	65	293	499	101	263	196	49	60	412	548	240	399	129					
		42.64%	48.08%	46.52%	46.89%	43.11%	47.87%	48.14%	49.28%	50.26%	47.97%	50.0%	46.12%	54.48%	42.95%	49.48%	39.45%	37.05%	40.45%	35.29%	35.41%	43.83%	44.19%	49.80%	36.97%	41.97%	33.07%	26.04%	36.84%	31.57%	35.32%	42.40%	39.41%	40.4%	33.20%	38.35%	44.54%	40.81%	44.01%	43.28%	40.47%	43.74%	38.62%					
38	"21. ""Российская Конституционно-демократическая партия"""	57	0	1	0	2	2	2	0	0	9	0	1	0	1	0	0	1	0	0	2	0	1	1	1	0	1	1	1	0	0	5	4	1	3	0	0	0	4	3	4	5	1					
		0.20%	0.0%	0.10%	0.0%	0.18%	0.21%	0.24%	0.0%	0.0%	1.13%	0.0%	0.14%	0.0%	0.10%	0.0%	0.0%	0.15%	0.0%	0.0%	0.37%	0.0%	0.09%	0.19%	0.07%	0.0%	0.38%	0.52%	0.13%	0.0%	0.0%	0.72%	0.31%	0.4%	0.37%	0.0%	0.0%	0.0%	0.42%	0.23%	0.67%	0.54%	0.29%					
39	"22. ""Развитие предпринимательства"""	65	2	4	1	3	4	4	0	1	0	1	1	0	2	1	2	3	0	1	4	0	3	1	8	1	1	0	0	0	0	2	1	3	3	0	0	0	1	1	5	1	0					
		0.23%	0.33%	0.40%	0.11%	0.28%	0.42%	0.49%	0.0%	0.13%	0.0%	0.16%	0.14%	0.0%	0.21%	0.20%	0.49%	0.45%	0.0%	0.16%	0.75%	0.0%	0.28%	0.19%	0.61%	0.09%	0.38%	0.0%	0.0%	0.0%	0.0%	0.28%	0.07%	1.2%	0.37%	0.0%	0.0%	0.0%	0.10%	0.07%	0.84%	0.10%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4264	35	138	127	130	112	104	106	100	76	58	83	26	129	70	75	116	160	119	115	58	178	81	251	154	27	30	118	181	32	104	180	42	200	79	18	26	154	215	103	97	57					
		15.48%	5.84%	13.89%	14.31%	12.34%	11.91%	12.87%	15.09%	13.02%	9.62%	9.53%	11.92%	8.33%	14.09%	14.31%	18.61%	17.76%	28.02%	19.44%	21.78%	15.22%	16.95%	15.69%	19.29%	14.05%	10.38%	15.62%	15.52%	27.21%	17.39%	15.05%	14.21%	16.8%	25.25%	15.45%	16.36%	17.68%	16.45%	16.98%	17.36%	10.63%	17.06%					
																																																
41	Против всех	999	25	34	37	35	40	21	17	23	29	32	30	9	41	20	17	20	15	19	15	16	30	11	67	31	9	11	31	5	4	29	42	10	30	25	5	6	36	28	18	55	21					
		3.62%	4.17%	3.42%	4.17%	3.32%	4.25%	2.59%	2.42%	2.99%	3.67%	5.26%	4.31%	2.88%	4.48%	4.08%	4.21%	3.06%	2.62%	3.10%	2.84%	4.19%	2.85%	2.13%	5.14%	2.82%	3.46%	5.72%	4.07%	0.75%	2.17%	4.19%	3.31%	4.0%	3.78%	4.89%	4.54%	4.08%	3.84%	2.21%	3.03%	6.03%	6.28%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
