Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																				
Дата голосования: 02.12.2007																																																				
																																																				
Наименование Избирательной комиссии:    Черемховская городская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578					
		0.12%	0.00%	0.26%	0.00%	0.11%	0.22%	0.00%	0.13%	0.12%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.38%	0.20%	0.16%	0.00%	0.21%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.48%	0.19%	0.00%	0.09%	0.00%	0.22%	0.00%	0.25%	0.00%	0.09%	0.52%	0.91%	0.00%	0.00%	0.18%	0.37%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2776	6	43	46	66	37	32	75	113	49	51	64	87	53	36	105	114	60	96	62	75	112	159	45	121	27	52	35	27	42	35	37	15	102	35	51	98	84	46	131	5	11	56	37	122	21					
		10.46%	6.00%	11.05%	6.29%	7.38%	8.10%	5.87%	10.09%	13.15%	9.19%	8.84%	7.75%	12.38%	9.60%	9.35%	11.97%	10.83%	12.00%	15.05%	10.51%	15.92%	13.95%	15.87%	16.98%	13.61%	7.99%	8.25%	7.61%	12.86%	9.91%	8.41%	7.16%	8.98%	9.25%	11.90%	11.21%	14.33%	10.41%	10.72%	11.43%	2.62%	5.02%	6.74%	8.39%	10.74%	7.75%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	291	0	3	6	5	9	7	18	7	8	5	12	8	6	7	12	11	2	2	6	8	16	10	2	21	13	7	3	1	2	2	0	0	10	3	1	6	6	1	17	1	3	11	7	5	1					
		1.10%	0.00%	0.77%	0.82%	0.56%	1.97%	1.28%	2.42%	0.81%	1.50%	0.87%	1.45%	1.14%	1.09%	1.82%	1.37%	1.04%	0.40%	0.31%	1.02%	1.70%	1.99%	0.99%	0.75%	2.36%	3.85%	1.11%	0.65%	0.48%	0.47%	0.48%	0.00%	0.00%	0.91%	1.02%	0.22%	0.88%	0.74%	0.23%	1.48%	0.52%	1.37%	1.32%	1.59%	0.44%	0.37%					
23	6.Политическая партия «Партия социальной справедливости»	55	1	0	2	1	1	0	4	1	0	1	2	4	0	0	0	3	0	0	0	0	1	2	0	2	0	1	0	0	2	0	3	0	2	2	1	4	2	2	6	0	0	1	1	3	0					
		0.21%	1.00%	0.00%	0.27%	0.11%	0.22%	0.00%	0.54%	0.12%	0.00%	0.17%	0.24%	0.57%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.12%	0.20%	0.00%	0.22%	0.00%	0.16%	0.00%	0.00%	0.47%	0.00%	0.58%	0.00%	0.18%	0.68%	0.22%	0.58%	0.25%	0.47%	0.52%	0.00%	0.00%	0.12%	0.23%	0.26%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2686	13	46	62	104	47	54	102	102	48	53	86	70	66	42	77	94	49	50	71	47	84	84	16	100	39	61	65	36	53	34	43	30	103	43	35	58	71	47	104	14	41	77	34	110	21					
		10.12%	13.00%	11.83%	8.48%	11.63%	10.28%	9.91%	13.73%	11.87%	9.01%	9.19%	10.41%	9.96%	11.96%	10.91%	8.78%	8.93%	9.80%	7.84%	12.03%	9.98%	10.46%	8.38%	6.04%	11.25%	11.54%	9.68%	14.13%	17.14%	12.50%	8.17%	8.32%	17.96%	9.34%	14.63%	7.69%	8.48%	8.80%	10.96%	9.08%	7.33%	18.72%	9.27%	7.71%	9.68%	7.75%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1671	4	20	46	57	25	43	35	54	32	39	44	45	45	26	65	67	34	50	59	41	64	58	12	48	21	25	22	18	30	16	28	8	64	13	44	30	67	32	74	8	7	56	23	60	12					
		6.29%	4.00%	5.14%	6.29%	6.38%	5.47%	7.89%	4.71%	6.29%	6.00%	6.76%	5.33%	6.40%	8.15%	6.75%	7.41%	6.36%	6.80%	7.84%	10.00%	8.70%	7.97%	5.79%	4.53%	5.40%	6.21%	3.97%	4.78%	8.57%	7.08%	3.85%	5.42%	4.79%	5.80%	4.42%	9.67%	4.39%	8.30%	7.46%	6.46%	4.19%	3.20%	6.74%	5.22%	5.28%	4.43%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	160	0	2	5	5	3	3	5	1	4	7	2	5	2	3	7	8	5	2	2	2	10	7	1	3	1	4	0	0	6	5	6	1	3	2	3	3	6	4	5	2	0	6	2	5	2					
		0.60%	0.00%	0.51%	0.68%	0.56%	0.66%	0.55%	0.67%	0.12%	0.75%	1.21%	0.24%	0.71%	0.36%	0.78%	0.80%	0.76%	1.00%	0.31%	0.34%	0.42%	1.25%	0.70%	0.38%	0.34%	0.30%	0.63%	0.00%	0.00%	1.42%	1.20%	1.16%	0.60%	0.27%	0.68%	0.66%	0.44%	0.74%	0.93%	0.44%	1.05%	0.00%	0.72%	0.45%	0.44%	0.74%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17980	75	263	532	633	323	389	475	563	378	402	573	456	363	255	576	688	338	409	358	278	495	640	180	558	224	457	325	120	279	314	374	113	792	193	299	473	530	285	769	157	153	604	327	790	202					
		67.72%	75.00%	67.61%	72.78%	70.81%	70.68%	71.38%	63.93%	65.54%	70.92%	69.67%	69.37%	64.86%	65.76%	66.23%	65.68%	65.34%	67.60%	64.11%	60.68%	59.02%	61.64%	63.87%	67.92%	62.77%	66.27%	72.54%	70.65%	57.14%	65.80%	75.48%	72.34%	67.66%	71.80%	65.65%	65.71%	69.15%	65.68%	66.43%	67.10%	82.20%	69.86%	72.68%	74.15%	69.54%	74.54%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	138	1	0	4	3	4	2	3	2	0	1	7	5	1	1	6	9	3	4	5	5	6	10	2	4	1	3	1	0	4	1	2	0	3	1	5	1	5	1	6	0	1	2	1	10	2					
		0.52%	1.00%	0.00%	0.55%	0.34%	0.88%	0.37%	0.40%	0.23%	0.00%	0.17%	0.85%	0.71%	0.18%	0.26%	0.68%	0.85%	0.60%	0.63%	0.85%	1.06%	0.75%	0.99%	0.75%	0.45%	0.30%	0.48%	0.22%	0.00%	0.94%	0.24%	0.39%	0.00%	0.27%	0.34%	1.10%	0.15%	0.62%	0.23%	0.52%	0.00%	0.46%	0.24%	0.23%	0.88%	0.74%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
