Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Советская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	289	3	3	1	1	1	18	12	4	24	1	1	1	1	4	4	3	1	4	3	3	11	1	13	41	15	13	33	17	17	10	11	9	0	1	1	3					
14	Число погашенных неиспользованных открепительных удостоверений	7	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	35	0	0	1	0	0	0	1	0	0	0	0	2	0	0	2	0	1	1	0	0	0	1	2	4	2	0	4	0	3	4	1	2	0	0	0	4					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	1392	12	21	11	30	16	50	17	20	4	58	8	63	13	115	30	62	19	106	12	4	78	2	71	118	47	29	62	52	84	37	48	33	6	20	18	16					
		8.57%	8.16%	6.95%	6.15%	13.57%	9.14%	8.73%	8.85%	9.80%	2.41%	10.96%	6.06%	14.00%	8.50%	16.27%	11.19%	19.08%	5.52%	36.55%	5.58%	3.51%	9.55%	4.88%	7.96%	8.54%	4.74%	5.21%	5.43%	7.74%	6.83%	3.89%	8.29%	4.98%	4.65%	13.61%	8.74%	10.13%					
19	2.Всероссийская политическая партия «Гражданская Сила»	73	0	0	0	0	0	4	0	0	0	0	0	0	1	1	1	1	0	1	0	0	3	1	4	14	5	2	6	6	11	1	5	6	0	0	0	0					
		0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.14%	0.37%	0.31%	0.00%	0.34%	0.00%	0.00%	0.37%	2.44%	0.45%	1.01%	0.50%	0.36%	0.53%	0.89%	0.89%	0.11%	0.86%	0.91%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	17	0	0	0	2	0	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	1	2	0	0	0	1	3	1	0	0	0	0	0					
		0.10%	0.00%	0.00%	0.00%	0.90%	0.00%	0.17%	0.00%	0.00%	0.60%	0.00%	0.00%	0.22%	0.00%	0.14%	0.00%	0.31%	0.29%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.07%	0.20%	0.00%	0.00%	0.00%	0.08%	0.32%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1750	14	41	18	7	20	28	10	32	4	35	32	95	33	50	13	28	38	23	13	4	93	2	75	168	130	81	148	114	116	83	69	68	10	22	15	18					
		10.77%	9.52%	13.58%	10.06%	3.17%	11.43%	4.89%	5.21%	15.69%	2.41%	6.62%	24.24%	21.11%	21.57%	7.07%	4.85%	8.62%	11.05%	7.93%	6.05%	3.51%	11.38%	4.88%	8.41%	12.16%	13.10%	14.54%	12.96%	16.96%	9.43%	8.74%	11.92%	10.27%	7.75%	14.97%	7.28%	11.39%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	84	0	2	2	1	0	2	0	0	0	0	1	0	1	0	0	0	0	0	1	0	6	0	15	13	4	5	10	3	7	3	5	1	0	0	0	2					
		0.52%	0.00%	0.66%	1.12%	0.45%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.76%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.73%	0.00%	1.68%	0.94%	0.40%	0.90%	0.88%	0.45%	0.57%	0.32%	0.86%	0.15%	0.00%	0.00%	0.00%	1.27%					
23	6.Политическая партия «Партия социальной справедливости»	32	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	1	1	1	0	0	2	0	1	4	1	0	3	0	1	4	5	2	1	1	0	0					
		0.20%	0.00%	0.33%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.31%	0.29%	0.34%	0.00%	0.00%	0.24%	0.00%	0.11%	0.29%	0.10%	0.00%	0.26%	0.00%	0.08%	0.42%	0.86%	0.30%	0.78%	0.68%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1534	24	30	12	22	23	23	15	15	14	44	6	39	21	54	19	21	36	22	18	9	69	4	97	153	98	62	120	61	110	98	59	79	20	6	15	16					
		9.44%	16.33%	9.93%	6.70%	9.95%	13.14%	4.01%	7.81%	7.35%	8.43%	8.32%	4.55%	8.67%	13.73%	7.64%	7.09%	6.46%	10.47%	7.59%	8.37%	7.89%	8.45%	9.76%	10.87%	11.07%	9.88%	11.13%	10.51%	9.08%	8.94%	10.32%	10.19%	11.93%	15.50%	4.08%	7.28%	10.13%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	914	7	26	9	7	9	23	7	12	10	19	5	16	6	35	6	8	16	12	10	7	31	3	43	90	61	29	81	49	111	63	41	35	3	5	7	12					
		5.63%	4.76%	8.61%	5.03%	3.17%	5.14%	4.01%	3.65%	5.88%	6.02%	3.59%	3.79%	3.56%	3.92%	4.95%	2.24%	2.46%	4.65%	4.14%	4.65%	6.14%	3.79%	7.32%	4.82%	6.51%	6.15%	5.21%	7.09%	7.29%	9.02%	6.63%	7.08%	5.29%	2.33%	3.40%	3.40%	7.59%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	127	0	4	0	3	0	9	0	1	0	1	4	3	0	3	0	1	0	1	1	1	5	0	7	14	6	2	18	9	16	6	6	2	2	2	0	0					
		0.78%	0.00%	1.32%	0.00%	1.36%	0.00%	1.57%	0.00%	0.49%	0.00%	0.19%	3.03%	0.67%	0.00%	0.42%	0.00%	0.31%	0.00%	0.34%	0.47%	0.88%	0.61%	0.00%	0.78%	1.01%	0.60%	0.36%	1.58%	1.34%	1.30%	0.63%	1.04%	0.30%	1.55%	1.36%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10000	86	176	124	144	104	413	139	122	131	369	75	226	75	439	198	200	229	122	158	88	505	29	543	782	617	333	659	357	756	634	329	425	87	85	149	92					
		61.57%	58.50%	58.28%	69.27%	65.16%	59.43%	72.08%	72.40%	59.80%	78.92%	69.75%	56.82%	50.22%	49.02%	62.09%	73.88%	61.54%	66.57%	42.07%	73.49%	77.19%	61.81%	70.73%	60.87%	56.58%	62.20%	59.78%	57.71%	53.13%	61.46%	66.74%	56.82%	64.20%	67.44%	57.82%	72.33%	58.23%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	120	0	0	0	2	0	10	0	1	1	3	1	2	0	2	0	0	0	0	0	0	7	0	14	10	11	4	15	11	6	8	8	2	0	2	0	0					
		0.74%	0.00%	0.00%	0.00%	0.90%	0.00%	1.75%	0.00%	0.49%	0.60%	0.57%	0.76%	0.44%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.86%	0.00%	1.57%	0.72%	1.11%	0.72%	1.31%	1.64%	0.49%	0.84%	1.38%	0.30%	0.00%	1.36%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
