Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Советская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2199	21	29	24	20	26	67	26	30	18	60	56	20	127	24	33	48	31	40	9	112	1	117	144	107	124	158	197	131	240	69	21	21	28	20					
		18.69%	19.09%	12.95%	23.08%	12.35%	21.31%	17.22%	14.21%	18.07%	15.79%	14.46%	12.96%	16.81%	22.40%	12.57%	18.13%	18.90%	14.35%	21.39%	14.75%	18.64%	3.23%	18.37%	18.41%	16.85%	16.76%	21.85%	25.39%	17.99%	23.46%	14.90%	25.93%	20.19%	19.18%	20.20%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1780	19	44	6	32	11	43	28	14	23	54	51	16	88	41	29	36	28	38	5	104	1	116	117	106	124	98	110	119	154	79	13	5	22	6					
		15.13%	17.27%	19.64%	5.77%	19.75%	9.02%	11.05%	15.30%	8.43%	20.18%	13.01%	11.81%	13.45%	15.52%	21.47%	15.93%	14.17%	12.96%	20.32%	8.20%	17.30%	3.23%	18.21%	14.96%	16.69%	16.76%	13.55%	14.18%	16.35%	15.05%	17.06%	16.05%	4.81%	15.07%	6.06%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	121	0	3	4	2	3	9	1	3	0	3	3	0	5	0	0	2	0	3	0	2	1	5	8	11	8	8	3	6	20	3	1	0	3	1					
		1.03%	0.00%	1.34%	3.85%	1.23%	2.46%	2.31%	0.55%	1.81%	0.00%	0.72%	0.69%	0.00%	0.88%	0.00%	0.00%	0.79%	0.00%	1.60%	0.00%	0.33%	3.23%	0.78%	1.02%	1.73%	1.08%	1.11%	0.39%	0.82%	1.96%	0.65%	1.23%	0.00%	2.05%	1.01%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2098	22	44	11	25	23	51	14	36	7	41	185	23	66	20	36	33	39	18	8	99	6	122	173	128	151	126	164	117	151	92	7	18	15	27					
		17.83%	20.00%	19.64%	10.58%	15.43%	18.85%	13.11%	7.65%	21.69%	6.14%	9.88%	42.82%	19.33%	11.64%	10.47%	19.78%	12.99%	18.06%	9.63%	13.11%	16.47%	19.35%	19.15%	22.12%	20.16%	20.41%	17.43%	21.13%	16.07%	14.76%	19.87%	8.64%	17.31%	10.27%	27.27%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	196	0	4	0	1	4	7	0	3	0	8	3	1	3	2	2	2	1	2	0	8	0	24	12	10	11	24	13	16	16	9	0	6	3	1					
		1.67%	0.00%	1.79%	0.00%	0.62%	3.28%	1.80%	0.00%	1.81%	0.00%	1.93%	0.69%	0.84%	0.53%	1.05%	1.10%	0.79%	0.46%	1.07%	0.00%	1.33%	0.00%	3.77%	1.53%	1.57%	1.49%	3.32%	1.68%	2.20%	1.56%	1.94%	0.00%	5.77%	2.05%	1.01%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5165	43	100	57	82	52	204	109	75	64	243	129	58	274	101	80	129	117	82	39	263	22	236	315	266	308	295	271	321	423	205	38	51	71	42					
		43.89%	39.09%	44.64%	54.81%	50.62%	42.62%	52.44%	59.56%	45.18%	56.14%	58.55%	29.86%	48.74%	48.32%	52.88%	43.96%	50.79%	54.17%	43.85%	63.93%	43.76%	70.97%	37.05%	40.28%	41.89%	41.62%	40.80%	34.92%	44.09%	41.35%	44.28%	46.91%	49.04%	48.63%	42.42%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	46	0	0	0	0	0	2	0	0	0	2	1	1	0	1	0	0	0	1	0	3	0	5	1	1	1	2	3	8	8	2	1	0	2	1					
		0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.48%	0.23%	0.84%	0.00%	0.52%	0.00%	0.00%	0.00%	0.53%	0.00%	0.50%	0.00%	0.78%	0.13%	0.16%	0.14%	0.28%	0.39%	1.10%	0.78%	0.43%	1.23%	0.00%	1.37%	1.01%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
