Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Талдомская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №2828	УИК №2829	УИК №2830	УИК №2831	УИК №2832	УИК №2833	УИК №2834	УИК №2835	УИК №2836	УИК №2837	УИК №2838	УИК №2839	УИК №2840	УИК №2841	УИК №2842	УИК №2843	УИК №2844	УИК №2845	УИК №2846	УИК №2847	УИК №2848	УИК №2849	УИК №2850	УИК №2851	УИК №2852	УИК №2853	УИК №2854	УИК №2855	УИК №2856	УИК №2857	УИК №2858	УИК №2859					
18	"1. ""ЕДИНЕНИЕ"""	286	10	16	14	9	8	6	8	2	16	12	8	13	10	12	4	4	13	9	1	9	6	0	6	5	12	11	13	7	4	7	15	16					
		1.36%	0.82%	1.25%	1.11%	1.47%	1.71%	1.55%	1.16%	0.49%	2.49%	1.98%	1.32%	1.06%	2.08%	1.72%	0.77%	0.32%	1.17%	0.80%	0.84%	0.64%	0.95%	0.0%	1.52%	1.88%	2.29%	4.36%	2.69%	1.94%	0.78%	1.94%	2.95%	3.29%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	661	50	51	45	23	13	15	18	12	14	16	15	26	13	21	19	41	31	50	4	52	25	5	15	7	11	4	16	13	15	4	14	3					
		3.14%	4.10%	4.01%	3.58%	3.77%	2.78%	3.87%	2.62%	2.96%	2.18%	2.64%	2.48%	2.13%	2.70%	3.02%	3.67%	3.35%	2.79%	4.47%	3.36%	3.73%	3.99%	2.28%	3.81%	2.64%	2.10%	1.58%	3.31%	3.61%	2.95%	1.11%	2.76%	0.61%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	702	26	37	37	20	15	15	17	4	24	24	22	48	18	36	15	28	36	33	7	50	17	14	17	16	13	2	26	13	22	17	16	17					
		3.34%	2.13%	2.91%	2.94%	3.27%	3.21%	3.87%	2.47%	0.98%	3.73%	3.96%	3.64%	3.94%	3.75%	5.18%	2.90%	2.29%	3.24%	2.95%	5.88%	3.58%	2.71%	6.39%	4.32%	6.03%	2.49%	0.79%	5.39%	3.61%	4.33%	4.73%	3.15%	3.50%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	778	37	45	58	20	19	9	16	11	12	24	27	57	22	31	31	62	33	50	10	83	23	8	14	4	17	7	3	7	16	4	12	6					
		3.70%	3.03%	3.54%	4.61%	3.27%	4.07%	2.32%	2.32%	2.71%	1.86%	3.96%	4.47%	4.68%	4.58%	4.46%	5.99%	5.07%	2.97%	4.47%	8.40%	5.95%	3.67%	3.65%	3.56%	1.50%	3.25%	2.77%	0.62%	1.94%	3.14%	1.11%	2.36%	1.23%					
22	"5. ""За Русь Святую"""	112	7	4	2	3	7	2	5	1	4	5	4	2	0	7	4	8	3	9	1	7	2	2	2	1	2	2	5	1	0	5	4	1					
		0.53%	0.57%	0.31%	0.15%	0.49%	1.50%	0.51%	0.72%	0.24%	0.62%	0.82%	0.66%	0.16%	0.0%	1.00%	0.77%	0.65%	0.27%	0.80%	0.84%	0.50%	0.31%	0.91%	0.50%	0.37%	0.38%	0.79%	1.03%	0.27%	0.0%	1.39%	0.78%	0.20%					
23	"6. ""Объединенная Российская партия ""Русь"""	43	0	3	0	0	0	1	2	0	2	2	0	3	1	3	4	1	2	2	1	3	3	0	0	0	5	1	0	0	0	2	1	1					
		0.20%	0.0%	0.23%	0.0%	0.0%	0.0%	0.25%	0.29%	0.0%	0.31%	0.33%	0.0%	0.24%	0.20%	0.43%	0.77%	0.08%	0.18%	0.17%	0.84%	0.21%	0.47%	0.0%	0.0%	0.0%	0.95%	0.39%	0.0%	0.0%	0.0%	0.55%	0.19%	0.20%					
24	"7. ""Новый курс - Автомобильная Россия"""	221	28	18	13	8	9	5	6	2	3	6	3	5	1	4	7	16	5	19	2	14	6	4	3	0	6	3	2	5	3	4	5	6					
		1.05%	2.29%	1.41%	1.03%	1.31%	1.93%	1.29%	0.87%	0.49%	0.46%	0.99%	0.49%	0.41%	0.20%	0.57%	1.35%	1.31%	0.45%	1.70%	1.68%	1.00%	0.95%	1.82%	0.76%	0.0%	1.14%	1.19%	0.41%	1.38%	0.59%	1.11%	0.98%	1.23%					
25	"8. ""Народно-республиканская партия России"""	39	0	0	0	0	2	1	1	0	3	1	2	2	2	3	1	1	0	0	0	2	2	0	2	4	2	1	2	0	1	0	3	1					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.42%	0.25%	0.14%	0.0%	0.46%	0.16%	0.33%	0.16%	0.41%	0.43%	0.19%	0.08%	0.0%	0.0%	0.0%	0.14%	0.31%	0.0%	0.50%	1.50%	0.38%	0.39%	0.41%	0.0%	0.19%	0.0%	0.59%	0.20%					
26	"9. ""Российская экологическая партия ""Зеленые"""	84	4	2	2	1	2	0	6	3	5	4	5	6	1	2	2	5	6	3	0	9	1	2	0	2	2	2	3	1	1	0	1	1					
		0.40%	0.32%	0.15%	0.15%	0.16%	0.42%	0.0%	0.87%	0.74%	0.77%	0.66%	0.82%	0.49%	0.20%	0.28%	0.38%	0.40%	0.54%	0.26%	0.0%	0.64%	0.15%	0.91%	0.0%	0.75%	0.38%	0.79%	0.62%	0.27%	0.19%	0.0%	0.19%	0.20%					
27	"10. ""Аграрная партия России"""	1050	58	41	56	24	27	20	53	22	20	19	11	29	5	22	8	50	24	34	3	63	21	28	39	33	48	13	53	58	53	28	35	52					
		5.00%	4.76%	3.22%	4.45%	3.93%	5.79%	5.16%	7.71%	5.43%	3.11%	3.13%	1.82%	2.38%	1.04%	3.17%	1.54%	4.09%	2.16%	3.04%	2.52%	4.52%	3.35%	12.78%	9.92%	12.45%	9.19%	5.15%	10.99%	16.11%	10.43%	7.79%	6.90%	10.72%					
28	"11. ""Истинные патриоты России"""	39	1	0	1	1	0	2	2	2	1	0	0	5	0	1	0	4	0	2	0	4	2	1	2	0	5	0	0	0	0	1	2	0					
		0.18%	0.08%	0.0%	0.07%	0.16%	0.0%	0.51%	0.29%	0.49%	0.15%	0.0%	0.0%	0.41%	0.0%	0.14%	0.0%	0.32%	0.0%	0.17%	0.0%	0.28%	0.31%	0.45%	0.50%	0.0%	0.95%	0.0%	0.0%	0.0%	0.0%	0.27%	0.39%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	643	40	47	40	20	15	12	26	14	19	20	13	22	11	29	22	27	30	15	0	47	23	6	17	5	14	11	18	19	12	6	14	29					
		3.06%	3.28%	3.70%	3.18%	3.27%	3.21%	3.10%	3.78%	3.45%	2.95%	3.30%	2.15%	1.80%	2.29%	4.17%	4.25%	2.21%	2.70%	1.34%	0.0%	3.37%	3.67%	2.73%	4.32%	1.88%	2.68%	4.36%	3.73%	5.27%	2.36%	1.67%	2.76%	5.97%					
30	"13. ""Демократическая партия России"""	68	3	3	4	4	1	1	0	0	6	1	2	1	2	1	5	2	4	1	1	7	5	2	0	2	0	0	2	3	1	2	0	2					
		0.32%	0.24%	0.23%	0.31%	0.65%	0.21%	0.25%	0.0%	0.0%	0.93%	0.16%	0.33%	0.08%	0.41%	0.14%	0.96%	0.16%	0.36%	0.08%	0.84%	0.50%	0.79%	0.91%	0.0%	0.75%	0.0%	0.0%	0.41%	0.83%	0.19%	0.55%	0.0%	0.41%					
31	"14. ""Великая Россия - Евразийский Союз"""	36	1	3	0	0	1	1	0	1	3	2	1	0	0	1	0	0	2	2	0	7	1	1	2	0	2	2	0	1	1	0	1	0					
		0.17%	0.08%	0.23%	0.0%	0.0%	0.21%	0.25%	0.0%	0.24%	0.46%	0.33%	0.16%	0.0%	0.0%	0.14%	0.0%	0.0%	0.18%	0.17%	0.0%	0.50%	0.15%	0.45%	0.50%	0.0%	0.38%	0.79%	0.0%	0.27%	0.19%	0.0%	0.19%	0.0%					
32	"15. ""Партия СЛОН"""	37	0	2	2	2	0	1	2	1	3	2	0	0	0	2	2	2	3	3	0	0	2	0	1	0	0	2	2	2	0	0	0	1					
		0.17%	0.0%	0.15%	0.15%	0.32%	0.0%	0.25%	0.29%	0.24%	0.46%	0.33%	0.0%	0.0%	0.0%	0.28%	0.38%	0.16%	0.27%	0.26%	0.0%	0.0%	0.31%	0.0%	0.25%	0.0%	0.0%	0.79%	0.41%	0.55%	0.0%	0.0%	0.0%	0.20%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2735	170	159	162	70	52	65	106	60	81	70	89	149	62	104	75	194	150	189	11	194	87	16	41	25	55	25	41	19	67	41	37	69					
		13.02%	13.95%	12.51%	12.89%	11.47%	11.15%	16.79%	15.42%	14.81%	12.61%	11.55%	14.75%	12.25%	12.91%	14.98%	14.50%	15.88%	13.53%	16.92%	9.24%	13.92%	13.89%	7.30%	10.43%	9.43%	10.53%	9.92%	8.50%	5.27%	13.18%	11.42%	7.29%	14.22%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	54	3	2	3	0	1	0	6	1	2	2	2	4	0	1	1	2	1	1	1	2	2	0	2	2	1	3	1	2	2	2	1	1					
		0.25%	0.24%	0.15%	0.23%	0.0%	0.21%	0.0%	0.87%	0.24%	0.31%	0.33%	0.33%	0.32%	0.0%	0.14%	0.19%	0.16%	0.09%	0.08%	0.84%	0.14%	0.31%	0.0%	0.50%	0.75%	0.19%	1.19%	0.20%	0.55%	0.39%	0.55%	0.19%	0.20%					
35	"18. ""ЛДПР"""	2052	127	128	111	62	49	31	61	30	60	77	59	126	37	74	45	108	140	104	6	124	70	9	24	21	55	24	40	33	73	38	62	44					
		9.77%	10.42%	10.07%	8.83%	10.16%	10.51%	8.01%	8.87%	7.40%	9.34%	12.70%	9.78%	10.36%	7.70%	10.66%	8.70%	8.84%	12.63%	9.31%	5.04%	8.90%	11.18%	4.10%	6.10%	7.92%	10.53%	9.52%	8.29%	9.16%	14.37%	10.58%	12.22%	9.07%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	575	23	34	36	24	17	12	34	12	18	19	19	34	11	14	11	36	29	15	5	33	17	6	18	13	5	8	21	19	8	3	8	13					
		2.73%	1.88%	2.67%	2.86%	3.93%	3.64%	3.10%	4.94%	2.96%	2.80%	3.13%	3.15%	2.79%	2.29%	2.01%	2.12%	2.94%	2.61%	1.34%	4.20%	2.36%	2.71%	2.73%	4.58%	4.90%	0.95%	3.17%	4.35%	5.27%	1.57%	0.83%	1.57%	2.68%					
37	"20. ""Политическая партия ""Единая Россия"""	6225	372	404	358	171	129	93	178	141	233	211	218	425	164	208	168	357	343	352	36	376	145	42	100	65	121	69	140	74	134	107	169	122					
		29.65%	30.54%	31.81%	28.50%	28.03%	27.68%	24.03%	25.90%	34.81%	36.29%	34.81%	36.15%	34.95%	34.16%	29.97%	32.49%	29.23%	30.95%	31.51%	30.25%	26.99%	23.16%	19.17%	25.44%	24.52%	23.18%	27.38%	29.04%	20.55%	26.37%	29.80%	33.33%	25.15%					
38	"21. ""Российская Конституционно-демократическая партия"""	42	2	2	3	0	1	0	1	1	0	2	2	1	2	2	1	1	1	1	0	3	0	2	1	1	4	2	1	1	1	0	3	0					
		0.20%	0.16%	0.15%	0.23%	0.0%	0.21%	0.0%	0.14%	0.24%	0.0%	0.33%	0.33%	0.08%	0.41%	0.28%	0.19%	0.08%	0.09%	0.08%	0.0%	0.21%	0.0%	0.91%	0.25%	0.37%	0.76%	0.79%	0.20%	0.27%	0.19%	0.0%	0.59%	0.0%					
39	"22. ""Развитие предпринимательства"""	69	4	4	6	1	7	2	2	1	5	4	1	4	1	3	3	2	6	4	1	2	1	0	2	0	0	1	0	0	1	0	0	1					
		0.32%	0.32%	0.31%	0.47%	0.16%	1.50%	0.51%	0.29%	0.24%	0.77%	0.66%	0.16%	0.32%	0.20%	0.43%	0.58%	0.16%	0.54%	0.35%	0.84%	0.14%	0.15%	0.0%	0.50%	0.0%	0.0%	0.39%	0.0%	0.0%	0.19%	0.0%	0.0%	0.20%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2655	167	175	173	85	49	49	88	54	62	39	49	146	74	77	50	188	142	165	12	166	95	39	63	29	79	29	40	44	55	63	59	50					
		12.64%	13.71%	13.77%	13.77%	13.93%	10.51%	12.66%	12.80%	13.33%	9.65%	6.43%	8.12%	12.00%	15.41%	11.09%	9.67%	15.39%	12.81%	14.77%	10.08%	11.91%	15.17%	17.80%	16.03%	10.94%	15.13%	11.50%	8.29%	12.22%	10.82%	17.54%	11.63%	10.30%					
																																							
41	Против всех	1229	74	76	78	40	23	26	34	19	30	33	30	76	28	28	30	64	74	41	16	107	50	13	9	8	32	18	32	26	30	13	30	41					
		5.85%	6.07%	5.98%	6.21%	6.55%	4.93%	6.71%	4.94%	4.69%	4.67%	5.44%	4.97%	6.25%	5.83%	4.03%	5.80%	5.24%	6.67%	3.67%	13.44%	7.68%	7.98%	5.93%	2.29%	3.01%	6.13%	7.14%	6.63%	7.22%	5.90%	3.62%	5.91%	8.45%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
