Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																		
Дата голосования: 04.12.2011																																																		
																																																		
Наименование Избирательной комиссии:    Вологодская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262					
		1.11%	0.52%	1.23%	0.32%	1.99%	0.00%	0.61%	1.54%	1.48%	0.82%	1.15%	0.21%	2.01%	0.47%	0.00%	1.24%	1.19%	1.71%	0.83%	0.78%	0.00%	1.02%	0.55%	1.74%	0.00%	0.79%	0.00%	0.78%	1.13%	1.63%	1.44%	1.35%	1.06%	0.56%	2.24%	1.88%	0.65%	1.66%	1.09%	0.90%	0.87%	0.58%	1.34%	1.83%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3107	69	85	39	46	12	51	50	50	102	149	115	75	72	14	125	115	55	38	34	26	147	64	96	52	37	25	74	87	60	38	95	155	60	56	148	56	38	56	29	17	32	164	199					
		14.18%	8.96%	13.06%	12.66%	22.89%	10.08%	15.64%	15.43%	10.57%	13.90%	11.45%	24.68%	16.74%	16.94%	15.22%	14.06%	19.62%	15.71%	15.70%	13.28%	23.42%	18.75%	11.81%	13.91%	11.85%	9.71%	11.96%	9.64%	12.32%	13.95%	10.95%	14.29%	13.70%	16.81%	17.95%	18.59%	12.20%	10.50%	12.25%	6.56%	14.78%	9.25%	14.67%	20.22%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	469	17	10	4	3	2	2	10	12	15	46	17	11	3	1	22	8	4	2	2	2	12	13	20	14	5	5	11	11	5	2	25	25	9	5	32	7	4	8	3	1	12	13	34					
		2.14%	2.21%	1.54%	1.30%	1.49%	1.68%	0.61%	3.09%	2.54%	2.04%	3.54%	3.65%	2.46%	0.71%	1.09%	2.47%	1.37%	1.14%	0.83%	0.78%	1.80%	1.53%	2.40%	2.90%	3.19%	1.31%	2.39%	1.43%	1.56%	1.16%	0.58%	3.76%	2.21%	2.52%	1.60%	4.02%	1.53%	1.10%	1.75%	0.68%	0.87%	3.47%	1.16%	3.46%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8106	323	263	147	81	71	150	138	236	250	437	144	156	201	38	291	220	152	91	119	51	253	168	239	162	151	108	344	239	106	105	205	334	141	120	246	182	177	198	148	46	146	417	312					
		36.99%	41.95%	40.40%	47.73%	40.30%	59.66%	46.01%	42.59%	49.89%	34.06%	33.59%	30.90%	34.82%	47.29%	41.30%	32.73%	37.54%	43.43%	37.60%	46.48%	45.95%	32.27%	30.99%	34.64%	36.90%	39.63%	51.67%	44.79%	33.85%	24.65%	30.26%	30.83%	29.53%	39.50%	38.46%	30.90%	39.65%	48.90%	43.33%	33.48%	40.00%	42.20%	37.30%	31.71%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	140	4	8	1	4	2	0	3	2	3	9	3	5	2	1	2	5	0	3	2	0	4	5	5	7	1	0	5	7	1	7	4	9	1	0	1	2	4	3	2	0	1	9	3					
		0.64%	0.52%	1.23%	0.32%	1.99%	1.68%	0.00%	0.93%	0.42%	0.41%	0.69%	0.64%	1.12%	0.47%	1.09%	0.22%	0.85%	0.00%	1.24%	0.78%	0.00%	0.51%	0.92%	0.72%	1.59%	0.26%	0.00%	0.65%	0.99%	0.23%	2.02%	0.60%	0.80%	0.28%	0.00%	0.13%	0.44%	1.10%	0.66%	0.45%	0.00%	0.29%	0.81%	0.30%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
