Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Вологодская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262					
19	2.Всероссийская политическая партия «Гражданская Сила»	122	0	1	1	0	1	1	1	0	2	0	3	2	2	4	9	0	2	1	1	0	0	8	1	3	4	4	7	0	0	2	9	5	3	7	3	0	2	2	6	3	0	1	4	17					
		0.49%	0.00%	0.26%	0.24%	0.00%	0.28%	0.29%	0.74%	0.00%	0.42%	0.00%	0.35%	0.30%	0.38%	0.52%	0.99%	0.00%	0.49%	0.29%	0.15%	0.00%	0.00%	1.49%	0.18%	0.34%	0.53%	0.71%	1.03%	0.00%	0.00%	0.46%	0.64%	0.62%	0.53%	0.97%	0.85%	0.00%	0.17%	0.42%	0.65%	0.56%	0.00%	0.17%	0.35%	1.52%					
20	3.Политическая партия «Демократическая партия России»	30	1	2	1	1	0	1	1	1	0	1	1	1	0	0	1	0	1	1	1	0	2	0	0	0	0	3	0	0	0	0	1	1	3	1	1	0	0	0	0	0	0	0	2	1					
		0.12%	0.21%	0.52%	0.24%	0.62%	0.00%	0.29%	0.74%	0.21%	0.00%	0.81%	0.12%	0.15%	0.00%	0.00%	0.11%	0.00%	0.24%	0.29%	0.15%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.07%	0.12%	0.53%	0.14%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.09%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1767	50	24	17	8	26	29	10	22	30	6	55	57	35	56	31	1	29	31	56	14	55	27	50	53	37	24	32	19	23	15	96	62	37	47	24	15	84	34	49	22	29	27	145	174					
		7.06%	10.27%	6.23%	4.09%	4.97%	7.16%	8.53%	7.41%	4.52%	6.28%	4.88%	6.39%	8.52%	6.68%	7.32%	3.44%	1.33%	7.09%	9.01%	8.21%	10.69%	11.93%	5.02%	9.14%	6.03%	4.87%	4.25%	4.73%	7.25%	5.71%	3.46%	6.82%	7.67%	6.48%	6.50%	6.76%	3.75%	6.99%	7.17%	5.27%	4.14%	5.54%	4.64%	12.60%	15.52%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	109	1	0	0	0	0	1	0	1	1	1	1	3	0	6	5	0	1	0	3	0	4	1	4	4	0	2	6	0	3	0	4	3	2	2	9	4	9	3	2	3	3	1	6	10					
		0.44%	0.21%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.21%	0.21%	0.81%	0.12%	0.45%	0.00%	0.78%	0.55%	0.00%	0.24%	0.00%	0.44%	0.00%	0.87%	0.19%	0.73%	0.46%	0.00%	0.35%	0.89%	0.00%	0.74%	0.00%	0.28%	0.37%	0.35%	0.28%	2.54%	1.00%	0.75%	0.63%	0.22%	0.56%	0.57%	0.17%	0.52%	0.89%					
23	6.Политическая партия «Партия социальной справедливости»	58	1	0	3	0	0	0	0	1	1	1	3	1	2	0	1	0	1	1	3	0	0	1	0	2	0	0	2	5	1	1	6	2	0	2	2	0	1	2	2	0	3	1	2	4					
		0.23%	0.21%	0.00%	0.72%	0.00%	0.00%	0.00%	0.00%	0.21%	0.21%	0.81%	0.35%	0.15%	0.38%	0.00%	0.11%	0.00%	0.24%	0.29%	0.44%	0.00%	0.00%	0.19%	0.00%	0.23%	0.00%	0.00%	0.30%	1.91%	0.25%	0.23%	0.43%	0.25%	0.00%	0.28%	0.56%	0.00%	0.08%	0.42%	0.22%	0.00%	0.57%	0.17%	0.17%	0.36%					
24	7.Политическая партия «Либерально-демократическая партия России»	2586	38	48	37	6	31	21	5	38	37	14	89	64	35	119	86	10	46	26	40	11	54	45	72	84	67	65	182	28	48	32	134	100	50	79	31	31	132	33	74	61	37	43	144	159					
		10.33%	7.80%	12.47%	8.89%	3.73%	8.54%	6.18%	3.70%	7.80%	7.74%	11.38%	10.34%	9.57%	6.68%	15.56%	9.53%	13.33%	11.25%	7.56%	5.87%	8.40%	11.71%	8.36%	13.16%	9.56%	8.82%	11.50%	26.88%	10.69%	11.91%	7.39%	9.52%	12.38%	8.76%	10.93%	8.73%	7.75%	10.98%	6.96%	7.97%	11.47%	7.07%	7.39%	12.51%	14.18%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2086	41	30	27	16	36	44	10	31	43	3	74	63	28	60	74	2	38	17	49	10	45	68	36	71	61	33	30	27	38	51	115	57	36	79	34	26	145	52	48	54	23	38	118	105					
		8.33%	8.42%	7.79%	6.49%	9.94%	9.92%	12.94%	7.41%	6.37%	8.99%	2.44%	8.59%	9.42%	5.34%	7.84%	8.20%	2.67%	9.29%	4.94%	7.18%	7.63%	9.76%	12.64%	6.58%	8.08%	8.03%	5.84%	4.43%	10.31%	9.43%	11.78%	8.17%	7.05%	6.30%	10.93%	9.58%	6.50%	12.06%	10.97%	5.17%	10.15%	4.40%	6.53%	10.25%	9.37%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	172	1	3	3	1	4	2	0	0	1	0	3	6	3	5	4	1	0	5	4	0	1	5	3	9	6	5	11	0	1	5	9	5	6	9	1	1	10	2	7	6	3	0	9	12					
		0.69%	0.21%	0.78%	0.72%	0.62%	1.10%	0.59%	0.00%	0.00%	0.21%	0.00%	0.35%	0.90%	0.57%	0.65%	0.44%	1.33%	0.00%	1.45%	0.59%	0.00%	0.22%	0.93%	0.55%	1.02%	0.79%	0.88%	1.62%	0.00%	0.25%	1.15%	0.64%	0.62%	1.05%	1.24%	0.28%	0.25%	0.83%	0.42%	0.75%	1.13%	0.57%	0.00%	0.78%	1.07%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15321	282	240	263	110	247	195	100	352	327	90	536	418	378	438	546	55	234	239	402	83	240	345	326	535	453	348	373	158	220	295	910	465	273	452	190	249	719	300	594	318	364	412	671	576					
		61.18%	57.91%	62.34%	63.22%	68.32%	68.04%	57.35%	74.07%	72.28%	68.41%	73.17%	62.25%	62.48%	72.14%	57.25%	60.53%	73.33%	57.21%	69.48%	58.94%	63.36%	52.06%	64.13%	59.60%	60.86%	59.61%	61.59%	55.10%	60.31%	54.59%	68.13%	64.63%	57.55%	47.81%	62.52%	53.52%	62.25%	59.82%	63.29%	63.94%	59.77%	69.60%	70.79%	58.30%	51.38%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	134	0	0	0	0	0	0	1	1	2	0	3	4	2	6	7	0	1	2	3	0	8	5	1	5	6	1	4	0	1	0	9	7	0	8	3	1	9	1	13	1	0	1	3	15					
		0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.21%	0.42%	0.00%	0.35%	0.60%	0.38%	0.78%	0.78%	0.00%	0.24%	0.58%	0.44%	0.00%	1.74%	0.93%	0.18%	0.57%	0.79%	0.18%	0.59%	0.00%	0.25%	0.00%	0.64%	0.87%	0.00%	1.11%	0.85%	0.25%	0.75%	0.21%	1.40%	0.19%	0.00%	0.17%	0.26%	1.34%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
