Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																			
Дата голосования: 07.12.2003 0:00:00																																																			
																																																			
Наименование Избирательной комиссии:    Петуховская																																																			
																																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																			
																																																			
		Сумма	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	127	2	3	14	11	11	14	2	0	7	5	7	6	1	1	5	0	2	0	4	0	0	7	1	1	2	4	3	0	0	1	0	0	0	2	3	0	3	2	0	2	0	1	0	0					
		1.10%	0.72%	2.47%	1.96%	1.69%	2.10%	3.30%	0.28%	0.0%	1.49%	1.10%	1.78%	1.13%	0.54%	0.23%	9.09%	0.0%	1.11%	0.0%	1.76%	0.0%	0.0%	2.70%	1.36%	0.47%	1.18%	0.93%	1.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.34%	0.80%	0.0%	1.49%	2.40%	0.0%	0.92%	0.0%	0.31%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	48	0	3	4	10	1	0	6	0	0	1	1	0	0	2	0	1	1	0	0	0	1	1	0	1	2	2	0	0	0	0	0	0	0	2	4	0	1	1	0	1	0	1	0	1					
		0.41%	0.0%	2.47%	0.56%	1.53%	0.19%	0.0%	0.85%	0.0%	0.0%	0.22%	0.25%	0.0%	0.0%	0.47%	0.0%	1.11%	0.55%	0.0%	0.0%	0.0%	0.45%	0.38%	0.0%	0.47%	1.18%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	1.06%	0.0%	0.49%	1.20%	0.0%	0.46%	0.0%	0.31%	0.0%	1.69%					
23	"6. ""Объединенная Российская партия ""Русь"""	34	0	0	7	0	3	2	5	0	1	1	1	1	0	0	0	0	0	0	1	0	0	2	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	5	0	0	0	0					
		0.29%	0.0%	0.0%	0.98%	0.0%	0.57%	0.47%	0.71%	0.0%	0.21%	0.22%	0.25%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.77%	0.0%	0.47%	0.0%	0.23%	0.0%	1.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.41%	2.30%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	49	1	1	4	4	5	4	5	0	1	2	3	0	0	0	0	0	0	2	1	0	0	0	0	1	1	4	0	0	0	2	0	0	0	4	1	0	1	0	0	0	0	0	1	1					
		0.42%	0.36%	0.82%	0.56%	0.61%	0.95%	0.94%	0.71%	0.0%	0.21%	0.44%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.47%	0.59%	0.93%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.68%	0.26%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	1.85%	1.69%					
25	"8. ""Народно-республиканская партия России"""	20	0	0	0	0	0	0	3	0	3	1	0	1	1	0	0	0	3	0	0	0	2	0	0	1	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.64%	0.22%	0.0%	0.18%	0.54%	0.0%	0.0%	0.0%	1.66%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.47%	0.59%	0.0%	0.0%	0.0%	0.0%	0.71%	1.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	9	0	0	1	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.07%	0.0%	0.0%	0.14%	0.0%	0.0%	0.47%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.69%					
27	"10. ""Аграрная партия России"""	1005	20	10	38	41	16	15	33	1	21	29	16	22	9	42	0	6	16	8	36	21	39	12	16	15	8	32	31	5	4	65	11	5	11	109	30	1	9	5	46	27	27	74	15	8					
		8.74%	7.27%	8.26%	5.34%	6.30%	3.06%	3.54%	4.68%	6.25%	4.49%	6.38%	4.07%	4.15%	4.86%	10.02%	0.0%	6.66%	8.88%	16.0%	15.92%	8.89%	17.56%	4.63%	21.91%	7.10%	4.73%	7.47%	10.33%	5.88%	4.59%	15.51%	17.46%	9.25%	10.67%	18.76%	8.02%	1.56%	4.47%	6.02%	19.08%	12.44%	22.13%	23.41%	27.77%	13.55%					
28	"11. ""Истинные патриоты России"""	18	1	0	0	0	3	0	0	0	1	2	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0					
		0.15%	0.36%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.21%	0.44%	0.50%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.23%	1.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.31%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	234	10	3	28	20	10	11	27	0	10	15	6	8	6	1	2	0	4	0	0	3	3	2	0	1	2	5	11	0	1	3	2	2	1	4	3	0	5	0	12	5	1	3	4	0					
		2.03%	3.63%	2.47%	3.93%	3.07%	1.91%	2.60%	3.83%	0.0%	2.14%	3.30%	1.52%	1.50%	3.24%	0.23%	3.63%	0.0%	2.22%	0.0%	0.0%	1.27%	1.35%	0.77%	0.0%	0.47%	1.18%	1.16%	3.66%	0.0%	1.14%	0.71%	3.17%	3.70%	0.97%	0.68%	0.80%	0.0%	2.48%	0.0%	4.97%	2.30%	0.81%	0.94%	7.40%	0.0%					
30	"13. ""Демократическая партия России"""	22	1	0	1	0	2	1	2	0	2	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	1	0	0	0	0	0	0	1	0	0					
		0.19%	0.36%	0.0%	0.14%	0.0%	0.38%	0.23%	0.28%	0.0%	0.42%	0.0%	0.50%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.70%	0.0%	0.68%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	23	0	0	0	1	4	1	1	0	0	6	0	0	0	1	0	0	0	0	0	0	0	2	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.20%	0.0%	0.0%	0.0%	0.15%	0.76%	0.23%	0.14%	0.0%	0.0%	1.32%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	2.36%	0.0%	0.0%	2.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	9	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.14%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.22%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%	1.85%	0.97%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	566	22	2	47	29	39	44	48	1	20	25	22	20	15	4	1	2	0	0	16	13	8	9	8	1	6	31	9	0	15	19	1	1	1	10	14	4	7	4	18	3	0	22	5	0					
		4.92%	8.0%	1.65%	6.61%	4.46%	7.47%	10.40%	6.81%	6.25%	4.28%	5.50%	5.59%	3.77%	8.10%	0.95%	1.81%	2.22%	0.0%	0.0%	7.07%	5.50%	3.60%	3.47%	10.95%	0.47%	3.55%	7.24%	3.0%	0.0%	17.24%	4.53%	1.58%	1.85%	0.97%	1.72%	3.74%	6.25%	3.48%	4.81%	7.46%	1.38%	0.0%	6.96%	9.25%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	1	0	2	1	2	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	2	1	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	1					
		0.18%	0.36%	0.0%	0.28%	0.15%	0.38%	0.23%	0.0%	0.0%	0.0%	0.22%	0.25%	0.0%	0.0%	0.23%	0.0%	0.0%	0.55%	0.0%	0.0%	0.42%	0.90%	0.38%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.0%	0.53%	0.0%	0.0%	1.20%	0.0%	0.0%	0.0%	0.0%	0.0%	1.69%					
35	"18. ""ЛДПР"""	2232	53	17	106	86	104	68	134	1	95	119	96	143	30	101	11	25	55	9	44	44	50	50	14	20	41	75	34	12	16	81	12	12	15	102	95	17	60	9	25	53	16	47	12	23					
		19.42%	19.27%	14.04%	14.90%	13.23%	19.92%	16.07%	19.03%	6.25%	20.34%	26.21%	24.42%	26.98%	16.21%	24.10%	20.0%	27.77%	30.55%	18.0%	19.46%	18.64%	22.52%	19.30%	19.17%	9.47%	24.26%	17.52%	11.33%	14.11%	18.39%	19.33%	19.04%	22.22%	14.56%	17.55%	25.40%	26.56%	29.85%	10.84%	10.37%	24.42%	13.11%	14.87%	22.22%	38.98%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	144	3	3	10	17	4	3	10	0	6	5	8	0	0	6	0	1	0	0	2	3	1	2	4	3	2	4	12	1	2	3	0	0	0	3	5	0	5	0	3	1	5	7	0	0					
		1.25%	1.09%	2.47%	1.40%	2.61%	0.76%	0.70%	1.42%	0.0%	1.28%	1.10%	2.03%	0.0%	0.0%	1.43%	0.0%	1.11%	0.0%	0.0%	0.88%	1.27%	0.45%	0.77%	5.47%	1.42%	1.18%	0.93%	4.0%	1.17%	2.29%	0.71%	0.0%	0.0%	0.0%	0.51%	1.33%	0.0%	2.48%	0.0%	1.24%	0.46%	4.09%	2.21%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	4583	105	61	252	279	205	165	260	10	171	161	146	208	79	203	21	48	54	20	74	113	85	126	17	144	82	170	157	55	33	103	33	18	51	243	115	29	83	51	112	71	62	79	10	19					
		39.87%	38.18%	50.41%	35.44%	42.92%	39.27%	39.00%	36.93%	62.5%	36.61%	35.46%	37.15%	39.24%	42.70%	48.44%	38.18%	53.33%	30.0%	40.0%	32.74%	47.88%	38.28%	48.64%	23.28%	68.24%	48.52%	39.71%	52.33%	64.70%	37.93%	24.58%	52.38%	33.33%	49.51%	41.82%	30.74%	45.31%	41.29%	61.44%	46.47%	32.71%	50.81%	25.0%	18.51%	32.20%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	0	1	1	0	1	0	2	0	1	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0					
		0.12%	0.0%	0.82%	0.14%	0.0%	0.19%	0.0%	0.28%	0.0%	0.21%	0.0%	0.0%	0.37%	0.54%	0.0%	1.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	1.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	15	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	0					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.14%	0.0%	0.0%	0.22%	0.25%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	2.0%	0.0%	0.0%	0.90%	0.38%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.31%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1383	37	6	142	117	65	55	87	2	66	41	34	47	25	16	10	3	25	8	36	18	15	23	10	6	8	68	16	1	16	96	1	8	10	55	85	10	12	2	11	31	5	50	3	1					
		12.03%	13.45%	4.95%	19.97%	18.0%	12.45%	13.00%	12.35%	12.5%	14.13%	9.03%	8.65%	8.86%	13.51%	3.81%	18.18%	3.33%	13.88%	16.0%	15.92%	7.62%	6.75%	8.88%	13.69%	2.84%	4.73%	15.88%	5.33%	1.17%	18.39%	22.91%	1.58%	14.81%	9.70%	9.46%	22.72%	15.62%	5.97%	2.40%	4.56%	14.28%	4.09%	15.82%	5.55%	1.69%					
																																																			
41	Против всех	408	9	4	21	18	18	14	36	0	30	18	23	42	6	3	4	1	11	1	6	5	4	5	2	6	4	17	12	3	0	18	0	1	1	22	4	1	14	3	4	4	3	7	1	2					
		3.55%	3.27%	3.30%	2.95%	2.76%	3.44%	3.30%	5.11%	0.0%	6.42%	3.96%	5.85%	7.92%	3.24%	0.71%	7.27%	1.11%	6.11%	2.0%	2.65%	2.11%	1.80%	1.93%	2.73%	2.84%	2.36%	3.97%	4.0%	3.52%	0.0%	4.29%	0.0%	1.85%	0.97%	3.78%	1.06%	1.56%	6.96%	3.61%	1.65%	1.84%	2.45%	2.21%	1.85%	3.38%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
