Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Чугуевская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	500	11	9	9	11	11	16	11	9	20	15	23	22	20	15	32	22	18	11	9	11	21	16	9	9	9	11	11	21	9	21	6	11	11	9	10	11					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	122	3	9	0	11	1	3	2	0	5	3	0	17	7	4	11	9	5	1	1	2	3	5	0	0	1	0	1	2	0	2	1	2	4	1	2	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	101	3	0	0	3	1	1	3	3	6	1	1	17	2	2	8	4	0	1	9	2	4	4	0	1	0	0	5	3	1	7	0	0	2	2	5	0					
14	Число погашенных неиспользованных открепительных удостоверений	378	8	0	9	0	10	13	9	9	15	12	23	5	13	11	21	13	13	10	8	9	18	11	9	9	8	11	10	19	9	19	5	9	7	8	8	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	99	0	0	0	0	1	0	2	0	3	1	0	2	3	1	81	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	336	6	1	1	9	2	10	10	4	4	14	24	30	29	16	37	26	16	8	5	11	0	11	1	2	0	3	5	7	0	7	2	9	9	4	5	8					
		2.39%	2.47%	0.61%	1.19%	2.92%	1.25%	1.54%	1.84%	1.64%	0.92%	3.59%	6.06%	3.55%	5.63%	4.38%	2.37%	3.05%	2.71%	3.81%	2.67%	2.54%	0.00%	2.37%	1.23%	3.23%	0.00%	1.81%	2.11%	0.87%	0.00%	0.94%	2.50%	4.76%	1.77%	2.42%	1.33%	2.67%					
19	2.Всероссийская политическая партия «Гражданская Сила»	59	1	1	1	2	0	3	2	1	3	1	3	6	3	4	9	5	4	1	2	0	0	0	0	0	1	0	0	2	0	0	0	1	2	0	0	1					
		0.42%	0.41%	0.61%	1.19%	0.65%	0.00%	0.46%	0.37%	0.41%	0.69%	0.26%	0.76%	0.71%	0.58%	1.10%	0.58%	0.59%	0.68%	0.48%	1.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.53%	0.39%	0.00%	0.00%	0.33%					
20	3.Политическая партия «Демократическая партия России»	18	0	0	1	0	0	0	0	1	0	0	2	3	0	4	1	1	0	0	2	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0					
		0.13%	0.00%	0.00%	1.19%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.51%	0.36%	0.00%	1.10%	0.06%	0.12%	0.00%	0.00%	1.07%	0.00%	0.00%	0.00%	1.23%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1247	22	6	0	26	3	42	39	30	30	28	51	102	55	35	97	75	72	12	7	31	63	80	3	7	8	26	45	63	4	68	4	10	43	14	15	31					
		8.85%	9.05%	3.64%	0.00%	8.44%	1.88%	6.45%	7.18%	12.30%	6.86%	7.18%	12.88%	12.07%	10.68%	9.59%	6.21%	8.80%	12.20%	5.71%	3.74%	7.16%	13.26%	17.24%	3.70%	11.29%	4.82%	15.66%	18.99%	7.85%	4.82%	9.10%	5.00%	5.29%	8.45%	8.48%	3.99%	10.33%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	60	1	0	0	0	0	3	1	0	1	0	1	5	2	4	14	7	6	0	0	0	2	2	0	0	0	0	1	3	0	3	0	1	1	0	0	2					
		0.43%	0.41%	0.00%	0.00%	0.00%	0.00%	0.46%	0.18%	0.00%	0.23%	0.00%	0.25%	0.59%	0.39%	1.10%	0.90%	0.82%	1.02%	0.00%	0.00%	0.00%	0.42%	0.43%	0.00%	0.00%	0.00%	0.00%	0.42%	0.37%	0.00%	0.40%	0.00%	0.53%	0.20%	0.00%	0.00%	0.67%					
23	6.Политическая партия «Партия социальной справедливости»	37	1	0	0	2	0	0	2	0	2	0	1	3	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	2	2	3	0	12	1	0	1	0					
		0.26%	0.41%	0.00%	0.00%	0.65%	0.00%	0.00%	0.37%	0.00%	0.46%	0.00%	0.25%	0.36%	0.00%	0.00%	0.19%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	2.41%	0.40%	0.00%	6.35%	0.20%	0.00%	0.27%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1125	5	7	10	25	11	124	63	21	5	57	35	92	61	43	89	110	71	2	24	18	5	48	7	12	17	11	19	15	6	17	6	19	11	2	25	32					
		7.99%	2.06%	4.24%	11.90%	8.12%	6.88%	19.05%	11.60%	8.61%	1.14%	14.62%	8.84%	10.89%	11.84%	11.78%	5.70%	12.91%	12.03%	0.95%	12.83%	4.16%	1.05%	10.34%	8.64%	19.35%	10.24%	6.63%	8.02%	1.87%	7.23%	2.28%	7.50%	10.05%	2.16%	1.21%	6.65%	10.67%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1034	2	2	3	16	2	41	19	19	28	35	39	87	54	45	127	115	64	25	17	26	24	45	1	2	5	6	11	43	0	56	5	0	31	5	18	16					
		7.34%	0.82%	1.21%	3.57%	5.19%	1.25%	6.30%	3.50%	7.79%	6.41%	8.97%	9.85%	10.30%	10.49%	12.33%	8.13%	13.50%	10.85%	11.90%	9.09%	6.00%	5.05%	9.70%	1.23%	3.23%	3.01%	3.61%	4.64%	5.35%	0.00%	7.50%	6.25%	0.00%	6.09%	3.03%	4.79%	5.33%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	106	0	4	0	0	1	8	1	1	2	1	3	8	2	4	15	9	3	3	0	4	0	1	1	0	1	0	3	8	0	9	0	0	2	0	9	3					
		0.75%	0.00%	2.42%	0.00%	0.00%	0.63%	1.23%	0.18%	0.41%	0.46%	0.26%	0.76%	0.95%	0.39%	1.10%	0.96%	1.06%	0.51%	1.43%	0.00%	0.92%	0.00%	0.22%	1.23%	0.00%	0.60%	0.00%	1.27%	0.99%	0.00%	1.20%	0.00%	0.00%	0.39%	0.00%	2.39%	1.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9849	199	143	67	221	137	417	395	164	352	248	225	495	296	207	1135	490	348	158	127	340	374	270	66	38	132	120	153	648	71	574	63	131	399	139	302	205					
		69.94%	81.89%	86.67%	79.76%	71.75%	85.63%	64.06%	72.74%	67.21%	80.55%	63.59%	56.82%	58.58%	57.48%	56.71%	72.66%	57.51%	58.98%	75.24%	67.91%	78.52%	78.74%	58.19%	81.48%	61.29%	79.52%	72.29%	64.56%	80.70%	85.54%	76.84%	78.75%	69.31%	78.39%	84.24%	80.32%	68.33%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	100	3	0	1	3	1	3	2	1	5	3	4	7	5	0	23	4	0	0	3	0	2	5	0	0	2	0	0	7	0	9	0	1	3	0	1	2					
		0.71%	1.23%	0.00%	1.19%	0.97%	0.63%	0.46%	0.37%	0.41%	1.14%	0.77%	1.01%	0.83%	0.97%	0.00%	1.47%	0.47%	0.00%	0.00%	1.60%	0.00%	0.42%	1.08%	0.00%	0.00%	1.20%	0.00%	0.00%	0.87%	0.00%	1.20%	0.00%	0.53%	0.59%	0.00%	0.27%	0.67%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
