Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Березовская городская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2035	79	94	103	143	135	8	73	57	60	40	18	35	96	58	40	24	31	14	43	69	49	60	82	59	46	9	85	3	5	5	55	83	8	55	56	65	16	6	68					
		6.76%	6.31%	6.85%	7.98%	9.66%	8.95%	6.50%	7.05%	6.06%	5.92%	5.41%	5.22%	7.64%	7.16%	5.58%	6.21%	4.86%	5.90%	4.61%	6.31%	7.23%	6.80%	6.22%	7.11%	7.54%	6.74%	7.14%	8.73%	2.91%	4.85%	7.94%	5.31%	9.23%	3.09%	5.31%	6.15%	7.33%	3.33%	3.31%	5.77%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	449	26	27	33	27	30	0	12	18	13	32	5	1	31	19	3	5	2	9	10	12	11	10	13	12	10	0	4	0	1	0	6	11	0	7	14	9	2	1	23					
		1.49%	2.08%	1.97%	2.56%	1.82%	1.99%	0.00%	1.16%	1.91%	1.28%	4.32%	1.45%	0.22%	2.31%	1.83%	0.47%	1.01%	0.38%	2.96%	1.47%	1.26%	1.53%	1.04%	1.13%	1.53%	1.47%	0.00%	0.41%	0.00%	0.97%	0.00%	0.58%	1.22%	0.00%	0.68%	1.54%	1.01%	0.42%	0.55%	1.95%					
23	6.Политическая партия «Партия социальной справедливости»	90	3	4	3	4	2	0	5	6	2	4	0	1	5	1	0	2	0	0	2	4	8	1	4	0	3	0	4	1	0	0	2	0	1	2	3	5	2	1	5					
		0.30%	0.24%	0.29%	0.23%	0.27%	0.13%	0.00%	0.48%	0.64%	0.20%	0.54%	0.00%	0.22%	0.37%	0.10%	0.00%	0.40%	0.00%	0.00%	0.29%	0.42%	1.11%	0.10%	0.35%	0.00%	0.44%	0.00%	0.41%	0.97%	0.00%	0.00%	0.19%	0.00%	0.39%	0.19%	0.33%	0.56%	0.42%	0.55%	0.42%					
24	7.Политическая партия «Либерально-демократическая партия России»	2766	129	148	119	127	110	6	111	78	102	71	34	61	146	122	56	39	60	31	48	99	81	87	105	58	44	15	69	10	9	2	97	64	20	88	56	83	33	27	121					
		9.19%	10.30%	10.79%	9.22%	8.58%	7.29%	4.88%	10.72%	8.30%	10.07%	9.59%	9.86%	13.32%	10.89%	11.73%	8.70%	7.89%	11.43%	10.20%	7.05%	10.37%	11.23%	9.02%	9.11%	7.41%	6.45%	11.90%	7.08%	9.71%	8.74%	3.17%	9.36%	7.12%	7.72%	8.50%	6.15%	9.36%	6.86%	14.92%	10.26%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2177	107	102	96	120	134	8	86	48	73	39	21	33	94	52	44	30	28	21	63	87	61	86	103	61	64	5	73	6	9	3	77	66	11	53	45	63	25	7	73					
		7.24%	8.55%	7.43%	7.44%	8.10%	8.88%	6.50%	8.31%	5.11%	7.21%	5.27%	6.09%	7.21%	7.01%	5.00%	6.83%	6.07%	5.33%	6.91%	9.25%	9.11%	8.46%	8.92%	8.93%	7.79%	9.38%	3.97%	7.49%	5.83%	8.74%	4.76%	7.43%	7.34%	4.25%	5.12%	4.95%	7.10%	5.20%	3.87%	6.19%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	226	6	4	10	14	12	0	10	7	6	6	2	9	6	12	2	5	3	3	5	5	6	7	12	3	6	0	7	1	0	0	8	12	2	6	8	7	4	1	9					
		0.75%	0.48%	0.29%	0.77%	0.95%	0.80%	0.00%	0.97%	0.74%	0.59%	0.81%	0.58%	1.97%	0.45%	1.15%	0.31%	1.01%	0.57%	0.99%	0.73%	0.52%	0.83%	0.73%	1.04%	0.38%	0.88%	0.00%	0.72%	0.97%	0.00%	0.00%	0.77%	1.33%	0.77%	0.58%	0.88%	0.79%	0.83%	0.55%	0.76%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	19427	781	828	806	934	896	97	653	629	682	510	235	268	808	681	445	341	360	194	433	583	425	631	724	491	443	89	634	76	67	52	692	610	187	721	652	573	360	98	738					
		64.58%	62.38%	60.35%	62.43%	63.07%	59.38%	78.86%	63.09%	66.91%	67.32%	68.92%	68.12%	58.52%	60.25%	65.48%	69.10%	69.03%	68.57%	63.82%	63.58%	61.05%	58.95%	65.46%	62.79%	62.71%	64.96%	70.63%	65.09%	73.79%	65.05%	82.54%	66.80%	67.85%	72.20%	69.66%	71.65%	64.60%	74.84%	54.14%	62.60%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	515	24	44	17	37	42	1	16	16	12	2	8	16	37	15	4	7	5	3	19	17	22	17	21	9	5	0	9	0	0	0	5	6	2	8	12	19	1	2	35					
		1.71%	1.92%	3.21%	1.32%	2.50%	2.78%	0.81%	1.55%	1.70%	1.18%	0.27%	2.32%	3.49%	2.76%	1.44%	0.62%	1.42%	0.95%	0.99%	2.79%	1.78%	3.05%	1.76%	1.82%	1.15%	0.73%	0.00%	0.92%	0.00%	0.00%	0.00%	0.48%	0.67%	0.77%	0.77%	1.32%	2.14%	0.21%	1.10%	2.97%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
