7	Число избирательных бюллетеней в переносных ящиках для голосования	5023	291	34	24	50	118	52	151	150	92	113	164	80	51	42	230	49	86	77	30	270	253	300	106	97	43	65	79	101	49	20	134	131	146	73	62	11	106	171	42	31	157	300	104	116	32	56	84					
8	Число бюллетеней в стационарных ящиках для голосования	25455	587	251	98	223	502	128	1225	170	366	1315	810	339	338	213	834	195	390	140	185	1128	1065	1341	606	640	329	632	446	357	213	145	898	1141	488	1330	284	226	1188	1530	203	118	311	622	556	195	136	438	580					
9	Число недействительных избирательных бюллетеней	303	8	1	1	1	5	0	17	1	0	19	19	8	8	0	8	1	2	0	2	21	11	6	1	8	2	7	3	2	2	0	12	10	13	21	3	5	19	20	3	3	7	5	2	4	4	4	4					
10	Число действительных избирательных бюллетеней	30175	870	284	121	272	615	180	1359	319	458	1409	955	411	381	255	1056	243	474	217	213	1377	1307	1635	711	729	370	690	522	456	260	165	1020	1262	621	1382	343	232	1275	1681	242	146	461	917	658	307	164	490	660					
11	Число полученных открепительных  удостоверений	1056	50	5	5	10	33	13	69	10	8	45	29	25	12	7	27	4	16	5	5	20	31	29	19	32	15	22	9	8	5	7	60	37	14	54	20	27	14	14	10	5	12	50	15	17	11	17	104					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	995	50	5	5	10	33	12	69	10	6	45	29	21	12	7	27	4	12	0	2	20	28	29	18	32	15	20	9	8	5	5	48	37	14	54	20	27	11	9	4	1	12	50	15	17	11	13	104					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	405	6	3	10	3	7	4	19	4	2	15	9	8	6	5	11	10	8	6	4	5	11	19	11	7	7	5	16	6	2	22	14	15	8	13	6	10	8	9	5	2	10	7	9	10	7	11	10					
14	Число неиспользованных открепительных удостоверений	61	0	0	0	0	0	1	0	0	2	0	0	4	0	0	0	0	4	5	3	0	3	0	1	0	0	2	0	0	0	2	12	0	0	0	0	0	3	5	6	4	0	0	0	0	0	4	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	11	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																						
18	Богданов Андрей Владимирович	341	7	5	1	1	10	0	20	2	7	8	5	7	3	0	15	0	3	4	1	11	16	15	3	6	6	3	6	0	4	1	13	19	6	22	3	4	46	17	2	1	3	12	7	3	2	6	5					
		1.12%	0.80%	1.75%	0.82%	0.37%	1.61%	0.00%	1.45%	0.63%	1.53%	0.56%	0.51%	1.67%	0.77%	0.00%	1.41%	0.00%	0.63%	1.84%	0.47%	0.79%	1.21%	0.91%	0.42%	0.81%	1.61%	0.43%	1.14%	0.00%	1.53%	0.61%	1.26%	1.49%	0.95%	1.57%	0.87%	1.69%	3.55%	0.99%	0.82%	0.67%	0.64%	1.30%	1.06%	0.96%	1.19%	1.21%	0.75%					
19	Жириновский Владимир Вольфович	3012	87	32	12	23	75	17	125	29	27	171	78	38	47	26	106	26	49	27	11	123	139	155	84	101	65	65	49	46	20	24	113	114	76	149	36	24	136	118	21	10	46	118	58	24	11	27	54					
		9.88%	9.91%	11.23%	9.84%	8.42%	12.10%	9.44%	9.08%	9.06%	5.90%	11.97%	8.01%	9.07%	12.08%	10.20%	9.96%	10.66%	10.29%	12.44%	5.12%	8.80%	10.55%	9.45%	11.80%	13.70%	17.47%	9.33%	9.33%	10.04%	7.63%	14.55%	10.95%	8.96%	11.99%	10.62%	10.40%	10.13%	10.51%	6.94%	8.57%	6.71%	9.83%	12.80%	8.79%	7.72%	6.55%	5.47%	8.13%					
20	Зюганов Геннадий Андреевич	7801	285	55	19	60	111	31	403	83	67	569	372	101	116	75	265	99	98	44	44	336	342	317	171	148	92	197	100	78	65	47	305	349	131	459	86	72	294	293	82	47	114	290	142	72	53	73	149					
		25.60%	32.46%	19.30%	15.57%	21.98%	17.90%	17.22%	29.29%	25.94%	14.63%	39.85%	38.19%	24.11%	29.82%	29.41%	24.91%	40.57%	20.59%	20.28%	20.47%	24.03%	25.95%	19.32%	24.02%	20.08%	24.73%	28.26%	19.05%	17.03%	24.81%	28.48%	29.55%	27.44%	20.66%	32.72%	24.86%	30.38%	22.72%	17.23%	33.47%	31.54%	24.36%	31.45%	21.52%	23.15%	31.55%	14.78%	22.44%					
21	Медведев Дмитрий Анатольевич	19021	491	192	89	188	419	132	811	205	357	661	500	265	215	154	670	118	324	142	157	907	810	1148	453	474	207	425	367	332	171	93	589	780	408	752	218	132	799	1253	137	88	298	497	451	208	98	384	452					
		62.41%	55.92%	67.37%	72.95%	68.86%	67.58%	73.33%	58.94%	64.06%	77.95%	46.29%	51.33%	63.25%	55.27%	60.39%	62.97%	48.36%	68.07%	65.44%	73.02%	64.88%	61.46%	69.96%	63.62%	64.31%	55.65%	60.98%	69.90%	72.49%	65.27%	56.36%	57.07%	61.32%	64.35%	53.60%	63.01%	55.70%	61.75%	73.66%	55.92%	59.06%	63.68%	53.90%	68.33%	66.88%	58.33%	77.73%	68.07%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
