Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Шарлыкская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №1749	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	138	2	1	6	7	4	2	2	2	1	2	1	2	10	1	2	2	4	1	1	1	1	3	1	1	1	2	2	11	1	1	1	1	1	2	2	10	16	9	15	1	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	113	0	0	3	7	4	2	2	0	1	1	1	2	10	0	2	2	4	1	0	0	0	3	0	0	1	0	0	11	1	0	1	0	0	2	1	10	16	7	15	1	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	66	1	1	2	2	1	3	0	1	4	2	1	0	12	0	1	0	0	0	1	0	1	0	0	0	0	2	1	3	1	1	3	0	0	1	1	2	4	7	5	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	25	2	1	3	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	1	1	1	0	1	1	0	2	2	0	0	1	0	1	1	0	1	0	0	2	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	1.Политическая партия «Аграрная партия России»	484	21	20	0	21	5	6	4	8	7	11	4	5	36	2	11	7	20	3	4	0	0	27	0	10	10	15	5	19	0	2	14	14	13	0	9	19	39	47	24	6	16					
		3.94%	6.71%	12.35%	0.00%	8.94%	3.97%	2.01%	2.05%	3.38%	4.96%	3.45%	2.05%	1.81%	5.02%	1.49%	8.03%	2.03%	10.00%	1.40%	5.00%	0.00%	0.00%	5.38%	0.00%	6.29%	5.99%	5.51%	1.78%	3.02%	0.00%	2.33%	5.49%	6.42%	6.28%	0.00%	2.84%	2.18%	4.33%	4.62%	2.19%	3.95%	6.18%					
19	2.Всероссийская политическая партия «Гражданская Сила»	26	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	2	2	0	0	2	1	0	0	0	1	2	5	2	1	0					
		0.21%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.03%	0.00%	0.00%	0.00%	0.00%	0.87%	0.50%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.71%	0.32%	0.00%	0.00%	0.78%	0.46%	0.00%	0.00%	0.00%	0.11%	0.22%	0.49%	0.18%	0.66%	0.00%					
20	3.Политическая партия «Демократическая партия России»	15	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	2	1	0					
		0.12%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.51%	0.42%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	1.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.23%	0.00%	0.00%	0.18%	0.66%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1764	25	15	1	25	8	37	18	37	17	50	29	12	140	19	16	47	17	17	13	4	12	53	4	15	35	36	43	79	0	3	28	12	41	7	41	176	158	219	214	12	29					
		14.35%	7.99%	9.26%	0.43%	10.64%	6.35%	12.42%	9.23%	15.61%	12.06%	15.67%	14.87%	4.33%	19.53%	14.18%	11.68%	13.62%	8.50%	7.91%	16.25%	12.12%	26.09%	10.56%	4.76%	9.43%	20.96%	13.24%	15.30%	12.54%	0.00%	3.49%	10.98%	5.50%	19.81%	9.86%	12.93%	20.16%	17.56%	21.51%	19.51%	7.89%	11.20%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	29	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1	3	1	7	2	3	0	1					
		0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.28%	0.00%	0.00%	0.58%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	1.18%	0.00%	0.00%	1.41%	0.95%	0.11%	0.78%	0.20%	0.27%	0.00%	0.39%					
23	6.Политическая партия «Партия социальной справедливости»	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	4	0	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.22%	0.10%	0.36%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	637	27	10	1	20	9	23	5	26	13	25	7	9	20	8	1	20	16	7	5	2	2	19	0	0	12	7	14	21	1	0	11	17	13	3	11	48	53	50	82	10	9					
		5.18%	8.63%	6.17%	0.43%	8.51%	7.14%	7.72%	2.56%	10.97%	9.22%	7.84%	3.59%	3.25%	2.79%	5.97%	0.73%	5.80%	8.00%	3.26%	6.25%	6.06%	4.35%	3.78%	0.00%	0.00%	7.19%	2.57%	4.98%	3.33%	0.92%	0.00%	4.31%	7.80%	6.28%	4.23%	3.47%	5.50%	5.89%	4.91%	7.47%	6.58%	3.47%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	864	36	7	0	23	8	12	16	13	17	16	9	23	36	15	8	29	21	22	2	1	0	44	6	13	8	18	17	59	7	0	14	16	5	5	21	49	80	79	90	10	9					
		7.03%	11.50%	4.32%	0.00%	9.79%	6.35%	4.03%	8.21%	5.49%	12.06%	5.02%	4.62%	8.30%	5.02%	11.19%	5.84%	8.41%	10.50%	10.23%	2.50%	3.03%	0.00%	8.76%	7.14%	8.18%	4.79%	6.62%	6.05%	9.37%	6.42%	0.00%	5.49%	7.34%	2.42%	7.04%	6.62%	5.61%	8.89%	7.76%	8.20%	6.58%	3.47%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	72	5	4	1	3	1	0	2	0	1	5	0	2	7	1	0	2	1	1	1	0	0	5	0	1	1	1	3	4	0	0	1	0	0	1	0	1	5	4	6	1	1					
		0.59%	1.60%	2.47%	0.43%	1.28%	0.79%	0.00%	1.03%	0.00%	0.71%	1.57%	0.00%	0.72%	0.98%	0.75%	0.00%	0.58%	0.50%	0.47%	1.25%	0.00%	0.00%	0.99%	0.00%	0.63%	0.60%	0.37%	1.07%	0.63%	0.00%	0.00%	0.39%	0.00%	0.00%	1.41%	0.00%	0.11%	0.56%	0.39%	0.55%	0.66%	0.39%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8239	193	106	231	141	85	216	148	152	84	208	142	222	464	87	100	226	123	159	54	25	32	343	73	117	101	191	195	442	97	81	178	155	135	54	224	562	537	595	657	110	194					
		67.01%	61.66%	65.43%	98.72%	60.00%	67.46%	72.48%	75.90%	64.14%	59.57%	65.20%	72.82%	80.14%	64.71%	64.93%	72.99%	65.51%	61.50%	73.95%	67.50%	75.76%	69.57%	68.33%	86.90%	73.58%	60.48%	70.22%	69.40%	70.16%	88.99%	94.19%	69.80%	71.10%	65.22%	76.06%	70.66%	64.38%	59.67%	58.45%	59.89%	72.37%	74.90%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	47	1	0	0	1	0	3	1	0	0	0	0	0	3	0	1	2	0	1	0	1	0	2	0	0	0	2	0	2	0	0	1	2	0	0	4	4	5	7	4	0	0					
		0.38%	0.32%	0.00%	0.00%	0.43%	0.00%	1.01%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.73%	0.58%	0.00%	0.47%	0.00%	3.03%	0.00%	0.40%	0.00%	0.00%	0.00%	0.74%	0.00%	0.32%	0.00%	0.00%	0.39%	0.92%	0.00%	0.00%	1.26%	0.46%	0.56%	0.69%	0.36%	0.00%	0.00%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
