Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Шарлыкская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	125	2	1	1	1	1	3	1	3	3	2	1	1	3	1	2	2	3	3	1	1	2	1	1	1	2	2	3	4	1	1	1	1	1	2	12	17	15	16	4	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	107	2	0	0	1	0	3	1	3	3	2	1	1	3	1	2	2	3	3	0	1	1	0	0	0	0	1	3	4	0	1	0	1	1	1	12	16	15	16	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	63	1	1	0	2	4	1	1	2	2	0	2	1	1	0	1	1	1	1	2	2	2	0	1	0	4	0	3	1	1	5	1	0	2	2	3	2	5	5	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	18	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	1	0	0	1	0	1	0	0	1	0	1	0	0	1	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1754	51	21	4	56	25	36	26	25	22	39	37	34	110	20	30	44	25	28	9	9	48	2	20	15	29	59	125	26	5	33	18	22	3	48	145	152	130	167	18	38					
		16.28%	19.17%	12.57%	1.54%	27.72%	23.81%	13.95%	14.69%	11.42%	16.79%	16.53%	25.34%	16.75%	18.30%	17.24%	25.00%	13.92%	12.89%	15.56%	12.33%	16.36%	13.83%	2.67%	14.71%	8.72%	13.00%	27.70%	26.94%	28.89%	5.95%	16.10%	11.92%	11.40%	5.77%	18.97%	17.12%	16.27%	14.76%	15.21%	14.17%	18.54%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1335	24	26	9	31	17	41	9	25	25	38	6	22	16	15	7	101	42	22	4	14	47	5	7	23	65	42	21	6	4	31	17	31	4	12	111	103	112	150	15	35					
		12.39%	9.02%	15.57%	3.47%	15.35%	16.19%	15.89%	5.08%	11.42%	19.08%	16.10%	4.11%	10.84%	2.66%	12.93%	5.83%	31.96%	21.65%	12.22%	5.48%	25.45%	13.54%	6.67%	5.15%	13.37%	29.15%	19.72%	4.53%	6.67%	4.76%	15.12%	11.26%	16.06%	7.69%	4.74%	13.11%	11.03%	12.71%	13.66%	11.81%	17.07%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	78	1	0	0	3	2	2	0	2	0	1	1	2	5	0	1	2	0	1	0	0	0	0	0	0	2	4	1	1	0	2	1	0	2	1	9	7	8	15	0	2					
		0.72%	0.38%	0.00%	0.00%	1.49%	1.90%	0.78%	0.00%	0.91%	0.00%	0.42%	0.68%	0.99%	0.83%	0.00%	0.83%	0.63%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.90%	1.88%	0.22%	1.11%	0.00%	0.98%	0.66%	0.00%	3.85%	0.40%	1.06%	0.75%	0.91%	1.37%	0.00%	0.98%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2550	30	29	3	41	8	31	53	52	34	46	27	51	160	26	22	49	28	37	12	9	82	2	32	51	52	51	98	6	6	33	32	58	13	69	239	328	267	317	22	44					
		23.67%	11.28%	17.37%	1.16%	20.30%	7.62%	12.02%	29.94%	23.74%	25.95%	19.49%	18.49%	25.12%	26.62%	22.41%	18.33%	15.51%	14.43%	20.56%	16.44%	16.36%	23.63%	2.67%	23.53%	29.65%	23.32%	23.94%	21.12%	6.67%	7.14%	16.10%	21.19%	30.05%	25.00%	27.27%	28.22%	35.12%	30.31%	28.87%	17.32%	21.46%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	123	0	1	1	8	2	2	3	2	0	5	2	1	1	1	0	1	2	2	0	0	2	0	0	2	3	5	4	1	0	2	2	4	0	1	17	18	10	16	2	0					
		1.14%	0.00%	0.60%	0.39%	3.96%	1.90%	0.78%	1.69%	0.91%	0.00%	2.12%	1.37%	0.49%	0.17%	0.86%	0.00%	0.32%	1.03%	1.11%	0.00%	0.00%	0.58%	0.00%	0.00%	1.16%	1.35%	2.35%	0.86%	1.11%	0.00%	0.98%	1.32%	2.07%	0.00%	0.40%	2.01%	1.93%	1.14%	1.46%	1.57%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4773	158	89	241	61	50	143	84	113	47	104	73	91	296	53	57	116	94	85	47	23	160	62	65	81	68	50	210	49	68	104	81	75	30	114	308	313	343	417	68	82					
		44.30%	59.40%	53.29%	93.05%	30.20%	47.62%	55.43%	47.46%	51.60%	35.88%	44.07%	50.00%	44.83%	49.25%	45.69%	47.50%	36.71%	48.45%	47.22%	64.38%	41.82%	46.11%	82.67%	47.79%	47.09%	30.49%	23.47%	45.26%	54.44%	80.95%	50.73%	53.64%	38.86%	57.69%	45.06%	36.36%	33.51%	38.93%	37.98%	53.54%	40.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	37	0	0	1	1	0	1	0	0	0	3	0	1	6	0	1	1	0	1	0	0	0	2	1	0	1	1	2	0	1	0	0	0	0	2	1	3	3	2	0	2					
		0.34%	0.00%	0.00%	0.39%	0.50%	0.00%	0.39%	0.00%	0.00%	0.00%	1.27%	0.00%	0.49%	0.99%	0.00%	0.83%	0.32%	0.00%	0.56%	0.00%	0.00%	0.00%	2.67%	0.74%	0.00%	0.45%	0.47%	0.43%	0.00%	1.19%	0.00%	0.00%	0.00%	0.00%	0.79%	0.12%	0.32%	0.34%	0.18%	0.00%	0.98%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
