Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Яковлевская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220					
24	7.Политическая партия «Либерально-демократическая партия России»	1219	223	47	58	2	53	32	5	38	6	12	26	4	6	8	89	79	24	32	32	28	271	0	10	103	31					
		13.36%	13.24%	10.33%	13.46%	2.99%	20.46%	14.16%	10.00%	13.97%	7.14%	10.81%	11.11%	6.15%	8.70%	13.79%	13.17%	13.55%	10.43%	12.12%	8.72%	12.17%	17.01%	0.00%	8.47%	15.73%	18.34%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	697	173	28	34	3	19	20	2	8	10	5	9	3	1	6	56	52	14	35	40	15	118	12	7	17	10					
		7.64%	10.27%	6.15%	7.89%	4.48%	7.34%	8.85%	4.00%	2.94%	11.90%	4.50%	3.85%	4.62%	1.45%	10.34%	8.28%	8.92%	6.09%	13.26%	10.90%	6.52%	7.41%	6.86%	5.93%	2.60%	5.92%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	58	7	3	1	1	3	4	1	3	0	1	1	1	0	0	2	3	4	1	2	3	11	0	0	5	1					
		0.64%	0.42%	0.66%	0.23%	1.49%	1.16%	1.77%	2.00%	1.10%	0.00%	0.90%	0.43%	1.54%	0.00%	0.00%	0.30%	0.51%	1.74%	0.38%	0.54%	1.30%	0.69%	0.00%	0.00%	0.76%	0.59%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5391	922	282	261	47	132	108	40	180	49	66	152	36	46	30	363	329	101	159	221	130	950	133	83	464	107					
		59.08%	54.75%	61.98%	60.56%	70.15%	50.97%	47.79%	80.00%	66.18%	58.33%	59.46%	64.96%	55.38%	66.67%	51.72%	53.70%	56.43%	43.91%	60.23%	60.22%	56.52%	59.64%	76.00%	70.34%	70.84%	63.31%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	64	22	1	8	1	0	1	0	2	0	0	1	0	1	1	1	3	0	0	2	2	17	0	0	1	0					
		0.70%	1.31%	0.22%	1.86%	1.49%	0.00%	0.44%	0.00%	0.74%	0.00%	0.00%	0.43%	0.00%	1.45%	1.72%	0.15%	0.51%	0.00%	0.00%	0.54%	0.87%	1.07%	0.00%	0.00%	0.15%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
