Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																										
Дата голосования: 18.09.2016																																										
																																										
Наименование Избирательной комиссии:    Усть-Донецкая																																										
																																										
Сводная таблица итогов голосования по федеральному избирательному округу																																										
																																										
		Сумма	УИК №2354	УИК №2355	УИК №2356	УИК №2357	УИК №2358	УИК №2359	УИК №2360	УИК №2361	УИК №2362	УИК №2363	УИК №2364	УИК №2365	УИК №2366	УИК №2367	УИК №2368	УИК №2369	УИК №2370	УИК №2371	УИК №2372	УИК №2373	УИК №2374	УИК №2375	УИК №2376	УИК №2377	УИК №2378	УИК №2379	УИК №8085	УИК №8088	УИК №8089	УИК №8097	УИК №8346									
		0.06%	0.00%	0.45%	0.13%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.15%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	347	0	2	4	3	1	2	0	0	0	1	2	2	6	6	12	5	3	0	3	0	0	7	0	2	0	2	44	92	104	17	27									
		2.35%	0.00%	0.90%	0.51%	0.28%	0.17%	0.58%	0.00%	0.00%	0.00%	0.66%	0.35%	1.15%	0.43%	0.45%	0.88%	0.71%	0.53%	0.00%	0.90%	0.00%	0.00%	1.38%	0.00%	0.83%	0.00%	0.35%	19.47%	28.84%	40.94%	22.67%	4.71%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	1300	8	19	51	60	52	42	30	8	10	8	29	13	170	113	168	102	63	16	41	35	21	26	17	14	5	87	2	15	9	3	63									
		8.79%	4.82%	8.52%	6.51%	5.61%	9.03%	12.28%	12.71%	3.09%	5.88%	5.26%	5.08%	7.47%	12.30%	8.41%	12.38%	14.47%	11.05%	6.27%	12.35%	9.21%	8.14%	5.13%	4.90%	5.79%	1.33%	15.37%	0.88%	4.70%	3.54%	4.00%	10.99%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	32	0	1	1	1	0	1	0	1	0	0	1	0	7	4	6	2	0	0	0	0	0	1	0	1	0	2	0	0	1	1	1									
		0.22%	0.00%	0.45%	0.13%	0.09%	0.00%	0.29%	0.00%	0.39%	0.00%	0.00%	0.18%	0.00%	0.51%	0.30%	0.44%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.41%	0.00%	0.35%	0.00%	0.00%	0.39%	1.33%	0.17%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	540	6	9	20	21	4	5	6	2	3	13	14	5	102	57	102	38	19	6	18	20	5	5	3	2	2	12	8	13	6	3	11									
		3.65%	3.61%	4.04%	2.55%	1.96%	0.69%	1.46%	2.54%	0.77%	1.76%	8.55%	2.45%	2.87%	7.38%	4.24%	7.52%	5.39%	3.33%	2.35%	5.42%	5.26%	1.94%	0.99%	0.86%	0.83%	0.53%	2.12%	3.54%	4.08%	2.36%	4.00%	1.92%									
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
