Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Минусинская городская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	790	35	25	35	35	25	0	35	25	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	25	0	25					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	156	6	8	0	1	7	0	5	1	4	7	7	4	2	18	2	10	12	4	12	8	6	8	12	8	0	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	103	1	2	2	2	10	0	5	0	3	6	4	0	1	4	5	2	5	5	17	3	2	6	2	8	6	2					
14	Число погашенных открепительных удостоверений	634	29	17	35	34	18	0	30	24	31	28	28	31	33	17	33	25	23	31	23	27	29	27	23	17	0	21					
15	Число открепительных удостоверений выданных ТИК	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	"1. ""ЕДИНЕНИЕ"""	420	18	1	8	8	8	37	4	6	22	16	11	17	11	11	28	21	16	18	27	23	31	29	15	11	1	22					
		1.56%	1.44%	0.15%	0.67%	0.90%	0.96%	4.76%	0.39%	0.94%	2.52%	1.20%	1.03%	1.86%	1.07%	1.06%	3.67%	1.52%	1.19%	1.38%	1.90%	1.75%	2.78%	2.26%	1.17%	0.93%	0.76%	2.33%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	563	26	13	10	29	25	21	18	5	16	29	26	16	17	15	11	35	19	27	28	33	23	36	43	11	0	31					
		2.09%	2.08%	1.96%	0.83%	3.26%	3.01%	2.70%	1.77%	0.78%	1.83%	2.19%	2.45%	1.75%	1.65%	1.44%	1.44%	2.53%	1.42%	2.07%	1.97%	2.51%	2.06%	2.81%	3.35%	0.93%	0.0%	3.28%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	379	23	10	13	10	8	15	15	11	18	18	15	16	12	13	25	10	16	13	20	18	14	22	16	13	0	15					
		1.40%	1.84%	1.51%	1.09%	1.12%	0.96%	1.93%	1.48%	1.72%	2.06%	1.36%	1.41%	1.75%	1.17%	1.25%	3.28%	0.72%	1.19%	0.99%	1.41%	1.37%	1.25%	1.72%	1.25%	1.10%	0.0%	1.58%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1063	58	18	18	20	32	13	23	18	38	75	49	27	26	37	25	46	49	51	68	67	74	67	86	30	1	47					
		3.95%	4.64%	2.71%	1.51%	2.25%	3.86%	1.67%	2.27%	2.83%	4.35%	5.66%	4.62%	2.96%	2.53%	3.57%	3.28%	3.33%	3.66%	3.91%	4.79%	5.10%	6.65%	5.23%	6.71%	2.54%	0.76%	4.97%					
22	"5. ""За Русь Святую"""	125	2	2	6	5	7	5	4	3	0	5	7	6	2	8	6	6	9	11	5	9	4	3	3	3	1	3					
		0.46%	0.16%	0.30%	0.50%	0.56%	0.84%	0.64%	0.39%	0.47%	0.0%	0.37%	0.66%	0.65%	0.19%	0.77%	0.78%	0.43%	0.67%	0.84%	0.35%	0.68%	0.35%	0.23%	0.23%	0.25%	0.76%	0.31%					
23	"6. ""Объединенная Российская партия ""Русь"""	47	2	0	2	3	0	4	0	0	3	4	2	3	0	0	4	4	2	3	3	1	2	3	1	0	0	1					
		0.17%	0.16%	0.0%	0.16%	0.33%	0.0%	0.51%	0.0%	0.0%	0.34%	0.30%	0.18%	0.32%	0.0%	0.0%	0.52%	0.29%	0.14%	0.23%	0.21%	0.07%	0.17%	0.23%	0.07%	0.0%	0.0%	0.10%					
24	"7. ""Новый курс - Автомобильная Россия"""	148	4	4	7	9	0	7	10	4	7	12	3	6	0	9	4	3	5	4	5	5	9	7	9	6	0	9					
		0.55%	0.32%	0.60%	0.58%	1.01%	0.0%	0.90%	0.98%	0.62%	0.80%	0.90%	0.28%	0.65%	0.0%	0.86%	0.52%	0.21%	0.37%	0.30%	0.35%	0.38%	0.80%	0.54%	0.70%	0.50%	0.0%	0.95%					
25	"8. ""Народно-республиканская партия России"""	15	0	0	0	0	1	5	0	1	0	0	1	1	0	0	2	1	0	1	0	0	0	0	1	0	0	1					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.12%	0.64%	0.0%	0.15%	0.0%	0.0%	0.09%	0.10%	0.0%	0.0%	0.26%	0.07%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.10%					
26	"9. ""Российская экологическая партия ""Зеленые"""	67	1	0	3	0	1	5	2	0	3	3	3	5	5	6	1	4	4	0	2	5	4	4	2	1	0	3					
		0.24%	0.08%	0.0%	0.25%	0.0%	0.12%	0.64%	0.19%	0.0%	0.34%	0.22%	0.28%	0.54%	0.48%	0.57%	0.13%	0.29%	0.29%	0.0%	0.14%	0.38%	0.35%	0.31%	0.15%	0.08%	0.0%	0.31%					
27	"10. ""Аграрная партия России"""	607	29	16	29	18	26	8	21	15	23	22	25	26	18	46	25	29	26	35	45	24	29	23	11	15	7	16					
		2.25%	2.32%	2.41%	2.43%	2.02%	3.13%	1.02%	2.07%	2.35%	2.63%	1.66%	2.36%	2.85%	1.75%	4.44%	3.28%	2.10%	1.94%	2.68%	3.17%	1.82%	2.60%	1.79%	0.85%	1.27%	5.38%	1.69%					
28	"11. ""Истинные патриоты России"""	24	0	0	0	2	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	14					
		0.08%	0.0%	0.0%	0.0%	0.22%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	1.48%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	96	7	6	4	1	2	11	8	5	4	3	2	2	3	2	5	1	2	1	3	6	2	7	1	3	2	3					
		0.35%	0.56%	0.90%	0.33%	0.11%	0.24%	1.41%	0.78%	0.78%	0.45%	0.22%	0.18%	0.21%	0.29%	0.19%	0.65%	0.07%	0.14%	0.07%	0.21%	0.45%	0.17%	0.54%	0.07%	0.25%	1.53%	0.31%					
30	"13. ""Демократическая партия России"""	48	2	0	3	4	0	5	2	0	9	1	1	2	0	1	3	3	0	0	1	3	1	3	2	1	0	1					
		0.17%	0.16%	0.0%	0.25%	0.45%	0.0%	0.64%	0.19%	0.0%	1.03%	0.07%	0.09%	0.21%	0.0%	0.09%	0.39%	0.21%	0.0%	0.0%	0.07%	0.22%	0.08%	0.23%	0.15%	0.08%	0.0%	0.10%					
31	"14. ""Великая Россия - Евразийский Союз"""	43	0	2	2	3	1	8	2	1	0	1	1	0	3	1	1	5	1	2	2	1	0	2	1	1	0	2					
		0.15%	0.0%	0.30%	0.16%	0.33%	0.12%	1.02%	0.19%	0.15%	0.0%	0.07%	0.09%	0.0%	0.29%	0.09%	0.13%	0.36%	0.07%	0.15%	0.14%	0.07%	0.0%	0.15%	0.07%	0.08%	0.0%	0.21%					
32	"15. ""Партия СЛОН"""	44	2	1	4	0	0	5	2	0	1	0	3	0	6	1	0	0	2	0	3	3	1	5	2	1	0	2					
		0.16%	0.16%	0.15%	0.33%	0.0%	0.0%	0.64%	0.19%	0.0%	0.11%	0.0%	0.28%	0.0%	0.58%	0.09%	0.0%	0.0%	0.14%	0.0%	0.21%	0.22%	0.08%	0.39%	0.15%	0.08%	0.0%	0.21%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6295	291	153	325	231	172	15	217	170	193	340	264	170	227	227	122	345	316	379	397	321	289	349	352	226	14	190					
		23.39%	23.31%	23.11%	27.26%	26.01%	20.74%	1.93%	21.42%	26.72%	22.10%	25.69%	24.92%	18.64%	22.14%	21.93%	16.01%	25.01%	23.63%	29.08%	28.01%	24.44%	25.98%	27.28%	27.5%	19.16%	10.76%	20.12%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	49	1	1	1	0	1	11	4	2	1	1	2	2	0	3	2	5	0	1	2	1	1	1	0	2	0	4					
		0.18%	0.08%	0.15%	0.08%	0.0%	0.12%	1.41%	0.39%	0.31%	0.11%	0.07%	0.18%	0.21%	0.0%	0.28%	0.26%	0.36%	0.0%	0.07%	0.14%	0.07%	0.08%	0.07%	0.0%	0.16%	0.0%	0.42%					
35	"18. ""ЛДПР"""	3272	154	101	156	115	98	225	133	91	100	144	96	139	134	128	91	163	135	131	143	140	76	126	126	180	12	135					
		12.16%	12.33%	15.25%	13.08%	12.95%	11.82%	28.95%	13.12%	14.30%	11.45%	10.88%	9.06%	15.24%	13.07%	12.36%	11.94%	11.82%	10.09%	10.05%	10.09%	10.66%	6.83%	9.85%	9.84%	15.26%	9.23%	14.30%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	274	11	7	15	9	11	7	9	3	14	6	10	14	10	9	7	13	21	9	13	9	19	11	11	8	3	15					
		1.01%	0.88%	1.05%	1.25%	1.01%	1.32%	0.90%	0.88%	0.47%	1.60%	0.45%	0.94%	1.53%	0.97%	0.86%	0.91%	0.94%	1.57%	0.69%	0.91%	0.68%	1.70%	0.86%	0.85%	0.67%	2.30%	1.58%					
37	"20. ""Политическая партия ""Единая Россия"""	6659	284	170	298	206	215	178	263	179	211	338	280	240	262	273	187	342	346	319	365	324	271	309	307	248	31	213					
		24.74%	22.75%	25.67%	25.0%	23.19%	25.93%	22.90%	25.96%	28.14%	24.16%	25.54%	26.44%	26.31%	25.56%	26.37%	24.54%	24.80%	25.87%	24.48%	25.75%	24.67%	24.37%	24.15%	23.98%	21.03%	23.84%	22.56%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	2	0	0	1	1	8	3	1	0	0	1	1	0	0	1	1	0	0	1	1	2	0	1	0	0	0					
		0.09%	0.16%	0.0%	0.0%	0.11%	0.12%	1.02%	0.29%	0.15%	0.0%	0.0%	0.09%	0.10%	0.0%	0.0%	0.13%	0.07%	0.0%	0.0%	0.07%	0.07%	0.17%	0.0%	0.07%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	88	5	3	3	5	2	5	2	0	3	5	0	3	2	2	1	2	8	5	5	4	7	3	4	2	0	7					
		0.32%	0.40%	0.45%	0.25%	0.56%	0.24%	0.64%	0.19%	0.0%	0.34%	0.37%	0.0%	0.32%	0.19%	0.19%	0.13%	0.14%	0.59%	0.38%	0.35%	0.30%	0.62%	0.23%	0.31%	0.16%	0.0%	0.74%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5033	273	124	234	175	189	24	225	101	165	229	212	183	223	211	173	252	284	224	196	244	187	180	206	333	48	138					
		18.70%	21.87%	18.73%	19.63%	19.70%	22.79%	3.08%	22.21%	15.88%	18.90%	17.30%	20.01%	20.06%	21.75%	20.38%	22.70%	18.27%	21.24%	17.19%	13.83%	18.58%	16.81%	14.07%	16.09%	28.24%	36.92%	14.61%					
																																	
41	Против всех	1265	42	18	50	29	19	85	39	20	36	69	37	24	51	27	19	75	63	60	77	64	59	85	75	72	9	61					
		4.70%	3.36%	2.71%	4.19%	3.26%	2.29%	10.93%	3.84%	3.14%	4.12%	5.21%	3.49%	2.63%	4.97%	2.60%	2.49%	5.43%	4.71%	4.60%	5.43%	4.87%	5.30%	6.64%	5.85%	6.10%	6.92%	6.46%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
