Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Саргатская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	265	10	10	15	10	5	5	10	10	10	5	5	5	5	5	5	5	5	10	5	5	10	5	5	5	5	5	5	10	5	5	5	5	5	10	5	5	5	10	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	37	1	3	6	1	0	0	2	2	1	0	1	0	5	0	0	0	0	4	1	0	1	0	0	0	0	0	0	2	0	1	0	0	0	2	0	1	0	2	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	57	0	0	3	1	1	0	9	3	1	0	3	2	3	3	1	3	2	4	0	0	2	0	0	3	0	0	0	2	1	3	1	0	0	0	0	1	1	3	1	0					
14	Число погашенных открепительных удостоверений	228	9	7	9	9	5	5	8	8	9	5	4	5	0	5	5	5	5	6	4	5	9	5	5	5	5	5	5	8	5	4	5	5	5	8	5	4	5	8	5	4					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	212	8	7	12	4	1	2	11	8	8	7	7	7	11	6	0	0	2	10	13	1	11	2	0	3	9	2	4	16	1	1	1	1	1	7	4	5	2	8	7	2					
		2.11%	1.70%	1.03%	1.90%	0.61%	0.73%	2.40%	1.90%	1.22%	2.07%	6.54%	2.83%	5.38%	2.91%	2.59%	0.0%	0.0%	0.79%	1.38%	3.03%	0.64%	2.85%	3.92%	0.0%	1.14%	12.32%	3.22%	4.76%	3.68%	2.27%	0.91%	1.25%	1.66%	1.04%	1.93%	4.30%	5.0%	2.94%	2.33%	7.0%	1.76%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	116	4	7	6	9	0	0	5	12	5	1	1	0	3	3	0	1	7	14	12	0	4	0	0	1	0	2	1	2	0	0	0	0	2	3	0	0	1	7	1	2					
		1.15%	0.85%	1.03%	0.95%	1.39%	0.0%	0.0%	0.86%	1.83%	1.29%	0.93%	0.40%	0.0%	0.79%	1.29%	0.0%	1.61%	2.76%	1.93%	2.80%	0.0%	1.03%	0.0%	0.0%	0.38%	0.0%	3.22%	1.19%	0.46%	0.0%	0.0%	0.0%	0.0%	2.08%	0.82%	0.0%	0.0%	1.47%	2.04%	1.0%	1.76%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	340	10	20	19	14	3	2	17	12	9	0	9	1	25	11	0	0	22	26	37	6	20	2	0	16	0	0	0	16	1	2	3	1	2	5	4	4	1	15	1	4					
		3.39%	2.13%	2.95%	3.02%	2.16%	2.20%	2.40%	2.95%	1.83%	2.33%	0.0%	3.64%	0.76%	6.61%	4.76%	0.0%	0.0%	8.69%	3.60%	8.64%	3.89%	5.19%	3.92%	0.0%	6.08%	0.0%	0.0%	0.0%	3.68%	2.27%	1.83%	3.75%	1.66%	2.08%	1.38%	4.30%	4.0%	1.47%	4.37%	1.0%	3.53%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	113	4	6	10	5	1	0	5	10	4	1	6	3	3	1	3	1	0	15	10	0	2	1	1	0	0	0	4	4	0	0	0	1	0	1	2	0	1	7	0	1					
		1.12%	0.85%	0.88%	1.58%	0.77%	0.73%	0.0%	0.86%	1.52%	1.03%	0.93%	2.42%	2.30%	0.79%	0.43%	4.22%	1.61%	0.0%	2.07%	2.33%	0.0%	0.51%	1.96%	1.49%	0.0%	0.0%	0.0%	4.76%	0.92%	0.0%	0.0%	0.0%	1.66%	0.0%	0.27%	2.15%	0.0%	1.47%	2.04%	0.0%	0.88%					
22	"5. ""За Русь Святую"""	55	3	6	6	1	0	0	3	1	0	0	1	4	2	0	0	0	0	4	1	2	2	3	0	0	0	0	1	2	1	0	0	3	0	0	4	0	0	4	0	1					
		0.54%	0.63%	0.88%	0.95%	0.15%	0.0%	0.0%	0.52%	0.15%	0.0%	0.0%	0.40%	3.07%	0.52%	0.0%	0.0%	0.0%	0.0%	0.55%	0.23%	1.29%	0.51%	5.88%	0.0%	0.0%	0.0%	0.0%	1.19%	0.46%	2.27%	0.0%	0.0%	5.0%	0.0%	0.0%	4.30%	0.0%	0.0%	1.16%	0.0%	0.88%					
23	"6. ""Объединенная Российская партия ""Русь"""	19	1	0	2	0	0	1	0	4	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1	0	3	0	0	1	1	1	0	0	0	0	0					
		0.18%	0.21%	0.0%	0.31%	0.0%	0.0%	1.20%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	2.75%	0.0%	0.0%	1.04%	0.27%	1.07%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	43	2	2	3	1	3	0	2	2	1	0	0	1	0	0	0	1	0	7	0	2	3	0	0	1	0	0	0	1	1	2	0	0	0	2	0	0	0	6	0	0					
		0.42%	0.42%	0.29%	0.47%	0.15%	2.20%	0.0%	0.34%	0.30%	0.25%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	1.61%	0.0%	0.96%	0.0%	1.29%	0.77%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.23%	2.27%	1.83%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	1.74%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	16	0	0	0	2	0	0	1	1	0	0	1	0	0	1	0	0	5	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0					
		0.15%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.17%	0.15%	0.0%	0.0%	0.40%	0.0%	0.0%	0.43%	0.0%	0.0%	1.97%	0.13%	0.0%	0.64%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	18	1	2	1	0	0	1	3	1	0	0	1	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0					
		0.17%	0.21%	0.29%	0.15%	0.0%	0.0%	1.20%	0.52%	0.15%	0.0%	0.0%	0.40%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	1.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	826	21	15	19	19	6	5	11	24	69	4	18	8	52	29	6	4	16	49	50	12	48	15	4	41	11	21	7	33	6	6	21	6	5	39	29	19	6	32	30	10					
		8.23%	4.47%	2.21%	3.02%	2.93%	4.41%	6.02%	1.90%	3.66%	17.92%	3.73%	7.28%	6.15%	13.75%	12.55%	8.45%	6.45%	6.32%	6.78%	11.68%	7.79%	12.46%	29.41%	5.97%	15.58%	15.06%	33.87%	8.33%	7.60%	13.63%	5.50%	26.25%	10.0%	5.20%	10.77%	31.18%	19.0%	8.82%	9.32%	30.0%	8.84%					
28	"11. ""Истинные патриоты России"""	17	0	1	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	2	1	1	0	1	1	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0					
		0.16%	0.0%	0.14%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.27%	0.0%	1.29%	0.25%	1.96%	0.0%	0.38%	1.36%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.15%	1.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	105	4	6	8	8	0	0	6	4	4	1	5	4	4	6	0	0	0	7	4	0	4	0	0	4	4	2	0	8	2	1	0	1	0	4	0	0	0	4	0	0					
		1.04%	0.85%	0.88%	1.27%	1.23%	0.0%	0.0%	1.04%	0.61%	1.03%	0.93%	2.02%	3.07%	1.05%	2.59%	0.0%	0.0%	0.0%	0.96%	0.93%	0.0%	1.03%	0.0%	0.0%	1.52%	5.47%	3.22%	0.0%	1.84%	4.54%	0.91%	0.0%	1.66%	0.0%	1.10%	0.0%	0.0%	0.0%	1.16%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	51	1	3	1	3	1	0	3	1	2	0	1	0	2	1	0	0	0	4	2	0	4	0	0	3	0	0	2	1	0	0	3	1	0	5	0	0	0	0	0	7					
		0.50%	0.21%	0.44%	0.15%	0.46%	0.73%	0.0%	0.52%	0.15%	0.51%	0.0%	0.40%	0.0%	0.52%	0.43%	0.0%	0.0%	0.0%	0.55%	0.46%	0.0%	1.03%	0.0%	0.0%	1.14%	0.0%	0.0%	2.38%	0.23%	0.0%	0.0%	3.75%	1.66%	0.0%	1.38%	0.0%	0.0%	0.0%	0.0%	0.0%	6.19%					
31	"14. ""Великая Россия - Евразийский Союз"""	30	1	0	3	2	0	0	2	0	1	1	1	3	1	3	0	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	2	0	0	1	1	0	2	0	1	0					
		0.29%	0.21%	0.0%	0.47%	0.30%	0.0%	0.0%	0.34%	0.0%	0.25%	0.93%	0.40%	2.30%	0.26%	1.29%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	0.0%	0.0%	0.0%	2.5%	0.0%	0.0%	0.27%	1.07%	0.0%	2.94%	0.0%	1.0%	0.0%					
32	"15. ""Партия СЛОН"""	11	0	0	0	1	0	0	1	2	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0					
		0.10%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.17%	0.30%	0.0%	0.0%	0.40%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	1.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	434	17	53	23	55	4	1	28	48	21	3	12	4	8	1	0	3	12	32	9	8	8	0	3	6	2	1	1	11	4	3	4	2	0	15	1	0	1	16	2	12					
		4.32%	3.62%	7.84%	3.65%	8.50%	2.94%	1.20%	4.86%	7.33%	5.45%	2.80%	4.85%	3.07%	2.11%	0.43%	0.0%	4.83%	4.74%	4.43%	2.10%	5.19%	2.07%	0.0%	4.47%	2.28%	2.73%	1.61%	1.19%	2.53%	9.09%	2.75%	5.0%	3.33%	0.0%	4.14%	1.07%	0.0%	1.47%	4.66%	2.0%	10.61%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	49	1	2	1	3	1	0	3	1	2	0	2	2	1	1	0	0	4	5	0	0	2	0	0	1	4	0	0	1	0	2	0	0	0	2	0	0	1	5	2	0					
		0.48%	0.21%	0.29%	0.15%	0.46%	0.73%	0.0%	0.52%	0.15%	0.51%	0.0%	0.80%	1.53%	0.26%	0.43%	0.0%	0.0%	1.58%	0.69%	0.0%	0.0%	0.51%	0.0%	0.0%	0.38%	5.47%	0.0%	0.0%	0.23%	0.0%	1.83%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	1.47%	1.45%	2.0%	0.0%					
35	"18. ""ЛДПР"""	1703	92	128	108	161	28	5	126	110	64	14	34	24	56	27	15	10	51	124	49	28	54	3	7	72	0	9	16	56	5	19	23	16	12	37	9	10	15	54	13	19					
		16.98%	19.61%	18.93%	17.17%	24.88%	20.58%	6.02%	21.87%	16.81%	16.62%	13.08%	13.76%	18.46%	14.81%	11.68%	21.12%	16.12%	20.15%	17.17%	11.44%	18.18%	14.02%	5.88%	10.44%	27.37%	0.0%	14.51%	19.04%	12.90%	11.36%	17.43%	28.75%	26.66%	12.5%	10.22%	9.67%	10.0%	22.05%	15.74%	13.0%	16.81%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	198	12	18	7	8	5	2	13	12	8	2	5	3	3	6	0	0	2	13	9	2	14	3	7	9	5	0	0	5	2	1	0	0	0	10	2	0	2	7	1	0					
		1.97%	2.55%	2.66%	1.11%	1.23%	3.67%	2.40%	2.25%	1.83%	2.07%	1.86%	2.02%	2.30%	0.79%	2.59%	0.0%	0.0%	0.79%	1.80%	2.10%	1.29%	3.63%	5.88%	10.44%	3.42%	6.84%	0.0%	0.0%	1.15%	4.54%	0.91%	0.0%	0.0%	0.0%	2.76%	2.15%	0.0%	2.94%	2.04%	1.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3504	227	276	301	252	42	53	239	239	100	44	61	49	94	80	25	18	76	188	126	57	106	8	11	49	25	16	31	195	14	63	8	10	58	120	19	44	26	121	13	20					
		34.95%	48.40%	40.82%	47.85%	38.94%	30.88%	63.85%	41.49%	36.54%	25.97%	41.12%	24.69%	37.69%	24.86%	34.63%	35.21%	29.03%	30.03%	26.03%	29.43%	37.01%	27.53%	15.68%	16.41%	18.63%	34.24%	25.80%	36.90%	44.93%	31.81%	57.79%	10.0%	16.66%	60.41%	33.14%	20.43%	44.0%	38.23%	35.27%	13.0%	17.69%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	0	1	1	2	0	0	1	2	3	0	0	0	2	1	0	0	3	1	2	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	2	1	0	2	1					
		0.29%	0.0%	0.14%	0.15%	0.30%	0.0%	0.0%	0.17%	0.30%	0.77%	0.0%	0.0%	0.0%	0.52%	0.43%	0.0%	0.0%	1.18%	0.13%	0.46%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	1.61%	1.19%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.0%	1.47%	0.0%	2.0%	0.88%					
39	"22. ""Развитие предпринимательства"""	17	0	1	1	2	0	0	0	0	5	1	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0					
		0.16%	0.0%	0.14%	0.15%	0.30%	0.0%	0.0%	0.0%	0.0%	1.29%	0.93%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.25%	0.0%	1.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	1.07%	0.0%	0.0%	0.29%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1620	42	92	77	79	36	6	73	135	58	27	65	14	78	32	14	16	39	177	73	19	71	9	28	41	6	7	10	56	4	6	7	15	13	88	10	8	6	36	16	31					
		16.15%	8.95%	13.60%	12.24%	12.21%	26.47%	7.22%	12.67%	20.64%	15.06%	25.23%	26.31%	10.76%	20.63%	13.85%	19.71%	25.80%	15.41%	24.51%	17.05%	12.33%	18.44%	17.64%	41.79%	15.58%	8.21%	11.29%	11.90%	12.90%	9.09%	5.50%	8.75%	25.0%	13.54%	24.30%	10.75%	8.0%	8.82%	10.49%	16.0%	27.43%					
																																															
41	Против всех	304	9	22	16	7	3	5	15	21	9	1	8	2	20	15	8	8	8	23	21	5	10	1	0	3	3	1	3	10	2	0	8	2	1	7	3	5	3	6	7	3					
		3.03%	1.91%	3.25%	2.54%	1.08%	2.20%	6.02%	2.60%	3.21%	2.33%	0.93%	3.23%	1.53%	5.29%	6.49%	11.26%	12.90%	3.16%	3.18%	4.90%	3.24%	2.59%	1.96%	0.0%	1.14%	4.10%	1.61%	3.57%	2.30%	4.54%	0.0%	10.0%	3.33%	1.04%	1.93%	3.22%	5.0%	4.41%	1.74%	7.0%	2.65%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
