Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
"Наименование Избирательной комиссии:    Екатеринбург, Октябрьская"																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	2803	57	54	52	75	82	73	69	74	43	39	63	73	89	57	90	52	77	57	66	80	57	51	85	66	30	30	73	65	53	101	73	65	96	80	60	80	61	57	97	89	63	21	25	2	1					
		5.44%	4.05%	4.88%	4.44%	5.20%	5.74%	5.83%	5.17%	5.30%	3.31%	4.89%	4.83%	5.04%	6.60%	3.86%	6.14%	3.78%	4.99%	3.46%	4.09%	7.46%	5.47%	5.36%	6.29%	4.93%	2.48%	4.49%	5.88%	6.56%	4.98%	7.59%	6.05%	4.13%	8.20%	6.73%	5.47%	7.02%	6.08%	4.30%	8.31%	8.82%	5.61%	10.09%	14.70%	3.77%	6.66%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	4368	159	137	163	137	173	140	127	143	167	103	140	171	158	117	155	142	138	167	153	107	98	68	118	98	85	48	64	53	60	86	51	107	68	60	34	56	33	49	78	62	73	10	7	5	0					
		8.47%	11.30%	12.38%	13.91%	9.50%	12.12%	11.18%	9.52%	10.25%	12.88%	12.93%	10.74%	11.82%	11.72%	7.93%	10.58%	10.32%	8.94%	10.16%	9.50%	9.99%	9.41%	7.15%	8.74%	7.32%	7.04%	7.19%	5.16%	5.35%	5.64%	6.46%	4.22%	6.80%	5.81%	5.05%	3.10%	4.92%	3.29%	3.70%	6.68%	6.15%	6.50%	4.80%	4.11%	9.43%	0.0%					
22	"5. ""За Русь Святую"""	234	2	7	4	5	7	1	7	5	6	0	6	6	7	8	10	8	5	8	8	3	4	7	5	6	2	3	4	13	5	7	5	5	8	3	6	7	7	9	6	2	2	2	3	0	0					
		0.45%	0.14%	0.63%	0.34%	0.34%	0.49%	0.07%	0.52%	0.35%	0.46%	0.0%	0.46%	0.41%	0.51%	0.54%	0.68%	0.58%	0.32%	0.48%	0.49%	0.28%	0.38%	0.73%	0.37%	0.44%	0.16%	0.44%	0.32%	1.31%	0.47%	0.52%	0.41%	0.31%	0.68%	0.25%	0.54%	0.61%	0.69%	0.68%	0.51%	0.19%	0.17%	0.96%	1.76%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	167	0	1	0	3	3	1	5	10	4	2	4	4	1	7	2	2	6	4	1	2	1	5	10	4	4	7	10	2	3	6	8	7	9	5	3	2	2	8	2	4	1	0	1	1	0					
		0.32%	0.0%	0.09%	0.0%	0.20%	0.21%	0.07%	0.37%	0.71%	0.30%	0.25%	0.30%	0.27%	0.07%	0.47%	0.13%	0.14%	0.38%	0.24%	0.06%	0.18%	0.09%	0.52%	0.74%	0.29%	0.33%	1.04%	0.80%	0.20%	0.28%	0.45%	0.66%	0.44%	0.76%	0.42%	0.27%	0.17%	0.19%	0.60%	0.17%	0.39%	0.08%	0.0%	0.58%	1.88%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	558	9	5	7	11	17	10	15	15	9	7	6	8	11	16	14	14	23	13	22	12	15	7	13	22	19	8	15	14	5	19	15	19	11	9	14	10	19	28	16	17	14	3	0	2	0					
		1.08%	0.63%	0.45%	0.59%	0.76%	1.19%	0.79%	1.12%	1.07%	0.69%	0.87%	0.46%	0.55%	0.81%	1.08%	0.95%	1.01%	1.49%	0.79%	1.36%	1.12%	1.44%	0.73%	0.96%	1.64%	1.57%	1.19%	1.20%	1.41%	0.47%	1.42%	1.24%	1.20%	0.94%	0.75%	1.27%	0.87%	1.89%	2.11%	1.37%	1.68%	1.24%	1.44%	0.0%	3.77%	0.0%					
25	"8. ""Народно-республиканская партия России"""	88	1	0	2	2	1	1	3	0	0	1	1	2	1	2	0	1	1	28	0	2	3	1	0	0	1	0	1	2	5	4	2	1	1	1	3	4	1	5	1	0	2	0	1	0	0					
		0.17%	0.07%	0.0%	0.17%	0.13%	0.07%	0.07%	0.22%	0.0%	0.0%	0.12%	0.07%	0.13%	0.07%	0.13%	0.0%	0.07%	0.06%	1.70%	0.0%	0.18%	0.28%	0.10%	0.0%	0.0%	0.08%	0.0%	0.08%	0.20%	0.47%	0.30%	0.16%	0.06%	0.08%	0.08%	0.27%	0.35%	0.09%	0.37%	0.08%	0.0%	0.17%	0.0%	0.58%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	439	9	9	15	11	6	14	5	5	7	7	12	8	11	10	21	15	12	16	19	8	10	4	6	19	25	5	10	8	7	13	12	13	9	12	7	6	5	14	9	13	9	0	3	0	0					
		0.85%	0.63%	0.81%	1.28%	0.76%	0.42%	1.11%	0.37%	0.35%	0.54%	0.87%	0.92%	0.55%	0.81%	0.67%	1.43%	1.09%	0.77%	0.97%	1.18%	0.74%	0.96%	0.42%	0.44%	1.42%	2.07%	0.74%	0.80%	0.80%	0.65%	0.97%	0.99%	0.82%	0.76%	1.01%	0.63%	0.52%	0.49%	1.05%	0.77%	1.28%	0.80%	0.0%	1.76%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1077	25	20	19	23	26	16	22	34	17	10	14	28	32	22	27	20	24	28	29	24	20	14	21	20	18	11	16	20	37	28	23	37	29	14	106	81	34	28	15	19	17	5	0	3	1					
		2.09%	1.77%	1.80%	1.62%	1.59%	1.82%	1.27%	1.64%	2.43%	1.31%	1.25%	1.07%	1.93%	2.37%	1.49%	1.84%	1.45%	1.55%	1.70%	1.80%	2.24%	1.92%	1.47%	1.55%	1.49%	1.49%	1.64%	1.29%	2.02%	3.48%	2.10%	1.90%	2.35%	2.47%	1.17%	9.68%	7.11%	3.38%	2.11%	1.28%	1.88%	1.51%	2.40%	0.0%	5.66%	6.66%					
28	"11. ""Истинные патриоты России"""	55	0	1	0	2	2	0	0	0	1	0	1	2	3	8	2	1	0	6	1	1	0	0	2	0	4	1	0	1	0	0	1	0	2	0	6	1	0	3	0	0	0	1	2	0	0					
		0.10%	0.0%	0.09%	0.0%	0.13%	0.14%	0.0%	0.0%	0.0%	0.07%	0.0%	0.07%	0.13%	0.22%	0.54%	0.13%	0.07%	0.0%	0.36%	0.06%	0.09%	0.0%	0.0%	0.14%	0.0%	0.33%	0.14%	0.0%	0.10%	0.0%	0.0%	0.08%	0.0%	0.17%	0.0%	0.54%	0.08%	0.0%	0.22%	0.0%	0.0%	0.0%	0.48%	1.17%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	556	15	8	8	14	12	8	12	12	12	9	12	15	12	10	8	16	20	21	10	17	19	9	15	2	9	4	20	15	21	19	14	14	18	13	10	30	27	24	7	4	6	2	2	1	0					
		1.07%	1.06%	0.72%	0.68%	0.97%	0.84%	0.63%	0.89%	0.86%	0.92%	1.13%	0.92%	1.03%	0.89%	0.67%	0.54%	1.16%	1.29%	1.27%	0.62%	1.58%	1.82%	0.94%	1.11%	0.14%	0.74%	0.59%	1.61%	1.51%	1.97%	1.42%	1.16%	0.89%	1.53%	1.09%	0.91%	2.63%	2.69%	1.81%	0.60%	0.39%	0.53%	0.96%	1.17%	1.88%	0.0%					
30	"13. ""Демократическая партия России"""	121	2	1	0	3	3	3	4	4	6	0	1	4	3	3	2	2	2	5	1	4	1	0	1	2	3	5	2	2	1	12	4	5	3	4	4	3	3	2	4	3	2	0	2	0	0					
		0.23%	0.14%	0.09%	0.0%	0.20%	0.21%	0.23%	0.29%	0.28%	0.46%	0.0%	0.07%	0.27%	0.22%	0.20%	0.13%	0.14%	0.12%	0.30%	0.06%	0.37%	0.09%	0.0%	0.07%	0.14%	0.24%	0.74%	0.16%	0.20%	0.09%	0.90%	0.33%	0.31%	0.25%	0.33%	0.36%	0.26%	0.29%	0.15%	0.34%	0.29%	0.17%	0.0%	1.17%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	175	4	5	2	2	3	1	2	5	2	2	7	3	4	9	2	6	9	8	7	2	6	4	5	5	0	4	6	4	7	7	4	4	4	4	4	4	1	7	4	4	2	0	0	0	0					
		0.33%	0.28%	0.45%	0.17%	0.13%	0.21%	0.07%	0.14%	0.35%	0.15%	0.25%	0.53%	0.20%	0.29%	0.61%	0.13%	0.43%	0.58%	0.48%	0.43%	0.18%	0.57%	0.42%	0.37%	0.37%	0.0%	0.59%	0.48%	0.40%	0.65%	0.52%	0.33%	0.25%	0.34%	0.33%	0.36%	0.35%	0.09%	0.52%	0.34%	0.39%	0.17%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	96	2	0	0	5	4	1	1	2	5	1	3	2	2	19	3	1	1	2	1	0	1	1	3	3	6	0	2	0	1	2	2	2	1	0	4	3	3	4	1	0	0	1	1	0	0					
		0.18%	0.14%	0.0%	0.0%	0.34%	0.28%	0.07%	0.07%	0.14%	0.38%	0.12%	0.23%	0.13%	0.14%	1.28%	0.20%	0.07%	0.06%	0.12%	0.06%	0.0%	0.09%	0.10%	0.22%	0.22%	0.49%	0.0%	0.16%	0.0%	0.09%	0.15%	0.16%	0.12%	0.08%	0.0%	0.36%	0.26%	0.29%	0.30%	0.08%	0.0%	0.0%	0.48%	0.58%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4464	188	134	110	135	161	137	144	173	134	85	114	124	143	115	146	113	158	187	149	75	73	65	149	148	63	41	70	66	61	122	87	124	95	82	69	76	46	64	86	67	63	12	8	1	1					
		8.66%	13.36%	12.11%	9.39%	9.36%	11.28%	10.94%	10.79%	12.41%	10.33%	10.67%	8.74%	8.57%	10.61%	7.80%	9.97%	8.21%	10.24%	11.38%	9.25%	7.00%	7.01%	6.83%	11.03%	11.06%	5.21%	6.14%	5.64%	6.66%	5.73%	9.17%	7.21%	7.88%	8.11%	6.90%	6.30%	6.67%	4.58%	4.83%	7.37%	6.64%	5.61%	5.76%	4.70%	1.88%	6.66%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	99	0	2	1	4	2	2	1	0	1	1	2	1	1	8	0	0	1	3	3	1	1	2	3	3	3	3	5	4	1	3	4	3	1	4	8	1	0	10	0	1	2	2	1	0	0					
		0.19%	0.0%	0.18%	0.08%	0.27%	0.14%	0.15%	0.07%	0.0%	0.07%	0.12%	0.15%	0.06%	0.07%	0.54%	0.0%	0.0%	0.06%	0.18%	0.18%	0.09%	0.09%	0.21%	0.22%	0.22%	0.24%	0.44%	0.40%	0.40%	0.09%	0.22%	0.33%	0.19%	0.08%	0.33%	0.73%	0.08%	0.0%	0.75%	0.0%	0.09%	0.17%	0.96%	0.58%	0.0%	0.0%					
35	"18. ""ЛДПР"""	5620	81	59	96	104	113	93	83	105	85	56	124	109	110	173	141	146	136	176	162	89	114	123	166	179	150	70	162	182	141	161	172	198	137	169	153	166	169	241	142	132	189	31	19	12	1					
		10.90%	5.75%	5.33%	8.19%	7.21%	7.91%	7.42%	6.22%	7.53%	6.55%	7.03%	9.51%	7.53%	8.16%	11.73%	9.63%	10.61%	8.81%	10.71%	10.06%	8.30%	10.95%	12.93%	12.29%	13.37%	12.42%	10.49%	13.06%	18.38%	13.26%	12.10%	14.26%	12.58%	11.70%	14.22%	13.97%	14.58%	16.84%	18.21%	12.17%	13.09%	16.84%	14.90%	11.17%	22.64%	6.66%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	735	19	15	9	14	18	10	19	27	19	12	16	24	17	19	18	20	20	19	18	15	22	17	19	22	17	12	15	14	19	16	11	27	16	18	13	28	12	18	23	13	27	4	4	0	0					
		1.42%	1.35%	1.35%	0.76%	0.97%	1.26%	0.79%	1.42%	1.93%	1.46%	1.50%	1.22%	1.65%	1.26%	1.28%	1.22%	1.45%	1.29%	1.15%	1.11%	1.40%	2.11%	1.78%	1.40%	1.64%	1.40%	1.79%	1.20%	1.41%	1.78%	1.20%	0.91%	1.71%	1.36%	1.51%	1.18%	2.46%	1.19%	1.36%	1.97%	1.28%	2.40%	1.92%	2.35%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	15939	359	273	293	496	334	368	381	362	342	186	340	430	373	502	422	379	459	436	541	322	317	352	410	425	432	244	447	309	383	384	411	561	402	412	338	360	387	438	433	365	400	74	34	12	11					
		30.94%	25.51%	24.68%	25.02%	34.39%	23.40%	29.39%	28.56%	25.96%	26.38%	23.36%	26.09%	29.73%	27.69%	34.05%	28.82%	27.56%	29.76%	26.53%	33.60%	30.06%	30.45%	37.01%	30.37%	31.76%	35.79%	36.58%	36.04%	31.21%	36.03%	28.87%	34.07%	35.66%	34.35%	34.68%	30.86%	31.63%	38.58%	33.10%	37.13%	36.21%	35.65%	35.57%	20.0%	22.64%	73.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	86	0	3	3	5	0	1	1	1	4	2	4	3	0	3	2	3	3	2	3	0	4	1	2	3	2	1	3	3	0	1	1	2	0	2	1	1	3	1	1	5	2	2	2	0	0					
		0.16%	0.0%	0.27%	0.25%	0.34%	0.0%	0.07%	0.07%	0.07%	0.30%	0.25%	0.30%	0.20%	0.0%	0.20%	0.13%	0.21%	0.19%	0.12%	0.18%	0.0%	0.38%	0.10%	0.14%	0.22%	0.16%	0.14%	0.24%	0.30%	0.0%	0.07%	0.08%	0.12%	0.0%	0.16%	0.09%	0.08%	0.29%	0.07%	0.08%	0.49%	0.17%	0.96%	1.17%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	211	3	2	8	3	6	5	1	3	3	3	6	4	5	7	10	9	7	9	5	2	8	1	5	4	6	3	3	3	7	4	10	13	2	8	1	6	1	5	13	4	3	0	0	0	0					
		0.40%	0.21%	0.18%	0.68%	0.20%	0.42%	0.39%	0.07%	0.21%	0.23%	0.37%	0.46%	0.27%	0.37%	0.47%	0.68%	0.65%	0.45%	0.54%	0.31%	0.18%	0.76%	0.10%	0.37%	0.29%	0.49%	0.44%	0.24%	0.30%	0.65%	0.30%	0.82%	0.82%	0.17%	0.67%	0.09%	0.52%	0.09%	0.37%	1.11%	0.39%	0.26%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3269	125	75	50	82	95	104	79	83	98	64	105	103	99	100	106	85	96	100	63	64	54	55	65	78	63	40	78	78	74	102	69	78	82	82	73	63	56	83	58	53	84	9	12	4	0					
		6.34%	8.88%	6.78%	4.26%	5.68%	6.65%	8.30%	5.92%	5.95%	7.56%	8.04%	8.05%	7.12%	7.34%	6.78%	7.24%	6.18%	6.22%	6.08%	3.91%	5.97%	5.18%	5.78%	4.81%	5.82%	5.21%	5.99%	6.29%	7.87%	6.96%	7.66%	5.72%	4.95%	7.00%	6.90%	6.66%	5.53%	5.58%	6.27%	4.97%	5.25%	7.48%	4.32%	7.05%	7.54%	0.0%					
																																																				
41	Против всех	2497	33	42	54	85	72	52	49	51	59	28	62	50	58	80	56	71	70	91	85	53	56	43	87	62	92	36	67	55	50	80	72	110	46	62	65	50	25	73	44	43	53	13	10	2	0					
		4.84%	2.34%	3.79%	4.61%	5.89%	5.04%	4.15%	3.67%	3.65%	4.55%	3.51%	4.75%	3.45%	4.30%	5.42%	3.82%	5.16%	4.53%	5.53%	5.27%	4.94%	5.37%	4.52%	6.44%	4.63%	7.62%	5.39%	5.40%	5.55%	4.70%	6.01%	5.97%	6.99%	3.93%	5.21%	5.93%	4.39%	2.49%	5.51%	3.77%	4.26%	4.72%	6.25%	5.88%	3.77%	0.0%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
