Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Котласская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2065	112	297	15	86	200	176	43	76	26	9	98	93	26	74	13	204	251	44	28	94	42	58					
		24.33%	22.81%	23.57%	13.39%	30.82%	28.01%	24.48%	23.76%	20.05%	17.81%	10.71%	26.99%	26.27%	20.63%	21.08%	14.29%	29.48%	27.11%	24.31%	17.07%	24.42%	20.90%	20.14%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1497	60	237	22	34	129	156	32	90	20	8	48	50	14	55	21	127	143	21	29	82	33	86					
		17.64%	12.22%	18.81%	19.64%	12.19%	18.07%	21.70%	17.68%	23.75%	13.70%	9.52%	13.22%	14.12%	11.11%	15.67%	23.08%	18.35%	15.44%	11.60%	17.68%	21.30%	16.42%	29.86%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	81	3	5	2	2	11	3	3	0	0	2	7	3	0	3	3	11	11	1	2	6	0	3					
		0.95%	0.61%	0.40%	1.79%	0.72%	1.54%	0.42%	1.66%	0.00%	0.00%	2.38%	1.93%	0.85%	0.00%	0.85%	3.30%	1.59%	1.19%	0.55%	1.22%	1.56%	0.00%	1.04%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1515	105	302	20	37	119	132	32	51	28	15	54	70	5	55	10	94	186	22	36	65	24	53					
		17.85%	21.38%	23.97%	17.86%	13.26%	16.67%	18.36%	17.68%	13.46%	19.18%	17.86%	14.88%	19.77%	3.97%	15.67%	10.99%	13.58%	20.09%	12.15%	21.95%	16.88%	11.94%	18.40%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	156	6	26	5	2	17	7	8	11	4	2	8	8	1	6	1	11	12	2	2	9	2	6					
		1.84%	1.22%	2.06%	4.46%	0.72%	2.38%	0.97%	4.42%	2.90%	2.74%	2.38%	2.20%	2.26%	0.79%	1.71%	1.10%	1.59%	1.30%	1.10%	1.22%	2.34%	0.99%	2.08%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3058	200	372	47	112	228	242	60	145	64	47	140	125	80	154	41	237	309	91	64	124	98	78					
		36.03%	40.73%	29.52%	41.96%	40.14%	31.93%	33.66%	33.15%	38.26%	43.84%	55.95%	38.57%	35.31%	63.49%	43.87%	45.05%	34.25%	33.37%	50.28%	39.02%	32.21%	48.76%	27.08%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	40	0	3	0	4	3	0	1	2	1	0	3	2	0	0	1	5	9	0	0	2	1	3					
		0.47%	0.00%	0.24%	0.00%	1.43%	0.42%	0.00%	0.55%	0.53%	0.68%	0.00%	0.83%	0.56%	0.00%	0.00%	1.10%	0.72%	0.97%	0.00%	0.00%	0.52%	0.50%	1.04%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
