Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Котласская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	407	18	57	15	15	31	25	23	19	17	7	29	17	4	19	2	19	45	6	1	18	6	14					
		4.03%	2.88%	4.05%	10.34%	5.07%	3.92%	3.41%	9.58%	5.51%	13.18%	7.22%	5.65%	3.60%	2.58%	5.11%	1.45%	3.37%	4.45%	3.14%	0.54%	3.85%	2.70%	1.41%					
19	2.Всероссийская политическая партия «Гражданская Сила»	62	1	13	1	1	9	10	1	1	1	0	0	0	0	1	1	7	6	0	0	2	0	7					
		0.61%	0.16%	0.92%	0.69%	0.34%	1.14%	1.36%	0.42%	0.29%	0.78%	0.00%	0.00%	0.00%	0.00%	0.27%	0.72%	1.24%	0.59%	0.00%	0.00%	0.43%	0.00%	0.71%					
20	3.Политическая партия «Демократическая партия России»	6	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.10%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	835	64	155	7	13	40	37	14	29	6	12	42	45	6	29	17	52	128	18	10	42	9	60					
		8.28%	10.26%	11.02%	4.83%	4.39%	5.06%	5.04%	5.83%	8.41%	4.65%	12.37%	8.19%	9.53%	3.87%	7.80%	12.32%	9.24%	12.65%	9.42%	5.43%	8.99%	4.05%	6.05%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	51	4	7	1	2	5	5	0	1	0	0	1	1	0	5	0	7	6	0	0	1	2	3					
		0.51%	0.64%	0.50%	0.69%	0.68%	0.63%	0.68%	0.00%	0.29%	0.00%	0.00%	0.19%	0.21%	0.00%	1.34%	0.00%	1.24%	0.59%	0.00%	0.00%	0.21%	0.90%	0.30%					
23	6.Политическая партия «Партия социальной справедливости»	26	1	4	0	1	2	1	1	0	1	0	1	1	0	2	0	1	4	1	0	0	1	4					
		0.26%	0.16%	0.28%	0.00%	0.34%	0.25%	0.14%	0.42%	0.00%	0.78%	0.00%	0.19%	0.21%	0.00%	0.54%	0.00%	0.18%	0.40%	0.52%	0.00%	0.00%	0.45%	0.40%					
24	7.Политическая партия «Либерально-демократическая партия России»	982	50	142	11	26	107	84	24	23	5	4	31	33	6	25	10	50	77	18	21	26	18	191					
		9.74%	8.01%	10.10%	7.59%	8.78%	13.54%	11.44%	10.00%	6.67%	3.88%	4.12%	6.04%	6.99%	3.87%	6.72%	7.25%	8.88%	7.61%	9.42%	11.41%	5.57%	8.11%	19.25%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	709	41	136	12	30	59	52	15	13	3	1	60	39	5	22	2	29	91	6	7	24	9	53					
		7.03%	6.57%	9.67%	8.28%	10.14%	7.47%	7.08%	6.25%	3.77%	2.33%	1.03%	11.70%	8.26%	3.23%	5.91%	1.45%	5.15%	8.99%	3.14%	3.80%	5.14%	4.05%	5.34%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	82	2	11	1	4	9	9	1	1	0	0	3	2	0	2	1	3	14	3	1	5	1	9					
		0.81%	0.32%	0.78%	0.69%	1.35%	1.14%	1.23%	0.42%	0.29%	0.00%	0.00%	0.58%	0.42%	0.00%	0.54%	0.72%	0.53%	1.38%	1.57%	0.54%	1.07%	0.45%	0.91%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6795	438	858	95	202	509	502	161	249	96	73	340	329	133	263	99	390	625	137	143	342	175	636					
		67.36%	70.19%	61.02%	65.52%	68.24%	64.43%	68.39%	67.08%	72.17%	74.42%	75.26%	66.28%	69.70%	85.81%	70.70%	71.74%	69.27%	61.76%	71.73%	77.72%	73.23%	78.83%	64.11%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	81	3	12	1	2	13	7	0	7	0	0	3	4	0	3	4	4	8	2	0	4	0	4					
		0.80%	0.48%	0.85%	0.69%	0.68%	1.65%	0.95%	0.00%	2.03%	0.00%	0.00%	0.58%	0.85%	0.00%	0.81%	2.90%	0.71%	0.79%	1.05%	0.00%	0.86%	0.00%	0.40%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
