Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Арсеньевская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	673	42	4	29	8	6	36	31	38	18	36	28	36	31	35	29	39	27	34	37	27	10	33	30	29					
		2.76%	3.78%	1.46%	2.70%	1.93%	1.38%	2.86%	2.72%	3.45%	1.55%	2.78%	2.50%	2.67%	2.62%	2.78%	2.64%	3.15%	2.68%	2.73%	3.10%	5.79%	1.46%	2.78%	2.85%	2.82%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7042	326	69	307	145	149	307	328	279	329	350	378	355	313	349	363	362	322	343	318	145	276	319	341	269					
		28.89%	29.32%	25.18%	28.53%	35.02%	34.33%	24.37%	28.82%	25.29%	28.39%	26.99%	33.75%	26.32%	26.46%	27.76%	33.09%	29.26%	31.91%	27.53%	26.63%	31.12%	40.29%	26.90%	32.41%	26.19%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	104	5	2	2	2	1	4	5	3	8	6	7	2	7	4	1	10	3	4	3	2	5	6	4	8					
		0.43%	0.45%	0.73%	0.19%	0.48%	0.23%	0.32%	0.44%	0.27%	0.69%	0.46%	0.63%	0.15%	0.59%	0.32%	0.09%	0.81%	0.30%	0.32%	0.25%	0.43%	0.73%	0.51%	0.38%	0.78%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
