Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Дрожжановская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	348	14	19	6	4	10	10	2	10	5	8	9	5	13	5	10	5	9	14	2	4	4	5	13	2	5	33	36	15	4	11	2	7	8	5	8	2	4	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	157	14	12	6	0	1	2	0	0	0	0	2	1	0	0	10	5	1	3	0	4	4	5	4	2	5	33	14	0	0	0	2	3	1	5	2	0	0	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	20	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	4	0	1	0	0	0	2	0	1	3	5	0	0	0	0	1	0	0	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	191	0	7	0	4	9	8	2	10	5	8	7	4	13	5	0	0	8	11	2	0	0	0	9	0	0	0	22	15	4	11	0	4	7	0	6	2	4	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	126	1	3	3	7	4	0	0	0	0	1	3	0	4	1	5	2	3	9	0	1	1	2	3	0	2	18	28	7	1	3	0	3	2	2	3	0	2	2					
		0.66%	0.13%	0.27%	0.79%	2.89%	0.68%	0.00%	0.00%	0.00%	0.00%	0.20%	0.54%	0.00%	0.53%	0.30%	0.81%	0.68%	0.55%	1.07%	0.00%	0.47%	0.43%	0.63%	0.41%	0.00%	0.65%	1.74%	1.93%	0.81%	0.41%	0.47%	0.00%	0.71%	0.42%	0.75%	0.63%	0.00%	0.83%	0.16%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	129	2	4	2	2	1	7	0	6	3	1	2	0	0	1	3	1	4	8	0	1	0	0	4	0	1	29	22	7	2	1	2	3	3	2	2	0	1	2					
		0.67%	0.26%	0.36%	0.52%	0.83%	0.17%	1.19%	0.00%	0.98%	0.88%	0.20%	0.36%	0.00%	0.00%	0.30%	0.48%	0.34%	0.73%	0.95%	0.00%	0.47%	0.00%	0.00%	0.54%	0.00%	0.32%	2.81%	1.52%	0.81%	0.82%	0.16%	2.15%	0.71%	0.63%	0.75%	0.42%	0.00%	0.41%	0.16%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	24	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	3	7	4	0	0	0	0	1	1	0	1	0	0	1					
		0.13%	0.13%	0.09%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%	0.00%	0.27%	0.00%	0.97%	0.68%	0.28%	0.00%	0.00%	0.00%	0.00%	0.24%	0.21%	0.00%	0.21%	0.00%	0.00%	0.08%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	558	7	21	5	5	21	27	1	12	8	4	11	2	9	4	9	2	8	14	0	5	1	3	14	3	0	82	151	72	5	9	2	5	9	3	5	0	5	14					
		2.92%	0.90%	1.87%	1.31%	2.07%	3.57%	4.59%	1.05%	1.95%	2.36%	0.78%	1.99%	0.71%	1.20%	1.22%	1.45%	0.68%	1.46%	1.66%	0.00%	2.33%	0.43%	0.94%	1.90%	2.94%	0.00%	7.95%	10.41%	8.31%	2.05%	1.40%	2.15%	1.19%	1.90%	1.13%	1.06%	0.00%	2.07%	1.10%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	26	1	2	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	6	4	5	0	0	0	0	0	1	0	0	0	1					
		0.14%	0.13%	0.18%	0.00%	1.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.58%	0.28%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.08%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	18176	761	1092	368	213	562	554	94	597	315	506	535	274	737	323	603	287	529	806	150	208	232	313	708	99	304	879	1236	771	229	628	89	408	457	258	455	109	234	1253					
		94.95%	97.31%	97.07%	96.59%	88.02%	95.58%	94.22%	98.95%	97.07%	92.92%	98.83%	96.75%	96.82%	98.27%	98.18%	97.26%	97.95%	96.36%	95.72%	99.34%	96.74%	99.15%	98.43%	96.07%	97.06%	98.06%	85.17%	85.24%	89.03%	93.85%	97.82%	95.70%	97.14%	96.62%	96.99%	96.19%	97.32%	96.69%	98.20%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	14	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1					
		0.07%	0.00%	0.09%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.36%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.10%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.08%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
