Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Сернурская районная																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538					
18	1.Политическая партия «Аграрная партия России»	582	25	52	47	46	71	28	9	5	2	7	1	12	3	10	22	32	21	5	8	8	13	18	4	24	3	3	6	23	4	24	5	11	3	3	5	16	2	1					
		3.89%	2.57%	4.51%	7.32%	4.47%	4.99%	5.60%	2.43%	3.31%	0.93%	1.61%	0.36%	2.91%	1.47%	2.81%	5.18%	3.80%	5.43%	2.20%	3.67%	6.06%	6.34%	5.79%	3.20%	3.89%	1.79%	1.50%	1.92%	5.04%	1.90%	9.49%	2.86%	2.81%	1.76%	2.50%	2.66%	4.66%	1.30%	0.53%					
19	2.Всероссийская политическая партия «Гражданская Сила»	38	4	7	5	4	7	1	0	0	0	0	0	2	0	0	1	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0					
		0.25%	0.41%	0.61%	0.78%	0.39%	0.49%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.24%	0.24%	0.26%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.65%	0.00%					
20	3.Политическая партия «Демократическая партия России»	12	1	0	0	1	1	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0					
		0.08%	0.10%	0.00%	0.00%	0.10%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.47%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.30%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1516	113	96	89	161	213	100	18	3	8	35	5	41	15	36	90	67	62	9	39	20	37	31	20	32	22	4	10	17	15	38	12	22	3	4	5	13	8	3					
		10.14%	11.63%	8.33%	13.86%	15.66%	14.96%	20.00%	4.86%	1.99%	3.72%	8.03%	1.82%	9.93%	7.35%	10.11%	21.18%	7.96%	16.02%	3.96%	17.89%	15.15%	18.05%	9.97%	16.00%	5.19%	13.10%	2.00%	3.21%	3.73%	7.11%	15.02%	6.86%	5.63%	1.76%	3.33%	2.66%	3.79%	5.19%	1.60%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	34	6	3	3	1	5	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	2	0	1	1	0	0	1	0	0	0	1	4	1	1	0					
		0.23%	0.62%	0.26%	0.47%	0.10%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.32%	0.00%	0.50%	0.32%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.83%	2.13%	0.29%	0.65%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	18	1	5	1	3	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.12%	0.10%	0.43%	0.16%	0.29%	0.14%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	754	76	105	43	103	126	39	4	5	4	17	10	10	6	2	20	37	16	3	8	3	7	6	1	12	4	3	6	3	2	17	3	14	2	2	2	14	11	8					
		5.04%	7.82%	9.11%	6.70%	10.02%	8.85%	7.80%	1.08%	3.31%	1.86%	3.90%	3.64%	2.42%	2.94%	0.56%	4.71%	4.39%	4.13%	1.32%	3.67%	2.27%	3.41%	1.93%	0.80%	1.94%	2.38%	1.50%	1.92%	0.66%	0.95%	6.72%	1.71%	3.58%	1.18%	1.67%	1.06%	4.08%	7.14%	4.28%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	421	42	61	27	41	72	30	1	0	0	11	2	7	2	0	13	29	11	2	4	1	6	4	0	11	2	5	3	0	2	5	1	5	2	4	1	8	3	3					
		2.82%	4.32%	5.30%	4.21%	3.99%	5.06%	6.00%	0.27%	0.00%	0.00%	2.52%	0.73%	1.69%	0.98%	0.00%	3.06%	3.44%	2.84%	0.88%	1.83%	0.76%	2.93%	1.29%	0.00%	1.78%	1.19%	2.50%	0.96%	0.00%	0.95%	1.98%	0.57%	1.28%	1.18%	3.33%	0.53%	2.33%	1.95%	1.60%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	73	2	7	4	5	10	1	0	0	0	3	0	4	0	0	8	3	1	1	0	1	4	0	4	3	1	0	0	0	1	2	0	3	1	0	0	2	1	1					
		0.49%	0.21%	0.61%	0.62%	0.49%	0.70%	0.20%	0.00%	0.00%	0.00%	0.69%	0.00%	0.97%	0.00%	0.00%	1.88%	0.36%	0.26%	0.44%	0.00%	0.76%	1.95%	0.00%	3.20%	0.49%	0.60%	0.00%	0.00%	0.00%	0.47%	0.79%	0.00%	0.77%	0.59%	0.00%	0.00%	0.58%	0.65%	0.53%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11347	696	800	413	655	905	289	338	138	194	354	253	317	176	308	267	662	271	207	156	96	136	252	96	524	133	178	286	410	181	164	154	329	158	106	170	284	125	166					
		75.87%	71.60%	69.44%	64.33%	63.72%	63.55%	57.80%	91.35%	91.39%	90.23%	81.19%	92.00%	76.76%	86.27%	86.52%	62.82%	78.62%	70.03%	91.19%	71.56%	72.73%	66.34%	81.03%	76.80%	84.93%	79.17%	89.00%	91.67%	89.91%	85.78%	64.82%	88.00%	84.14%	92.94%	88.33%	90.43%	82.80%	81.17%	88.77%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	51	3	6	7	6	4	6	0	0	0	1	2	0	0	0	1	1	3	0	0	3	0	0	0	1	0	0	0	0	0	1	0	4	0	0	0	0	0	2					
		0.34%	0.31%	0.52%	1.09%	0.58%	0.28%	1.20%	0.00%	0.00%	0.00%	0.23%	0.73%	0.00%	0.00%	0.00%	0.24%	0.12%	0.78%	0.00%	0.00%	2.27%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	1.02%	0.00%	0.00%	0.00%	0.00%	0.00%	1.07%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
