Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Партизанская городская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	999	25	25	25	15	15	20	20	20	40	40	40	30	40	20	30	30	40	40	20	20	40	30	23	25	30	10	10	30	30	20	30	5	40	30	25	10	5	15	6	10	20	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	332	5	14	17	5	11	5	9	10	10	12	25	4	15	8	4	12	19	14	4	9	14	13	3	6	13	4	0	10	9	6	7	0	9	9	10	0	0	1	1	4	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	280	5	12	15	12	4	2	4	6	6	10	12	3	2	2	1	8	13	11	4	1	6	9	12	3	6	3	32	1	4	5	3	4	3	3	5	4	4	2	8	18	12	0					
14	Число погашенных неиспользованных открепительных удостоверений	667	20	11	8	10	4	15	11	10	30	28	15	26	25	12	26	18	21	26	16	11	26	17	20	19	17	6	10	20	21	14	23	5	31	21	15	10	5	14	5	6	19	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	1.Политическая партия «Аграрная партия России»	455	20	15	7	4	6	7	8	22	23	21	18	11	8	11	16	23	18	22	13	9	16	17	13	23	15	3	2	12	9	13	10	0	15	2	11	3	1	2	1	2	2	1					
		2.15%	4.67%	1.85%	1.24%	1.11%	1.35%	1.84%	1.59%	3.85%	2.58%	3.11%	1.87%	1.99%	1.31%	2.04%	3.40%	2.66%	2.20%	2.53%	2.84%	1.49%	2.23%	2.69%	3.14%	3.61%	1.37%	2.33%	1.21%	1.55%	1.52%	3.86%	2.08%	0.00%	1.98%	0.51%	1.80%	2.29%	1.27%	1.49%	1.59%	1.33%	0.66%	1.19%					
19	2.Всероссийская политическая партия «Гражданская Сила»	186	3	8	2	2	4	4	6	7	6	3	5	7	7	6	6	14	17	9	2	1	8	5	2	6	7	1	1	2	5	5	4	1	6	1	2	0	0	4	0	0	6	1					
		0.88%	0.70%	0.98%	0.35%	0.56%	0.90%	1.05%	1.20%	1.22%	0.67%	0.44%	0.52%	1.26%	1.14%	1.12%	1.27%	1.62%	2.08%	1.04%	0.44%	0.17%	1.11%	0.79%	0.48%	0.94%	0.64%	0.78%	0.61%	0.26%	0.84%	1.48%	0.83%	1.37%	0.79%	0.25%	0.33%	0.00%	0.00%	2.99%	0.00%	0.00%	1.97%	1.19%					
20	3.Политическая партия «Демократическая партия России»	35	1	1	1	1	2	0	2	0	2	1	2	1	0	0	0	2	1	1	3	0	1	1	1	1	1	0	0	2	2	0	1	0	0	1	1	1	0	0	0	0	0	1					
		0.17%	0.23%	0.12%	0.18%	0.28%	0.45%	0.00%	0.40%	0.00%	0.22%	0.15%	0.21%	0.18%	0.00%	0.00%	0.00%	0.23%	0.12%	0.12%	0.66%	0.00%	0.14%	0.16%	0.24%	0.16%	0.09%	0.00%	0.00%	0.26%	0.34%	0.00%	0.21%	0.00%	0.00%	0.25%	0.16%	0.76%	0.00%	0.00%	0.00%	0.00%	0.00%	1.19%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3232	69	141	72	61	55	43	76	121	112	99	167	132	111	64	50	151	135	123	118	59	97	84	72	71	112	16	5	130	95	43	32	2	147	71	188	22	6	19	18	16	10	17					
		15.29%	16.12%	17.34%	12.74%	16.94%	12.42%	11.29%	15.14%	21.15%	12.57%	14.64%	17.32%	23.83%	18.14%	11.90%	10.62%	17.44%	16.52%	14.15%	25.76%	9.78%	13.51%	13.29%	17.39%	11.15%	10.23%	12.40%	3.03%	16.80%	15.99%	12.76%	6.65%	2.74%	19.42%	18.02%	30.72%	16.79%	7.59%	14.18%	28.57%	10.67%	3.29%	20.24%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	176	4	6	6	3	2	3	12	7	12	11	10	2	1	5	6	3	5	3	1	6	4	3	2	6	7	0	2	7	5	4	6	1	2	4	2	5	0	3	0	1	3	1					
		0.83%	0.93%	0.74%	1.06%	0.83%	0.45%	0.79%	2.39%	1.22%	1.35%	1.63%	1.04%	0.36%	0.16%	0.93%	1.27%	0.35%	0.61%	0.35%	0.22%	0.99%	0.56%	0.47%	0.48%	0.94%	0.64%	0.00%	1.21%	0.90%	0.84%	1.19%	1.25%	1.37%	0.26%	1.02%	0.33%	3.82%	0.00%	2.24%	0.00%	0.67%	0.99%	1.19%					
23	6.Политическая партия «Партия социальной справедливости»	66	0	3	3	5	1	2	0	2	5	2	3	1	3	1	3	4	3	0	1	1	3	2	1	1	3	0	1	2	3	1	1	0	1	0	0	0	0	3	0	1	0	0					
		0.31%	0.00%	0.37%	0.53%	1.39%	0.23%	0.52%	0.00%	0.35%	0.56%	0.30%	0.31%	0.18%	0.49%	0.19%	0.64%	0.46%	0.37%	0.00%	0.22%	0.17%	0.42%	0.32%	0.24%	0.16%	0.27%	0.00%	0.61%	0.26%	0.51%	0.30%	0.21%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	2.24%	0.00%	0.67%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2636	69	129	66	46	53	54	64	72	106	71	130	66	74	67	52	97	96	95	62	82	98	68	53	83	167	28	13	82	47	37	45	11	106	51	58	44	9	18	7	18	32	10					
		12.47%	16.12%	15.87%	11.68%	12.78%	11.96%	14.17%	12.75%	12.59%	11.90%	10.50%	13.49%	11.91%	12.09%	12.45%	11.04%	11.20%	11.75%	10.93%	13.54%	13.60%	13.65%	10.76%	12.80%	13.03%	15.25%	21.71%	7.88%	10.59%	7.91%	10.98%	9.36%	15.07%	14.00%	12.94%	9.48%	33.59%	11.39%	13.43%	11.11%	12.00%	10.53%	11.90%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2366	59	116	68	38	49	47	48	80	121	89	113	58	78	58	43	92	88	134	46	48	73	75	50	61	109	12	22	69	79	30	39	0	94	49	64	1	0	3	4	12	36	11					
		11.19%	13.79%	14.27%	12.04%	10.56%	11.06%	12.34%	9.56%	13.99%	13.58%	13.17%	11.72%	10.47%	12.75%	10.78%	9.13%	10.62%	10.77%	15.42%	10.04%	7.96%	10.17%	11.87%	12.08%	9.58%	9.95%	9.30%	13.33%	8.91%	13.30%	8.90%	8.11%	0.00%	12.42%	12.44%	10.46%	0.76%	0.00%	2.24%	6.35%	8.00%	11.84%	13.10%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	218	3	12	5	6	8	1	4	3	20	5	11	4	2	6	3	16	5	9	5	5	11	8	2	8	6	1	3	9	6	1	3	2	7	1	8	1	1	0	1	1	4	1					
		1.03%	0.70%	1.48%	0.88%	1.67%	1.81%	0.26%	0.80%	0.52%	2.24%	0.74%	1.14%	0.72%	0.33%	1.12%	0.64%	1.85%	0.61%	1.04%	1.09%	0.83%	1.53%	1.27%	0.48%	1.26%	0.55%	0.78%	1.82%	1.16%	1.01%	0.30%	0.62%	2.74%	0.92%	0.25%	1.31%	0.76%	1.27%	0.00%	1.59%	0.67%	1.32%	1.19%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11261	186	359	315	182	245	209	275	242	464	359	488	266	311	302	278	445	425	443	192	381	379	360	214	361	647	64	116	443	325	194	334	54	368	207	270	54	62	76	32	92	202	40					
		53.27%	43.46%	44.16%	55.75%	50.56%	55.30%	54.86%	54.78%	42.31%	52.08%	53.11%	50.62%	48.01%	50.82%	56.13%	59.02%	51.39%	52.02%	50.98%	41.92%	63.18%	52.79%	56.96%	51.69%	56.67%	59.09%	49.61%	70.30%	57.24%	54.71%	57.57%	69.44%	73.97%	48.61%	52.54%	44.12%	41.22%	78.48%	56.72%	50.79%	61.33%	66.45%	47.62%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	235	5	15	8	4	10	2	3	12	11	10	9	6	11	8	10	7	7	15	3	5	9	5	2	8	11	2	0	1	11	1	2	0	7	3	1	0	0	1	0	4	6	0					
		1.11%	1.17%	1.85%	1.42%	1.11%	2.26%	0.52%	0.60%	2.10%	1.23%	1.48%	0.93%	1.08%	1.80%	1.49%	2.12%	0.81%	0.86%	1.73%	0.66%	0.83%	1.25%	0.79%	0.48%	1.26%	1.00%	1.55%	0.00%	0.13%	1.85%	0.30%	0.42%	0.00%	0.92%	0.76%	0.16%	0.00%	0.00%	0.75%	0.00%	2.67%	1.97%	0.00%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
